m_id,image,area_sum,area_min,area_max,x_mean,y_mean,z_mean,z_min,z_max,class,max_red_mean,max_green_mean,max_dapi_mean,mean_red_mean,mean_red_var,mean_green_mean,mean_green_var,mean_dapi_mean,mean_dapi_var,min_red_mean,min_green_mean,min_dapi_mean,pixsum_red_sum,pixsum_green_sum,pixsum_dapi_sum,range_red_mean,range_green_mean,range_dapi_mean,std_red_mean,std_green_mean,std_dapi_mean,sum_red_sum,sum_green_sum,sum_dapi_sum,sum2_red_mean,sum2_green_mean,sum2_dapi_mean,group,exp,treat,part,counts_
id_10059,28,436038,28416,51933,6088.818181818182,1268.1818181818182,1445.0,1020,1870,red,9890.09090909091,1101.7272727272727,9503.818181818182,7793.218752877781,597527.1960914353,337.6838335524255,10356.805725745144,7307.330749228283,3874423.4781526895,4878.818181818182,0.0,5760.454545454545,445.0,445.0,445.0,5011.272727272727,1101.7272727272727,3743.3636363636365,1296.6455031249345,358.41816679768453,1022.7588784438001,3458027.0,150226.0,3279181.0,2534302267.7272725,10773959.454545455,2387342563.7272725,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,11
id_1006,28,515407,33315,51933,6548.0,7331.333333333333,2592.5,2125,3060,red,12317.5,709.8333333333334,16493.333333333332,9479.776321782481,1269432.5670681319,174.89293597244477,27497.672572881867,12237.035637911831,517054.6522391476,5703.666666666667,12.25,8430.416666666666,526.0,526.0,526.0,6613.833333333333,697.5833333333334,8062.916666666667,1720.6412174546285,167.46577947400817,2336.027318208475,4971929.0,87825.0,6451855.0,4100279789.5833335,3557018.0833333335,6863378471.083333,MEF2D-MEF2C-VHL-G1--28--4-4,MEF2D-MEF2C,VHL,4-4,12
id_10061,28,193032,22537,32335,7220.571428571428,8664.0,1275.0,1020,1530,red,12491.42857142857,80.42857142857143,4063.0,9236.23964556507,401154.59202348074,5.407722236976928,43.12043433354773,2675.0376726576574,168256.4800325242,5134.857142857143,0.0,1627.2857142857142,197.0,197.0,197.0,7356.571428571428,80.42857142857143,2435.714285714286,2035.7863941442142,17.172743468112902,701.0793279149342,1824802.0,1163.0,532034.0,2543855512.571429,20170.14285714286,222949968.57142857,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,7
id_10062,28,924008,21557,78389,4246.578947368421,1241.421052631579,1847.6315789473683,1105,2550,red,8762.263157894737,165.10526315789474,8611.263157894737,6637.215729044941,1265265.0251820951,28.233984925073145,537.8079431768305,4649.883202690575,24164532.932419576,3858.4736842105262,0.0,933.0526315789474,943.0,943.0,943.0,4903.789473684211,165.10526315789474,7678.210526315789,1289.3663694530726,44.859948020793645,2545.9651438739274,6066670.0,26221.0,3465828.0,2191300803.4736843,193013.31578947368,2059874296.0,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,19
id_10064,28,921072,30376,75450,8176.944444444444,6189.666666666667,1827.5,1105,2550,red,13521.5,336.0,9781.0,9832.089730944113,370514.91097472806,52.365681641318446,1567.3118094949314,6214.38446693604,889933.8448751448,5549.388888888889,0.0,2604.277777777778,940.0,940.0,940.0,7972.111111111111,336.0,7176.722222222223,2070.157837766906,85.34610834352502,2020.4669538446444,9248366.0,53430.0,5855760.0,5302351287.0,784220.5555555555,2328835531.5555553,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,18
id_10065,28,121502,20577,41154,5900.75,8296.25,1232.5,1105,1360,red,11404.5,63.75,5531.0,9207.709228135775,1638263.4931344793,12.383442265795127,144.55664250691402,4354.104380641125,316863.07336604054,6910.0,0.0,2916.5,124.0,124.0,124.0,4494.5,63.75,2614.5,1348.2569674184251,17.822132305956,708.8939846992874,1138705.0,1317.0,534674.0,2709366248.75,15876.25,600621825.0,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,4
id_10066,28,410562,20577,51933,7561.0,2149.2,1572.5,1190,1955,red,11695.5,2398.4,9046.3,8397.667872723441,154797.6590513238,1161.789189847676,134820.76463624096,5661.86842486694,2001059.0154588148,4997.0,35.7,3329.0,419.0,419.0,419.0,6698.5,2362.7,5717.3,1796.8881858724399,763.451625329559,1380.1282723578129,3542391.0,479045.0,2373083.0,3145992264.7,82545328.1,1479801424.7,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,10
id_10067,28,69569,20577,25476,7594.333333333333,2650.0,1275.0,1190,1360,red,7947.0,144.0,9329.333333333334,6812.578296703333,69643.95230443026,16.309829059829234,215.54866589962876,8394.376526251534,436433.4082983418,5537.0,0.0,7763.666666666667,71.0,71.0,71.0,2410.0,144.0,1565.6666666666667,718.9474385307134,37.565804332423,436.42162979908,485016.0,1230.0,592736.0,1117336515.3333333,55190.666666666664,1660619793.3333333,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,3
id_10068,28,152856,23516,39194,6438.6,3392.2,1360.0,1190,1530,red,11384.4,1179.6,3537.8,9038.5292857142,601544.5504933903,475.46904761904796,9077.637812012792,2388.27464285714,5804.243340481247,6428.6,2.8,1532.6,156.0,156.0,156.0,4955.8,1176.8,2005.2,1441.057085085754,357.393134100508,510.89636960329597,1414507.0,73656.0,371632.0,2646678961.4,11193853.6,185347857.2,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,5
id_10069,28,480131,23516,44094,3671.230769230769,5544.384615384615,1700.0,1190,2210,red,9601.76923076923,715.8461538461538,1829.3846153846155,7536.186451751,767293.062475529,224.61166846253204,5575.464626356096,808.7091710863963,26919.119241351626,5203.923076923077,0.0,30.615384615384617,490.0,490.0,490.0,4397.846153846154,715.8461538461538,1798.7692307692307,1227.266327911724,225.96934212123077,531.4271456344701,3725640.0,113938.0,389058.0,2264862684.0,4375982.615384615,35158300.0,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,13
id_1007,28,72509,20577,28416,6680.0,3238.3333333333335,2295.0,2210,2380,red,9255.666666666666,1294.6666666666667,22243.333333333332,7686.179597701167,29937.98900738988,467.53195128626,18704.95373315201,21135.667692938998,882661.9082546004,5184.666666666667,0.0,19874.333333333332,74.0,74.0,74.0,4071.0,1294.6666666666667,2369.0,1073.9061334778266,399.79602148259664,614.0542678002666,570096.0,35103.0,1568084.0,1491307437.3333333,9818837.666666666,11098214634.666666,MEF2D-MEF2C-VHL-G1--28--4-4,MEF2D-MEF2C,VHL,4-4,3
id_10070,28,407623,24496,68591,2325.875,6331.125,1487.5,1190,1785,red,8514.75,616.75,1155.75,5155.400617236175,137325.41803292913,127.43456126412602,770.8005268448694,409.78513794144874,15289.275125398848,2331.625,0.0,9.875,416.0,416.0,416.0,6183.125,616.75,1145.875,1750.4849946324875,183.847896664605,337.9637639891287,2150371.0,50237.0,157770.0,1583058591.125,2467010.875,14189755.5,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,8
id_10071,28,186174,29396,43114,5136.0,7286.0,1360.0,1190,1530,red,13260.8,320.2,4994.0,9685.11650641772,1189656.8898831487,59.7836758563074,174.75378713631912,3676.3539416723806,11375.383541082258,6088.6,0.0,1978.2,190.0,190.0,190.0,7172.2,320.2,3015.8,2017.3667515146597,94.164897791727,823.30450045014,1824113.0,11611.0,697846.0,3688401357.0,492354.2,537975702.8,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,5
id_10072,28,868161,20577,68591,7509.368421052632,8324.157894736842,1955.0,1190,2720,red,18230.157894736843,560.8947368421053,6970.684210526316,12498.917865223255,5000337.678317704,109.08944185214719,2837.1545748768604,5473.9110064397955,1162752.1917444612,6985.368421052632,0.0,3707.684210526316,886.0,886.0,886.0,11244.78947368421,560.8947368421053,3263.0,2980.808743856163,152.30636957311376,887.8667502180067,11567383.0,89041.0,4964692.0,8746593290.473684,1705064.1578947369,1544856253.1578948,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,19
id_10074,28,977904,25476,80349,7151.666666666667,2812.3333333333335,2125.0,1275,2975,red,15579.47619047619,588.6666666666666,10416.809523809523,11051.73368761199,4957090.664912087,104.45834504427367,8546.56884118229,5941.976061777629,3320534.280577384,5855.476190476191,0.0,2817.7619047619046,998.0,998.0,998.0,9724.0,588.6666666666666,7599.047619047619,2592.107283132347,159.0970524406972,2074.246949257015,10958634.0,104201.0,5612406.0,6307218113.142858,2751248.3333333335,1894693639.2380953,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,21
id_10075,28,73489,33315,40174,8364.0,5671.0,1317.5,1275,1360,red,13306.5,458.5,10201.5,10674.9752510765,252223.7099767145,149.90781922525,273.8706531270567,8475.2256097561,305333.00423855276,7323.5,0.0,6189.0,75.0,75.0,75.0,5983.0,458.5,4012.5,1580.44035720915,141.61825593486,922.64934133769,803109.0,11325.0,638377.0,4401460170.5,1620944.5,2753367776.5,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,2
id_10076,28,852481,20577,69571,6689.64705882353,7742.294117647059,1955.0,1275,2635,red,14732.411764705883,680.1764705882352,4381.64705882353,9113.02579897135,605794.9434308707,252.58380199280407,3206.3513294432028,2630.653470078101,512676.3863599093,4106.235294117647,0.47058823529411764,770.8235294117648,870.0,870.0,870.0,10626.176470588236,679.7058823529412,3610.823529411765,2887.3569176738297,209.71038239848883,1003.7532907695905,8069374.0,229770.0,2379062.0,4935025539.176471,6413179.647058823,467772757.7647059,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,17
id_10077,28,90147,28416,32335,5481.666666666667,8615.666666666666,1360.0,1275,1445,red,10106.333333333334,123.0,5668.666666666667,8127.4273423894,93629.16047338238,34.092511320097664,143.0953371716707,4416.310936955767,65228.260438971774,5791.333333333333,0.0,3317.6666666666665,92.0,92.0,92.0,4315.0,123.0,2351.0,1273.2739027110665,43.80952141231501,576.1679629156733,746523.0,3087.0,405453.0,2069058579.0,96986.33333333333,607320723.6666666,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,3
id_10079,28,222428,20577,48013,4389.142857142857,2685.285714285714,1615.0,1360,1870,red,16098.0,92.85714285714286,7307.571428571428,12439.879285956142,1270857.558477513,21.71343734792836,277.3160778248266,5517.815008235986,544031.6178126556,7885.142857142857,0.0,4326.714285714285,227.0,227.0,227.0,8212.857142857143,92.85714285714286,2980.8571428571427,2388.9713290699574,28.653204425155828,839.0239661213416,2778264.0,4180.0,1229259.0,5078563294.0,45757.42857142857,989729041.2857143,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,7
id_10082,28,508549,24496,68591,9015.0,7492.9,1742.5,1360,2125,red,11503.1,1258.3,7742.9,7176.494277594211,105065.70465320995,271.761447816392,6301.162914473194,5868.93125958842,5545726.446212482,2878.3,0.0,3421.9,519.0,519.0,519.0,8624.8,1258.3,4321.0,2317.6369153178102,357.433654960898,1257.8256788165093,3727185.0,144194.0,2957373.0,3010653143.3,11719504.4,1977027450.9,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,10
id_10084,28,51932,23516,28416,6426.5,3891.5,1487.5,1445,1530,red,8732.5,416.5,7170.5,7752.9683908046,7232.450274153026,137.48347701149498,274.9445115353476,5915.83117816095,37422.740909671265,6390.5,0.0,4414.5,53.0,53.0,53.0,2342.0,416.5,2756.0,687.7948777246299,122.731099423475,594.840707814335,411208.0,7228.0,314223.0,1608569193.0,877948.0,940948615.5,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,2
id_10086,28,1411001,22537,82309,6307.928571428572,6611.892857142857,2592.5,1445,3740,red,15381.285714285714,2856.1428571428573,6714.928571428572,11509.704888335124,7211171.284619682,1472.4823685586714,2153784.254453507,4658.330789041393,1303363.38130271,6288.357142857143,219.71428571428572,2588.285714285714,1440.0,1440.0,1440.0,9092.92857142857,2636.4285714285716,4126.642857142857,2332.9828246340335,745.3788091863706,1059.5736012165619,17634304.0,1813765.0,7158253.0,8527238516.5,222538675.5357143,1396084789.107143,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,28
id_10089,28,333152,20577,46054,6044.8,2792.9,1912.5,1530,2295,red,11840.3,456.6,7718.9,9430.095546380931,233984.11235097676,69.32425597560632,2740.631129568868,6132.02360221059,1463657.6532022385,6074.6,0.0,4999.7,340.0,340.0,340.0,5765.7,456.6,2719.2,1543.3123149542648,110.2363901616834,825.6033262481251,3206211.0,27956.0,2133268.0,3117545116.5,1019618.6,1401573558.0,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,10
id_1009,28,54871,23516,31355,7128.0,5343.0,2252.5,2210,2295,red,15917.5,3732.5,9145.0,12466.6302083335,431356.00526289793,1757.9166666666501,2139.670138891073,6113.77083333335,3084.3967013914485,7488.5,140.5,3015.5,56.0,56.0,56.0,8429.0,3592.0,6129.5,2569.1062758021,1165.0902899897,1600.4582104777,694416.0,98705.0,342057.0,4495571775.0,129378866.5,1115476284.5,MEF2D-MEF2C-VHL-G1--28--4-4,MEF2D-MEF2C,VHL,4-4,2
id_10090,28,519325,23516,52913,6936.428571428572,5272.214285714285,2082.5,1530,2635,red,10654.642857142857,79.35714285714286,13238.285714285714,7914.261824983391,177641.15697015313,21.445381602562712,514.9129046175805,11302.846864039255,1645815.9797399128,5073.571428571428,0.0,9651.642857142857,530.0,530.0,530.0,5581.071428571428,79.35714285714286,3586.6428571428573,1491.177711911699,24.051501279802235,975.5423842382219,4239316.0,9507.0,5908153.0,2526247536.285714,60095.78571428572,4783650976.214286,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,14
id_10091,28,47033,20577,26456,9016.5,6334.0,1572.5,1530,1615,red,9494.0,143.0,11813.0,7906.5476190476,329324.0918367106,16.960317460317547,234.0348954396631,9271.2328042328,6994.503457357828,6325.0,0.0,6999.0,48.0,48.0,48.0,3169.0,143.0,4814.0,804.9120376421849,35.9476531395945,1397.97990987115,381949.0,879.0,445374.0,1540779652.5,48193.5,2111199163.0,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,2
id_10092,28,1945038,20577,96027,8177.8,7294.04,2550.0,1530,3570,red,23725.44,628.4,8429.4,14261.075791203626,11119879.600744536,207.28533599829842,115860.89754532916,5616.965424076524,686338.5025434924,6295.32,19.4,3150.84,1985.0,1985.0,1985.0,17430.12,609.0,5278.56,4606.841929641665,176.19531714858843,1242.8049724669904,29613026.0,270047.0,11029861.0,20566396094.96,8883748.84,2641737521.72,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,25
id_10093,28,689825,31355,61732,5729.571428571428,8274.5,2082.5,1530,2635,red,20880.785714285714,352.35714285714283,9361.142857142857,14402.031368914711,1146659.9617228685,89.53628271837336,2959.7260776919716,6934.838063192436,271331.0634720036,8017.071428571428,0.0,4206.428571428572,704.0,704.0,704.0,12863.714285714286,352.35714285714283,5154.714285714285,3476.0957348933784,103.29875365455635,1321.9707269702135,10163411.0,59669.0,4913454.0,11159090952.5,1073445.5,2558411224.0,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,14
id_10094,28,70549,20577,25476,4503.333333333333,1780.0,1700.0,1615,1785,red,9706.0,958.6666666666666,6999.333333333333,7638.8564102564005,58622.0464694279,398.16061050061006,9245.262735184575,5485.247716727733,9987.42467681524,4460.333333333333,14.0,4047.6666666666665,72.0,72.0,72.0,5245.666666666667,944.6666666666666,2951.6666666666665,1493.3596342582332,290.35167604779,836.9934911705235,551001.0,29143.0,394853.0,1457294351.0,6060083.666666667,738495163.0,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,3
id_10096,28,594775,28416,86228,8074.285714285715,5214.428571428572,2167.5,1615,2720,red,16739.5,137.71428571428572,9723.42857142857,12465.262712901214,2056459.943522117,26.20354085789551,409.74931742969005,6637.319340472635,890419.7384689094,7226.714285714285,0.0,4089.0,607.0,607.0,607.0,9512.785714285714,137.71428571428572,5634.428571428572,2505.248029069914,38.78914480907678,1369.654512914845,7461587.0,13717.0,3930701.0,6907287017.5,102450.35714285714,1944546456.7857144,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,14
id_10097,28,173434,23516,32335,8348.5,5663.666666666667,1827.5,1615,2040,red,18613.333333333332,1073.3333333333333,12916.5,15108.2573101705,26242.37604458786,562.6492032392899,14210.055550973202,11316.920788550668,33695.39938069928,11382.833333333334,59.166666666666664,10013.166666666666,177.0,177.0,177.0,7230.5,1014.1666666666666,2903.3333333333335,2104.0939178824997,314.01447486139165,783.311212720925,2673184.0,98171.0,2001863.0,6859041927.0,12232607.5,3792248276.1666665,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,6
id_10098,28,194012,25476,37235,5462.0,5808.333333333333,1827.5,1615,2040,red,11154.333333333334,187.5,6491.5,8439.986321103182,95794.75768247101,31.111283353543666,173.79741642124182,1874.3884802726832,208632.32532560377,4870.833333333333,0.0,158.33333333333334,198.0,198.0,198.0,6283.5,187.5,6333.166666666667,1717.9943031245666,44.66541790315716,1779.7978290698331,1670679.0,6306.0,376625.0,2449118917.1666665,109633.66666666667,244499829.5,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,6
id_1010,28,476213,30376,56832,8213.3,5747.3,2592.5,2210,2975,red,11128.0,3400.7,23388.4,8244.86816994227,45807.46166482842,1165.558793256904,245539.7850368915,20058.0785674735,1718178.8127099301,4999.0,0.0,16493.8,486.0,486.0,486.0,6129.0,3400.7,6894.6,1622.84686058659,1130.741962928881,1921.2628748295203,4017499.0,601378.0,9825517.0,3455348981.3,165254842.0,20106141899.9,MEF2D-MEF2C-VHL-G1--28--4-4,MEF2D-MEF2C,VHL,4-4,10
id_10100,28,275341,21557,43114,6859.5,8879.125,1912.5,1615,2210,red,11981.625,630.125,6491.375,8780.542382228237,443623.6268061502,147.34504558699163,2660.2381008639504,4249.806208946713,199588.02100484617,5441.625,0.0,2633.75,281.0,281.0,281.0,6540.0,630.125,3857.625,1781.237617989,182.24943948425877,966.3932516032112,2463736.0,40077.0,1209379.0,2830470147.5,1931537.875,691984304.875,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,8
id_10101,28,135220,29396,39194,6603.5,2747.25,1827.5,1700,1955,red,13140.75,687.5,8198.0,9921.1944444445,343693.68129641545,126.94149305555574,686.0989507378508,5362.414583333324,69370.21029513986,6572.5,0.0,3312.75,138.0,138.0,138.0,6568.25,687.5,4885.25,1854.8926175649501,179.19452933377,1341.7612949839975,1368671.0,17621.0,743326.0,3522121134.25,1671047.75,1067844302.0,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,4
id_10102,28,332173,22537,49973,4626.333333333333,3584.777777777778,2040.0,1700,2380,red,14214.555555555555,673.0,8355.777777777777,10070.12689727628,337445.94862040534,252.81410677184664,4757.9678767115665,5590.7622308876,998420.9945421454,5196.777777777777,0.1111111111111111,2609.6666666666665,339.0,339.0,339.0,9017.777777777777,672.8888888888889,5746.111111111111,2437.8707234644776,200.44157901266666,1653.3475616548556,3421459.0,86246.0,1842097.0,4083966784.5555553,4149138.4444444445,1249419173.8888888,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,9
id_10103,28,117583,26456,33315,8521.5,4183.0,1827.5,1700,1955,red,9266.25,125.75,754.75,7323.99504595745,37416.18234334862,15.921951397046499,35.919684082469686,71.1110715791695,496.2380115788604,4688.75,0.0,0.0,120.0,120.0,120.0,4577.5,125.75,754.75,1274.71089935055,31.03247012117675,184.31503060955748,878986.0,1965.0,8588.0,1659561528.0,39284.75,1182941.5,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,4
id_10105,28,729018,20577,61732,8520.444444444445,4823.722222222223,2422.5,1700,3145,red,14578.222222222223,477.44444444444446,9231.166666666666,10355.372402188566,1499148.6665071766,151.62450746635182,13655.584921197214,6502.145892156016,4950569.4315773025,5283.666666666667,0.0,4461.944444444444,744.0,744.0,744.0,9294.555555555555,477.44444444444446,4769.222222222223,2647.134401014378,155.22314035670672,1359.4392350420617,7671347.0,113745.0,4899865.0,4737258182.833333,2716977.8333333335,2058162372.8333333,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,18
id_10107,28,711382,20577,70550,4839.0,6544.0,2295.0,1700,2890,red,11974.066666666668,438.8,14474.6,8813.023145413774,174881.64048538698,129.93330823714652,2212.984385920238,6092.742742562679,5789238.222869391,4996.133333333333,3.6,0.8,726.0,726.0,726.0,6977.933333333333,435.2,14473.8,1874.632825563513,116.98668688179154,4563.97454475012,6458099.0,99477.0,4747652.0,4036898590.6,1731238.8666666667,3475351738.8,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,15
id_10109,28,428199,26456,58792,6706.583333333333,1740.0,2252.5,1785,2720,red,10584.916666666666,904.0,13555.666666666666,8210.917826626475,368145.4045881887,186.51559872283926,16322.514781402302,12078.24651702125,39647.19799156249,5576.0,0.0,9675.5,437.0,437.0,437.0,5008.916666666667,904.0,3880.1666666666665,1417.9262985564335,236.0778222557194,1078.1858335304748,3542860.0,85135.0,5263387.0,2476118401.3333335,4542882.083333333,5355775725.416667,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,12
id_1011,28,583998,20577,58792,4138.066666666667,7589.866666666667,2805.0,2210,3400,red,10863.733333333334,1386.4666666666667,15671.4,8629.002474664678,133592.51326830164,431.33187026211823,144335.08996875488,13095.138542213355,10530491.141453775,5828.866666666667,48.0,10217.733333333334,596.0,596.0,596.0,5034.866666666667,1338.4666666666667,5453.666666666667,1342.6883434861988,353.88959605765353,1494.3194927173997,5123231.0,294638.0,7617173.0,3011992524.0666666,26261600.666666668,6989988423.0,MEF2D-MEF2C-VHL-G1--28--4-4,MEF2D-MEF2C,VHL,4-4,15
id_10110,28,100925,21557,31355,5784.5,3880.75,1912.5,1785,2040,red,9956.25,214.5,7576.75,8151.706540741875,342946.47123429884,62.55544760945601,409.5049373563572,5200.759624885975,597416.5858385441,5622.5,0.0,1715.0,103.0,103.0,103.0,4333.75,214.5,5861.75,1224.6792697249898,69.31009433704375,1712.2336050754752,833355.0,6558.0,526556.0,1731224440.75,232302.0,765289484.5,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,4
id_10111,28,546765,28416,60752,5910.545454545455,5805.818181818182,2210.0,1785,2635,red,15912.272727272728,377.8181818181818,10126.818181818182,10427.6360542608,429681.01715583244,51.95213789733719,817.1039759685497,6253.491148419727,1615419.9899302903,4650.272727272727,1.3636363636363635,1865.7272727272727,558.0,558.0,558.0,11262.0,376.45454545454544,8261.09090909091,2919.1647948939994,83.52778659252218,2451.9747967022363,5871524.0,26918.0,3519463.0,6122503280.909091,501017.0909090909,2408073927.909091,MEF2D-MEF2C-VHL-G1--28--3-2,MEF2D-MEF2C,VHL,3-2,11
