GENE,MV411-RUNX1-dTAG-DMSO_1h,MV411-RUNX1-dTAG-VHL_1h,MV411-RUNX2-dTAG-DMSO_1h,MV411-RUNX2-dTAG-VHL_1h,MV411-SPI1-dTAG-DMSO_1h,MV411-SPI1-dTAG-VHL_1h,MV411-GFI1-dTAG-DMSO_2h,MV411-GFI1-dTAG-VHL_2h
E2F8,10.0,11.0,3.0,4.0,16.0,11.0,5.0,2.5
KCTD17,0.0,0.0,1.5,1.0,0.0,0.0,1.0,0.0
TBC1D17,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5
TEFM,1.0,1.0,0.5,1.5,1.0,0.0,0.0,0.5
BBS10,7.5,6.5,5.5,8.0,7.0,5.0,4.0,9.0
CCDC7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF419,8.5,14.0,11.5,16.0,8.0,10.0,10.0,11.5
CLIP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A22,16.0,15.0,21.5,53.0,12.0,7.0,20.0,19.5
ZFAND1,94.5,83.5,105.5,137.0,86.0,86.0,68.0,67.0
SNIP1,92.0,88.0,49.0,84.5,73.0,72.0,64.0,81.0
ASB13,15.0,20.5,27.5,56.5,43.0,32.0,20.0,18.5
DHRS12,0.5,1.0,1.5,4.0,1.0,2.0,1.0,2.0
ZNF668,6.0,5.0,9.5,12.5,9.0,4.0,8.0,5.5
GEMIN7,26.5,31.5,31.0,53.0,18.0,20.0,40.0,30.5
ISOC2,21.0,27.5,25.0,60.5,9.0,10.0,30.0,29.0
ELMO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATNBL1,12.5,11.0,13.5,19.0,18.0,14.0,14.0,6.5
TXNDC15,8.5,5.5,8.5,15.5,6.0,7.0,8.0,6.0
MCTP1,12.5,10.0,2.5,3.0,7.0,6.0,6.0,7.0
GRTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFHX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACBD4,1.5,1.0,1.5,3.0,0.0,1.0,1.0,1.0
MICALL2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
CCDC82,12.5,15.5,7.5,10.0,12.0,12.0,5.0,9.0
LRRC31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUGCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL36,31.5,39.5,28.5,57.0,48.0,34.0,27.0,29.0
CLMN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
FBXO31,40.0,34.0,50.5,99.0,61.0,62.0,64.0,74.5
GSDMD,1.0,0.0,0.5,3.0,2.0,0.0,1.0,1.5
SPRING1,68.5,65.0,58.5,95.5,46.0,24.0,50.0,75.0
ALG9,11.0,11.5,12.0,13.5,14.0,11.0,12.0,11.5
ZNF408,4.0,2.0,5.0,3.0,3.0,4.0,3.0,4.5
ARMC5,50.0,26.0,38.0,63.5,31.0,49.0,42.0,39.0
CARF,9.5,10.5,8.5,9.0,10.0,11.0,4.0,3.5
SHCBP1,88.5,99.5,24.5,45.0,60.0,51.0,31.0,29.5
HPS6,19.0,16.5,19.5,25.5,16.0,16.0,18.0,17.5
VASH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSTCD,4.5,4.5,5.5,6.0,19.0,15.0,7.0,6.5
TTC21B,7.5,4.5,9.0,8.5,9.0,11.0,4.0,7.0
PTCD2,3.5,4.5,3.5,7.0,5.0,5.0,6.0,8.0
SLTM,287.5,309.0,264.0,509.0,219.0,210.0,306.0,352.0
MMRN2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
EHMT1,15.0,17.0,18.0,34.5,16.0,18.0,23.0,18.5
AGMAT,1.5,1.5,0.0,0.0,1.0,2.0,0.0,0.0
NIPAL2,33.5,36.0,42.0,67.5,68.0,74.0,27.0,28.0
MOB3B,16.0,12.5,37.5,56.5,20.0,16.0,44.0,83.5
ZNF552,14.5,7.5,13.0,27.0,1.0,0.0,17.0,10.0
DNAI4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMKMT,0.0,0.0,0.5,2.0,1.0,1.0,0.0,0.5
CLMP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
METTL8,56.0,52.0,42.5,71.5,40.0,27.0,56.0,58.5
NAA40,22.5,21.5,21.5,36.5,14.0,16.0,13.0,14.0
ZMYM1,3.5,2.0,0.0,6.0,2.0,2.0,0.0,1.0
KDM8,3.0,4.0,2.0,9.5,7.0,7.0,3.0,5.0
QSER1,96.0,98.5,71.0,91.5,91.0,80.0,67.0,62.0
GEMIN6,3.5,3.5,4.0,4.0,4.0,3.0,2.0,4.5
PEAK1,13.5,14.0,21.5,41.0,30.0,23.0,11.0,17.5
LONRF3,2.5,2.5,8.0,10.0,2.0,2.0,5.0,3.5
PIP4K2C,40.5,38.5,18.5,46.0,26.0,37.0,31.0,42.5
TMC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHEJ1,18.5,21.5,25.0,33.5,11.0,12.0,21.0,23.0
ZBTB3,19.5,14.5,9.0,26.0,14.0,17.0,14.0,17.5
ZDHHC11,1.0,0.0,0.5,0.5,0.0,0.0,2.0,1.0
RNF122,25.0,23.0,19.0,30.0,18.0,18.0,22.0,21.5
CFAP69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD13A,1.0,1.5,1.5,2.5,1.0,0.0,2.0,1.0
CSPP1,18.0,13.0,12.5,16.5,20.0,26.0,10.0,12.5
PDZD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLCD3A,1.0,1.5,20.5,29.5,10.0,12.0,4.0,6.5
LINC00115,9.0,8.5,6.0,9.5,1.0,4.0,10.0,10.0
SNX22,0.0,0.0,1.5,1.0,0.0,0.0,0.0,1.0
79857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK11,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5
ZNF669,17.5,22.0,11.5,23.0,10.0,11.0,1.0,1.5
RBFA,21.5,26.0,33.5,52.0,11.0,16.0,28.0,42.0
TREML2,2.5,3.0,5.5,7.0,3.0,1.0,3.0,4.5
BORA,41.0,36.5,38.0,49.5,45.0,32.0,23.0,32.0
TCTN2,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0
ALG13,8.0,11.5,12.0,12.5,12.0,9.0,8.0,7.5
CPSF7,212.5,186.5,177.0,323.0,197.0,223.0,175.0,226.0
BAALC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPAP2,8.5,8.5,10.5,15.5,7.0,6.0,6.0,12.5
CBLL1,100.5,82.0,87.0,101.5,109.0,92.0,75.0,92.0
NUDT18,5.5,10.5,11.5,26.5,11.0,9.0,15.0,21.0
RABEP2,4.5,5.0,6.0,13.5,2.0,2.0,4.0,7.5
THSD4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBA5,36.0,35.0,23.5,32.5,26.0,16.0,24.0,26.0
DCAKD,10.5,7.0,7.0,21.5,11.0,10.0,7.0,15.0
CCDC134,4.5,4.0,2.5,3.5,1.0,0.0,1.0,5.0
ZC3H14,17.5,19.5,21.5,30.5,29.0,28.0,25.0,15.5
PODNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDAC11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAAP1,19.0,17.0,16.5,19.0,24.0,18.0,17.0,10.5
LPCAT1,39.0,43.5,93.0,176.5,89.0,83.0,135.0,150.5
RIN3,5.0,9.5,3.5,10.0,0.0,1.0,5.0,7.5
ZNF671,4.5,7.0,3.0,5.0,0.0,0.0,1.0,1.5
MCMBP,215.5,174.0,141.5,217.5,113.0,75.0,231.0,279.5
GGNBP2,25.0,24.5,18.5,33.5,30.0,33.0,27.0,30.5
ZNF672,20.0,23.5,22.5,47.5,26.0,25.0,19.0,25.5
ATP8B4,60.0,60.0,84.0,136.5,76.0,79.0,85.0,130.5
THNSL1,1.5,3.0,0.0,0.5,3.0,1.0,0.0,0.0
RPP21,0.0,0.0,0.0,1.5,1.0,2.0,1.0,2.0
ZNF613,0.5,1.0,1.0,3.0,0.0,0.0,0.0,0.5
PRR5L,4.0,3.0,5.5,15.0,1.0,1.0,10.0,6.0
CYBRD1,21.5,25.0,8.5,14.5,14.0,16.0,10.0,10.0
NUP85,3.0,3.5,1.5,5.0,3.0,4.0,4.0,3.5
NAA60,32.5,28.0,41.5,59.0,32.0,25.0,32.0,29.5
TMC7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORN1,1.0,2.5,3.5,6.0,1.0,1.0,2.0,1.0
PYROXD1,54.5,54.0,50.0,61.5,47.0,34.0,54.0,61.5
ACTR5,9.0,6.5,13.5,15.0,9.0,7.0,12.0,19.5
ATAD5,9.5,8.5,4.0,6.5,9.0,13.0,7.0,5.0
MAGIX,1.0,1.5,1.5,1.0,1.0,1.0,2.0,1.5
SETD6,21.5,26.0,28.5,50.0,44.0,35.0,46.0,45.0
MRM1,10.0,11.5,9.0,24.0,14.0,14.0,14.0,16.5
ADM2,10.5,6.5,6.5,6.0,7.0,10.0,5.0,4.5
SPEF2,1.5,2.0,0.0,1.0,4.0,2.0,1.0,1.0
MAP6D1,14.5,11.5,11.0,19.5,14.0,13.0,9.0,9.5
DOK3,54.0,43.0,63.5,140.5,52.0,40.0,33.0,19.5
TNIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAA0319L,6.0,6.5,5.5,14.0,9.0,10.0,8.0,10.0
SYNPO2L,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
COQ8B,5.5,4.0,1.5,3.0,1.0,1.0,1.0,2.0
CCNP,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
SLC35E1,168.5,165.0,103.5,221.0,99.0,58.0,95.0,113.0
LINC00472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF696,75.0,87.0,93.5,201.0,69.0,67.0,81.0,93.0
L2HGDH,10.0,9.0,9.5,13.5,13.0,11.0,7.0,11.0
C10orf95,0.5,1.0,0.5,3.0,1.0,1.0,2.0,3.5
DHDDS,37.0,35.0,43.5,87.5,24.0,23.0,37.0,38.5
PLPPR3,0.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0
NOL10,105.5,101.0,130.5,197.5,96.0,71.0,133.0,160.5
PDZD7,2.0,4.0,3.5,7.0,1.0,1.0,1.0,0.0
ERMP1,61.0,44.5,36.0,54.5,31.0,35.0,79.0,82.0
PAQR6,3.0,4.0,6.5,10.5,2.0,2.0,2.0,4.5
DENND1C,1.0,1.5,1.5,4.5,1.0,1.0,2.0,1.5
CEP76,58.0,33.5,29.0,37.0,35.0,31.0,40.0,36.5
JADE1,154.0,142.0,109.5,167.5,204.0,230.0,78.0,72.5
DENND2D,11.0,8.5,15.0,18.0,11.0,9.0,10.0,10.5
DNAJC22,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0
ABCA11P,1.5,4.5,7.5,19.5,6.0,6.0,2.0,2.0
SCD5,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0
WDR76,23.5,17.5,5.5,20.5,20.0,24.0,15.0,18.5
ATAT1,22.5,17.5,14.0,18.5,17.0,16.0,18.0,19.5
ZNF767P,18.5,27.0,30.0,64.0,46.0,40.0,32.0,40.5
GRHL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRMT2B,7.0,5.0,4.5,9.0,6.0,4.0,3.0,3.5
DSN1,16.5,23.5,10.5,19.0,30.0,33.0,13.0,18.5
DNAJB14,127.5,110.5,88.5,102.0,143.0,103.0,85.0,93.0
TTC26,4.5,3.5,5.0,7.0,10.0,5.0,6.0,6.5
PLEKHH3,3.5,4.5,0.5,3.5,4.0,4.0,0.0,0.0
STN1,5.5,7.5,6.5,11.5,9.0,4.0,7.0,7.0
79992,1.0,2.0,2.5,4.0,1.0,2.0,3.0,2.5
ELOVL7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79999,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.5
PCNX2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ESRP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK5,214.0,175.0,92.5,156.5,139.0,130.0,52.0,64.5
TRAPPC13,17.0,11.5,11.5,15.0,15.0,14.0,10.0,9.5
C10orf88,12.0,12.0,11.0,16.0,17.0,10.0,11.0,17.0
TMEM156,1.0,1.5,0.0,0.0,2.0,0.0,0.0,0.0
RMI1,26.5,23.5,15.0,19.5,35.0,35.0,11.0,15.5
PSME3IP1,21.5,35.5,21.0,38.5,46.0,42.0,26.0,29.5
PHC3,277.5,196.5,151.5,195.0,256.0,194.0,143.0,148.5
MINDY3,15.5,12.5,17.5,15.0,15.0,8.0,14.0,11.0
WWC2,10.0,14.5,18.0,28.5,5.0,4.0,13.0,15.5
DGLUCY,4.5,4.0,7.0,8.5,3.0,6.0,4.0,3.5
NAA25,112.5,108.0,116.0,175.5,134.0,105.0,137.0,194.0
UBTD1,2.5,3.0,2.5,4.5,2.0,1.0,2.0,1.0
FOXRED2,25.0,31.5,32.5,63.5,24.0,19.0,43.0,51.0
TMEM62,1.5,5.5,2.5,4.5,3.0,2.0,3.0,3.5
MYO15B,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0
NRSN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC8B1,4.0,8.5,8.0,17.0,5.0,2.0,5.0,5.5
PANK2,22.0,19.5,15.0,22.0,22.0,21.0,13.0,15.0
FBXL18,13.0,11.5,10.0,28.5,13.0,13.0,14.0,15.0
SEMA6D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF556,2.0,0.0,4.0,8.5,0.0,0.0,0.0,0.0
CSRNP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80035,17.0,15.5,9.0,10.0,7.0,9.0,11.0,9.5
TRPM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM106A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEBPA-DT,21.5,21.0,10.5,40.0,14.0,15.0,18.0,9.5
PGAP1,6.0,6.0,7.5,7.5,21.0,11.0,1.0,4.0
LRRTM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF7IP2,15.5,17.5,23.5,26.5,28.0,22.0,7.0,15.0
DCAF17,57.5,58.0,41.5,63.0,51.0,43.0,37.0,53.5
LINC00574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC15,0.0,1.5,1.0,1.5,3.0,2.0,0.0,0.0
HEXA-AS1,1.5,3.5,1.0,2.5,1.0,1.0,1.0,3.0
TUBA4B,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
80094,13.5,7.0,7.5,17.0,17.0,21.0,12.0,12.0
ZNF606,4.0,4.5,3.0,6.0,3.0,4.0,2.0,3.0
MZT2B,2.0,4.0,2.0,4.5,3.0,2.0,0.0,1.0
ZFP2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ZNF614,86.5,69.5,49.0,66.0,49.0,44.0,86.0,106.0
PIF1,8.0,7.5,4.5,10.0,9.0,8.0,5.0,2.5
VCPIP1,146.5,139.0,88.0,112.0,118.0,97.0,67.0,82.0
BBOF1,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0
TRIM46,1.5,0.5,1.5,4.5,1.0,1.0,1.0,0.5
CCDC170,1.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0
LRRC8E,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
RPF1,13.0,12.5,16.0,21.0,14.0,14.0,16.0,16.0
ZNF703,2.5,2.5,3.5,7.0,5.0,3.0,2.0,5.5
PTGES2,6.0,9.0,12.0,31.0,8.0,8.0,16.0,13.5
SIKE1,88.5,93.5,84.0,106.0,93.0,71.0,66.0,74.5
THOC7,4.0,6.0,8.0,23.0,6.0,8.0,10.0,8.5
UXS1,30.5,30.0,37.5,50.5,45.0,32.0,31.0,30.5
SLC66A2,16.0,15.0,15.0,38.5,16.0,12.0,13.0,12.5
ZC3H12A,44.0,25.0,31.5,42.5,31.0,34.0,41.0,30.5
ASRGL1,3.0,3.0,2.0,3.5,0.0,0.0,1.0,1.5
CENPT,0.0,1.5,0.5,2.0,2.0,2.0,1.0,1.0
EDC3,29.5,20.5,26.5,52.5,29.0,26.0,20.0,27.5
80154,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
NAA15,129.5,114.0,105.0,155.5,195.0,162.0,122.0,137.0
PGGHG,1.0,3.0,3.5,6.0,2.0,3.0,1.0,2.5
PRR36,0.5,1.0,1.5,1.0,0.0,0.0,0.0,0.5
ABHD18,24.0,18.5,13.0,20.0,22.0,17.0,14.0,14.0
CTC1,10.5,14.0,11.5,36.0,15.0,14.0,11.0,7.0
IFT74,1.5,1.0,2.0,2.0,2.0,2.0,2.0,0.5
DBF4B,8.0,8.0,6.5,7.5,6.0,7.0,2.0,4.0
SPSB1,0.0,0.5,0.5,1.5,0.0,0.0,0.0,0.0
TEDC2,0.0,1.5,1.5,1.0,3.0,3.0,1.0,2.0
MYO19,11.0,13.0,18.5,25.5,17.0,17.0,18.0,17.5
CEP290,0.5,2.0,0.0,1.5,1.0,0.0,1.0,0.0
TTI2,7.0,5.0,4.5,10.5,10.0,12.0,9.0,9.5
TMEM134,1.5,3.0,1.5,3.0,2.0,1.0,2.0,1.5
TMEM254,3.0,2.0,3.0,5.0,3.0,2.0,1.0,4.0
RNF34,30.0,38.5,32.5,53.0,26.0,32.0,32.0,48.5
MUS81,11.0,18.0,12.5,21.0,7.0,6.0,10.0,14.0
FUZ,2.0,1.0,1.0,2.5,1.0,0.0,3.0,2.0
FBXO11,64.0,54.5,53.5,63.5,59.0,50.0,50.0,75.0
CHD9,73.0,61.0,59.5,60.5,116.0,117.0,45.0,66.5
FHOD3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPA3,159.5,140.0,158.5,346.0,73.0,60.0,167.0,200.0
SPG11,8.5,5.5,5.0,4.5,6.0,6.0,8.0,4.5
PROSER1,42.5,37.5,22.5,26.5,67.0,48.0,51.0,44.0
ARMC9,5.0,6.0,4.5,12.5,2.0,2.0,3.0,3.5
CCDC92,2.5,4.5,3.5,6.5,4.0,2.0,6.0,3.0
TM2D3,22.0,25.5,18.5,24.5,17.0,23.0,15.0,18.5
80215,1.0,3.0,3.5,5.5,1.0,3.0,6.0,3.5
ALPK1,3.0,2.0,1.5,2.0,5.0,3.0,1.0,2.5
NAA50,247.0,215.0,244.0,405.0,310.0,267.0,227.0,270.5
COQ10B,90.5,88.5,84.5,109.0,54.0,58.0,86.0,106.5
ACSF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TARS2,9.5,9.5,7.5,17.5,10.0,7.0,4.0,9.0
RAB11FIP1,163.5,178.5,150.0,333.5,168.0,142.0,188.0,327.5
NUBPL,8.0,6.5,4.5,7.5,9.0,14.0,4.0,6.5
PAAF1,7.5,7.5,3.0,7.5,4.0,4.0,5.0,6.5
ORAI2,60.5,43.5,41.5,84.5,52.0,54.0,30.0,27.5
RUFY1,6.5,11.0,9.0,12.0,12.0,12.0,8.0,8.0
CXorf21,520.5,583.0,404.0,823.0,244.0,139.0,456.0,534.0
WDR26,175.5,143.0,123.0,164.0,130.0,115.0,103.0,167.0
FAAP100,5.0,11.5,19.0,39.5,11.0,5.0,10.0,9.5
PIGZ,1.0,1.0,1.5,2.5,2.0,2.0,1.0,0.5
ELL3,1.0,0.0,0.5,1.5,1.0,1.0,1.0,0.5
CEP63,4.5,7.5,8.0,15.5,10.0,9.0,12.0,10.5
SLC35F5,34.0,23.5,18.0,34.5,24.0,18.0,15.0,16.5
FAM214B,50.0,47.5,20.5,55.5,15.0,13.0,15.0,16.5
C16orf70,44.0,33.0,33.5,46.0,28.0,28.0,26.0,27.0
TRIM45,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0
ZNF430,94.5,98.0,83.5,135.0,71.0,84.0,107.0,119.0
EDEM3,364.0,326.0,175.5,268.5,137.0,93.0,179.0,199.5
HSD3B7,3.0,2.5,2.0,3.0,1.0,0.0,5.0,1.5
ITPKC,21.0,20.5,21.0,42.5,11.0,11.0,22.0,21.0
GRPEL1,235.0,217.5,202.5,351.5,252.0,200.0,285.0,260.5
SCUBE1,1.0,2.0,3.5,6.5,0.0,0.0,3.0,2.0
CDK5RAP3,6.0,6.5,5.0,12.0,5.0,7.0,8.0,6.0
MTERF2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
PLEKHO2,76.5,68.5,68.0,132.0,78.0,41.0,72.0,72.5
EFHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDCP,29.0,42.0,35.5,52.0,44.0,35.0,46.0,41.0
TRABD,38.5,42.5,40.5,81.5,24.0,39.0,47.0,36.0
MED28,47.0,42.5,47.0,69.5,67.0,48.0,48.0,59.0
80307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAD1,7.0,11.5,10.0,17.5,6.0,9.0,13.0,14.5
PDGFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL15,142.0,128.0,97.5,138.0,104.0,86.0,85.0,122.5
TET1,0.5,2.5,1.0,2.5,0.0,0.0,0.0,2.5
LRRC27,0.0,0.5,0.0,0.5,1.0,2.0,0.0,0.0
EPC1,119.0,89.0,81.0,113.5,87.0,95.0,107.0,115.0
CPEB4,63.0,52.0,57.0,85.0,55.0,45.0,61.0,79.5
ZKSCAN3,6.5,14.5,5.5,11.0,22.0,16.0,4.0,5.0
CXXC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP70,1.0,3.0,5.0,7.0,0.0,1.0,1.0,1.0
PUS1,7.5,18.0,17.5,36.5,16.0,12.0,22.0,22.0
ABTB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT10A,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
ULBP2,0.0,0.0,0.5,1.5,0.0,0.0,0.0,0.5
ULBP1,0.0,0.0,3.5,5.0,5.0,7.0,3.0,2.5
DNAJC5,90.0,80.0,100.0,232.0,68.0,59.0,88.0,147.0
KCNIP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR82,299.5,269.5,276.0,482.5,281.0,251.0,275.0,359.0
PABPC1L,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0
PNPLA3,3.0,5.0,7.5,18.0,6.0,7.0,5.0,9.0
TRAF3IP3,12.0,11.0,9.5,17.0,3.0,3.0,9.0,7.5
DCAF11,35.5,42.5,29.5,55.0,27.0,29.0,33.0,32.0
ZSCAN16,12.5,13.0,9.0,15.5,12.0,11.0,6.0,17.0
REEP4,47.5,50.0,31.5,71.0,38.0,53.0,30.0,29.0
COASY,17.0,19.0,21.5,39.5,22.0,23.0,26.0,21.5
WDR61,1.5,1.0,2.0,6.0,1.0,3.0,1.0,1.5
LPAL2,15.0,13.5,9.0,17.5,2.0,3.0,14.0,14.0
TNKS2,93.5,77.0,52.5,66.0,68.0,62.0,42.0,55.5
RNF39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD1LG2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD276,41.0,37.5,31.5,70.0,37.0,28.0,20.0,20.5
UBXN6,11.0,12.0,15.5,23.5,7.0,8.0,10.0,14.5
TSGA10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
AKNA,17.0,18.5,12.5,33.0,9.0,9.0,30.0,23.5
PBX4,4.0,3.0,5.0,8.0,4.0,5.0,5.0,4.5
ACAD10,1.5,0.5,0.0,4.0,1.0,1.0,3.0,3.0
SRCIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTYH3,48.0,40.5,59.5,128.5,44.0,54.0,35.0,28.0
ARHGAP39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWA7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPIG6B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY6G5C,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5
PRR3,130.5,105.5,75.0,152.0,126.0,109.0,103.0,94.5
THUMPD2,109.5,103.5,115.0,139.5,101.0,100.0,99.0,139.0
TSEN2,11.5,17.0,17.0,30.0,26.0,16.0,18.0,22.0
AARSD1,3.0,2.0,3.5,4.5,5.0,2.0,4.0,3.5
TMEM121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRR7,0.0,0.5,1.5,0.5,0.0,0.0,0.0,0.0
KHDC1,0.5,1.5,0.0,0.0,0.0,0.0,1.0,0.5
80761,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
NDFIP1,40.0,46.5,26.0,34.5,18.0,23.0,27.0,28.0
SPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THAP7,1.5,2.0,4.5,7.0,4.0,2.0,3.0,1.5
STARD5,5.5,4.5,3.5,6.0,1.0,1.0,7.0,6.5
CPTP,7.0,7.5,11.5,25.0,7.0,4.0,12.0,7.5
LIMD2,50.0,39.5,29.5,44.0,22.0,15.0,26.0,20.0
TMEM177,15.0,15.5,21.0,29.0,15.0,20.0,28.0,27.5
B9D2,1.5,3.5,1.0,4.0,2.0,1.0,3.0,4.5
CYB5B,66.5,73.0,44.0,105.5,87.0,86.0,45.0,104.0
ZNF34,6.0,9.0,4.0,9.5,5.0,4.0,5.0,4.0
COL18A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS5,9.0,10.5,5.0,14.0,8.0,8.0,9.0,10.0
CMIP,44.5,56.5,39.5,67.5,58.0,51.0,66.0,58.5
ASXL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP44,15.0,21.0,9.0,17.0,33.0,26.0,17.0,13.0
ZNF436,21.5,23.5,25.0,46.0,26.0,48.0,15.0,14.5
EEPD1,19.5,19.5,28.5,58.5,19.0,22.0,60.0,56.5
DDHD1,63.0,62.0,45.5,74.5,65.0,48.0,52.0,55.0
BHLHB9,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
DUSP16,4.0,2.5,3.5,10.5,22.0,18.0,4.0,3.5
ZFP91,378.0,297.0,246.0,375.5,271.0,240.0,244.0,335.0
APOL6,68.0,70.5,57.0,87.0,83.0,64.0,43.0,85.5
APOL4,30.5,29.0,45.0,114.0,25.0,23.0,45.0,86.5
APOL3,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5
SH3BP5L,30.5,24.5,17.5,42.0,18.0,20.0,29.0,33.5
GRIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
KDM7A,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0
SETD7,173.0,161.0,212.5,328.5,307.0,256.0,180.0,308.5
LNPK,39.5,32.5,24.5,43.0,37.0,45.0,30.0,29.5
ZNRD1ASP,1.5,0.5,0.5,4.0,1.0,1.0,0.0,0.5
PRRT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFL8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5
80868,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILKAP,2.5,4.0,3.0,7.0,3.0,3.0,4.0,4.0
NPL,1.0,0.0,0.5,4.0,4.0,3.0,4.0,6.0
TMPRSS5,1.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0
