GENE,MV411-RUNX1-dTAG-DMSO_1h,MV411-RUNX1-dTAG-VHL_1h,MV411-RUNX2-dTAG-DMSO_1h,MV411-RUNX2-dTAG-VHL_1h,MV411-SPI1-dTAG-DMSO_1h,MV411-SPI1-dTAG-VHL_1h,MV411-GFI1-dTAG-DMSO_2h,MV411-GFI1-dTAG-VHL_2h
BPHL,74.5,66.5,58.5,81.0,169.0,197.0,87.0,80.0
BPI,11.0,16.0,3.0,4.5,0.0,0.0,6.0,1.5
BRCA1,4287.0,3908.0,2068.5,2277.0,4304.0,4658.0,2491.0,2302.0
BRAF,11.0,15.0,12.0,10.0,23.0,22.0,16.0,12.5
BRCA2,312.5,250.5,277.0,310.0,575.0,523.0,422.0,369.5
ZFP36L1,227.5,172.0,122.0,142.0,379.0,398.0,150.0,274.0
ZFP36L2,7939.0,5490.0,3278.0,3736.5,3457.0,3113.0,4277.0,4514.0
BSG,6992.0,5219.5,5482.0,8623.5,8694.0,9058.0,8036.0,8108.5
BST1,46.0,59.0,33.0,32.0,6.0,7.0,29.0,17.0
BST2,1728.5,1273.5,719.5,1288.0,621.0,666.0,1276.0,1370.5
BTD,56.5,47.5,40.5,59.0,55.0,66.0,51.0,58.0
KLF9,683.5,532.0,394.0,454.5,1422.0,1411.0,506.0,550.5
KLF5,41.5,42.0,36.0,45.5,201.0,233.0,48.0,50.0
BTF3,3890.0,3300.0,3016.5,3861.0,2844.0,3640.0,4132.0,4199.5
BTG1,739.0,620.5,378.5,435.5,643.0,821.0,702.0,913.0
BTK,829.5,668.0,512.5,671.5,641.0,674.0,895.0,806.0
BUB1,184.0,147.0,87.5,113.5,177.0,173.0,91.0,102.5
BUB1B,370.0,332.0,215.0,211.5,353.0,392.0,280.0,196.0
BYSL,249.5,172.0,257.5,314.0,502.0,514.0,413.0,456.0
TSPO,511.5,429.0,466.5,585.5,510.0,593.0,370.0,462.5
C1QBP,2271.5,2014.0,2154.0,2454.0,2275.0,2614.0,2919.0,2544.5
SERPING1,0.0,0.5,0.0,0.0,1.0,6.0,0.0,0.5
ERC2-IT1,0.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0
C1R,5.0,4.5,6.0,7.0,0.0,1.0,6.0,6.5
C1S,5.0,7.0,6.5,8.5,5.0,8.0,8.0,6.0
C2,1.5,3.5,3.0,7.0,2.0,1.0,3.0,2.5
C3,8.5,10.5,28.5,43.0,14.0,11.0,62.0,61.0
C3AR1,23.0,33.0,54.5,58.0,194.0,156.0,21.0,19.5
C4B,0.5,1.5,0.0,0.5,1.0,0.0,0.0,0.0
CAPN5,8.5,9.5,14.5,17.5,9.0,7.0,19.0,19.5
C5,129.0,118.0,61.0,79.0,86.0,121.0,107.0,91.5
C5AR1,19.5,10.5,58.5,64.5,15.0,15.0,51.0,48.0
C8G,5.0,2.0,1.5,3.0,2.0,2.0,3.0,6.5
OSGIN2,770.0,589.5,741.0,808.0,1058.0,920.0,906.0,881.5
C9,0.0,1.0,2.0,2.5,0.0,0.0,0.0,0.0
VPS51,108.0,97.5,82.5,98.5,91.0,109.0,92.0,97.5
MRPL49,1100.0,868.5,877.0,1290.5,995.0,1104.0,1178.0,1245.5
ZNHIT2,9.0,12.5,13.5,15.0,17.0,20.0,18.0,17.5
MPPED2,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
MYRF,54.5,44.0,20.5,33.5,51.0,40.0,33.0,29.0
TMEM258,469.5,446.5,413.0,580.5,406.0,523.0,641.0,583.5
DAGLA,47.0,44.0,45.5,81.5,41.0,35.0,56.0,59.0
GAS8-AS1,4.0,0.5,1.5,3.5,10.0,9.0,2.0,1.5
FMNL1,455.0,290.0,201.5,318.5,440.0,421.0,367.0,401.0
LDLRAD4,863.0,548.0,188.5,208.0,335.0,411.0,297.0,241.5
PTTG1IP,6203.5,5190.0,3795.0,4448.0,3199.0,3331.0,4084.0,4038.0
CFAP410,306.0,224.0,199.0,322.0,266.0,225.0,329.0,342.5
TMEM50B,1978.5,1809.5,1382.0,1557.0,1318.0,1452.0,2603.0,2393.0
MPPED1,3.5,4.5,2.0,3.0,4.0,3.0,2.0,4.0
CA7,8.5,10.5,15.0,20.0,6.0,3.0,6.0,6.0
CA8,0.5,3.5,2.0,3.0,0.0,0.0,0.0,1.0
CA11,93.5,80.5,91.0,136.0,77.0,80.0,128.0,110.5
CA12,0.5,3.0,2.0,1.5,0.0,0.0,1.0,1.0
CACNA1A,16.5,25.5,6.0,11.5,9.0,7.0,5.0,5.5
CACNA1C,0.0,3.5,4.5,3.5,0.0,0.0,2.0,0.5
CACNA1D,5.5,5.0,3.0,0.5,1.0,0.0,2.0,1.0
CACNA1E,5.5,7.5,11.5,9.0,1.0,3.0,25.0,17.0
CACNB1,11.5,6.0,5.5,8.5,11.0,10.0,6.0,4.0
CACNB2,41.0,43.0,25.5,28.5,40.0,33.0,19.0,29.5
CACNB3,51.5,42.0,60.5,111.5,61.0,62.0,80.0,87.0
CACNB4,22.5,17.5,10.0,7.0,8.0,10.0,21.0,24.5
SLC25A20,187.5,183.5,116.0,151.0,119.0,131.0,291.0,257.0
CAD,122.5,102.0,77.5,132.5,162.0,170.0,121.0,158.5
CALM1,6754.0,5927.0,6698.0,7419.0,9506.0,10749.0,10604.0,10722.0
CALM2,7235.0,6187.5,5229.0,6647.0,5316.0,6150.0,8660.0,8422.5
CALM3,9771.5,7390.0,5963.5,8874.0,4197.0,4158.0,7481.0,7916.5
CALR,11743.0,10405.5,11895.5,16221.0,14843.0,15207.0,22133.0,19463.5
CALU,5847.0,4988.5,6777.0,8125.5,6746.0,6739.0,8230.0,8323.0
CAMK2A,2.0,2.5,3.0,3.5,0.0,0.0,4.0,3.5
CAMK2B,44.0,36.5,53.5,74.5,43.0,41.0,242.0,221.5
CAMK2D,808.0,676.5,348.0,383.0,1009.0,937.0,392.0,349.0
CAMK2G,746.0,584.5,427.0,516.5,442.0,428.0,475.0,496.5
CAMLG,232.0,219.5,174.5,225.5,160.0,166.0,220.0,256.5
CAMP,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0
CANX,24047.5,20987.5,23186.5,27394.0,18743.0,18398.0,30530.0,30115.5
CAPG,559.5,482.0,487.0,759.0,147.0,176.0,628.0,587.5
CAPN1,1092.0,846.5,835.0,1199.0,1046.0,1058.0,1136.0,1155.0
CAPN2,1772.0,1546.5,1659.0,1891.5,1811.0,2074.0,5713.0,4990.0
CAPN3,80.5,61.5,20.0,28.5,40.0,35.0,30.0,34.5
CAPNS1,3869.0,2932.0,2795.5,3838.5,2189.0,2059.0,3627.0,3625.0
CAPN6,0.0,0.0,0.0,0.5,0.0,0.0,7.0,4.5
CAPS,89.0,56.0,30.5,59.0,51.0,65.0,66.0,66.0
CAPZA1,11981.0,9617.5,8457.0,11084.5,8669.0,8506.0,12318.0,12396.5
CAPZA2,1643.0,1445.0,1457.5,1627.0,2202.0,2421.0,2357.0,1969.0
CAST,1076.5,913.0,916.5,1009.5,904.0,954.0,831.0,826.0
CAPZB,3930.5,3344.0,3131.0,3870.5,3089.0,2974.0,4125.0,3914.0
CARS1,4063.5,3309.0,2912.5,3591.0,3045.0,3133.0,2538.0,2457.0
CASP1,224.0,193.5,73.5,86.0,201.0,222.0,236.0,241.0
CASP2,4953.0,3988.5,2211.5,2641.5,3753.0,3455.0,3219.0,3416.0
CASP3,2202.5,1971.0,1399.5,1451.5,1865.0,2196.0,1805.0,1633.0
CASP4,127.5,131.0,90.5,127.0,181.0,237.0,131.0,137.5
CASP6,280.5,260.5,146.0,172.0,531.0,554.0,210.0,211.0
CASP7,322.0,286.5,300.0,316.5,637.0,731.0,431.0,326.0
CASP8,440.0,365.0,259.5,293.5,386.0,424.0,342.0,349.5
CASP9,448.0,380.5,222.0,265.5,333.0,350.0,294.0,289.5
CASP10,274.5,249.0,157.5,170.0,282.0,313.0,144.0,186.0
CASQ1,1.5,4.5,3.5,6.5,3.0,3.0,3.0,5.5
CAT,3750.5,3137.5,1992.5,2187.0,1845.0,1916.0,2361.0,2094.0
CAV1,2.0,4.5,1.5,3.0,16.0,13.0,1.0,1.5
CAV2,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
RUNX2,4354.5,3469.5,1501.0,1924.5,1846.0,1842.0,1769.0,1703.5
RUNX1,8263.5,6417.0,4356.5,4770.0,4694.0,4769.0,9924.0,10087.0
RUNX1T1,0.5,4.0,1.5,5.0,0.0,0.0,0.0,0.5
CBFA2T3,1673.0,1355.0,1055.0,1142.0,1312.0,1150.0,2085.0,1567.5
RUNX3,7292.0,4790.0,3828.0,4185.5,2011.0,1884.0,6539.0,4786.0
CBFB,5497.5,4641.0,4252.0,5181.5,8021.0,7970.0,5180.0,5083.5
CBL,4255.0,3458.0,2319.0,2601.5,2837.0,2704.0,2203.0,1964.0
CBLB,205.0,220.5,146.5,189.0,402.0,368.0,181.0,213.0
CBLN1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0
SERPINH1,302.5,234.0,535.0,828.0,679.0,675.0,536.0,507.0
CBR1,355.5,329.0,410.5,683.0,640.0,665.0,589.0,586.5
CBR3,1.5,0.0,1.5,2.0,1.0,1.0,2.0,2.5
CBS,67.0,57.5,70.5,98.0,47.0,55.0,68.0,58.0
KYAT1,55.0,50.5,49.5,61.5,122.0,112.0,41.0,59.0
KRIT1,362.5,343.5,249.0,316.0,474.0,544.0,394.0,372.5
CCNA2,2138.0,1653.5,1042.0,1301.5,2697.0,2785.0,1325.0,1299.5
CCNB1,516.0,437.0,349.5,449.0,732.0,888.0,371.0,342.5
CCNC,1724.5,1574.0,1512.5,1594.0,2465.0,2914.0,2169.0,1846.0
CCND2,1947.5,1509.0,1828.5,2271.5,466.0,442.0,1428.0,1153.5
CCND3,2998.5,2107.0,2259.5,2835.5,6293.0,6111.0,4767.0,4427.5
CCNE1,256.5,210.0,136.5,177.5,180.0,197.0,152.0,130.0
CCNF,878.5,662.0,474.0,629.0,1041.0,1119.0,490.0,488.5
CCNG1,4909.0,4153.5,2604.5,3239.5,2951.0,2961.0,2547.0,2471.0
CCNG2,130.0,146.5,32.0,42.0,132.0,149.0,49.0,50.5
CCNH,95.0,82.0,95.0,119.5,82.0,94.0,124.0,108.5
CCNT1,2908.5,2261.0,1882.5,2167.0,2285.0,2269.0,2628.0,2836.0
CCNT2,966.5,806.5,576.5,628.5,769.0,713.0,1023.0,951.0
CCT6A,3173.0,2649.5,3311.0,4216.5,3906.0,4880.0,5969.0,5567.0
CD1D,77.5,65.0,13.0,18.0,0.0,1.0,40.0,31.0
CD3E,0.0,0.0,0.5,0.0,1.0,2.0,0.0,0.0
CD3G,0.0,3.5,0.0,2.0,0.0,0.0,0.0,0.5
CD4,4117.5,3430.5,3840.0,5198.0,4415.0,4251.0,4971.0,5233.5
CD5,4.0,5.5,0.5,4.0,1.0,3.0,2.0,5.5
CD6,1.0,0.0,2.5,2.0,6.0,6.0,3.0,2.5
CD7,3.5,1.5,1.0,4.0,1.0,1.0,3.0,2.0
CD8A,0.5,0.0,0.5,3.5,0.0,0.0,1.0,0.5
CD9,10.0,11.0,1.5,5.0,20.0,25.0,30.0,30.5
CD19,3.0,6.0,5.5,6.0,21.0,31.0,8.0,8.0
MS4A3,3805.5,3303.0,803.0,1046.5,260.0,280.0,733.0,694.5
CD22,0.5,2.0,1.0,1.0,0.0,1.0,2.0,1.0
CD27,7.5,4.0,3.5,4.0,5.0,2.0,3.0,5.5
CD28,4.5,5.5,3.0,6.5,3.0,2.0,1.0,1.0
CD80,6.5,7.0,5.0,4.0,5.0,5.0,8.0,9.0
CD86,67.0,52.0,63.0,83.5,269.0,259.0,139.0,254.0
TNFRSF8,1.5,1.0,2.0,2.0,2.0,1.0,2.0,1.5
TNFSF8,0.0,0.0,0.5,1.0,3.0,1.0,1.0,1.0
CD33,1051.5,824.5,541.0,707.5,336.0,387.0,773.0,810.0
SIGLEC6,142.0,137.5,281.5,285.5,3.0,2.0,228.0,176.5
CD36,62.0,62.5,69.5,84.5,1041.0,1014.0,183.0,184.5
SCARB1,572.0,441.0,595.5,959.5,634.0,602.0,813.0,946.5
SCARB2,659.0,554.5,527.0,611.0,600.0,675.0,504.0,577.0
CD37,776.0,577.0,357.5,540.5,344.0,322.0,720.0,730.5
CD38,1307.0,1105.0,41.5,49.5,15.0,9.0,71.0,63.0
ENTPD1,1435.0,1187.0,1613.5,1856.5,1497.0,1405.0,2134.0,1970.0
ENTPD6,299.5,207.5,288.5,457.0,407.0,371.0,412.0,463.0
ENTPD5,387.5,325.0,187.0,251.5,356.0,325.0,226.0,239.0
CD40,0.0,1.0,2.0,3.5,3.0,3.0,2.0,0.0
CD44,22450.0,18755.5,10605.0,12392.5,1464.0,1355.0,14185.0,14755.5
CD47,1642.5,1389.0,1582.0,1866.5,1712.0,1623.0,1492.0,1594.0
CD48,12.5,13.0,2.0,0.5,6.0,9.0,0.0,1.0
CD53,3382.5,2956.0,1494.5,1724.0,1123.0,1101.0,1880.0,2331.5
CD58,629.5,541.0,610.0,620.0,619.0,626.0,1009.0,929.0
CD59,3.0,3.5,9.0,18.0,80.0,82.0,4.0,4.0
CD63,759.5,672.5,703.5,1099.5,808.0,820.0,1125.0,902.0
CD68,861.5,796.0,784.0,958.0,942.0,983.0,2071.0,1742.5
CD70,53.0,49.5,14.0,30.5,16.0,16.0,5.0,6.0
CD72,40.5,40.0,30.5,29.0,75.0,75.0,34.0,33.5
CD74,7022.5,5391.5,1896.5,2680.5,1238.0,1112.0,3406.0,3388.5
CD79A,4.0,3.5,7.5,12.5,43.0,44.0,9.0,12.0
CD79B,0.5,0.0,1.0,2.0,28.0,31.0,2.0,3.0
CD81,1703.5,1260.0,1412.0,2143.0,1712.0,1819.0,1775.0,1890.0
ADGRE5,2236.5,1760.5,891.0,1160.0,1767.0,1844.0,1437.0,1356.5
CD151,530.5,421.0,645.5,1130.5,993.0,999.0,920.0,966.0
CDA,1.5,2.5,2.5,1.0,2.0,1.0,0.0,0.0
CDK1,1027.0,866.5,545.0,645.5,1151.0,1345.0,697.0,675.5
CDK11B,18.5,25.5,16.0,19.0,19.0,25.0,24.0,14.5
LRBA,296.5,310.5,220.0,251.0,534.0,617.0,293.0,239.5
CDC5L,746.0,669.0,620.5,757.0,1115.0,1092.0,1023.0,895.5
SEPTIN7,2015.0,1584.0,1405.5,1876.0,2397.0,2405.0,2080.0,2133.0
CDC6,737.0,664.5,514.0,639.0,677.0,703.0,693.0,723.0
CDC20,100.5,83.5,84.5,100.5,136.0,143.0,91.0,85.5
CDC25A,1110.5,811.5,622.5,746.5,1365.0,1408.0,1057.0,999.5
CDC25B,656.0,513.5,502.5,720.5,724.0,755.0,599.0,661.5
CDC25C,57.0,43.0,26.0,33.0,57.0,84.0,21.0,20.5
CDC27,2194.0,1778.0,1621.0,1950.5,1742.0,1793.0,2037.0,2038.5
CDC34,331.0,283.0,263.0,411.5,389.0,354.0,327.0,384.5
CDC42,10423.5,9469.0,7726.5,9789.5,9129.0,9311.0,13504.0,12188.5
CDH4,7.0,8.0,11.0,10.0,2.0,1.0,4.0,3.5
CDH6,0.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0
CDH15,2.0,3.5,7.0,10.0,4.0,3.0,11.0,12.5
CDK2,1101.5,910.5,799.0,931.5,1887.0,2017.0,1151.0,1033.0
CDK3,52.5,52.5,28.0,38.0,35.0,44.0,43.0,34.0
CDK4,2242.5,1835.0,1741.5,2362.0,2116.0,2046.0,2277.0,2164.0
CDK5,54.0,37.5,33.5,58.0,87.0,84.0,45.0,51.0
CDK6,35678.0,28473.0,15870.5,17338.5,41914.0,42503.0,20068.0,19637.5
CDK7,43.5,27.5,23.5,30.0,41.0,64.0,44.0,35.5
CDK8,213.5,164.0,232.5,257.5,384.0,415.0,337.0,304.0
CDK9,858.5,606.5,347.0,527.0,485.0,535.0,392.0,527.0
CDKN1A,2071.5,1528.5,443.0,672.5,781.0,859.0,522.0,483.0
CDKN1B,1696.0,1140.0,863.5,851.5,1309.0,1228.0,1316.0,1500.0
CDKN1C,22.5,22.0,46.5,49.5,121.0,160.0,112.0,71.0
CDKN2A,1733.0,1436.5,1240.0,1760.0,2100.0,2126.0,1461.0,1375.0
CDKN2B,99.5,82.0,143.5,168.0,152.0,177.0,213.0,210.5
CDKN2C,483.5,443.0,394.5,404.5,580.0,666.0,135.0,121.0
CDKN2D,788.5,501.0,198.0,222.0,281.0,291.0,235.0,209.5
CDKN3,101.5,79.0,53.5,75.5,80.0,86.0,55.0,65.0
CDO1,1.5,0.5,1.5,0.0,0.0,0.0,0.0,0.5
CDR2,475.5,332.5,265.0,279.0,613.0,621.0,393.0,340.0
CD52,87.5,85.0,163.0,235.0,140.0,174.0,177.0,157.5
CDX1,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0
CDX2,8.5,7.5,6.5,8.0,5.0,5.0,14.0,17.0
CEACAM5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
CEBPA,9078.0,5779.0,6767.5,9290.5,8454.0,9188.0,7751.0,6823.5
CEBPB,634.0,451.0,420.0,500.5,361.0,368.0,704.0,510.5
CEBPD,296.0,246.0,203.5,263.0,487.0,537.0,269.0,248.0
CEBPE,2.0,1.0,0.5,3.5,3.0,4.0,2.0,3.5
CEBPG,5995.0,4613.5,3594.0,3932.5,2628.0,2710.0,5312.0,4989.5
CENPA,883.5,761.0,470.5,534.0,876.0,887.0,377.0,366.5
CENPB,1442.0,1048.0,961.0,1479.0,1218.0,1218.0,1566.0,1563.0
CENPC,13.0,12.0,7.5,3.5,19.0,16.0,11.0,10.0
CENPE,59.5,47.0,47.0,48.5,104.0,119.0,36.0,39.5
CENPF,419.5,355.0,245.5,291.5,621.0,641.0,209.0,186.0
CES1,0.5,0.5,1.0,2.0,16.0,16.0,7.0,7.0
CETN2,364.0,337.5,281.5,327.0,360.0,432.0,533.0,482.0
CETN3,71.5,51.5,25.5,46.0,69.0,69.0,25.0,26.0
CETP,0.0,0.0,1.0,2.0,4.0,6.0,1.0,3.0
CFL1,11636.0,9395.5,7945.5,11664.0,9166.0,9522.0,12184.0,11502.5
CFL2,223.5,170.0,178.5,196.0,395.0,353.0,218.0,196.0
CTSC,1491.0,1247.5,1611.5,2025.0,2256.0,2324.0,2580.0,2470.5
CEACAM4,11.5,8.0,19.0,33.0,2.0,1.0,21.0,19.5
CHAD,0.5,1.5,2.5,2.5,3.0,5.0,3.0,2.5
RCBTB2,259.5,220.5,322.0,362.0,336.0,304.0,427.0,493.5
RCC1,2008.0,1608.0,1784.5,2448.5,2584.0,2599.0,2662.0,2499.0
CHD1,580.0,447.5,339.0,426.0,578.0,559.0,669.0,698.5
CHD2,1251.5,888.0,585.5,730.0,1113.0,1101.0,695.0,901.0
CHD3,955.0,775.5,846.0,1164.5,968.0,865.0,774.0,705.5
CHD4,960.5,778.5,789.0,1013.0,1431.0,1538.0,820.0,773.5
AKR1C4,3.0,1.5,3.0,7.0,3.0,2.0,6.0,11.5
CHEK1,955.5,826.5,495.5,498.0,1189.0,1229.0,702.0,758.5
FOXN3,14935.5,12151.0,6076.5,6723.5,4866.0,5058.0,5497.0,5370.5
CHGB,2.5,1.0,2.5,1.0,0.0,1.0,2.0,2.0
CHI3L1,752.5,649.0,2488.0,3693.0,489.0,517.0,3636.0,3204.0
CHI3L2,1.0,0.5,0.5,1.5,2.0,4.0,2.0,1.5
CHIT1,0.0,1.5,2.5,3.5,1.0,1.0,1.0,1.5
CHKA,957.0,777.0,905.5,1088.5,739.0,781.0,1086.0,915.5
CHKB,156.5,131.0,61.5,85.5,81.0,116.0,98.0,96.5
CHM,424.0,363.0,363.5,419.5,459.0,465.0,480.0,510.5
CHML,7019.0,6318.5,3849.5,4678.5,2665.0,2521.0,9393.0,8449.5
CHN1,0.5,2.0,6.0,5.0,6.0,4.0,15.0,9.0
LYST,4045.0,3221.0,2623.0,2943.0,2004.0,2110.0,2765.0,2939.0
CHRM4,0.5,0.5,0.0,1.0,2.0,2.0,2.0,3.5
CHRM5,7.0,9.5,3.5,4.5,3.0,4.0,2.0,4.0
CHRNA2,5.0,2.0,1.0,3.0,2.0,2.0,2.0,1.5
CHRNA3,7.0,13.5,13.0,13.0,8.0,10.0,19.0,16.0
CHRNA5,11.0,11.5,12.0,14.0,9.0,10.0,13.0,18.5
CHRNA7,2.5,1.0,3.0,3.5,4.0,3.0,0.0,2.0
CHRNB1,388.5,300.0,159.0,220.5,80.0,95.0,166.0,156.0
CHRNB2,6.0,3.5,2.0,2.0,0.0,2.0,2.0,2.0
CHRND,2.5,1.0,2.0,1.0,0.0,0.0,1.0,1.0
CHRNE,101.0,90.0,96.0,141.0,116.0,115.0,156.0,131.5
CHRNG,6.5,6.5,3.0,4.5,5.0,9.0,2.0,8.0
CHUK,763.5,658.0,628.0,758.0,710.0,765.0,1190.0,1061.5
CKB,7.0,6.0,13.5,14.0,13.0,14.0,16.0,22.0
CIRBP,7656.5,6119.5,4235.5,5286.0,4150.0,4523.0,5385.0,5323.5
CISH,1351.5,1139.5,721.0,1208.0,1077.0,1006.0,1090.0,1199.0
TBCB,692.5,654.0,494.5,721.5,311.0,329.0,944.0,848.5
CKM,3.0,1.5,4.5,4.5,18.0,15.0,8.0,11.5
ERCC8,94.5,93.5,70.5,70.0,109.0,120.0,113.0,107.5
CKS1B,463.0,396.0,342.5,353.5,519.0,632.0,325.0,359.0
CKS2,370.0,263.0,268.5,327.5,345.0,390.0,404.0,421.0
AP2M1,1283.0,993.5,1113.0,1574.5,1222.0,1251.0,1463.0,1516.0
AP1S1,846.0,675.5,623.5,881.5,1356.0,1189.0,964.0,969.5
AP2S1,1112.5,960.0,838.5,1246.5,896.0,1028.0,991.0,1111.0
AP3S1,1257.0,1120.0,1128.5,1384.5,1043.0,1226.0,1551.0,1447.0
CLCN2,11.0,12.5,11.0,19.0,13.0,17.0,13.0,13.0
CLCN3,494.5,421.5,337.0,406.5,849.0,816.0,598.0,785.0
CLCN4,1679.5,1323.0,466.5,575.5,140.0,134.0,354.0,372.0
CLCN5,398.0,360.5,535.0,572.0,619.0,638.0,537.0,547.0
CLCN6,605.0,442.0,451.5,642.5,507.0,536.0,482.0,793.0
CLCN7,819.5,536.0,478.5,781.0,1221.0,1244.0,466.0,556.0
CLCNKA,4.0,3.5,0.5,2.0,1.0,1.0,3.0,3.5
CLU,82.5,64.0,87.0,118.0,19.0,26.0,179.0,200.0
CLIC1,3382.5,2679.0,1980.0,3245.0,4063.0,3803.0,2630.0,3068.0
CLIC2,22.0,19.5,21.5,22.5,63.0,62.0,20.0,24.5
CLK1,1767.0,1465.0,995.0,1224.0,1721.0,1609.0,1924.0,2194.5
CLK2,194.5,167.5,108.5,168.0,158.0,154.0,199.0,235.0
1197,373.5,338.5,211.0,247.5,269.0,248.0,377.0,443.5
CLK3,98.5,73.0,79.5,110.5,156.0,135.0,121.0,138.5
TPP1,11694.0,9698.5,4664.0,5589.5,5306.0,5274.0,5710.0,6252.5
CLN3,70.0,55.0,68.5,92.0,162.0,170.0,130.0,110.5
CLN5,329.5,291.0,462.0,539.5,520.0,503.0,699.0,687.5
CLNS1A,4396.0,3778.5,2496.5,2960.0,2506.0,3054.0,2212.0,2127.0
CLPTM1,453.5,352.0,316.5,486.0,340.0,362.0,558.0,567.0
CLTA,2398.0,2119.0,2172.0,2672.0,2380.0,2472.0,2415.0,2501.5
CLTB,1616.0,1284.5,1236.0,1743.5,1067.0,956.0,1632.0,1591.5
CLTC,4267.5,3849.0,4523.5,5151.5,4524.0,5215.0,6094.0,5516.0
CCR1,1619.0,1366.0,642.5,878.5,374.0,242.0,2259.0,2224.0
CCR3,11.0,15.0,4.0,3.5,0.0,2.0,2.0,3.0
CCR5,112.5,98.0,153.0,231.0,12.0,9.0,67.0,67.5
CCR6,55.5,42.0,26.0,20.0,16.0,17.0,79.0,107.0
CCR7,2.5,7.0,3.5,6.0,3.0,3.0,10.0,7.5
ACKR2,15.0,15.0,3.0,4.0,0.0,2.0,3.0,1.0
CMKLR1,1.5,2.0,5.5,11.5,4.0,1.0,6.0,6.5
LTB4R,272.5,218.5,188.0,232.5,202.0,219.0,274.0,233.0
ABCC2,23.5,20.5,27.0,32.0,19.0,15.0,30.0,27.0
CNGB1,0.0,2.0,1.0,3.5,0.0,0.0,0.0,0.0
CNGA1,0.0,0.0,0.5,0.5,8.0,7.0,1.0,0.0
CNGA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNGA4,0.5,1.0,1.5,1.5,1.0,0.0,0.0,0.5
PLK3,61.0,39.5,23.5,45.0,37.0,34.0,34.0,32.5
CNN2,6179.5,4678.0,3621.5,5624.0,3369.0,3591.0,4036.0,3634.0
CNP,2671.5,2123.0,2004.0,2748.5,2658.0,2745.0,2796.0,2828.5
CNR2,8.0,4.0,4.0,4.0,12.0,10.0,16.0,19.0
CNTF,175.5,150.0,123.0,146.5,91.0,92.0,107.0,104.0
COL1A1,3.0,9.5,3.5,5.0,0.0,2.0,1.0,0.5
COL4A2,8.5,9.5,16.5,22.5,224.0,259.0,83.0,72.5
COL4A4,13.5,16.5,6.5,10.5,8.0,7.0,11.0,11.0
COL5A2,2.0,2.0,1.0,1.5,2.0,4.0,1.0,2.0
COL6A1,4.5,2.5,18.0,21.5,30.0,31.0,22.0,22.0
COL6A2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL6A3,7.5,7.0,21.0,30.5,1.0,1.0,67.0,70.5
COL7A1,20.0,11.5,16.5,20.0,13.0,11.0,36.0,28.0
COL8A1,1.0,2.5,1.5,1.5,0.0,0.0,0.0,0.0
COL8A2,12.0,11.5,1.5,5.0,8.0,4.0,4.0,10.0
COL9A1,0.5,1.0,1.5,3.5,0.0,0.0,0.0,0.0
COL9A2,559.5,475.0,419.0,576.5,315.0,305.0,451.0,434.5
COL9A3,34.0,26.0,32.0,42.0,102.0,102.0,27.0,32.5
COL10A1,2.0,5.5,2.0,2.0,2.0,2.0,0.0,1.5
COL11A1,1.0,1.5,4.0,2.0,0.0,0.0,0.0,0.0
COL11A2,7.0,6.5,4.5,7.5,5.0,7.0,12.0,12.5
COL12A1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
COL15A1,19.5,24.0,21.0,29.5,17.0,18.0,15.0,16.0
COMT,1806.5,1567.0,1791.5,1879.5,1429.0,1661.0,1934.0,1763.5
COPA,1980.5,1711.0,1666.5,2095.5,1567.0,1578.0,2208.0,2252.0
COPB1,306.5,264.0,344.5,342.0,224.0,264.0,358.0,345.0
KLF6,1216.5,982.5,617.5,764.0,1628.0,1761.0,1178.0,1724.0
SLC31A1,2502.5,2048.0,2015.0,2381.0,2045.0,2078.0,1679.0,2130.0
SLC31A2,200.5,139.5,205.0,201.5,205.0,190.0,275.0,350.5
CORT,15.5,12.5,9.0,11.5,9.0,8.0,19.0,15.5
MAP3K8,9.0,13.0,7.0,13.0,38.0,35.0,17.0,19.0
COX4I1,3002.0,2692.0,2382.5,3153.0,3567.0,4126.0,2609.0,2673.0
COX5B,452.5,396.0,344.5,540.0,486.0,587.0,576.0,477.0
COX6A1,1092.0,990.5,934.0,1315.5,1242.0,1499.0,1205.0,1180.0
COX6B1,1237.0,1075.0,929.0,1400.0,833.0,875.0,1322.0,1187.0
COX6C,679.0,506.0,676.0,899.5,943.0,1145.0,644.0,694.0
COX7A1,2.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0
COX7A2,2941.5,2381.0,2076.5,2845.0,3951.0,4080.0,2380.0,2550.5
COX7B,636.0,600.5,612.5,796.0,761.0,886.0,740.0,694.0
COX7C,794.0,613.5,473.0,733.5,731.0,810.0,719.0,759.0
