	DMSOshBRD4_1	DMSOshBRD4_2	DMSOshBRD4_3	DMSOshSCRAM1	DMSOshSCRAM2	DMSOshSCRAM3	SGCshBRD4_1	SGCshBRD4_2	SGCshBRD4_3	SGCshSCRAM1	SGCshSCRAM2	SGCshSCRAM3
ENSG00000164111	89.26001388	79.91019472	80.15035175	69.19980769	69.32254301	70.95454019	72.58610778	64.45069373	66.01841242	70.17643843	62.58236384	62.92052614
ENSG00000164117	11.86179586	11.49786974	11.83857491	11.25696745	11.85406002	13.22881258	11.91358943	8.832963832	9.797785589	10.28902669	9.534428203	6.729901636
ENSG00000164118	26.91144937	26.52722805	29.43645653	29.66952662	32.14821078	40.20184602	25.79962744	27.17259213	27.99367311	27.1735833	28.40042443	27.81152122
ENSG00000164124	4.892990794	4.76340318	4.879412632	6.195695266	5.120953929	7.215715952	4.023795105	5.614171927	5.132173404	4.484960351	5.781514974	5.108238591
ENSG00000164125	1.408588259	1.396169898	1.519817049	0.523579882	0.18966496	0.171802761	3.234815673	2.994225028	2.643846905	5.716125937	4.361493752	3.324409242
ENSG00000164134	128.1073953	111.6114642	120.1455373	145.2061538	117.4974429	137.3563072	134.4420953	135.2641156	135.536034	152.7524731	151.5365504	149.9227485
ENSG00000164144	40.10769727	41.06382051	39.35526254	40.57744083	40.77796647	51.97033513	38.10770658	38.47579161	38.95786175	33.85705363	34.99338011	33.08192611
ENSG00000164151	74.5810415	74.90040862	76.55078506	71.46865384	68.3742182	84.69876106	83.47402394	91.1741521	83.59221832	87.32481624	94.22855107	87.56980442
ENSG00000164162	7.784303536	7.473615334	8.558969698	9.075384615	9.483248017	12.36979877	8.363181983	6.96157319	7.231698887	8.794039903	8.824417592	7.865065767
ENSG00000164163	152.4982131	146.0229458	150.9418301	205.1560503	178.5695602	190.2715575	165.2911911	175.386731	176.6711814	204.6373085	196.9772295	201.6537996
ENSG00000164164	113.1318781	115.9642291	121.2654025	102.0980769	115.9801233	123.526185	105.8021419	118.8707336	109.4863659	96.20679654	117.1517508	104.0296843
ENSG00000164167	13.41865657	14.04382662	14.31827641	19.98329882	17.06984643	20.61633129	15.06950716	15.79453702	16.71844366	17.67602021	19.06885641	17.83829349
ENSG00000164168	46.40927632	45.25233021	47.43429001	39.792071	39.26064679	47.33166059	43.7883585	46.78476606	48.05580551	39.92494116	38.03628272	39.64966145
ENSG00000164169	14.82724483	16.75403877	16.79797791	13.78760355	15.64735923	15.89175537	19.01440432	16.39338203	18.04036712	16.70867582	18.66313606	16.05446414
ENSG00000164172	16.82892288	18.23233631	19.91760238	21.11772189	18.96649603	19.32781059	16.56856808	17.59107204	18.50692833	18.4674838	22.41604929	18.1626261
ENSG00000164180	33.80611821	37.94297016	40.07517588	31.4147929	35.08801766	34.79005905	35.34627857	43.19169603	39.34666276	31.30678206	32.96477836	31.46026307
ENSG00000164182	7.487758639	8.212764103	7.279123762	17.10360947	12.8972173	10.90947531	11.51909971	11.0786326	10.73090803	16.09309302	15.113083	15.24363262
ENSG00000164187	46.70582122	51.08339272	55.59330785	34.55627219	52.15786409	64.94144357	42.36819552	48.20702295	46.73388205	35.35204041	36.71769159	38.0279984
ENSG00000164190	155.6860707	153.2501782	155.2613101	138.9231953	139.8779083	163.4703269	144.4621341	146.9415932	145.6448604	133.4935257	124.6575772	121.0571463
ENSG00000164209	68.35359867	72.27232411	77.51066951	72.16676035	72.16751741	81.69221274	69.03570033	73.13394631	74.41651435	71.93524641	74.0439637	73.05592017
ENSG00000164211	16.53237799	24.80254759	21.35742906	23.29930473	50.54571193	57.03851657	12.15028326	18.04020579	18.50692833	18.73130499	25.66181208	27.64935491
ENSG00000164219	22.75982081	23.65276062	25.67690909	22.51393491	23.61328756	28.00385	24.06387269	22.60639896	20.1398926	25.50271572	23.83607051	24.56819513
ENSG00000164221	7.932575984	7.309360052	9.278883037	6.719275147	6.448608652	7.988828375	10.88791617	11.30319948	11.43074985	13.54282145	13.79449187	13.37872012
ENSG00000164237	5.930897932	5.995317795	5.679316342	3.577795858	2.939806885	4.638674541	8.126488153	8.308974452	7.698260105	5.716125937	5.882945061	5.4325712
ENSG00000164241	1.260315811	1.314042256	1.919768904	0.785369822	1.043157282	1.632126227	1.577958865	1.646823765	1.555204062	1.231165586	0.710010611	1.297330436
ENSG00000164244	73.69140681	67.67317621	73.51115096	79.49687869	89.04769888	93.54660324	79.52912678	85.78454705	78.38228471	102.4505649	105.2844306	98.59711312
ENSG00000164252	68.79841601	63.23828359	65.83207534	64.74937869	63.06359931	64.85554219	66.19537437	65.27410561	63.0635247	62.70150451	63.08951428	57.81228755
ENSG00000164253	67.16741908	70.87615421	69.91158426	86.04162721	93.97898785	103.9406703	69.3512921	68.19347501	73.56115212	94.00828656	79.31832824	79.4614892
ENSG00000164258	30.9889417	28.58041908	30.71630247	37.43596154	33.38103302	36.07857976	30.92799375	31.88849655	30.63752002	34.20881522	30.02330583	30.64943155
ENSG00000164284	23.72359173	34.24722631	31.11625432	47.99482248	55.9511633	60.13096627	22.17032205	22.60639896	23.63910174	38.34201398	33.87764915	32.4332609
ENSG00000164291	5.70848926	7.14510477	7.199133391	6.108431952	7.017603533	4.638674541	6.785223118	7.48556257	8.631382542	4.309079553	7.810116719	7.702899463
ENSG00000164292	28.76485497	37.86084251	38.31538771	21.29224852	31.48438342	36.07857976	23.19599531	30.76566216	32.03720367	24.00772894	25.35752182	22.78436578
ENSG00000164296	9.63770914	8.951912872	9.358873408	6.981065088	7.207268493	7.129814572	9.467753188	9.955798218	8.242581527	7.738755115	7.201536196	5.513654352
ENSG00000164300	4.151628553	4.188509693	4.639441519	7.591908283	8.345258255	8.504236658	4.023795105	5.91359443	4.27681117	8.266397509	8.114406981	5.513654352
ENSG00000164305	58.12279974	56.66807231	53.67353895	65.79653846	64.77058396	73.27387747	52.46713225	55.09374051	59.17551455	59.79947134	64.81382576	62.10969462
ENSG00000164306	22.16673102	24.14552646	24.15709205	24.25920118	20.76831316	22.16255614	19.40889404	22.75611021	20.91749463	22.51274215	16.22881396	18.97345762
ENSG00000164307	34.25093556	42.04935221	37.43549363	35.77795858	44.9505956	48.79198406	38.02880864	41.91915039	43.23467292	43.00285513	46.55641005	44.67681688
ENSG00000164308	21.27709633	27.18424918	29.03650468	25.48088757	35.65701254	39.34283221	25.01064801	29.26854965	30.01543839	33.68117283	38.2391429	38.83882992
ENSG00000164323	67.8346451	60.61019908	69.83159389	65.01116863	62.21010699	70.09552639	71.79712834	70.51399941	74.02771334	64.72413369	68.26244873	67.46118266
ENSG00000164327	56.56593903	64.88083641	65.99205608	54.71409763	65.43441132	73.35977885	53.49280551	61.15704619	63.0635247	56.98537857	55.58368782	48.7309745
ENSG00000164329	89.85310367	99.53870093	102.9476075	98.95659763	108.7728548	119.4888201	97.91234756	96.93803528	91.99032025	91.54595539	90.27277767	87.48872127
ENSG00000164331	13.71520147	13.79744369	15.91808383	14.22392012	15.93185667	13.83012224	15.1484051	13.92314638	13.53027534	13.27900025	12.88162108	12.32463914
ENSG00000164332	56.4918028	47.79828708	50.07397225	53.57967455	44.28676824	49.73689924	57.35880473	52.17437111	51.32173404	51.26925264	40.16631456	41.35240764
ENSG00000164338	22.01845857	21.84595251	22.95723648	25.21909763	23.51845508	20.95993681	22.56481177	23.65437772	26.28294864	25.85447732	26.06753243	23.91952991
ENSG00000164342	1.927541828	2.463829231	1.519817049	1.134423077	1.327654722	2.061633129	1.499060921	1.347401263	1.788484671	1.055284788	0.710010611	1.216247284
ENSG00000164346	43.81450847	48.61956349	51.03385671	65.62201183	60.02895995	64.25423253	55.22856027	55.24345176	56.68718805	71.84730601	67.24814786	72.40725495
ENSG00000164347	42.77660134	46.40211718	47.83424186	43.02081361	42.67461608	51.28312409	41.65811403	43.56597416	40.59082601	38.86965637	41.07918534	43.13623699
ENSG00000164362	2.891312742	3.777871487	3.91952818	16.6672929	13.27654722	8.847842179	6.943019005	9.581520089	9.253464167	17.06043741	21.40174841	23.5951973
ENSG00000164366	17.86683002	18.47871923	21.03746758	18.41255917	17.25951139	18.29699402	21.30244467	23.20524397	23.87238235	21.80921896	21.5031785	22.86544893
ENSG00000164398	3.336130087	4.188509693	3.439585953	3.490532544	3.319136806	3.779660737	2.761428013	3.443358782	2.643846905	2.72615237	3.042902618	3.162242937
ENSG00000164402	74.65517772	66.93402744	69.35165167	73.82476331	68.84838061	68.89290707	84.49969721	81.81719889	78.2267643	98.66912771	85.30270339	83.59672996
ENSG00000164403	2.1499505	2.874467436	4.159499293	2.094319526	3.603634247	1.889830368	2.9192239	2.545091274	3.03264792	2.286450375	3.144332705	2.594660872
ENSG00000164405	55.67630434	54.0399878	56.07325008	63.26590236	40.77796647	44.2392109	59.01566154	55.09374051	52.48813708	57.07331897	51.93220468	52.4607995
ENSG00000164406	6.375715277	9.773189283	6.639200794	2.268846154	3.603634247	3.436055215	6.469631345	6.287872559	9.097943761	2.902033168	4.260063665	2.756827176
ENSG00000164414	9.044619347	11.99063559	12.23852676	6.021168639	6.733106092	7.215715952	10.33563056	10.33007635	10.34210701	8.794039903	6.897245934	7.783982615
ENSG00000164418	0.593089793	1.231914615	1.039874823	0.785369822	0.853492322	0.859013804	0.710081489	1.197690011	1.166403046	0.87940399	0.710010611	0.72974837
ENSG00000164430	56.26939413	60.19956087	59.5928264	65.62201183	70.36570029	74.64829955	42.05260374	45.81164293	44.40107596	48.54310027	46.75927023	46.866062
ENSG00000164440	1.037907138	0.328510564	1.119865194	0.349053254	1.422487203	0.687211043	1.893550638	2.245668771	2.643846905	2.110569577	1.724311484	1.054080979
ENSG00000164442	163.4703743	158.5884748	155.5812716	144.3335207	150.3094811	138.9025321	197.9549396	173.3656291	172.8609315	206.2202357	185.92135	194.0319833
ENSG00000164463	19.05300961	25.87020692	23.83713056	15.35834319	20.95797812	22.3343589	22.56481177	20.66015269	22.7837395	16.70867582	13.89592196	14.18955164
ENSG00000164465	22.46327592	17.49318754	17.35791051	19.37245562	20.19931828	20.10092301	17.98873106	18.6390508	17.5738059	17.14837781	17.5474051	14.75713371
ENSG00000164466	41.66455797	47.96254236	42.71485812	71.8177071	65.14991388	72.32896228	39.29117573	45.88649855	45.56747901	53.37982221	61.97378332	59.83936635
ENSG00000164494	21.72191368	24.39190939	23.67714982	27.13889053	22.57013028	25.25500583	24.14277063	23.8789446	21.53957625	25.50271572	26.37182269	24.08169622
ENSG00000164506	16.23583309	14.78297539	16.95795865	8.377278106	11.85406002	10.90947531	17.19975163	15.27054764	15.1632396	12.57547706	11.25873969	12.7300549
ENSG00000164509	0.741362242	0.657021128	0.879894081	3.054215976	8.914253136	8.332433897	0.552285603	0.673700631	0.699841828	2.198509976	3.448622967	2.756827176
ENSG00000164512	0.518953569	0.492765846	0.879894081	1.22168639	1.043157282	1.374422086	0.315591773	0.898267508	0.622081625	1.407046384	1.217161047	1.054080979
ENSG00000164520	0.593089793	0.82127641	0.879894081	1.745266272	2.275979524	1.288520706	0.946775319	0.973123134	0.699841828	1.231165586	1.521451309	1.297330436
ENSG00000164532	6.59812395	5.174041385	5.999277826	2.705162722	3.224304326	2.662942792	6.390733402	4.940471296	6.687377465	3.077913966	2.840042443	4.216323917
ENSG00000164535	54.49012475	52.56169026	50.55391448	53.49241124	54.0545137	43.55199985	56.25423353	56.74056428	52.9546983	56.10597458	56.69941878	58.94745168
ENSG00000164543	14.75310861	15.43999651	14.55824752	13.43855029	14.79386691	18.03928988	16.33187425	16.09395952	17.10724468	11.69607307	16.7359644	16.62204621
ENSG00000164548	79.1774874	86.39827836	94.14866668	87.35057692	83.07325263	89.3374356	75.42643373	81.81719889	84.75862136	75.36492197	76.57971589	74.11000115
ENSG00000164574	43.14728246	45.08807493	41.99494478	35.69069526	38.50198695	37.88250875	42.13150169	38.40093598	41.36842804	39.83700076	31.54475714	32.83867666
ENSG00000164576	38.55083656	42.21360749	40.71509884	30.71668639	40.01930663	39.68643774	44.81403176	45.7367873	45.56747901	38.60583517	39.25344377	41.02807503
ENSG00000164587	563.9542571	604.2130551	575.2907483	771.3204289	760.1771611	712.1224434	756.9468674	722.7310661	732.2678325	959.781515	981.031804	1033.810191
ENSG00000164597	65.6846946	69.06934611	63.51235458	48.95471893	62.11527451	69.23651259	57.1221109	57.33940928	56.06510642	54.96274939	48.28072154	48.24447558
ENSG00000164603	15.56860707	14.53659246	17.1179394	12.30412722	16.88018147	17.86748712	14.43832361	15.04598077	14.15235696	11.34431147	12.67876091	12.40572229
ENSG00000164604	5.70848926	4.270637334	4.959403003	15.79465976	9.578080497	13.83012224	9.704447018	8.832963832	9.720025386	30.25149727	23.53178025	22.78436578
ENSG00000164609	82.73602615	84.01657677	83.34996659	92.41184911	91.22884593	97.06855983	83.86851366	73.95735819	73.94995313	87.23687584	67.14671777	69.48826147
ENSG00000164610	5.634353036	6.898721846	7.759065988	7.330118343	7.017603533	7.043913191	7.968692267	8.159263201	6.765137668	9.409622696	6.998676021	6.243402723
ENSG00000164611	52.26603803	51.49403093	50.07397225	69.63612426	53.5803513	58.58474142	39.76456339	45.06308667	48.05580551	58.39242496	53.55508608	47.27147776
ENSG00000164615	16.75478666	16.75403877	17.27792014	17.27813609	20.29415076	20.18682439	25.87852538	24.85206773	24.72774458	30.25149727	26.47325278	24.89252774
ENSG00000164620	16.97719533	13.46893313	15.9980742	27.5752071	22.75979524	18.46879678	14.28052773	14.14771326	15.55204062	21.72127856	21.70603867	23.35194785
ENSG00000164626	8.451529553	10.75872097	10.23876749	20.5068787	24.65644484	20.01502163	10.88791617	13.6985795	11.19746924	21.10569577	28.19756426	26.10877502
ENSG00000164631	50.3384962	59.54253975	57.6730575	38.04680473	42.20045368	52.48574341	47.10207211	59.4353668	56.60942785	40.98022595	46.35354988	44.92006634
ENSG00000164638	3.484402535	3.202978	3.759547438	3.577795858	2.750141925	3.264252454	4.181590991	2.769658151	3.576969342	2.72615237	2.840042443	4.540656525
ENSG00000164649	66.20364817	71.94381354	71.59138206	105.5886095	90.65985104	95.78003913	73.84847487	75.30475945	74.72755517	108.0787504	101.6329474	98.35386367
ENSG00000164654	29.72862589	33.8365881	34.63583065	31.85110947	35.18285014	39.68643774	31.32248346	37.12839035	36.70281586	33.50529203	35.29767037	32.83867666
ENSG00000164663	35.43711515	39.58552298	42.63486775	28.36057692	31.86371334	37.53890323	34.16280942	38.99978099	39.34666276	30.51531846	32.15333766	30.00076633
ENSG00000164669	2.743040294	3.695743846	3.759547438	4.886745562	3.793299207	4.724575921	3.471509502	3.667925659	3.888010154	4.397019952	4.868644189	4.540656525
ENSG00000164687	29.35794476	27.84127031	25.1169765	68.41443786	37.45882967	45.61363298	40.47464488	43.56597416	44.55659637	65.69147808	66.43670716	58.37986961
ENSG00000164690	5.115399467	4.02425441	7.11914302	3.665059171	4.836456489	3.693759356	3.944897162	3.593070033	4.432331576	2.550271572	4.361493752	3.648741851
ENSG00000164691	32.5458024	31.86552472	31.59619655	33.42184911	30.25156118	29.80777899	30.06011637	29.86739465	27.99367311	33.59323243	27.58898374	31.05484731
ENSG00000164707	2.224086725	2.628084513	2.719672614	1.308949704	2.181147044	1.889830368	2.68253007	3.293647531	3.499209139	0.967344389	1.014300873	1.378413588
ENSG00000164713	31.80444016	25.2131858	24.87700538	22.4266716	19.6303234	18.64059954	32.19036084	28.29542651	25.89414763	23.04038455	21.80746876	22.21678371
ENSG00000164715	12.60315811	9.034040513	11.51861343	18.23803254	18.58716611	15.89175537	11.59799766	11.37805511	11.27522945	13.98252345	14.40307239	13.86521903
ENSG00000164733	640.6852491	597.0679503	593.5285529	332.9095414	329.2583712	299.7099162	605.8573061	545.3980888	553.652646	317.9045425	306.9274441	304.1429041
ENSG00000164751	53.52635384	56.83232759	55.75328859	60.38621301	53.01135642	58.41293866	50.81027544	53.52177237	50.15533099	54.1712858	48.88930206	52.70404896
ENSG00000164754	417.4610782	442.5037299	445.3863858	717.7407544	667.0516655	769.6763682	364.8240895	386.6293067	375.0374595	544.8787124	433.7150531	430.875871
ENSG00000164758	22.90809326	23.32425005	21.27743869	36.21427515	34.04486038	33.75924249	19.48779198	20.66015269	21.53957625	23.39214614	25.25609173	21.8924511
ENSG00000164764	2.224086725	1.724680462	2.479701501	2.007056213	1.896649603	1.632126227	1.656856808	2.395380022	2.332806093	2.022629178	1.521451309	1.864912502
ENSG00000164776	1.556860707	1.314042256	2.079749646	1.22168639	2.465644484	2.748844172	0.631183546	2.395380022	1.866244874	1.494986784	1.420021222	1.540579893
ENSG00000164796	96.97018119	105.6161464	111.4265868	45.37692307	52.06303161	54.2896724	102.2517344	109.5137804	106.3759578	55.49039179	48.5850118	51.08238591
ENSG00000164808	95.04263936	96.33572293	91.42899407	86.12889053	90.75468353	93.63250462	90.49594089	88.70391645	86.70262644	92.07359779	84.79555295	83.59672996
ENSG00000164815	21.64777745	22.25659072	20.9574772	29.58226331	23.80295252	27.1448362	26.58860687	25.90004649	24.80550478	30.51531846	28.50185452	27.40610546
ENSG00000164818	48.55922682	44.18467087	47.91423224	64.57485207	48.26973241	48.01887163	56.49092736	54.86917364	49.99981058	61.82210052	64.81382576	65.83951962
ENSG00000164823	34.91816158	35.47914092	39.11529142	36.30153846	35.56218006	40.20184602	36.92423743	32.48734155	34.29224956	29.72385487	36.92055176	31.46026307
ENSG00000164828	59.90206912	65.20934698	62.31249902	56.89568047	64.48608652	66.14406289	71.79712834	76.05331571	69.75090217	63.8447297	60.65519218	65.27193755
ENSG00000164830	118.39555	127.3799712	138.7033033	108.2065089	123.8512191	147.234966	111.7194876	126.2814406	118.1177485	110.18932	109.5444942	104.6783495
ENSG00000164845	0.815498466	0.903404051	0.879894081	1.570739645	0.948324802	1.202619325	1.499060921	1.422256888	1.244163249	1.143225187	1.622881396	1.135164131
ENSG00000164867	1.927541828	2.38170159	2.319720759	2.356109467	2.750141925	1.889830368	2.998121843	2.545091274	1.632964265	2.902033168	3.550053054	3.729825003
ENSG00000164877	34.84402535	28.4161638	23.67714982	17.36539941	22.38046532	16.23536089	17.98873106	17.81563892	17.96260691	10.28902669	10.95444942	10.29756033
