,VHL_2h,DMSO_24h,DMSO_2h,MYBi_24h,PBS_24h,VHL_24h
NDUFAF3,331.0,275.5,335.0,246.0,250.0,297.5
THUMPD3,864.5,1586.5,1480.5,615.0,549.0,816.5
NELFB,927.5,933.0,1005.0,468.0,607.5,1008.0
ZDHHC5,2790.0,2470.0,2845.0,1726.0,1467.5,2022.0
ATL3,2476.5,4720.5,3852.5,1212.0,1902.0,2477.0
NOL11,686.5,911.0,846.0,295.0,438.0,886.0
CNRIP1,4.0,6.5,5.0,7.0,0.5,3.0
GEMIN5,371.0,669.0,541.5,202.0,216.5,394.0
PTPN23,169.5,171.0,155.0,137.0,131.5,166.5
CLIC4,5557.0,8531.0,11266.5,1214.0,2150.0,3210.5
NIPSNAP3A,258.0,1039.0,850.5,203.0,356.0,276.5
NSL1,1208.5,2222.0,1680.5,367.0,498.5,1524.0
HEATR5A,40.5,128.5,67.0,49.0,45.0,52.0
SAMHD1,1925.0,1817.5,2133.0,1543.0,1512.5,1206.5
FAM98A,1031.5,2260.5,2170.0,394.0,441.0,811.0
TPGS2,1837.5,1968.0,2064.5,529.0,1018.5,1485.0
SIN3A,1574.0,1860.0,2309.0,1016.0,1006.5,1124.5
C20orf194,178.0,343.0,253.5,811.0,695.0,184.0
NECTIN3,3.5,11.5,7.5,2.0,0.0,5.5
ZNF385A,4739.5,4689.0,4563.5,2638.0,1111.0,4038.0
KBTBD2,358.0,718.5,736.0,425.0,404.5,327.5
SYF2,376.0,879.0,804.0,400.0,243.5,359.5
RWDD3,89.0,278.5,227.0,92.0,91.5,93.0
PNKD,1157.5,754.5,1063.5,1045.0,1027.5,785.5
SEC31B,10.5,39.5,10.0,24.0,53.5,28.0
PNISR,5304.5,8873.5,6487.0,8665.0,6648.0,5443.0
KANK2,1000.0,1492.0,1063.0,360.0,599.5,1223.0
ADGRA2,7304.5,6581.0,7299.5,5428.0,3692.5,4763.0
NUDT13,118.0,135.5,104.5,43.0,66.0,98.5
VIRMA,278.0,563.5,501.5,226.0,196.0,319.0
TMEM87A,1716.5,2361.0,2350.5,921.0,766.5,1613.0
C2CD2,168.5,324.5,249.0,210.0,126.5,200.5
SH2B1,239.5,269.5,218.0,240.0,336.5,202.5
UNC50,58.5,86.0,84.5,31.0,39.5,54.5
PARS2,69.5,112.0,115.0,68.0,67.5,78.0
MMACHC,964.5,974.5,1056.0,415.0,432.0,942.0
TIPARP,109.5,390.0,370.0,679.0,69.0,96.0
NECAP1,304.0,469.0,598.5,303.0,160.5,216.5
CHMP2B,322.0,882.0,847.5,189.0,245.0,274.5
DHRS7B,212.0,279.0,244.0,196.0,211.0,297.5
AAR2,1834.5,1478.5,1996.5,1031.0,926.5,1324.5
DNAH1,3.0,2.0,1.5,1.0,0.5,1.5
NGDN,96.0,131.0,130.0,65.0,49.0,117.0
TSKU,135.5,117.0,149.5,4.0,16.5,85.0
HINFP,371.0,384.5,368.0,201.0,186.5,390.0
ULK3,2566.0,2655.0,2454.5,1541.0,1681.0,2542.0
SNED1,32.0,20.0,24.0,23.0,14.0,18.0
HIGD1A,698.5,1155.0,1241.0,690.0,528.0,645.5
REXO2,236.0,290.5,293.0,150.0,89.5,205.0
IBTK,424.5,1311.5,1084.5,276.0,374.5,448.5
CLIP3,12.5,19.0,11.5,52.0,23.0,7.0
TBC1D10B,1059.0,1104.5,975.5,1054.0,960.5,938.5
RNF167,814.5,827.5,879.5,610.0,530.0,706.5
GORASP2,2200.5,2660.0,3050.5,1131.0,1060.0,1651.0
C2CD3,141.5,204.5,159.5,132.0,136.0,203.5
TKFC,218.5,184.0,213.5,196.0,245.0,212.0
ZZZ3,681.0,1513.5,1287.5,588.0,510.5,740.5
SPATS2L,160.0,207.5,198.0,67.0,89.0,121.0
TENM4,8.5,7.5,14.5,0.0,0.0,7.0
NSMF,1657.5,1489.0,1727.0,956.0,714.0,1405.0
L3MBTL1,3.5,6.5,4.0,5.0,4.5,2.0
RPAP1,330.5,335.0,319.5,244.0,230.0,330.0
FAM32A,7150.5,7340.5,7504.0,4643.0,5241.5,6670.5
LRIG1,115.0,150.5,172.5,56.0,114.0,97.0
UPF2,760.5,1290.5,1043.0,1002.0,926.5,742.0
LRP10,482.5,411.5,449.0,377.0,268.0,393.5
PTCD1,3611.0,2590.0,3576.0,2093.0,1717.0,2715.5
PCDHGA12,1135.0,852.0,1213.0,979.0,766.5,692.5
ACOT11,356.5,308.0,332.5,96.0,199.5,334.0
PLEKHG3,294.0,488.0,308.5,187.0,125.5,438.0
OSBPL3,83.0,148.0,101.5,158.0,160.0,73.5
SUSD5,3.0,9.5,5.5,0.0,2.0,3.0
IPCEF1,64.0,109.0,118.0,115.0,78.0,41.5
GLCE,361.5,855.0,568.5,262.0,276.5,403.0
ZNF451,701.0,1605.5,1328.0,622.0,542.0,725.0
SIPA1L1,22.5,24.5,20.0,15.0,11.5,18.5
CHD5,4.0,6.5,3.0,7.0,2.5,3.0
SS18L1,382.0,704.5,508.0,257.0,357.5,366.0
SETBP1,7.0,7.0,5.0,4.0,0.0,3.5
UBXN7,742.5,1378.5,1085.0,457.0,242.5,690.0
LRRTM2,2.0,1.5,2.0,2.0,0.0,0.0
LTN1,418.5,1932.5,1035.0,337.0,479.0,645.5
ZNF500,268.5,264.0,292.5,231.0,114.5,183.5
FAM169A,36.5,51.5,34.0,12.0,22.0,26.5
SLITRK5,0.5,2.0,1.5,0.0,0.0,0.0
PPP1R16B,3221.5,2761.5,3607.5,649.0,497.0,1975.0
DNM3,4.5,17.0,7.5,2.0,3.0,9.0
AUTS2,105.5,209.0,177.5,4.0,6.5,108.5
SENP6,279.0,547.0,589.0,234.0,170.5,212.5
RAB11FIP5,28.0,42.5,24.0,6.0,10.0,38.0
ANKRD17,444.5,2018.0,1279.0,502.0,497.0,581.0
GIGYF2,1722.5,3102.0,2250.0,1311.0,1400.0,1941.0
APPL1,2245.0,4551.5,3799.5,715.0,988.5,2140.0
HACL1,1356.5,1239.5,1473.5,666.0,989.0,1248.0
DECR2,0.0,1.5,0.5,3.0,0.0,0.0
LSM14A,196.0,252.0,252.5,131.0,126.0,145.0
RTL8A,224.0,229.0,226.0,328.0,204.5,198.0
POLDIP2,3585.5,3216.5,3687.0,1357.0,1645.0,3062.5
GPSM1,568.5,504.0,484.5,94.0,228.0,516.0
GGA1,585.5,557.0,576.5,348.0,415.0,600.0
ABHD12,844.5,683.5,815.5,651.0,393.0,771.5
HERC4,117.5,470.0,260.5,135.0,156.0,154.0
TOR1AIP1,1627.5,3239.0,3125.5,717.0,781.5,1456.5
CCDC9,61.0,60.5,67.0,61.0,66.5,54.0
DCAF4,372.0,344.5,465.5,197.0,128.0,260.5
CHTOP,2868.5,3046.5,3342.0,1962.0,1707.0,2252.5
EDRF1,120.0,346.0,200.5,52.0,82.0,134.5
SZRD1,10060.5,9570.0,11159.5,3426.0,4100.5,8244.0
WIPI2,2019.0,1926.0,2081.5,1399.0,1295.5,1473.0
26102,3.0,2.0,1.5,5.0,0.0,3.0
CCDC69,995.0,898.5,1076.0,555.0,377.5,726.0
TANC2,201.0,268.0,236.0,185.0,178.0,138.0
WSB1,741.5,2278.5,1432.0,1004.0,1069.0,890.5
LDLRAP1,906.5,1060.0,930.5,600.0,608.0,861.0
EPC2,145.0,408.5,343.0,154.0,134.0,142.0
TCTN3,583.0,626.5,689.0,221.0,287.0,607.5
FGFR1OP2,588.0,1668.5,1267.0,345.0,470.0,622.0
KIFBP,132.5,279.5,274.0,36.0,47.5,116.5
GAPVD1,1222.5,2335.0,1800.0,1148.0,884.0,1352.0
TRPC4AP,778.0,653.0,719.5,500.0,724.5,821.5
RALGAPA1P1,264.5,415.5,334.0,109.0,126.5,223.5
SERBP1,11324.5,23971.0,22599.5,4526.0,7355.5,9513.5
TES,0.0,0.0,0.0,0.0,2.0,0.0
ZBTB20,29.5,39.0,30.5,106.0,34.0,27.0
TTLL3,97.5,108.0,92.0,52.0,68.5,99.5
IRF2BP1,622.0,559.5,606.5,464.0,436.0,510.0
TRAF3IP1,147.0,243.5,209.0,117.0,100.0,137.5
PHF19,1853.0,1360.0,1838.0,673.0,1612.5,1373.5
26148,45.0,63.5,70.5,10.0,16.5,36.5
ZNF658,0.5,3.0,2.5,17.0,7.5,1.5
RIBC2,2.5,0.5,2.0,0.0,0.0,2.0
NAT9,892.0,852.5,815.5,352.0,531.5,843.5
ZNF337,127.0,212.5,150.5,225.0,154.5,139.0
KIF26A,0.0,0.0,0.0,0.0,5.0,0.0
ABCA12,1.5,6.5,4.5,3.0,4.0,1.5
NOC2L,1745.5,1519.5,1668.0,878.0,828.0,1492.0
RSL1D1,6260.0,5669.5,6431.0,2843.0,3286.0,5474.0
GIMAP2,11.0,154.5,57.0,13.0,34.0,28.5
IFT172,7.5,9.5,8.5,7.0,8.5,4.5
MTG2,846.5,654.0,834.0,421.0,280.5,582.5
SENP3,813.5,774.5,833.0,381.0,411.5,840.0
INTS1,360.5,288.5,313.5,234.0,247.0,310.5
FBXW2,2035.0,3346.0,2585.0,975.0,1038.5,1913.0
PTPN22,27.5,228.0,136.5,71.0,53.0,45.0
GMEB2,1174.5,1254.0,1408.5,445.0,432.0,949.0
SPAG8,1.0,0.5,1.0,0.0,1.0,1.0
PITPNC1,115.5,162.0,151.5,1311.0,408.5,107.5
DGCR5,4.5,2.0,1.5,0.0,1.5,1.0
FBXL3,208.5,697.5,597.5,190.0,222.0,168.5
ARL5A,1286.5,3693.0,3484.0,773.0,1048.0,1185.5
FBXW4P1,93.5,93.0,94.0,35.0,44.0,88.0
PHGDH,798.5,438.0,731.5,49.0,219.5,514.5
STAP1,2.5,3.0,1.5,0.0,0.0,1.5
B3GAT3,2233.0,1956.5,2163.5,637.0,1035.0,2168.0
TIAM2,21.5,35.0,31.0,14.0,27.0,23.5
LRRC29,11.5,19.5,7.0,13.0,9.5,15.0
FBXO2,2.0,1.5,2.0,0.0,1.5,0.5
FBXL6,87.0,90.0,83.5,80.0,52.5,86.5
FBXL5,1496.5,2641.0,2619.5,718.0,920.5,1293.5
FBXL4,350.5,691.0,476.0,169.0,218.0,414.0
FAM50B,0.0,0.0,0.0,195.0,111.5,0.0
KLHL3,1.0,2.5,0.5,25.0,13.0,3.0
PTTG3P,948.5,876.5,986.0,310.0,672.0,962.5
CABYR,4.0,12.0,8.0,5.0,18.5,7.5
BLOC1S6,3531.0,4898.5,4879.5,1298.0,1766.5,2902.5
FBXW8,321.5,402.5,355.5,230.0,154.0,225.0
FBXO25,239.5,228.5,271.5,221.0,207.5,271.0
FBXO24,3.0,2.0,1.5,0.0,1.5,1.5
TSPAN17,939.0,863.0,964.0,674.0,504.0,785.5
FBXO22,218.0,603.0,456.5,209.0,227.0,235.5
FBXO10,95.0,98.0,107.5,72.0,90.5,82.0
FBXO9,448.0,805.0,742.0,194.0,190.5,428.0
FBXO8,36.0,103.5,82.5,31.0,39.5,45.5
FBXO6,289.5,181.5,255.5,145.0,90.0,228.5
FBXO5,111.5,479.0,394.5,72.0,96.5,103.5
FBXO4,75.0,146.0,126.5,87.0,195.5,70.0
FBXO3,47.5,152.0,116.0,56.0,36.0,43.0
HIBCH,171.0,303.0,307.0,103.0,174.5,168.5
VPS33B,113.5,107.0,129.0,123.0,121.0,98.5
TINF2,791.0,774.0,791.0,370.0,589.5,734.0
SACS,601.5,2143.5,1888.0,175.0,287.5,509.5
PLA2G2D,10.0,9.0,13.5,1.0,4.0,3.0
ERAL1,784.0,660.0,718.0,321.0,423.0,670.5
ARFGAP3,926.5,1249.5,1343.5,535.0,635.0,739.5
AK5,26.5,41.0,45.5,23.0,12.5,28.5
GALNT8,0.0,0.0,0.0,0.0,1.0,0.0
MYCBP,3547.5,4121.5,4172.0,2489.0,2886.5,3192.0
SERGEF,931.5,862.0,877.0,595.0,682.5,880.0
GBGT1,1539.0,2564.5,1413.0,438.0,841.0,2682.5
GAPDHS,8.5,16.5,10.5,3.0,8.0,12.5
GNL3,130.5,565.0,564.0,94.0,69.0,135.0
FAM162A,819.0,915.5,864.5,254.0,345.0,1078.5
LHX6,0.0,3.5,1.5,1.0,3.0,1.5
PTPN18,4029.5,4241.5,3953.5,3053.0,3188.5,3383.0
SEZ6L2,274.0,227.5,230.5,320.0,168.0,219.5
NUPR1,42.5,27.5,37.0,6.0,2.5,30.5
PPP1R14B,783.5,662.0,758.0,512.0,537.0,747.5
NARF,107.5,93.5,112.0,83.0,140.0,136.5
SLC17A5,96.0,133.0,173.5,203.0,90.5,77.5
CNNM4,345.5,451.0,408.5,179.0,178.5,380.0
CNNM3,1017.0,1247.0,1082.5,513.0,419.0,936.5
HEYL,79.5,88.5,83.5,183.0,158.0,82.0
MYOF,11.5,8.5,9.5,32.0,12.0,7.0
CHIC2,76.5,163.0,155.0,73.0,63.5,79.0
INTS6,341.5,829.5,760.5,282.0,343.5,304.5
TIMM10B,1726.5,1891.5,2246.0,864.0,892.0,1216.0
TIMM13,3496.0,2291.0,3215.5,1488.0,1960.0,2887.5
TIMM10,565.5,526.0,557.0,255.0,360.5,647.5
TIMM9,1335.0,1668.5,1692.0,701.0,822.0,1489.5
TIMM8B,4538.0,4070.0,4269.0,1849.0,2752.5,5406.5
AGO1,1782.5,2085.5,2077.0,697.0,904.0,1585.0
LATS2,101.5,316.5,280.0,306.0,92.0,92.5
TSPAN16,2.5,3.0,2.0,1.0,1.0,2.5
DAZAP1,5066.0,5243.0,5734.0,2789.0,3325.0,3937.0
ITGB1BP2,1.5,4.5,2.5,3.0,3.0,1.5
AATF,3.5,7.5,5.5,1.0,1.0,2.5
RGS17,2.5,1.5,0.0,4.0,1.5,2.0
SRPK3,0.5,4.0,1.0,6.0,2.0,1.0
OSTF1,228.0,489.5,492.0,506.0,417.5,184.5
MYEOV,1.5,4.5,2.0,2.0,1.0,2.5
BSCL2,4876.5,4119.0,4637.5,2028.0,1603.5,4589.5
CKAP2,381.0,1235.0,847.5,259.0,625.5,470.0
MRPL46,178.0,176.5,191.0,88.0,95.0,205.0
TBL2,1685.5,2091.0,1961.0,894.0,965.5,1545.0
ELP4,283.0,466.5,442.0,121.0,207.5,285.0
OR7E47P,13.5,4.5,8.0,1.0,5.0,5.0
NUFIP1,63.0,136.5,146.5,59.0,51.5,60.5
RPS6KC1,128.5,225.5,186.5,120.0,71.5,112.0
SH3YL1,424.5,542.5,469.5,600.0,680.5,368.0
SNORD12C,3.5,4.5,5.5,56.0,4.0,2.5
RNU105C,0.0,0.5,0.0,0.0,0.0,0.0
SNORD81,21.5,33.5,58.0,26.0,9.5,12.5
SNORD79,32.0,36.5,88.0,27.0,15.0,29.0
SNORD102,20.0,21.0,26.0,17.0,5.0,7.0
SNORD4B,6.0,10.0,18.5,14.0,4.5,1.5
SNORD4A,61.5,56.5,92.5,74.0,49.5,46.0
SNORD80,86.5,128.0,206.0,75.0,64.5,63.0
SNORA72,7.5,5.0,4.5,5.0,2.0,4.0
SNORA71B,6.5,5.0,6.5,10.0,5.0,5.5
SNORA71A,10.0,14.5,11.0,10.0,8.5,4.5
SNORA70,77.5,66.0,99.0,86.0,65.0,59.0
SNORA69,2.0,2.0,2.5,7.0,5.0,1.0
SNORA68,64.0,39.0,53.5,63.0,5.5,29.5
SNORA67,295.0,207.5,314.0,262.0,142.0,269.0
SNORA66,7.5,4.5,11.0,2.0,6.5,4.5
SNORA65,21.0,16.0,17.5,19.0,15.0,23.0
SNORA64,58.0,41.5,74.0,51.0,23.5,25.5
SNORD63,5.5,15.5,16.0,23.0,2.5,6.5
SNORD62A,4.0,2.0,0.5,0.0,0.5,0.5
SNORD61,0.0,0.0,1.0,0.0,0.0,0.0
SNORD60,9.0,5.5,19.0,13.0,3.0,5.0
SNORD59A,2.0,2.5,4.0,4.0,0.0,1.0
SNORD58B,686.5,709.0,713.5,218.0,444.0,716.5
SNORD58A,10.5,14.0,42.0,9.0,4.5,6.0
SNORD57,63.0,76.5,95.0,59.0,25.5,39.5
SNORD56,16.0,29.0,35.5,43.0,17.0,7.0
SNORD54,9.0,12.0,27.0,15.0,1.0,5.0
SNORD51,2.5,5.5,3.0,3.0,3.5,1.5
SNORD50A,4.0,2.5,8.5,32.0,0.0,1.0
SNORD49A,57.5,41.0,68.5,48.0,41.0,27.0
SNORD47,58.0,104.0,149.5,61.0,16.0,26.5
SNORD45B,8.5,22.0,18.5,11.0,14.0,5.5
SNORD45A,5.5,15.5,20.5,1.0,2.5,4.0
SNORD44,17.5,18.0,43.5,19.0,2.5,3.5
SNORD43,13.0,14.0,13.0,9.0,9.5,9.5
SNORD42B,11.5,7.5,11.0,6.0,3.0,7.0
SNORD42A,7.0,9.0,22.5,19.0,2.5,8.0
SNORD41,5.0,3.0,3.0,4.0,0.5,3.0
SNORD55,43.0,29.0,37.5,33.0,21.0,33.5
SNORD37,8.5,12.5,11.5,6.0,4.0,3.5
SNORD36C,18.5,16.0,46.0,47.0,2.5,5.0
SNORD36B,19.0,13.0,24.5,5.0,7.0,4.5
SNORD36A,195.0,275.5,319.5,147.0,110.5,160.0
SNORD35A,7.5,4.0,16.0,46.0,6.0,4.0
SNORD34,18.0,13.0,22.0,42.0,10.0,13.5
SNORD33,29.0,25.5,35.5,41.0,22.0,24.0
SNORD32A,35.0,33.5,55.0,69.0,27.5,31.0
SNORD24,15.5,13.0,27.5,18.0,5.5,12.0
SNORA74A,6.5,4.5,7.0,39.0,4.0,6.0
SNORD14A,5.5,2.5,11.0,35.0,0.0,1.0
RNU11,22.5,31.0,31.0,427.0,24.0,50.0
RNU6-1,16.5,18.5,19.5,265.0,20.5,21.5
RNU5F-1,3.0,8.5,4.0,13.0,0.0,4.5
RNU5E-1,2.5,18.5,22.5,134.0,3.0,8.5
RNU5D-1,0.5,4.5,4.0,15.0,0.0,2.5
RNU5A-1,4.5,12.5,10.0,36.0,0.5,8.0
RNU5B-1,0.0,6.5,6.0,12.0,3.0,2.5
RNU4-2,17.0,54.0,23.5,312.0,30.5,32.0
RNU4-1,20.5,60.0,20.5,242.0,33.5,40.5
SNORD3B-1,0.0,0.5,0.0,13.0,1.5,0.5
RNVU1-18,0.0,1.0,0.0,6.0,0.0,1.5
RNVU1-7,0.5,0.5,0.0,56.0,0.0,0.5
RNU1-3,0.0,1.0,0.0,6.0,0.0,1.5
RNU1-2,0.0,1.0,0.0,6.0,0.0,1.5
RNU1-1,0.0,1.0,0.0,6.0,0.0,1.5
OPLAH,4.5,10.0,4.0,18.0,6.5,7.0
RANBP6,1020.5,2084.0,2043.5,338.0,420.5,878.5
COPG2,425.5,561.5,551.0,472.0,448.5,416.5
HBP1,539.0,1194.0,858.5,450.0,416.0,591.5
CHORDC1,490.5,1744.5,1008.5,335.0,553.0,622.0
ZNF285,7.0,15.5,9.5,83.0,79.5,10.0
SEC22A,392.0,642.0,429.0,171.0,201.5,583.5
AP3M1,4149.5,6579.0,5777.0,1580.0,1711.5,3494.5
PABPC1,14183.0,34308.0,35906.0,10159.0,10128.0,11407.5
AKAP8L,6703.0,6155.5,6698.5,3678.0,2007.0,5248.0
RNF11,980.0,2546.5,2433.0,330.0,418.0,924.5
TRUB2,1060.0,1006.0,1199.0,760.0,599.0,1067.5
GPR160,22.0,112.0,86.5,87.0,124.5,31.5
CYFIP2,154.5,149.0,131.0,227.0,111.0,123.0
DNAJC2,50.0,133.0,127.0,39.0,29.0,65.0
USP21,136.0,162.0,154.0,129.0,81.0,154.5
FGF22,0.0,1.5,2.5,0.0,0.0,0.0
TPK1,273.5,358.0,336.0,435.0,530.0,243.0
CNPPD1,3826.5,4049.0,3815.5,1227.0,1449.5,3934.5
BEX3,155.0,202.5,250.5,159.0,179.5,74.0
NPTN,871.5,1958.0,1863.0,345.0,474.5,761.0
MLH3,170.5,295.5,226.0,69.0,87.5,196.0
NPHP3,38.5,103.5,55.5,81.0,29.5,40.0
ATP2C1,698.5,1541.5,1360.5,223.0,317.0,686.0
ACAD8,279.5,282.5,293.5,162.0,230.0,275.0
NOX1,11.0,47.5,31.0,17.0,15.5,11.0
SIGLEC7,108.0,89.5,102.0,147.0,85.0,112.5
TRMT2A,906.5,870.5,774.0,621.0,856.0,947.0
PKD2L2,255.0,381.0,387.5,108.0,114.0,181.5
LAT,314.0,315.0,279.0,438.0,283.5,382.0
UTP25,253.5,533.0,432.0,242.0,202.5,259.5
PELP1,48.0,48.0,53.5,26.0,20.0,43.5
SND1,3693.5,3155.0,3708.0,1563.0,2160.0,3049.0
NSG1,6.5,6.0,7.0,8.0,8.0,5.5
STAU2,558.0,1343.0,1205.0,612.0,690.0,508.0
PPA2,291.0,331.0,338.0,307.0,422.5,409.5
GHITM,3984.0,6718.0,6724.5,3169.0,3020.0,3422.0
DAPP1,213.5,268.0,257.5,530.0,288.5,207.0
VPS41,628.0,1029.0,918.0,428.0,393.5,551.0
TSPAN13,9.5,14.5,14.5,8.0,24.0,9.0
LYPD3,1.5,3.0,4.0,5.0,6.5,1.0
B9D1,47.5,68.5,63.5,67.0,109.0,69.0
RPUSD2,139.5,133.0,146.5,57.0,41.5,101.5
MTBP,13.0,84.0,35.5,8.0,18.0,15.0
FOXP1,1509.0,2830.0,2793.5,1970.0,1288.0,1394.5
UQCRQ,1083.0,1100.5,1126.5,522.0,865.0,1323.5
ST6GALNAC4,326.0,283.0,307.0,187.0,168.5,275.5
KCNMB3,24.5,23.0,26.5,150.0,31.5,20.5
TRAPPC3,2726.0,2563.0,2819.0,1686.0,1474.0,2582.0
TAF5L,883.5,1231.0,1530.5,595.0,617.5,607.0
CLUL1,29.5,24.0,27.0,10.0,46.0,24.5
CACYBP,2241.5,4297.0,3890.0,1229.0,1736.5,2184.0
EIF2AK1,7079.5,7350.0,7695.0,4519.0,3737.5,5622.5
ARRDC2,2015.5,1441.0,2227.5,1175.0,590.5,980.5
ZBTB11,193.5,868.5,692.0,152.0,151.0,191.5
DMAC2L,312.5,373.5,409.0,180.0,159.0,214.5
SDCBP2,3.0,4.5,3.5,1.0,2.0,3.5
BBC3,268.0,452.0,319.5,642.0,268.5,340.0
PDE7B,0.0,0.0,0.0,0.0,0.0,0.5
DKK2,9.5,22.5,16.5,5.0,25.5,8.0
INPP5J,0.0,0.0,0.0,0.0,0.0,0.0
AFF4,1012.5,2187.5,2007.5,522.0,480.0,826.5
SMC1B,7.0,11.0,8.0,0.0,3.5,9.5
CYTH4,3595.0,2174.0,4071.0,1626.0,1524.5,1984.5
HSPB7,0.0,0.0,0.0,5.0,7.5,0.0
INVS,175.0,318.5,238.5,152.0,142.5,217.0
SNX5,791.0,1513.5,1367.5,447.0,575.5,813.5
CPNE7,221.5,221.0,188.5,51.0,132.0,272.5
TJP3,1.5,3.5,2.0,1.0,1.0,0.5
CIDEB,1593.5,1612.0,1612.5,709.0,737.0,1260.0
PALD1,774.0,723.5,807.0,370.0,235.5,660.0
FILIP1,0.0,0.0,0.0,0.0,1.5,0.0
FAM184B,27.5,34.5,31.0,16.0,19.5,33.5
STK36,72.0,126.0,99.5,115.0,69.0,87.5
CPAMD8,2.5,1.5,2.5,0.0,5.5,1.5
INTU,2.5,5.0,4.0,0.0,2.0,1.0
ZNF777,107.5,91.5,114.5,63.0,53.0,68.0
BRPF3,403.0,842.0,663.5,143.0,151.0,426.0
NDOR1,1118.0,973.5,1014.5,602.0,772.5,952.0
INGX,1.5,1.5,1.0,7.0,0.0,0.5
AGO2,250.0,332.5,340.0,135.0,130.5,187.5
NAAA,391.5,503.0,563.5,404.0,213.0,356.5
GLS2,12.0,15.0,15.5,8.0,19.5,15.5
PRELID1,1856.0,1540.0,1809.5,946.0,1099.5,1911.5
SLC39A1,3031.0,3099.0,3160.0,1691.0,2140.5,3223.0
TUBG2,7.0,9.5,8.0,13.0,2.0,9.0
SIGLEC9,0.5,1.5,1.0,10.0,8.5,1.0
VPS4A,2174.5,1970.0,2199.5,1226.0,1297.0,1849.0
DISC2,16.0,27.0,20.0,7.0,6.5,33.5
DISC1,376.0,678.5,454.0,156.0,147.5,367.0
IL17C,8.0,2.5,6.0,6.0,0.5,1.0
GPR82,0.0,1.0,1.5,5.0,0.5,1.5
GPR78,5.0,5.0,4.0,2.0,2.5,2.5
C5AR2,0.5,2.5,0.0,0.0,0.5,1.0
TUBGCP4,1243.5,1716.0,1598.5,1021.0,836.5,1156.5
SERP1,7554.5,14500.5,14619.0,2039.0,3352.5,6235.0
GNMT,2.0,1.5,1.5,0.0,0.0,1.5
SULT1C4,0.0,0.0,0.0,6.0,0.0,0.0
COQ2,492.0,830.0,820.0,297.0,317.0,452.0
ARFIP1,530.0,1444.5,1087.0,428.0,467.5,596.0
ARHGEF16,1.0,1.0,1.5,0.0,9.0,2.5
GPKOW,172.0,137.0,160.5,99.0,118.5,173.0
GPR162,9.0,12.0,7.5,9.0,4.5,12.0
SIT1,13.0,19.0,20.5,7.0,8.0,21.5
BBS9,31.5,37.0,30.5,24.0,13.0,30.5
TNFRSF21,79.5,156.5,148.5,30.0,16.0,75.0
CHMP2A,179.5,151.0,192.5,269.0,232.5,176.5
SESN1,54.5,112.5,107.0,450.0,202.0,65.0
AHDC1,163.5,194.5,192.0,210.0,91.0,102.5
RNF115,389.5,634.0,618.0,185.0,201.5,305.0
NFU1,1007.5,1042.0,1251.0,498.0,653.5,1153.0
ERLEC1,407.5,984.0,932.5,254.0,259.0,362.5
MMADHC,424.0,1246.5,1113.0,122.0,225.5,390.5
PDCD4,1758.5,3796.0,3518.0,1609.0,1741.0,1683.5
KLHL20,106.5,364.0,309.5,113.0,78.0,122.5
PCDH17,0.5,0.0,0.0,0.0,0.0,0.5
LSM1,4614.5,4035.5,4866.5,2397.0,2895.0,4709.0
LSM3,1979.5,2370.0,2443.5,769.0,1198.5,2155.0
SULT1B1,1.0,10.5,5.0,0.0,0.0,6.0
VENTX,814.0,842.5,807.5,518.0,456.5,679.0
RND1,17.5,28.5,20.5,0.0,6.0,22.5
SPINK4,1.5,1.5,1.5,0.0,0.5,0.0
R3HCC1L,323.5,325.5,386.0,244.0,162.0,211.5
DIMT1,470.5,1005.0,975.0,265.0,348.5,368.0
SMPDL3B,0.5,0.5,1.0,0.0,0.0,1.5
TP53TG5,0.0,1.5,0.0,0.0,0.0,0.0
CRCP,2496.5,2213.0,2892.0,758.0,642.5,1478.5
ADAMDEC1,13.0,22.0,16.5,8.0,0.0,10.5
ZNF544,209.5,202.0,227.0,136.0,135.5,137.5
APEX2,419.0,456.5,367.0,177.0,284.0,433.5
MOCS3,125.0,251.5,290.5,131.0,98.0,102.0
ZNF330,712.5,1068.5,935.5,432.0,452.5,688.0
RAB30,19.0,39.0,33.0,3.0,7.5,25.0
PGAP2,888.5,872.0,839.5,336.0,455.0,817.0
RBMX,12622.0,12164.0,15101.0,4376.0,7415.0,8499.0
TNRC6A,587.0,895.0,1010.5,397.0,270.5,383.0
RPS6KA6,0.5,0.0,0.0,1.0,0.0,2.0
ZNF638,201.0,438.0,275.5,397.0,300.0,247.5
GOLIM4,662.0,1456.5,1536.0,400.0,297.0,544.0
EIF3K,145.0,183.5,221.0,240.0,194.0,115.5
HTATSF1,276.0,427.5,427.5,200.0,215.0,238.5
UBE2S,8.0,9.5,11.5,0.0,5.0,4.0
PRPF19,2431.5,2070.5,2466.0,1033.0,1059.5,1927.5
UTP20,150.5,184.5,187.5,93.0,95.0,195.0
RRP7A,4659.5,3317.5,4547.0,1384.0,1868.5,3538.5
RABGEF1,434.0,762.0,715.5,263.0,286.5,361.5
POLL,625.5,793.0,625.0,351.0,582.0,756.5
KCNMB4,0.0,0.0,0.0,0.0,0.0,0.5
TMEM97,4543.0,5606.5,5515.5,2104.0,5180.5,3908.5
STK39,357.5,637.5,504.5,49.0,130.0,350.0
TOR1B,1386.5,1837.5,1745.5,559.0,455.5,1353.0
