,JQ1,MYBi_30m,MYBi_6h,PBS_6h,MS2_JQ1,DMSO,PBS_30m,MS2
100287042,2129.0,512.0,375.5,1148.0,2105.0,1874.0,832.0,2112.5
WASHC1,38.0,19.0,9.5,19.0,50.0,25.0,29.0,54.5
SH3RF3-AS1,28.5,51.0,2.0,7.0,29.0,29.0,77.5,35.5
TIPARP-AS1,95.0,41.0,14.0,19.0,123.0,48.0,50.5,115.5
LINC00941,3.5,1.5,2.0,3.0,3.0,3.0,1.5,3.0
PRSS46P,0.0,3.0,0.0,0.0,0.0,1.0,4.5,1.0
SMKR1,204.0,118.5,19.5,172.0,202.0,251.0,161.0,202.0
ADPGK-AS1,179.5,82.0,19.5,35.0,181.0,149.0,108.5,180.0
LINC00173,7.0,6.0,1.5,3.0,11.0,5.0,6.5,12.5
LOXL1-AS1,40.0,56.0,6.5,39.0,49.0,52.0,72.0,56.5
MTHFD2P1,78.5,40.5,14.5,11.0,109.0,40.0,68.5,88.5
AP4B1-AS1,460.5,129.5,74.5,176.0,581.0,429.0,187.5,588.0
LINC00630,93.5,32.5,9.0,31.0,109.0,93.0,52.5,115.0
100287896,27.0,9.5,3.0,10.0,49.0,14.0,13.5,48.5
LGALS8-AS1,23.5,7.0,1.5,4.0,24.0,13.0,10.0,23.5
TIMM23,1695.0,727.0,627.0,1270.0,1692.0,1676.0,1060.0,1695.0
100287944,9.5,1.5,2.0,3.0,13.0,9.0,6.5,11.0
100288069,11.0,3.0,0.5,1.0,12.0,7.0,4.0,14.0
100288123,219.0,73.5,34.5,40.0,256.0,174.0,122.0,250.5
NBPF20,28.0,12.5,4.0,11.0,42.0,22.0,16.0,35.0
100288162,2.0,0.0,0.0,0.0,2.0,0.0,0.5,2.0
LNCOC1,18.5,13.0,14.5,16.0,27.0,18.0,20.5,25.5
HMGN3-AS1,119.5,34.5,18.0,40.0,118.0,65.0,47.5,107.5
NCAM1-AS1,1.5,3.5,0.0,0.0,3.0,2.0,3.0,3.0
LMCD1-AS1,10.5,2.0,0.5,2.0,15.0,4.0,2.0,13.0
IL10RB-DT,259.0,101.0,47.0,92.0,277.0,166.0,108.5,276.5
DDX11L9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WHAMMP1,96.5,59.0,24.5,25.0,123.0,78.0,86.0,124.5
PAN3-AS1,1130.0,415.5,161.5,232.0,1414.0,888.0,576.5,1355.5
100288748,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5
WASH8P,2.5,2.0,0.0,1.0,1.0,2.0,1.5,2.0
100288846,50.5,15.5,4.5,13.0,67.0,26.0,24.0,67.5
100288866,27.5,4.5,0.5,3.0,32.0,12.0,11.0,29.5
SLC25A25-AS1,126.5,67.5,23.5,45.0,196.0,184.0,92.0,195.0
ATP2A1-AS1,126.5,69.0,18.0,66.0,141.0,109.0,96.5,129.5
FRG1CP,949.5,306.5,334.5,397.0,1075.0,798.0,520.5,1021.5
100289098,78.0,23.5,7.5,31.0,93.0,65.0,33.5,89.5
FAM95C,142.0,70.0,37.0,82.0,174.0,156.0,95.0,173.5
TMEM225B,17.5,5.0,2.0,6.0,21.0,15.0,8.0,20.0
LINC00624,5.5,0.0,0.0,0.0,13.0,2.0,0.0,5.0
DNAJC3-DT,102.0,36.0,12.0,25.0,156.0,67.0,45.0,165.5
MAN1B1-DT,419.5,83.0,45.0,156.0,437.0,210.0,115.0,383.0
100289361,58.0,16.0,9.5,20.0,59.0,34.0,26.0,55.5
UBAC2-AS1,53.0,13.5,5.5,8.0,60.0,31.0,15.5,50.0
KCTD21-AS1,117.0,26.5,6.0,31.0,132.0,68.0,46.5,126.0
100289473,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0
KCNIP2-AS1,18.5,3.5,1.5,10.0,22.0,10.0,7.5,20.5
100289511,552.5,246.0,75.0,130.0,545.0,457.0,352.0,479.0
100289561,8.0,2.5,2.5,4.0,17.0,6.0,4.0,14.5
ZNF605,616.0,192.5,106.5,276.0,618.0,686.0,382.5,713.0
ZNF783,1372.5,612.5,188.5,493.0,1370.0,1205.0,1025.5,1372.5
ZNF587B,669.5,362.0,233.0,469.0,665.0,797.0,821.0,789.0
RNF213-AS1,120.5,128.5,15.0,31.0,168.0,92.0,191.0,157.0
MIR1184-1,18.5,5.5,1.5,5.0,20.0,16.0,7.0,17.0
MIR1284,0.5,1.0,0.0,2.0,2.0,3.0,2.0,2.5
MIR1182,58.5,28.0,8.5,19.0,54.0,42.0,45.0,50.5
MIR320C1,1.5,0.0,2.5,0.0,2.0,0.0,0.0,0.5
MIR1914,3.0,0.5,0.0,0.0,6.0,2.0,4.5,4.0
MIR1292,185.5,63.5,18.0,36.0,139.0,160.0,76.0,133.0
MIR1249,7.0,1.5,0.5,3.0,11.0,3.0,4.5,9.0
MIR1296,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0
MIR1229,120.5,47.5,24.0,43.0,118.0,96.0,72.5,113.0
MIR1307,22.5,15.5,9.0,20.0,18.0,25.0,22.0,19.5
MIR1279,11.0,10.5,1.5,5.0,11.0,12.0,13.5,12.0
MIR1825,310.5,127.5,59.5,151.0,328.0,231.0,203.0,351.0
MIR1204,9.0,5.5,5.5,5.0,7.0,8.0,11.5,7.0
MIR1976,0.5,1.5,0.0,0.0,0.0,0.0,1.5,1.0
MIR1234,139.0,28.0,12.0,26.0,143.0,111.0,54.0,139.0
MIR1228,3.0,2.5,0.0,0.0,6.0,1.0,4.0,4.0
MIR1909,94.0,39.5,21.5,25.0,96.0,77.0,52.0,89.0
MIR1181,1891.5,630.0,508.5,592.0,1928.0,1695.0,888.0,1891.5
MIR1291,10.0,14.0,10.0,1.0,6.0,16.0,12.5,6.5
MIR2110,13.0,6.5,0.5,1.0,20.0,18.0,8.0,20.0
MIR1238,55.5,27.0,15.5,17.0,57.0,40.0,26.5,53.5
MIR1226,157.0,54.5,40.0,69.0,149.0,124.0,78.0,145.0
MIR664A,0.0,0.0,0.5,0.0,0.0,2.0,0.5,0.0
MIR1281,35.0,7.5,3.0,1.0,46.0,31.0,9.5,41.5
MIR1304,32.5,18.5,14.0,12.0,44.0,40.0,21.0,51.5
MIR1282,4347.5,1160.0,1368.0,1768.0,4644.0,2411.0,1591.0,4492.5
100302273,12.0,12.0,6.0,6.0,26.0,11.0,10.5,21.0
MIR1178,15.0,3.5,0.0,2.0,20.0,7.0,3.0,19.0
MIR548L,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
MIR1237,81.5,31.5,10.0,47.0,80.0,52.0,44.0,76.0
MIR103B2,3.5,4.5,0.5,1.0,3.0,1.0,1.0,2.0
MIR1227,193.5,52.5,24.0,66.0,201.0,116.0,86.5,179.0
MIR1244-1,5.0,3.5,2.0,3.0,4.0,6.0,2.5,6.0
RASAL2-AS1,29.0,13.0,14.0,15.0,27.0,26.0,22.0,40.0
BABAM2-AS1,82.5,69.5,21.5,37.0,88.0,47.0,72.5,90.0
GPR75-ASB3,130.0,60.5,41.5,62.0,150.0,120.0,86.5,149.0
LINC00184,1.0,1.5,1.5,1.0,1.0,1.0,4.5,1.0
FTX,37.0,10.0,9.0,9.0,41.0,31.0,28.0,41.5
TMED7-TICAM2,231.0,34.5,14.0,29.0,316.0,195.0,45.0,257.0
SNORA80B,7.5,2.5,5.0,1.0,10.0,4.0,4.0,8.5
TSNAX-DISC1,61.5,60.0,6.0,24.0,65.0,55.0,91.0,73.5
ZEB2-AS1,340.0,112.0,51.5,91.0,417.0,268.0,169.0,392.5
SLC25A5-AS1,594.0,158.0,87.5,172.0,643.0,312.0,227.5,595.5
PET117,1002.5,283.0,97.0,352.0,1056.0,978.0,545.0,1058.0
PITPNA-AS1,568.0,195.0,81.0,225.0,704.0,416.0,240.0,631.0
MIR762,412.5,111.0,81.0,132.0,441.0,289.0,157.0,418.0
MIR2277,56.5,12.5,6.5,9.0,57.0,49.0,17.5,56.0
MIR761,15.0,8.5,3.5,6.0,16.0,8.0,12.0,15.0
SAP25,8.5,4.0,2.0,2.0,9.0,8.0,2.5,10.0
GCSHP3,374.5,206.5,94.5,230.0,380.0,473.0,304.0,435.0
TRPC5OS,62.5,6.0,0.0,4.0,113.0,26.0,12.0,77.5
100379224,1164.5,271.5,201.0,321.0,1492.0,878.0,529.0,1551.0
MIR181A2HG,6.5,8.0,2.5,3.0,11.0,11.0,6.0,11.0
ZBED6,33.5,5.5,6.5,2.0,35.0,26.0,11.0,36.0
ZNF33BP1,1.5,0.5,0.0,0.0,1.0,0.0,0.5,1.5
100420587,2.5,1.5,1.0,1.0,2.0,3.0,3.5,3.5
FAM21EP,16.5,3.5,2.5,6.0,17.0,12.0,5.5,18.5
100422556,2.5,3.0,2.0,3.0,5.0,5.0,3.0,5.0
SMG1P6,11.5,5.0,2.5,3.0,11.0,16.0,5.5,14.5
MIR3191,8.5,13.5,5.5,6.0,12.0,8.0,27.0,11.5
MIR3188,1.5,2.0,3.0,1.0,3.0,1.0,0.5,3.0
MIR3195,0.5,0.0,0.0,0.0,0.0,1.0,0.5,2.5
MIR3187,622.0,279.0,149.0,393.0,550.0,457.0,423.5,555.5
