,MS2,JQ1,MYBi_30m,PBS_30m,MYBi_6h,MS2_JQ1,DMSO,PBS_6h
SEMA4G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRX,5.0,4.5,0.0,0.0,0.0,5.0,2.0,1.0
ANO8,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
GPR107,73.0,63.5,16.0,34.5,5.5,66.0,66.0,22.0
METTL14,43.0,24.0,8.5,16.0,4.0,24.0,28.0,7.0
IGDCC4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPG5,30.5,20.5,13.5,13.5,3.0,22.0,22.0,5.0
NCOA5,82.0,64.0,26.5,66.0,5.5,79.0,46.0,17.0
WDR19,2.0,1.0,0.5,0.0,0.0,4.0,0.0,1.0
SPTBN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIB3,483.5,244.5,407.5,740.0,11.0,469.0,76.0,22.0
ANKRA2,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0
RBAK,196.5,126.5,56.5,75.0,18.5,118.0,188.0,55.0
MARK4,11.0,10.5,1.5,0.5,2.0,11.0,8.0,6.0
SUGP1,2.5,2.5,0.0,0.0,1.0,5.0,4.0,1.0
GATAD1,32.5,18.0,4.5,13.5,1.5,19.0,38.0,20.0
RAB40C,24.5,25.5,5.5,9.0,1.5,17.0,35.0,12.0
HES4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD4,46.0,34.5,2.5,6.0,1.5,46.0,29.0,13.0
CCAR2,102.0,106.0,28.5,45.5,9.0,92.0,128.0,33.0
LSM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNB1IP1,4.5,6.0,0.0,1.0,0.0,4.0,5.0,1.0
CCDC181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLAMF7,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
HMHB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP2C,77.0,44.5,43.5,31.0,6.5,42.0,47.0,7.0
C6orf47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRTAP5-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4F11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF410,72.5,49.5,39.5,46.0,11.0,53.0,48.0,16.0
SLC46A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTBP2,31.5,14.0,12.5,15.0,3.5,20.0,13.0,4.0
NFE4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTDSP1,68.0,77.5,20.5,64.5,6.5,57.0,89.0,33.0
CXCL16,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
SQOR,3.0,3.5,1.0,2.0,2.0,3.0,2.0,1.0
PLEKHB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MS4A7,14.5,6.0,17.5,10.5,3.0,4.0,10.0,4.0
TP53INP2,15.5,11.0,38.5,26.0,0.5,12.0,9.0,4.0
SRPRB,80.5,80.0,40.5,63.0,3.0,80.0,78.0,18.0
ENOPH1,40.5,31.0,27.5,23.0,0.0,38.0,47.0,4.0
RHOU,44.5,37.5,11.0,35.0,2.5,30.0,42.0,22.0
NLRC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC1,44.5,42.0,3.0,8.0,0.5,46.0,30.0,7.0
ZBED5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CREBZF,302.0,233.5,128.5,122.0,15.0,235.0,255.0,55.0
PCTP,11.0,8.0,0.5,2.5,0.0,8.0,6.0,3.0
ABHD17C,7.5,3.0,4.5,4.0,1.5,2.0,3.0,3.0
RPRD1B,87.5,65.0,49.0,49.5,2.5,68.0,56.0,9.0
ZNF71,3.5,2.5,0.0,2.0,0.0,3.0,3.0,2.0
ZNF77,5.5,5.5,0.0,1.5,0.0,6.0,4.0,3.0
INIP,43.5,34.0,8.5,16.0,3.5,36.0,35.0,2.0
JAM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OVOL2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
PRUNE1,32.0,25.0,3.0,4.5,2.5,31.0,22.0,6.0
ZNF462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF250,7.5,4.5,2.0,9.5,0.0,5.0,5.0,3.0
ARHGAP22,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0
OSTC,23.5,15.0,14.0,14.0,0.5,14.0,27.0,5.0
SCAF1,6.5,7.0,2.0,3.0,0.0,6.0,5.0,3.0
KMT2C,41.5,23.0,17.5,20.5,3.5,22.0,25.0,10.0
CACTIN,41.0,54.5,12.0,19.0,2.0,39.0,51.0,16.0
DLGAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPS15L1,94.5,93.0,19.5,33.0,6.0,98.0,84.0,18.0
SELENOK,17.5,12.0,7.0,7.5,3.5,12.0,17.0,3.0
SINHCAF,20.5,20.0,10.0,8.0,1.0,22.0,21.0,1.0
RBM25,52.0,29.0,53.5,51.0,5.5,26.0,47.0,5.0
WIZ,69.0,75.5,23.0,37.0,3.5,67.0,76.0,20.0
MID1IP1,130.0,130.0,125.0,106.0,11.0,114.0,97.0,38.0
ABRACL,5.0,4.0,1.5,2.5,0.0,5.0,5.0,2.0
RRAGD,9.5,6.0,2.5,6.0,1.5,6.0,8.0,2.0
MYOZ1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX6,19.5,12.5,7.5,11.5,2.5,15.0,18.0,6.0
PGAP6,4.5,4.5,0.0,1.0,0.0,4.0,8.0,1.0
HIVEP3,28.0,29.0,16.5,28.5,3.0,26.0,38.0,17.0
TLNRD1,35.0,30.5,28.5,20.5,1.5,36.0,20.0,8.0
CACNG8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBL5,8.5,7.5,1.0,3.0,0.5,8.0,5.0,3.0
SIGIRR,4.0,3.5,1.0,2.5,0.5,4.0,4.0,3.0
PRDM12,6.5,6.0,0.5,2.0,0.0,5.0,2.0,3.0
PRDM13,0.5,1.0,0.0,2.0,0.0,1.0,4.0,1.0
PLEKHA1,2.5,2.0,1.0,0.0,0.5,2.0,3.0,1.0
PLEKHA2,46.5,36.5,20.0,24.5,4.5,37.0,41.0,17.0
HRH4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPV4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCPEP1,3.5,3.5,3.5,2.0,1.0,4.0,1.0,0.0
SENP2,22.5,16.0,9.5,10.0,1.0,19.0,21.0,2.0
GNB4,42.0,23.0,10.5,36.0,1.0,25.0,41.0,5.0
ZNF350,28.5,17.5,7.5,17.5,4.0,19.0,23.0,5.0
KLHL12,40.5,24.5,1.5,5.5,2.0,29.0,26.0,8.0
RXFP1,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0
TMEM35A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFAP1,7.5,6.0,4.5,8.0,2.0,9.0,6.0,1.0
GPBP1L1,52.5,41.5,21.5,28.5,7.5,40.0,50.0,15.0
C12orf10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM3A,4.0,2.0,0.0,1.0,0.0,2.0,5.0,2.0
AVPI1,3.5,4.0,3.0,1.5,0.0,3.0,4.0,3.0
TSKS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A19,64.0,81.0,10.0,24.5,4.5,46.0,71.0,39.0
EDA2R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOC4,9.5,9.5,8.0,9.5,0.0,9.0,9.0,2.0
TGIF2,94.0,94.0,72.0,90.5,6.0,86.0,77.0,41.0
CDH26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELOVL5,60.5,40.0,15.5,21.0,12.0,40.0,48.0,14.0
SAV1,23.0,17.5,10.5,8.0,7.5,19.0,10.0,2.0
TRMT11,3.0,1.0,0.5,0.5,0.0,1.0,3.0,0.0
MRPS35,52.5,42.0,21.5,25.0,3.5,37.0,62.0,7.0
APOBEC3G,3.5,2.0,0.0,1.0,1.0,3.0,2.0,1.0
PPCDC,21.0,17.0,5.5,13.5,1.5,21.0,19.0,3.0
NIF3L1,13.5,9.5,1.0,5.0,0.0,12.0,9.0,5.0
CCDC90B,11.5,4.0,2.5,6.5,0.5,4.0,8.0,4.0
FASTKD5,10.0,12.0,12.0,10.0,0.5,11.0,12.0,3.0
CCDC81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AASDHPPT,65.0,47.0,15.0,25.0,6.5,54.0,42.0,11.0
AGBL5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDAH,44.5,35.0,6.0,8.5,0.5,39.0,31.0,12.0
ELAC2,31.5,34.5,6.0,15.0,0.5,30.0,24.0,13.0
ALX4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUF1,53.0,33.0,11.5,24.5,3.5,32.0,55.0,11.0
SPCS3,118.5,73.0,70.5,76.5,4.5,69.0,116.0,14.0
NAA35,7.0,6.0,5.5,6.0,0.0,6.0,8.0,2.0
RINT1,4.5,0.5,2.0,2.0,0.0,1.0,4.0,0.0
SCOC,37.0,11.5,2.0,6.0,0.5,13.0,18.0,4.0
KCNK15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHX35,14.0,14.0,2.5,9.5,0.0,16.0,16.0,7.0
RIC8A,34.0,37.0,11.5,17.5,1.5,31.0,36.0,12.0
MIIP,2.5,4.5,0.0,0.5,0.0,2.0,3.0,2.0
ATG101,19.5,22.5,16.5,13.5,2.5,26.0,16.0,4.0
GAS5,264.0,200.5,182.0,154.5,19.0,225.0,189.0,37.0
PROK2,7.5,5.5,1.0,6.0,1.0,6.0,15.0,2.0
PAPPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELF6,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0
EEFSEC,6.0,7.0,2.0,1.5,0.0,6.0,9.0,4.0
CELF5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
SMAP1,19.5,13.0,5.0,4.0,0.5,16.0,6.0,6.0
TRAPPC11,33.0,23.0,2.0,4.5,2.0,30.0,19.0,7.0
ZFAND3,127.0,109.5,39.5,53.5,8.5,118.0,98.0,21.0
C14orf93,1.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SLC22A23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCORL1,8.0,8.5,3.0,3.5,0.0,7.0,6.0,4.0
SRR,2.5,2.0,0.0,1.5,0.0,2.0,1.0,1.0
BCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD4,10.5,10.0,5.5,3.5,0.5,11.0,6.0,1.0
MRPL17,84.0,78.0,19.5,45.5,3.0,75.0,88.0,38.0
FAM204A,14.5,8.5,5.0,8.0,1.5,11.0,9.0,3.0
RNF123,3.5,4.0,0.5,0.5,0.0,4.0,3.0,1.0
THADA,58.0,46.5,14.5,13.0,3.0,50.0,58.0,12.0
UBE2O,46.5,45.5,8.5,15.5,4.0,44.0,49.0,12.0
VIPAS39,9.5,8.0,0.0,1.5,0.5,9.0,6.0,3.0
PIEZO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEATR6,9.0,9.0,2.5,6.0,0.5,10.0,14.0,2.0
NSUN3,3.5,2.0,0.0,1.0,0.0,4.0,2.0,1.0
FAM111A,36.0,27.0,6.0,12.0,3.5,29.0,32.0,8.0
MANBAL,29.0,28.5,6.5,18.0,2.0,31.0,25.0,8.0
GPATCH3,17.0,16.0,7.0,8.0,1.0,16.0,13.0,4.0
NAPB,34.5,14.5,2.0,5.0,2.5,15.0,19.0,5.0
SLC17A9,19.5,25.0,8.5,8.0,0.5,19.0,43.0,8.0
LINC01590,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BLOC1S5,40.5,20.0,3.5,5.5,1.0,21.0,28.0,8.0
ELMO2,20.5,18.5,3.5,12.5,2.5,21.0,20.0,7.0
GALNT11,6.0,6.0,1.0,2.5,0.0,6.0,6.0,1.0
ZBED8,1.0,0.5,0.0,0.0,0.0,0.0,3.0,0.0
CHTF18,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TNN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF335,10.0,8.0,5.0,3.0,0.5,10.0,13.0,3.0
ANKEF1,1.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0
XPNPEP3,26.0,20.0,9.5,8.0,1.5,30.0,17.0,5.0
MRPS14,32.0,30.5,4.0,17.0,2.0,31.0,29.0,9.0
CXorf56,11.5,12.0,5.0,6.0,0.5,10.0,16.0,4.0
MCUR1,17.0,13.5,11.0,13.5,0.5,12.0,24.0,2.0
PCIF1,14.0,21.5,4.5,7.5,2.5,13.0,13.0,7.0
FAM217B,116.5,91.5,6.0,31.0,3.0,73.0,97.0,23.0
NECAB3,1.0,1.5,0.0,1.0,0.0,1.0,5.0,3.0
CLSPN,44.0,43.5,9.5,21.5,5.0,46.0,31.0,7.0
KIF13A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM16,0.5,0.5,2.5,5.0,0.5,1.0,0.0,2.0
PRDM15,42.5,43.0,8.0,12.0,2.5,28.0,74.0,17.0
FIGNL1,21.5,13.5,2.5,10.0,1.5,21.0,15.0,3.0
MYO1G,3.0,1.5,0.5,2.0,0.0,2.0,1.0,1.0
TSPYL2,9.0,8.5,8.5,6.5,0.5,11.0,1.0,0.0
RBM26,16.0,7.0,3.5,6.5,3.0,5.0,14.0,3.0
OXCT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERP,0.0,0.5,0.0,0.0,0.5,2.0,1.0,0.0
NPAS3,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CDH23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHPP,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
SLC28A3,0.5,1.0,0.0,0.5,0.0,1.0,3.0,1.0
RBKS,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBLD,1.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GOLPH3,150.0,107.0,95.0,95.5,16.0,110.0,111.0,23.0
CLSTN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCCC2,18.5,16.0,3.0,7.5,1.0,13.0,20.0,5.0
SNX16,6.0,3.0,1.0,4.5,0.0,3.0,1.0,1.0
POPDC2,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0
SAMSN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPB41L4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARVG,13.0,13.0,2.0,6.5,0.0,12.0,18.0,3.0
LRRC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENPK,1.5,1.0,1.0,0.5,0.0,2.0,4.0,1.0
NPFFR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTP4,3.5,2.0,0.5,3.0,0.0,3.0,1.0,0.0
CRLF2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
MAGEF1,17.5,10.5,0.0,6.0,0.5,12.0,22.0,6.0
TMBIM1,41.0,40.5,18.0,24.5,1.0,37.0,46.0,13.0
VSIR,83.0,83.0,9.0,74.0,1.5,77.0,109.0,31.0
SLC39A8,17.5,10.0,18.5,17.0,1.0,12.0,20.0,4.0
DUS1L,5.0,6.5,1.5,6.0,0.0,4.0,6.0,3.0
RRAGC,37.0,27.5,6.5,16.5,2.5,37.0,26.0,8.0
FN3K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOD2,11.0,7.5,2.5,10.5,8.0,6.0,10.0,14.0
TINAGL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN7B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLT1,280.0,264.0,94.5,137.5,9.5,261.0,256.0,52.0
XYLT2,9.0,10.0,0.0,1.5,0.5,10.0,13.0,6.0
IFIH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBSN,52.0,40.0,7.5,23.5,3.5,45.0,39.0,7.0
PDF,66.5,60.0,14.5,32.0,3.5,63.0,74.0,26.0
KIF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C17orf75,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0
DIO3OS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCAPG,14.0,9.5,4.0,5.5,0.5,8.0,8.0,3.0
ERAP2,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
NECAB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARD9,3.5,5.0,0.0,1.0,0.5,3.0,1.0,5.0
OSGEPL1,5.0,2.0,0.0,2.0,0.5,3.0,2.0,0.0
DPEP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3H1,9.5,12.5,1.0,3.0,0.0,16.0,7.0,6.0
IRF2BPL,28.5,23.5,11.5,9.5,1.5,24.0,17.0,5.0
POPDC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMS19,10.0,9.0,3.5,5.0,1.0,12.0,8.0,5.0
DNAJC1,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0
TFB2M,15.5,10.5,10.5,7.0,0.0,11.0,9.0,2.0
SEMA4A,15.0,12.5,1.0,2.5,1.5,15.0,13.0,6.0
PJA1,2.0,0.0,0.0,0.5,0.0,2.0,2.0,0.0
STRA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROBO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOR3A,34.0,36.0,11.0,17.0,1.5,38.0,38.0,13.0
MLST8,18.5,15.0,1.5,4.0,0.0,12.0,12.0,9.0
HERPUD2,14.5,9.0,2.5,2.5,1.0,7.0,6.0,5.0
ATL2,117.5,90.5,53.0,63.0,10.5,86.0,132.0,16.0
MS4A6A,54.5,46.0,1.0,12.5,2.0,40.0,41.0,19.0
PDLIM2,9.0,9.5,0.0,2.5,0.0,7.0,15.0,5.0
TENT4B,56.5,48.0,33.5,39.0,10.5,49.0,38.0,13.0
RAB17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RHBDF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZSCAN31,5.0,4.5,1.0,2.0,0.0,6.0,3.0,1.0
NOC3L,24.0,8.5,5.5,14.0,0.5,10.0,25.0,5.0
FBRS,73.5,75.5,41.0,43.5,5.0,71.0,75.0,26.0
RNF25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSD1,207.0,186.0,45.5,72.0,11.0,184.0,196.0,47.0
COP1,6.5,5.0,4.0,4.5,0.5,7.0,4.0,2.0
LMBR1,28.0,20.5,11.5,15.0,1.0,23.0,23.0,4.0
XPO4,75.0,60.5,36.5,39.5,8.0,55.0,56.0,8.0
NFKBIZ,14.5,9.5,53.5,5.5,9.5,15.0,4.0,2.0
ARHGAP9,3.5,1.5,0.0,0.5,0.0,4.0,1.0,2.0
HS1BP3,4.5,2.5,0.0,0.5,0.0,2.0,1.0,3.0
AZI2,15.0,8.5,14.0,24.5,4.0,12.0,14.0,2.0
HIF3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXN,2.0,4.0,0.0,0.0,0.5,2.0,4.0,0.0
SIL1,2.0,1.0,0.0,0.5,0.0,2.0,0.0,0.0
IKZF4,25.5,24.0,4.5,11.5,0.0,24.0,19.0,9.0
IKZF5,127.0,89.0,29.5,40.0,2.5,95.0,90.0,23.0
MMP25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0
ZMAT3,28.5,14.5,2.0,3.0,1.0,15.0,15.0,4.0
GMCL1,15.0,7.0,7.0,6.0,0.0,7.0,10.0,3.0
GMCL2,3.0,1.0,3.5,6.0,5.0,1.0,1.0,2.0
ZNF106,122.5,108.5,20.0,30.5,15.5,111.0,94.0,26.0
MPP5,15.5,11.5,4.0,3.0,1.0,12.0,11.0,3.0
AKTIP,1.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0
CDH24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CDH22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL25,1.5,4.0,2.0,1.5,0.0,5.0,1.0,0.0
ARAP3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
GZF1,104.0,75.0,32.5,55.0,2.0,77.0,56.0,14.0
TMEM267,13.5,4.5,5.0,10.5,0.0,9.0,10.0,3.0
TMEM168,30.0,22.0,12.5,12.0,3.5,23.0,36.0,7.0
MTMR14,23.0,15.5,8.0,9.5,2.0,15.0,15.0,12.0
SUSD1,5.0,3.5,1.5,5.5,0.0,5.0,3.0,1.0
DCLRE1C,141.5,99.0,30.0,54.0,5.5,101.0,102.0,29.0
ATG3,17.5,13.0,6.0,11.5,0.0,12.0,10.0,3.0
INF2,19.5,19.0,5.0,6.5,0.0,19.0,24.0,11.0
POLR1E,18.0,17.5,6.5,5.5,0.0,14.0,29.0,7.0
SUDS3,37.0,29.0,20.5,27.5,4.5,30.0,46.0,10.0
TTC31,21.5,16.5,3.5,7.5,0.5,22.0,18.0,3.0
CIAO3,9.5,5.0,1.0,1.5,0.0,3.0,9.0,6.0
ZDHHC6,10.0,6.0,5.5,8.0,0.5,7.0,9.0,3.0
PCNX4,5.5,3.5,3.0,2.0,0.5,5.0,6.0,2.0
ACTR6,6.5,1.0,0.5,1.0,1.0,2.0,7.0,0.0
MRPS25,99.5,78.5,20.0,30.5,3.0,83.0,89.0,30.0
NOM1,50.0,34.0,30.5,45.5,4.0,31.0,34.0,9.0
CSMD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPSB2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH8A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC7A,0.0,0.0,7.5,1.5,0.5,0.0,0.0,0.0
GPR135,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
MOSPD3,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
GIGYF1,79.0,50.5,13.0,34.5,3.5,47.0,51.0,18.0
PLA2G2F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS16,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
EBF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MFSD14A,84.5,40.0,49.0,50.0,6.0,43.0,52.0,12.0
CSRNP1,58.5,69.0,328.0,100.5,24.0,85.0,30.0,11.0
ANAPC1,5.5,4.5,2.0,2.0,0.0,4.0,5.0,2.0
GORASP1,28.5,25.0,5.0,7.5,2.0,27.0,23.0,9.0
TMPRSS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COPS7B,23.0,23.0,7.0,14.5,3.0,23.0,30.0,8.0
NUCKS1,229.5,146.0,20.5,49.5,12.0,192.0,96.0,33.0
UNKL,39.5,27.0,6.5,12.5,4.5,27.0,39.0,14.0
WDR13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SMAP2,60.5,50.0,18.0,24.5,9.0,48.0,50.0,13.0
METTL17,4.0,3.0,1.5,0.5,0.0,4.0,1.0,0.0
ACBD3,60.5,40.0,25.0,17.5,2.5,42.0,37.0,6.0
MFSD1,45.5,28.5,27.0,28.5,2.5,23.0,22.0,12.0
PLPPR2,26.5,25.0,4.0,10.5,1.5,25.0,25.0,14.0
SMURF2,15.5,5.5,6.5,4.5,0.5,14.0,6.0,0.0
CCDC136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMYD3,17.0,17.0,4.0,7.5,1.5,16.0,13.0,6.0
C16orf58,18.5,15.5,0.0,5.5,1.0,16.0,11.0,11.0
ATPAF1,10.5,7.5,1.0,3.5,0.5,11.0,9.0,2.0
MARC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNS3,36.5,32.5,38.5,47.5,8.0,29.0,48.0,21.0
FAM160B2,19.5,20.5,1.5,6.5,0.0,17.0,24.0,9.0
PARP12,2.0,0.0,6.0,11.5,0.0,0.0,1.0,0.0
GAREM1,10.0,10.0,3.5,2.0,0.5,16.0,10.0,2.0
ZNF574,49.0,50.5,16.5,28.0,7.0,53.0,32.0,14.0
CREB3L2,171.0,127.0,35.0,66.5,3.0,168.0,102.0,15.0
S100PBP,9.0,6.0,1.5,2.0,1.0,6.0,9.0,5.0
IPPK,28.0,22.5,11.5,18.5,2.5,25.0,33.0,10.0
MEAF6,34.0,27.5,11.0,16.5,4.5,25.0,30.0,12.0
CCDC14,7.5,1.5,0.0,1.5,0.0,1.0,4.0,0.0
ILRUN,125.5,119.0,22.5,32.0,9.0,117.0,92.0,20.0
ENGASE,15.5,15.0,2.5,5.5,1.0,13.0,18.0,7.0
PCED1A,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0
C11orf1,1.5,1.5,0.0,0.5,0.0,1.0,1.0,1.0
RMND5B,6.5,4.5,1.0,1.5,0.5,6.0,5.0,3.0
FNDC3B,130.0,69.5,71.5,77.0,27.5,73.0,74.0,19.0
MTHFSD,21.5,17.5,2.5,6.0,0.0,18.0,11.0,8.0
MICAL1,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
CERK,29.0,27.0,2.5,11.0,1.5,25.0,36.0,23.0
AEN,183.0,208.5,128.5,139.5,10.0,180.0,263.0,46.0
RBM15,39.5,30.5,34.0,34.0,1.5,31.0,36.0,7.0
CRTC3,37.0,31.5,16.5,27.0,2.5,31.0,29.0,12.0
GINS3,38.5,39.0,12.5,24.5,1.5,31.0,56.0,14.0
TBC1D15,14.0,6.5,3.5,7.0,1.5,11.0,10.0,3.0
EPS8L2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
LMF1,1.5,1.0,0.0,0.0,0.0,0.0,4.0,0.0
EXO5,7.0,5.0,0.0,2.5,1.5,8.0,3.0,2.0
IFT22,4.0,3.0,3.0,3.0,0.0,4.0,5.0,2.0
CEP85,82.0,80.0,13.0,29.5,8.5,84.0,62.0,19.0
DDX31,71.5,69.5,30.0,39.0,4.0,61.0,73.0,11.0
RMND5A,117.5,91.0,83.5,76.5,12.5,87.0,91.0,19.0
DEPTOR,6.5,6.5,1.5,4.0,0.0,6.0,5.0,5.0
IQCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARV1,11.5,9.0,0.5,1.0,0.0,9.0,13.0,4.0
NMNAT1,7.0,3.5,0.0,0.0,0.0,6.0,2.0,1.0
ELOVL1,44.5,41.0,10.5,24.5,1.5,36.0,42.0,13.0
KLC2,3.0,2.5,1.0,2.0,0.0,2.0,7.0,2.0
FBXL17,4.5,3.5,0.5,2.5,0.0,4.0,4.0,0.0
PORCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNPNAT1,53.5,36.0,17.0,30.0,1.5,38.0,49.0,10.0
ISL2,44.0,32.0,14.5,15.0,3.0,35.0,30.0,10.0
MARCHF7,147.0,82.0,71.5,56.0,12.5,74.0,102.0,14.0
