mr270-MV411-PBS_24h-r3_tcount,mr268-MV411-PBS_24h-r1_tcount,mr272-MV411-MYBi_24h-r1_tcount,mr269-MV411-PBS_24h-r2_tcount,mr263-MV411_MEF2D-DMSO_24h-r4_tcount,mr257-MV411_MEF2D-VHL_2h-r2_tcount,mr266-MV411_MEF2D-VHL_24h-r3_tcount,mr258-MV411_MEF2D-VHL_2h-r3_tcount,mr255-MV411_MEF2D-DMSO_2h-r4_tcount,mr259-MV411_MEF2D-VHL_2h-r4_tcount,mr253-MV411_MEF2D-DMSO_2h-r2_tcount,mr261-MV411_MEF2D-DMSO_24h-r2_tcount,mr256-MV411_MEF2D-VHL_2h-r1_tcount,mr254-MV411_MEF2D-DMSO_2h-r3_tcount,mr264-MV411_MEF2D-VHL_24h-r1_tcount,mr262-MV411_MEF2D-DMSO_24h-r3_tcount,mr267-MV411_MEF2D-VHL_24h-r4_tcount,mr265-MV411_MEF2D-VHL_24h-r2_tcount,mr273-MV411-MYBi_24h-r2_tcount,mr271-MV411-PBS_24h-r4_tcount,mr274-MV411-MYBi_24h-r3_tcount,mr260-MV411_MEF2D-DMSO_24h-r1_tcount,mr252-MV411_MEF2D-DMSO_2h-r1_tcount
0,0,0,0,3,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,1,0
274,65,12,4,159,36,42,140,353,401,151,38,139,393,100,194,43,266,42,25,12,272,105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,0,17,16,14,9,16,68,63,14,2,15,55,7,14,6,32,0,0,1,31,12
98,25,0,4,34,23,6,51,256,225,49,2,42,224,19,70,3,82,15,5,5,63,88
3,0,0,0,1,4,0,4,4,7,3,2,0,7,4,3,1,2,0,0,0,9,3
72,10,0,0,34,1,4,28,84,133,39,10,39,124,28,33,4,39,12,3,7,86,31
0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,2,0,3,0,0,0,2,0
20,2,0,0,12,8,5,19,57,60,21,0,22,49,17,13,3,22,0,0,0,22,17
3,0,0,0,0,0,0,4,4,7,0,0,2,2,0,1,0,4,0,0,0,2,1
102,28,0,7,22,16,1,23,116,107,30,3,13,92,13,38,6,44,8,9,11,35,32
20,5,0,0,1,2,2,4,15,19,3,0,3,18,2,1,0,6,2,0,0,3,3
2,2,0,0,2,0,2,2,7,5,5,0,8,2,7,3,0,6,0,1,0,4,0
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
4,3,0,0,1,0,0,1,8,11,2,0,3,9,3,9,1,11,0,0,0,11,2
17,9,0,0,25,6,1,16,82,77,15,0,19,73,5,19,4,27,7,0,0,24,16
3,0,0,0,7,6,5,2,0,9,1,3,1,7,7,4,0,4,0,0,0,2,0
15,5,0,0,11,0,8,1,2,5,1,1,6,3,2,6,0,6,3,0,0,5,2
2,1,0,0,1,0,0,0,2,3,0,0,6,2,3,1,0,2,0,0,0,3,1
14,3,0,0,13,7,3,15,58,77,21,0,24,70,11,17,5,22,0,0,6,30,16
294,39,0,6,82,31,19,111,291,338,76,10,68,265,56,104,9,134,14,16,12,158,79
1,0,0,0,0,0,0,3,2,4,0,0,0,1,0,1,0,2,0,0,0,0,0
55,16,0,0,25,18,4,54,90,114,23,2,34,112,23,35,12,33,5,6,2,44,24
62,4,0,5,14,3,2,36,94,110,30,2,35,66,17,31,1,36,1,0,0,28,23
15,2,3,0,8,7,5,8,34,36,17,0,9,31,4,2,2,6,1,1,0,8,11
2,0,0,0,0,0,0,1,6,3,0,0,0,1,0,0,0,1,0,0,0,5,0
126,35,1,5,98,60,5,124,312,330,75,9,112,304,63,96,15,144,11,1,8,141,92
0,2,0,0,0,0,0,0,0,6,0,0,1,4,0,0,0,2,0,0,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,0,0,1,0,0,3,3,3,1,3,3,4,1,3,0,3,0,0,0,5,1
1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,0,0,0,0,0,2,7,13,9,0,0,1,6,0,0,0,2,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
89,22,0,14,36,11,14,50,153,138,23,4,35,138,15,52,3,49,6,1,0,75,56
5,0,0,0,3,0,0,8,19,6,3,0,2,7,2,3,1,3,0,1,0,2,2
8,1,0,0,2,5,0,14,72,60,17,0,7,93,1,6,0,2,4,1,0,5,13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
7,0,0,0,1,0,0,2,5,4,1,0,2,4,0,1,2,1,0,0,0,5,3
17,8,0,0,8,2,0,23,65,77,13,2,18,37,2,7,1,11,9,1,1,12,20
0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
10,1,0,0,4,3,0,1,26,41,4,2,3,28,0,2,1,5,6,0,0,9,3
6,4,0,0,5,5,0,4,8,21,4,0,6,9,4,7,1,7,2,0,0,6,7
4,2,0,0,21,4,2,26,221,185,32,5,29,203,5,26,1,36,0,0,0,63,46
0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,2
19,0,0,0,0,0,0,0,4,1,0,0,3,7,2,0,0,0,0,0,0,1,1
3,5,0,0,1,5,0,5,19,13,2,0,5,19,3,5,6,6,2,0,0,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,2,0,0,0,7,4,0,0,0,5,0,3,0,3,0,0,0,1,0
31,1,0,2,13,2,0,25,51,45,20,1,15,26,9,26,1,25,3,1,0,30,15
32,3,0,0,5,2,5,11,20,35,8,2,7,36,1,13,12,14,8,0,0,22,5
147,40,5,11,30,29,12,41,190,171,29,4,37,143,12,38,10,69,8,7,6,52,43
2,0,0,0,2,0,0,0,1,2,1,0,1,2,0,6,0,0,0,0,0,1,0
22,7,0,4,35,3,0,9,31,47,7,0,8,22,13,23,0,38,0,0,1,43,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,2,4,1,0,0,2,4,0,0,0,3,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,3,1,0,5,24,29,9,1,10,18,1,9,0,11,0,0,0,8,5
0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,9,0,1,52,34,6,45,133,195,33,4,52,110,35,56,10,95,2,1,7,78,38
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,0,0,0,15,16,1,14,74,93,8,1,12,55,4,12,6,22,2,2,0,27,3
103,29,1,12,4,0,1,1,22,17,5,0,4,18,0,4,0,3,38,2,15,15,6
2172,429,25,83,746,399,81,1050,4632,4552,976,90,970,4299,331,878,138,1093,191,139,74,1257,1131
74,15,1,5,44,40,15,48,129,134,40,9,50,137,50,51,14,84,5,5,4,103,42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,4,0,4,1,1,0,0,3,4,2,0,0,0,0,0,0,2,1
2,0,0,0,0,5,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0
240,64,6,4,101,10,12,44,227,162,35,17,41,163,36,102,17,146,20,20,18,130,49
3,0,2,2,0,4,0,1,3,9,1,0,1,7,0,1,0,3,0,0,2,3,2
40,8,2,8,15,8,0,17,120,91,13,1,18,80,5,19,3,26,10,2,2,39,19
138,34,0,2,82,2,13,18,135,123,23,5,31,142,44,102,13,140,16,11,8,144,23
5,1,0,0,5,1,0,5,14,22,9,0,10,17,0,2,0,9,0,0,1,6,5
0,0,0,0,1,0,0,0,4,4,1,0,0,7,0,0,0,0,0,0,2,1,0
14,4,0,0,9,0,0,9,24,30,6,0,11,19,3,7,0,5,0,0,3,11,1
45,11,0,0,50,13,8,59,110,122,35,7,46,103,30,42,10,55,4,6,2,102,38
9,2,0,0,4,4,0,1,6,11,2,0,4,2,0,1,0,3,0,0,0,7,1
31,13,0,1,18,12,6,30,88,97,18,9,26,91,17,30,16,35,3,0,0,42,29
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67,21,0,5,21,4,2,3,31,36,9,4,16,20,27,25,10,79,2,4,2,50,7
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,1,0
1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,16,0,0,5,10,5,21,73,79,8,0,15,77,3,13,0,18,5,0,10,28,12
0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,3,0
71,11,0,0,36,33,4,75,149,154,67,3,48,145,36,33,11,68,6,3,9,74,48
1,2,0,0,1,0,0,0,5,8,2,0,2,4,0,1,0,2,0,0,0,3,0
1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,4,0,0,0,0,3,2,2,0,0,4,0,1,0,1,0,0,0,1,1
12,0,0,0,5,7,0,9,8,16,5,2,5,11,5,4,1,5,0,0,0,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,6,0,0,9,4,6,5,5,14,6,2,6,13,10,4,0,12,0,3,0,15,2
23,14,0,0,5,3,1,20,33,38,12,0,9,39,8,11,0,12,0,1,0,18,8
154,34,3,8,31,14,8,46,107,151,25,3,39,93,22,35,5,63,25,8,7,65,25
8,4,0,0,1,0,0,1,2,4,1,0,0,1,1,1,0,1,0,0,0,3,0
1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2,0,3,0,0,0,0,0
2,0,0,0,2,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,1,1,1,1,0,0,3,1,0,0,1,0,0,0,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,2,4,3,0,0,4,1,0,1,1,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,1,2,0,1,1,3,0,0,2,3,4,3,0,5,0,0,0,2,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
6,1,0,0,0,0,0,2,7,3,3,0,3,7,0,1,0,1,0,2,0,1,2
8,0,0,0,4,4,0,11,11,14,3,0,4,4,2,3,0,2,1,0,0,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,25,6,1,53,9,4,51,231,266,42,2,44,193,19,64,6,79,13,2,2,76,55
87,26,0,2,40,32,5,72,356,306,60,4,76,355,26,43,14,98,43,4,7,92,99
119,41,0,16,57,9,9,54,116,128,39,10,49,127,42,43,9,81,11,7,2,74,54
209,48,7,22,233,74,79,157,417,544,150,41,154,460,212,297,86,405,11,16,10,574,127
84,14,0,4,32,30,10,66,233,267,33,1,55,213,26,64,5,76,21,5,5,69,63
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,5,3,0,6,21,18,2,0,1,22,1,3,0,4,2,3,0,3,2
58,3,3,0,31,9,9,25,55,98,12,0,31,63,29,24,2,34,2,7,9,60,13
1,0,0,0,0,3,0,4,15,11,1,0,1,19,0,3,0,2,5,0,3,2,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,29,3,8,41,68,10,94,435,480,72,8,106,373,18,71,2,100,23,2,26,134,93
3,0,0,0,1,0,0,1,0,6,0,0,0,1,0,0,0,3,0,0,0,1,0
13,2,0,0,2,1,0,1,12,6,2,4,0,6,2,4,1,7,0,0,0,4,1
17,5,0,0,11,6,0,6,71,90,10,1,20,69,3,9,0,9,0,0,2,14,10
7,2,0,0,1,0,0,0,2,0,0,0,2,1,1,1,0,1,0,0,0,2,0
54,17,0,3,7,3,4,11,37,53,24,0,11,41,7,8,2,13,0,0,2,13,11
0,3,0,0,1,0,0,1,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0
156,40,0,0,51,36,12,36,259,315,48,3,71,284,19,66,12,76,6,2,4,102,55
25,8,3,0,13,4,1,16,54,44,8,3,16,61,4,10,1,20,6,1,12,28,16
6,0,0,0,3,0,0,3,13,11,5,0,4,13,0,0,0,1,0,0,0,4,0
45,15,0,4,18,4,4,23,58,81,14,0,14,56,5,22,2,28,5,2,1,43,14
1,0,0,0,2,2,0,0,6,4,3,0,1,6,1,3,0,5,0,0,0,1,1
9,0,0,0,0,2,0,0,5,5,1,0,2,4,0,0,0,1,0,6,0,1,2
276,27,0,9,49,23,6,80,248,361,77,3,75,231,33,58,7,62,15,19,15,94,74
115,28,0,17,29,19,10,74,201,194,26,2,36,153,17,32,8,53,9,9,14,73,36
1,1,0,0,3,0,0,0,2,3,1,0,2,1,0,3,0,1,1,0,0,1,1
4,3,0,0,0,0,0,0,0,6,0,0,0,2,1,0,0,1,0,1,0,1,0
23,4,0,0,15,18,0,17,39,52,15,2,18,40,12,26,2,17,0,0,0,19,9
27,5,0,0,3,1,0,4,37,39,5,0,3,20,9,6,2,15,3,0,0,9,6
8,2,2,0,4,0,0,3,4,3,1,0,0,2,1,3,1,7,1,3,0,10,1
13,3,0,2,10,0,1,11,25,22,4,0,9,20,7,11,0,24,0,8,1,21,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,15,0,0,29,9,0,30,89,91,18,4,15,82,5,19,2,12,5,10,0,15,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,54,2,5,141,80,23,272,826,845,216,6,251,716,68,206,25,180,19,19,18,231,213
757,99,10,39,129,101,12,242,873,872,202,18,252,756,94,180,42,183,88,35,41,246,246
182,56,0,11,69,64,16,134,333,491,108,10,106,379,73,88,26,141,24,16,5,154,92
417,112,6,12,78,91,15,206,461,580,156,13,177,486,78,97,15,159,47,20,18,196,136
44,24,0,9,21,57,6,44,302,242,52,7,52,235,8,42,14,50,20,2,11,54,70
183,16,0,5,32,14,8,57,136,156,42,6,54,128,20,46,9,41,27,5,0,40,54
15,2,0,0,4,0,0,7,7,15,8,0,4,10,2,6,4,5,0,1,1,6,4
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,4,9,2,7,13,22,10,0,5,21,4,4,0,11,0,1,0,13,6
12,7,0,0,14,2,4,21,77,82,17,6,21,84,12,24,6,38,0,2,0,38,33
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3,0,0,0,2,0,0,5,4,1,3,2,0,2,3,5,0,4,0,0,0,3,2
4,0,0,0,3,0,0,7,9,17,3,0,1,15,0,7,0,1,3,0,0,3,2
48,12,0,5,28,13,8,25,183,180,22,2,19,183,7,57,3,58,0,6,2,93,36
11,7,1,1,5,7,1,6,39,54,7,1,17,42,2,19,0,11,1,0,0,22,7
23,7,0,0,12,0,0,9,45,49,11,0,7,43,2,20,0,24,0,7,0,17,7
96,26,0,16,44,54,2,105,357,295,80,14,100,267,31,66,7,74,7,4,2,97,125
202,51,1,0,164,45,34,210,573,662,175,15,193,539,136,204,44,313,19,9,11,325,162
62,15,0,0,3,0,2,9,19,23,8,0,14,18,6,5,3,13,1,3,4,15,12
119,29,0,4,117,57,19,133,378,419,98,9,111,319,67,117,24,166,1,7,2,184,108
112,29,0,7,42,4,1,14,144,150,16,3,21,147,10,50,1,48,6,7,2,67,26
26,12,0,5,8,1,1,4,30,18,1,0,3,29,4,12,1,9,3,0,0,16,6
1,0,0,0,1,1,0,0,6,1,1,0,1,1,2,2,0,1,3,1,0,3,0
367,86,7,19,132,55,19,151,623,570,122,14,164,499,63,157,24,234,26,12,11,208,153
93,22,1,8,34,18,8,57,181,211,23,2,45,196,15,64,7,63,21,8,2,67,44
118,25,3,0,42,20,7,59,239,285,55,2,60,254,24,37,12,49,22,2,6,75,41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,0,0,6,3,1,10,23,59,6,5,9,24,8,9,0,7,0,1,0,8,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,21,0,3,67,22,10,50,87,124,25,16,37,97,35,55,14,70,5,3,7,72,31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,19,0,4,18,5,1,9,67,105,10,0,20,76,7,26,6,37,22,3,1,40,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,3,0,0,1,0,6,0,0,0,0,1,4,0,8,0,0,0,5,0
3,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,7,0,0,12,7,6,11,23,26,3,0,9,26,5,8,3,25,0,3,0,20,6
2,1,0,0,1,10,0,4,11,5,1,1,3,9,0,1,1,2,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,0,0,3,1,0,4,6,16,0,0,1,5,0,3,0,1,0,5,0,3,0
25,2,2,7,17,17,5,19,32,55,11,1,19,36,10,23,3,18,0,0,0,36,8
6,1,0,0,2,0,0,6,15,13,0,0,2,7,1,3,0,3,0,0,0,5,5
4,7,0,0,0,0,0,1,6,5,0,0,0,3,1,0,0,1,0,0,0,1,1
17,0,0,0,22,8,0,9,31,33,3,1,10,17,11,22,0,27,0,0,0,42,6
0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0
7,4,0,0,8,11,0,4,14,27,4,0,8,11,8,9,0,12,0,0,0,16,5
5,0,0,10,2,0,0,3,18,21,2,0,7,17,1,0,0,6,0,1,0,7,7
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
321,56,2,9,17,24,4,62,235,246,50,2,39,178,16,21,4,34,35,16,11,29,76
39,2,0,0,6,0,4,11,43,80,10,0,16,27,0,11,1,12,9,2,4,19,18
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
95,16,0,10,27,1,5,13,50,66,13,6,17,29,12,28,10,42,0,1,4,33,10
10,0,0,0,5,2,0,3,19,41,3,0,4,13,2,5,0,6,0,0,0,4,8
0,0,0,0,9,3,0,8,21,24,6,1,10,21,1,5,2,7,0,0,0,9,9
8,1,0,0,3,2,0,2,12,6,0,2,2,11,1,1,0,4,0,0,1,11,0
5,6,0,0,9,0,4,10,27,36,10,0,8,19,8,14,0,25,3,0,0,22,2
2,3,0,0,0,1,2,1,2,3,3,0,0,1,2,0,0,0,0,0,0,1,0
7,0,0,0,0,3,0,0,0,2,0,0,4,1,1,0,0,1,0,0,0,1,0
59,11,0,2,63,8,16,36,58,70,23,8,18,61,73,75,19,94,12,5,6,131,18
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,5,2,0,27,2,2,21,43,65,16,0,13,49,14,19,8,23,1,0,0,34,11
237,40,0,9,59,17,16,83,142,169,71,5,68,143,72,68,23,144,18,13,12,104,50
12,0,0,0,14,7,1,23,22,40,9,6,14,25,6,7,2,13,1,5,0,23,10
0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1
18,4,2,0,11,4,1,12,74,58,9,0,14,60,4,15,4,14,2,0,4,23,22
3,3,1,0,2,0,0,0,16,4,0,0,0,13,0,1,3,1,0,0,0,5,0
24,7,4,1,25,13,2,11,109,108,14,0,22,78,7,21,7,37,3,0,6,41,15
23,4,0,2,15,1,0,8,74,80,9,1,12,65,2,12,2,16,7,2,4,23,8
28,3,4,0,8,15,3,31,72,78,4,2,24,75,5,18,2,22,11,0,3,20,14
1,0,0,0,2,0,0,0,6,3,1,0,2,2,2,2,0,6,0,0,0,3,6
191,34,6,0,81,79,14,219,520,530,126,18,162,516,46,97,8,152,15,4,4,197,162
31,1,0,0,10,5,1,22,47,78,16,1,13,46,7,14,2,31,1,1,0,28,10
5,0,0,0,0,0,0,1,5,7,0,0,2,3,1,5,0,5,0,0,0,4,2
82,21,0,4,22,21,11,32,168,181,36,3,32,155,13,36,2,31,8,3,7,45,33
7,0,0,0,5,0,0,19,19,23,12,1,14,19,6,8,3,9,0,0,0,13,11
105,32,7,9,26,11,10,53,167,176,24,2,50,200,15,55,6,55,20,5,7,75,57
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34,10,0,0,23,3,2,15,72,97,14,1,39,66,11,26,2,44,1,0,3,29,24
3,2,0,0,1,0,0,1,1,1,0,0,2,3,0,1,0,0,0,0,0,3,2
42,13,0,0,13,6,0,13,46,67,20,0,16,50,11,14,1,25,7,4,2,20,19
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,148,3,41,76,50,14,107,468,408,111,9,89,324,18,107,9,116,70,32,47,104,124
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13,1,0,5,17,0,0,8,72,68,13,1,16,54,7,7,0,19,0,0,1,19,9
141,43,4,2,52,10,3,40,111,121,22,13,51,117,41,72,5,68,10,9,0,99,34
359,101,7,26,7,1,0,9,30,34,11,3,17,36,4,11,0,17,41,7,17,15,17
315,59,3,37,231,84,21,174,1088,875,161,18,177,1112,80,240,19,270,67,43,19,450,238
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,26,3,8,25,13,14,34,60,61,20,5,21,61,23,29,7,39,21,6,4,33,12
13,0,0,0,4,1,0,3,23,20,5,1,7,14,4,4,0,11,2,0,3,16,5
12,2,0,3,7,3,7,7,34,40,4,2,9,10,8,12,0,13,0,0,0,18,8
79,21,0,0,38,12,2,34,65,65,22,3,19,53,25,27,7,57,3,10,2,56,26
1,0,0,0,0,0,0,0,8,10,2,0,1,5,1,2,0,2,0,0,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,12,0,0,13,11,0,20,60,77,12,0,17,68,3,16,2,16,1,8,0,13,28
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,3,1,4,0,0,2,1,0,2,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,4,0,0,0,2,2,2,0,2,5,0,2,0,0,0,0,0,4,4
675,181,13,18,448,535,110,1570,2667,3034,997,80,1142,2864,381,439,116,799,34,86,27,796,1008
89,24,2,0,32,39,2,94,244,298,81,0,92,222,30,53,5,60,8,3,3,83,85
91,53,0,10,71,6,14,39,150,141,44,23,38,124,48,105,9,95,9,12,1,157,24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
353,66,1,11,71,33,4,92,325,419,90,4,112,308,31,75,14,112,28,13,12,120,75
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,17,0,2,35,28,6,40,115,166,21,1,39,145,14,46,8,62,1,8,3,55,48
139,37,2,15,121,51,31,121,221,267,87,13,94,267,99,115,17,166,16,15,1,238,81
2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
1,1,0,0,2,2,0,2,12,10,5,3,2,6,0,3,0,5,0,0,3,0,5
22,0,0,0,4,3,0,15,45,41,12,1,9,38,5,8,3,17,6,0,1,14,12
5,2,0,0,1,0,0,2,12,25,2,0,0,11,2,1,0,5,1,0,0,5,2
