	IBET+SGC1	IBET+SGC2	DMSO1	DMSO2	SGC1	SGC2	IBET1	IBET2
ENSG00000204623	9.041867625	9.625785066	9.614741664	10.57681465	14.03727476	11.64044741	8.863012286	9.83550625
ENSG00000204624	3.16188009	2.475201874	0.845252014	0.345647538	0.847076925	1.239492085	3.021481461	3.97085656
ENSG00000204628	471.5084344	569.9152315	531.9276583	550.823916	574.92321	454.2469037	443.4191904	451.3947558
ENSG00000204632	2.329806382	2.750224305	1.426362774	2.143014733	1.875670334	1.455055926	3.155769526	2.199243633
ENSG00000204634	20.30259847	20.35165985	21.97655238	17.62802442	18.75670334	16.81397959	22.89611507	22.54224724
ENSG00000204642	3.993953797	4.881648141	3.592321061	2.972568824	3.509318689	2.964002812	2.081465007	1.832703028
ENSG00000204650	6.712061243	6.600538331	6.44504661	6.014267155	7.502681335	7.005824829	5.908674858	5.620289286
ENSG00000204652	10.59507188	10.72587479	9.509085163	9.747260562	13.43221981	9.64648188	8.258715994	8.491524029
ENSG00000204653	2.10792006	2.406446266	1.109393269	0.967813105	1.028593409	0.862255364	1.947176942	2.749054542
ENSG00000204655	4.104896958	3.300269165	3.169695054	3.179957346	3.327802205	3.449021454	2.887193396	3.543225854
ENSG00000204673	22.79881959	22.13930565	29.10836625	31.79957346	31.22083523	29.37057332	26.92475702	24.55822057
ENSG00000204677	1.608675835	1.44386776	2.271614789	1.520849166	1.573142861	2.42509321	1.410024682	1.95488323
ENSG00000204685	3.605652734	3.919069634	3.48666456	2.696050794	3.509318689	3.880149136	2.484329201	3.176685248
ENSG00000204713	47.2617866	40.56580849	63.28824458	58.55269288	62.26015398	66.82479067	46.12795031	46.91719751
ENSG00000204745	5.269800149	5.500448609	8.716661399	8.710317949	10.58846156	8.245316914	4.095785981	4.154126863
ENSG00000204752	1.608675835	1.031334114	1.532019276	1.313460643	1.210109893	1.077819204	1.275736617	1.527252523
ENSG00000204758	5.158856988	3.987825242	4.331916574	3.594734392	3.811846162	5.389096022	4.297218078	5.009388276
ENSG00000204764	3.16188009	2.543957482	2.113130036	2.972568824	2.541230775	2.964002812	2.417185169	2.138153533
ENSG00000204767	1.996976899	2.131423836	3.856462316	4.216899959	5.566505507	4.95796834	3.155769526	3.90976646
ENSG00000204771	4.936970666	5.569204217	4.860199083	5.32297208	5.324483528	3.341239534	5.371522598	4.520667469
ENSG00000204775	7.655078112	6.875560761	11.25241744	11.68288677	12.04059343	8.137534993	6.24439502	6.781001203
ENSG00000204778	1.10943161	1.71889019	1.584847527	1.659108181	1.512637366	1.832292648	1.275736617	1.588342624
ENSG00000204789	1.220374771	1.100089722	1.320706273	0.898683598	1.573142861	1.778401687	1.007160487	2.015973331
ENSG00000204790	27.73579026	23.78944023	32.22523305	35.11778983	32.49145062	35.24468798	25.04472411	28.59016724
ENSG00000204794	5.38074331	5.569204217	5.494138094	5.945137648	4.719428582	6.574697147	6.445827117	7.025361607
ENSG00000204822	1.996976899	1.375112152	1.479191025	2.212144241	1.996681323	1.670619767	1.812888877	1.771612927
ENSG00000204832	1.442261094	1.925157013	1.426362774	1.175201628	2.299208796	1.455055926	1.410024682	1.771612927
ENSG00000204839	5.658101213	6.394271508	6.497874861	5.59949011	6.353076937	3.934040096	5.505810663	5.803559588
ENSG00000204842	43.04594648	42.28469868	43.16068099	42.79116516	43.14041768	41.33436649	44.11362933	46.000846
ENSG00000204843	48.26027505	55.27950852	42.57957023	40.64815043	49.43298912	41.01102073	45.18793385	38.48676359
ENSG00000204844	2.884522187	2.543957482	4.860199083	3.732993407	3.690835173	3.233457613	2.618617266	3.97085656
ENSG00000204852	16.03128677	16.50134583	16.27110128	16.66021131	16.33648355	18.80794512	15.44312747	18.14375998
ENSG00000204856	11.14978768	10.45085236	16.69372729	17.69715393	20.51136268	21.82583889	8.325860027	8.369343827
ENSG00000204859	28.01314816	24.4082407	22.24069363	21.56840635	28.31657149	26.40657051	25.04472411	23.94731956
ENSG00000204860	4.881499086	4.950403748	5.124340338	5.32297208	9.438857163	9.215354198	3.625777753	4.215216964
ENSG00000204899	9.929412913	11.06965283	10.51282193	10.9915917	7.986725292	10.2931734	11.88449375	13.4398222
ENSG00000204909	3.993953797	5.431693001	4.437573076	5.87600814	5.203472539	5.389096022	3.424345656	5.986829891
ENSG00000204920	5.047913827	4.400358887	5.916764101	4.977324542	5.86903298	5.928005624	4.90151437	4.276307065
ENSG00000204922	6.767532823	5.500448609	9.192115657	8.364670411	9.559868152	7.814189232	5.572954695	5.437018983
ENSG00000204923	13.25770774	11.96347572	8.294035392	8.295540904	6.958131883	8.999790357	14.43596698	11.24057857
ENSG00000204930	2.884522187	2.681468697	2.007473534	2.281273749	2.420219785	2.42509321	2.685761299	3.237775349
ENSG00000204946	11.14978768	10.72587479	15.84847527	17.07498836	16.69951652	16.38285191	8.594436156	10.81294786
ENSG00000204947	3.328294831	3.231513558	1.74333228	1.036942613	1.754659344	1.886183608	2.887193396	1.649432725
ENSG00000204954	6.101873857	4.125336457	4.754542581	4.839065527	6.534593421	6.682479067	3.290057591	3.421045652
ENSG00000204957	6.323760179	4.469114495	5.969592352	5.59949011	5.021956055	4.257385857	6.848691312	6.536640799
ENSG00000204960	0.110943161	0.27502243	1.532019276	1.866496703	1.089098903	0.808364403	0.26857613	0.244360404
ENSG00000204961	4.160368539	4.537870103	4.437573076	4.216899959	3.993362646	4.203494897	5.035802435	4.765027873
ENSG00000204977	48.7040477	42.55972111	53.88481592	52.46929622	45.80265944	52.54368622	49.0151437	48.74990054
ENSG00000204991	19.3595816	13.95738835	13.31271923	14.6554556	14.46081322	14.98168694	18.3974649	17.41067876
ENSG00000205002	4.604141183	2.337690659	2.430099542	3.318216361	2.48072528	3.449021454	1.880032909	3.359955551
ENSG00000205018	0.887545288	0.756311684	3.53949281	3.525604884	2.783252753	2.586766091	1.07430452	1.221802019
ENSG00000205037	3.21735167	2.681468697	3.909290567	5.737749125	6.171560453	5.281314102	3.424345656	3.115595147
ENSG00000205041	1.10943161	0.618800469	1.003736767	1.728237688	1.512637366	1.832292648	1.544312747	1.34398222
ENSG00000205045	4.2713117	4.125336457	6.920500868	5.806878633	5.142967044	5.874114664	4.230074046	4.398487267
ENSG00000205047	3.383766412	3.369024773	3.697977563	5.04645405	4.537912098	4.85018642	2.685761299	2.993414946
ENSG00000205054	4.049425378	2.818979912	2.430099542	3.179957346	4.477406603	4.311276818	3.625777753	3.359955551
ENSG00000205056	4.160368539	2.88773552	3.381008058	4.76993602	2.904263743	3.556803375	3.558633721	3.97085656
ENSG00000205060	9.707526591	9.694540674	12.83726497	11.9594048	13.85575827	13.6883039	7.788707767	7.88062302
ENSG00000205085	2.607164284	2.88773552	2.535756043	3.525604884	2.359714291	2.694548011	2.081465007	2.687964441
ENSG00000205086	2.16339164	1.925157013	2.377271291	2.212144241	3.025274732	2.37120225	1.342880649	2.749054542
ENSG00000205100	1.05396003	1.168845329	0.950908516	1.313460643	0.726065936	1.347274006	0.738584357	1.710522826
ENSG00000205105	1.608675835	1.650134583	1.532019276	1.866496703	2.057186818	1.455055926	1.611456779	1.95488323
ENSG00000205133	5.269800149	5.087914963	5.441309843	4.908195035	5.86903298	5.928005624	5.908674858	4.215216964
ENSG00000205138	6.767532823	7.356850015	9.403428661	7.742504843	6.958131883	6.197460425	7.184411475	6.536640799
ENSG00000205147	3.938482217	5.431693001	4.860199083	5.530360602	4.537912098	4.634622579	5.572954695	5.864649689
ENSG00000205155	4.881499086	5.431693001	5.705451098	6.636432723	6.050549464	4.419058738	6.848691312	5.742469487
ENSG00000205176	7.155833887	6.3255159	5.811107599	8.157281889	6.292571442	7.113606749	7.318699539	8.613704231
ENSG00000205189	60.40855119	53.69812955	54.46592668	47.97587823	57.72224188	67.04035451	53.17807372	56.32507306
ENSG00000205208	19.58146792	18.0827248	21.55392637	16.24543427	21.60046159	24.5203869	19.27033732	14.53944402
ENSG00000205213	12.03733297	11.13840843	14.21079949	15.89978673	20.2693407	16.54452479	8.795868254	9.407875543
ENSG00000205220	7.266777048	6.806805154	12.20332596	11.47549825	13.4927253	8.676444596	8.795868254	7.514082414
ENSG00000205221	0.277357903	0	0.475454258	0.55303606	2.48072528	1.455055926	0	0.244360404
ENSG00000205238	6.268288599	7.906894876	6.286561857	6.912950753	4.779934076	4.79629546	5.70724276	7.269722011
ENSG00000205246	16.19770151	20.28290425	13.36554748	14.30980806	18.63569235	11.64044741	12.42164601	12.8900113
ENSG00000205250	36.55577156	41.18460896	46.01340654	51.22496508	42.29334075	40.95712977	38.6749627	39.5252953
ENSG00000205268	42.54670226	36.50922764	58.95632801	57.72313879	48.04136274	47.15459019	47.06796676	44.96231428
ENSG00000205269	25.96069968	22.82686173	21.92372412	19.21800309	21.29793411	24.03536826	23.97041959	23.09205815
ENSG00000205293	0.943016869	0.825067291	2.165958287	1.451719658	1.331120882	1.347274006	0.940016455	1.038531716
ENSG00000205302	24.74032491	26.05837529	23.87836941	24.47184567	21.05591213	21.61027505	26.85761299	27.42945532
ENSG00000205309	1.497732674	1.512623368	2.535756043	3.041698331	3.206791216	2.31731129	1.678600812	1.28289212
ENSG00000205323	4.493198022	3.437780381	3.275351556	3.594734392	3.751340667	3.502912414	2.752905331	3.665406056
ENSG00000205334	4.2713117	2.750224305	3.645149312	3.456475377	3.327802205	4.526840659	3.894353883	3.787586258
ENSG00000205336	1.996976899	1.650134583	1.848988782	1.866496703	2.117692312	1.778401687	2.014320974	1.95488323
ENSG00000205339	79.54624647	87.25086606	75.01611628	77.97808449	79.80674742	73.23781494	84.66862495	85.5872314
ENSG00000205352	23.6308933	24.61450753	26.67826671	26.33834237	28.61909896	29.96337388	25.98474057	23.76404926
ENSG00000205356	12.03733297	12.30725376	9.773226417	11.61375727	11.3145275	10.0237186	11.07876536	11.36275877
ENSG00000205403	2.829050607	2.062668228	1.848988782	2.834309809	2.117692312	2.263420329	2.484329201	2.687964441
ENSG00000205413	22.13316063	23.10188416	26.4669537	21.43014733	23.89967038	21.55638409	30.21481461	28.95670784
ENSG00000205423	15.92034361	13.88863274	11.4109022	10.16203761	11.55654948	11.90990221	16.78600812	17.04413816
ENSG00000205464	5.158856988	5.706715432	6.286561857	4.493417989	6.353076937	5.928005624	6.042962922	5.437018983
ENSG00000205476	2.329806382	2.612713089	2.588584294	1.866496703	1.512637366	2.101747449	2.417185169	2.687964441
ENSG00000205482	1.331317932	1.71889019	1.690504029	0.898683598	1.028593409	0.592800562	1.342880649	1.710522826
ENSG00000205485	6.767532823	7.219338799	8.875146152	10.64594416	8.410263754	7.544734431	8.795868254	8.124983424
ENSG00000205500	3.661124314	4.469114495	3.169695054	4.286029467	3.26729671	4.634622579	4.364362111	5.070478377
ENSG00000205505	2.16339164	2.612713089	2.271614789	2.212144241	2.117692312	2.047856488	2.014320974	2.199243633
ENSG00000205506	1.553204255	1.375112152	1.16222152	0.967813105	0.90758242	0.916146324	1.141448552	1.527252523
ENSG00000205508	1.386789513	1.168845329	0.739595513	1.10607212	0.665560441	1.347274006	0.80572839	1.405072321
ENSG00000205509	1.442261094	1.306356545	1.16222152	1.313460643	0.605054946	1.293383045	1.477168714	1.466162422
ENSG00000205531	32.28445986	32.93393605	29.3725075	28.68874563	29.22415391	29.74781004	30.75196687	29.68978905
ENSG00000205534	15.19921306	15.74503414	18.70120082	23.43490305	19.1802418	19.7779824	19.33748135	20.34300361
ENSG00000205542	103.1216682	113.9967974	223.0408753	193.7700096	148.5409893	122.4941526	148.2540237	134.7647627
ENSG00000205544	2.329806382	1.856401406	1.479191025	1.797367196	1.270615387	1.131710165	1.745744844	1.710522826
ENSG00000205559	2.385277962	3.16275795	1.003736767	0.967813105	1.452131871	0.970037284	2.484329201	2.687964441
ENSG00000205565	3.494709573	3.575291596	4.226260072	3.663863899	5.142967044	4.311276818	3.357201624	3.359955551
ENSG00000205571	17.3626047	18.63276966	22.87463264	23.29664404	22.62905499	20.5863468	17.86031264	20.09864321
ENSG00000205572	3.050936929	2.200179444	2.799897298	2.696050794	3.327802205	4.742404499	1.678600812	2.138153533
ENSG00000205578	16.03128677	19.32032574	20.91998736	27.30615547	20.02731872	19.56241856	17.18887231	18.02157977
ENSG00000205580	4.715084344	5.981737862	3.909290567	6.014267155	4.114373635	4.365167778	4.297218078	5.742469487
ENSG00000205581	151.8257159	164.2571466	144.4852662	140.1946413	146.544308	143.9427548	144.0910937	146.4329719
ENSG00000205583	25.68334178	25.16455239	29.84796176	26.26921286	23.35512093	26.08322475	25.91759653	30.23959996
ENSG00000205592	4.659612764	6.531782723	13.62968873	9.194224502	18.33316487	14.87390502	4.162930013	2.932324845
ENSG00000205593	6.545646501	6.463027116	7.343126875	5.737749125	7.018637378	5.496877943	7.520131637	6.475550699
ENSG00000205609	61.96175544	79.13770436	101.0076157	108.4641973	101.1046815	81.80647762	57.2738597	68.66527345
ENSG00000205625	1.719618996	1.650134583	1.479191025	1.313460643	2.057186818	1.724510727	2.752905331	1.710522826
ENSG00000205629	3.550181153	5.500448609	4.279088323	3.802122914	4.416901108	4.634622579	3.491489689	2.749054542
ENSG00000205639	4.715084344	3.919069634	3.53949281	4.147770452	2.541230775	4.472949698	4.230074046	4.154126863
ENSG00000205643	4.548669603	3.781558419	3.645149312	3.940381929	4.053868141	4.095712977	4.028641948	3.787586258
ENSG00000205649	1.775090577	3.16275795	2.535756043	2.626921286	2.783252753	2.802329931	2.618617266	2.749054542
ENSG00000205659	11.14978768	10.38209675	7.765752883	7.189468783	8.107736281	9.484808999	9.265876481	11.05730827
ENSG00000205662	2.496221123	2.88773552	3.381008058	4.009511437	3.085780226	3.826258176	1.611456779	3.359955551
ENSG00000205663	6.046402277	6.119249078	10.35433718	10.50768514	8.410263754	8.730335556	6.311539052	6.5977309
ENSG00000205664	12.5365772	10.24458553	13.04857797	13.54938348	12.94817585	14.87390502	10.00446084	10.93512807
ENSG00000205670	2.718107445	3.025246735	3.275351556	3.525604884	3.872351657	3.934040096	3.625777753	3.665406056
ENSG00000205682	5.32527173	4.60662571	5.599794596	5.253842572	3.932857151	4.90407738	4.90151437	5.498109084
ENSG00000205702	2.440749543	2.543957482	1.637675778	1.382590151	1.512637366	1.508946886	1.947176942	2.015973331
ENSG00000205707	7.266777048	6.875560761	6.392218359	5.87600814	6.413582431	5.820223704	7.855851799	7.697352717
ENSG00000205726	17.25166154	19.38908135	11.30524569	9.609001547	12.16160442	12.01768413	15.57741553	16.79977776
ENSG00000205730	2.16339164	1.787645798	1.848988782	1.520849166	1.875670334	2.155638409	2.014320974	1.95488323
ENSG00000205740	1.664147416	1.031334114	1.373534523	1.313460643	1.089098903	1.077819204	1.544312747	1.28289212
ENSG00000205744	20.85731428	24.54575192	33.91573708	38.50513569	29.3451649	25.27486034	17.92745667	20.15973331
ENSG00000205746	9.929412913	10.863386	13.94665824	11.12985071	10.40694508	8.299207874	9.601596644	9.041334938
ENSG00000205758	22.35504695	19.80161499	15.84847527	16.59108181	17.18356048	16.00561519	18.46460893	18.20485008
ENSG00000205763	2.607164284	1.650134583	2.852725549	2.143014733	1.754659344	2.910111852	2.282897104	1.771612927
ENSG00000205765	25.40598388	27.0897094	22.92746089	23.08925552	24.92826379	28.1849722	24.64185992	26.4520137
ENSG00000205771	3.383766412	3.094002343	3.592321061	3.179957346	3.448813194	3.233457613	2.618617266	3.176685248
ENSG00000205786	2.329806382	2.543957482	2.32444304	3.594734392	1.996681323	2.263420329	2.551473234	3.604315955
ENSG00000205790	2.10792006	2.268935051	1.320706273	1.728237688	1.512637366	1.131710165	1.947176942	2.199243633
ENSG00000205791	2.773579026	2.750224305	3.275351556	3.249086854	2.48072528	3.071784733	2.417185169	2.504694138
ENSG00000205794	1.664147416	1.237600937	1.109393269	1.451719658	1.270615387	0.916146324	1.544312747	1.893793129
ENSG00000205808	11.37167401	10.58836357	11.46373045	10.30029662	9.862395626	10.07760956	11.48162955	10.75185776
ENSG00000205871	7.544134951	10.38209675	6.497874861	7.120339276	8.591780238	5.820223704	5.1700905	6.047919992
ENSG00000205885	6.989419146	6.119249078	7.712924632	7.949893366	7.744703313	9.430918039	5.70724276	5.986829891
ENSG00000205903	11.53808875	8.663206559	12.89009322	13.89503101	13.97676926	12.71826661	10.07160487	9.346785442
ENSG00000205913	4.659612764	5.431693001	7.078985621	5.87600814	5.082461549	5.712441783	5.1700905	5.681379386
ENSG00000205918	8.376208658	8.113161698	8.18837889	8.157281889	8.833802217	7.814189232	8.863012286	8.980244837
ENSG00000205922	2.052448479	2.681468697	3.011210301	2.557791779	3.085780226	2.209529369	2.282897104	2.504694138
ENSG00000205929	9.762998171	9.694540674	8.029894137	9.401613024	9.257340679	9.053681317	10.7430452	11.48493897
ENSG00000205930	1.442261094	1.856401406	0.898080265	0.82955409	0.726065936	0.754473443	1.410024682	1.527252523
ENSG00000205937	76.10700847	69.85569734	77.18207457	69.40602556	66.31402212	68.65708332	72.91841926	80.63893323
ENSG00000205940	5.269800149	7.288094407	5.86393585	7.258598291	7.623692324	6.305242346	5.841530825	6.5977309
ENSG00000205959	1.719618996	1.237600937	1.16222152	1.451719658	1.875670334	1.293383045	1.477168714	1.832703028
ENSG00000205981	14.20072461	13.06356545	13.52403223	12.99634742	12.88767036	12.82604853	14.90597521	14.47835392
ENSG00000206053	17.58449102	15.47001171	19.75776584	20.73885226	20.08782422	22.14918465	17.92745667	17.34958866
ENSG00000206066	0.166414742	0.687556076	0.316969505	0.414777045	1.754659344	1.455055926	0.134288065	0.061090101
ENSG00000206082	2.052448479	2.062668228	2.218786538	2.073885226	1.633648355	1.886183608	1.611456779	2.077063432
ENSG00000206120	2.274334801	1.925157013	1.637675778	2.143014733	1.936175828	2.31731129	1.745744844	2.565784239
ENSG00000206127	36.33388524	35.54664914	46.17189129	50.25715197	30.61578029	33.68185014	35.98920141	39.5252953
ENSG00000206140	3.050936929	2.750224305	2.535756043	2.765180301	3.146285721	3.017893772	3.424345656	4.031946661
