,mr522-MV411-DMSO-r1_tcount,mr523-MV411-DMSO-r2_tcount,mr524-MV411-DMSO-r3_tcount,mr525-MV411-DMSO-r4_tcount,mr526-MV411-DMSO-r5_tcount,mr527-MV411-Mebendazole-r1_tcount,mr528-MV411-Mebendazole-r2_tcount,mr529-MV411-Mebendazole-r3_tcount,mr530-MV411-Mebendazole-r4_tcount,mr531-MV411-Mebendazole-r5_tcount
POLR2D,0.053691275167785234,0.058823529411764705,0.05939629990262902,0.10614818707304256,0.0728667305848514,0.07286166842661035,0.061061946902654866,0.06282722513089005,0.06134969325153374,0.07133757961783439
POLR2E,0.013605442176870748,0.02459016393442623,0.019113814074717638,0.011874032008260196,0.03024193548387097,0.022727272727272728,0.015032679738562092,0.01632302405498282,0.012747875354107648,0.017351598173515982
POLR2F,0.01282051282051282,0.010582010582010581,0.027522935779816515,0.04864864864864865,0.061946902654867256,0.03333333333333333,0.023952095808383235,0.015228426395939087,0.05154639175257732,0.028169014084507043
POLR2G,0.010638297872340425,0.004310344827586207,0.020833333333333332,0.029345372460496615,0.009433962264150943,0.01282051282051282,0.003703703703703704,0.003278688524590164,0.011695906432748537,0.006944444444444444
POLR2H,0.040229885057471264,0.04113924050632911,0.04411764705882353,0.03249630723781388,0.024630541871921183,0.040865384615384616,0.018867924528301886,0.01805869074492099,0.03655913978494624,0.04120879120879121
POLR2I,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0078125,0.02027027027027027,0.006944444444444444,0.010752688172043012
POLR2J,0.014925373134328358,0.018461538461538463,0.016172506738544475,0.02200825309491059,0.025936599423631124,0.018691588785046728,0.017094017094017096,0.017937219730941704,0.010330578512396695,0.02197802197802198
POLR2K,0.014039566049776643,0.011701170117011701,0.008073817762399077,0.02041371801850844,0.019469983775013522,0.008216364258815475,0.013714285714285714,0.011398176291793313,0.012060647829083391,0.010648596321393998
POLR2L,0.005025125628140704,0.006423982869379015,0.014450867052023121,0.022106631989596878,0.011019283746556474,0.01217391304347826,0.02197802197802198,0.023769100169779286,0.008532423208191127,0.014675052410901468
POLRMT,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PON2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
POR,0.0,0.1,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.047619047619047616,0.16666666666666666
POU2F1,0.07575757575757576,0.0722291407222914,0.07903225806451612,0.09502923976608187,0.05909797822706065,0.05791505791505792,0.07361376673040153,0.05825242718446602,0.08450704225352113,0.050955414012738856
POU2F2,0.11290322580645161,0.07423580786026202,0.06818181818181818,0.07911392405063292,0.07179487179487179,0.08296943231441048,0.08637873754152824,0.04451038575667656,0.09467455621301775,0.092
POU5F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU6F1,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.047619047619047616,0.0,0.045454545454545456,0.0
PPA1,0.010297482837528604,0.0037341299477221808,0.0019723865877712033,0.002691272587466359,0.0024390243902439024,0.004589787722317842,0.004489337822671156,0.0023952095808383233,0.003787878787878788,0.003927729772191673
PPARA,0.10344827586206896,0.13333333333333333,0.14655172413793102,0.10429447852760736,0.11940298507462686,0.1206896551724138,0.09090909090909091,0.09734513274336283,0.12403100775193798,0.02830188679245283
PPARD,0.12121212121212122,0.07692307692307693,0.171875,0.08737864077669903,0.06818181818181818,0.06944444444444445,0.0970873786407767,0.11627906976744186,0.14583333333333334,0.08450704225352113
MED1,0.05493482309124767,0.04716981132075472,0.05538074260541221,0.06018829858776059,0.05334987593052109,0.0381246780010304,0.049783549783549784,0.04152637485970819,0.06678865507776761,0.04367968232958306
PPAT,0.035283194057567316,0.037686809616634176,0.037383177570093455,0.05719313682358117,0.04095904095904096,0.019509981851179675,0.03177257525083612,0.01644895984518626,0.025842178126442086,0.01855533465871438
CTSA,0.022727272727272728,0.011111111111111112,0.014285714285714285,0.019417475728155338,0.0,0.0,0.033112582781456956,0.008695652173913044,0.005649717514124294,0.0
PPIA,0.012159661644197727,0.009222860598729966,0.014069429576387828,0.012775256345604303,0.010393700787401575,0.007540665733060433,0.010231269316849622,0.008788108929152653,0.007848523496517218,0.006995724834823164
PPIB,0.021649484536082474,0.020365535248041775,0.021363636363636362,0.027070428997476484,0.022757697456492636,0.02157102157102157,0.01769591910436981,0.018198362147406732,0.01871306631648063,0.015632879475542108
PPID,0.010050251256281407,0.010416666666666666,0.008733624454148471,0.035580524344569285,0.028985507246376812,0.010416666666666666,0.01015228426395939,0.009316770186335404,0.013888888888888888,0.0
PPM1A,0.06445993031358885,0.044063647490820076,0.0548885077186964,0.08112874779541446,0.047540983606557376,0.03706754530477759,0.0680672268907563,0.03669724770642202,0.05003849114703618,0.03981264637002342
PPM1B,0.038461538461538464,0.028901734104046242,0.04827586206896552,0.04474708171206226,0.042704626334519574,0.043010752688172046,0.06451612903225806,0.03333333333333333,0.03282828282828283,0.030120481927710843
PPM1G,0.027210884353741496,0.030844155844155844,0.018581081081081082,0.030693069306930693,0.026578073089700997,0.0202808112324493,0.021252796420581657,0.018072289156626505,0.027186761229314422,0.016722408026755852
PPOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1CA,0.0165016501650165,0.012006861063464836,0.01653944020356234,0.022867194371152155,0.008305647840531562,0.004754358161648178,0.013201320132013201,0.019908116385911178,0.015366430260047281,0.016793893129770993
PPP1CB,0.015238095238095238,0.012893243940175348,0.01471571906354515,0.02142467248908297,0.018600777345918935,0.009630818619582664,0.01891174518911745,0.012814974802015839,0.01490857946554149,0.009884052461509219
PPP1CC,0.019034261671007816,0.013397002254940974,0.02028436018957346,0.02320185614849188,0.01787487586891758,0.009993688196928256,0.017582417582417582,0.010527494680255347,0.014054286020813217,0.010312190987427602
PPP1R2,0.04072398190045249,0.03414634146341464,0.03723404255319149,0.03159340659340659,0.03889789303079417,0.014340344168260038,0.024015369836695485,0.024582104228121928,0.030447193149381543,0.03474903474903475
PPP1R3D,0.3235294117647059,0.25,0.2857142857142857,0.5,0.36,0.1951219512195122,0.28,0.2127659574468085,0.34146341463414637,0.11904761904761904
PPP1R7,0.04716981132075472,0.041237113402061855,0.02512562814070352,0.02040816326530612,0.011764705882352941,0.03614457831325301,0.013157894736842105,0.015267175572519083,0.02857142857142857,0.02072538860103627
PPP1R8,0.057803468208092484,0.04415584415584416,0.06028075970272502,0.06229903536977492,0.049342105263157895,0.04912516823687752,0.04297820823244552,0.03597122302158273,0.03980099502487562,0.032056990204808546
PPP1R10,0.08260869565217391,0.1343612334801762,0.162839248434238,0.1638655462184874,0.13368983957219252,0.1511879049676026,0.180623973727422,0.1801470588235294,0.16885245901639345,0.17153996101364521
PPP2CA,0.04945553539019964,0.03204353083434099,0.02727272727272727,0.05714285714285714,0.041728763040238454,0.0298799902032819,0.03804347826086957,0.02920305676855895,0.03523166023166023,0.026858213616489695
PPP2CB,0.050314465408805034,0.038135593220338986,0.039473684210526314,0.06267806267806268,0.0425531914893617,0.03937007874015748,0.046610169491525424,0.02631578947368421,0.06070287539936102,0.015
PPP2R1A,0.023728813559322035,0.013445378151260505,0.016304347826086956,0.02826086956521739,0.016666666666666666,0.012089810017271158,0.018421052631578946,0.017684887459807074,0.01818181818181818,0.012544802867383513
PPP2R1B,0.02287581699346405,0.014423076923076924,0.026490066225165563,0.024746192893401017,0.02457956015523933,0.00818926296633303,0.019349164467897976,0.0099601593625498,0.01403180542563143,0.006787330316742082
PPP2R2A,0.07915057915057915,0.06351039260969978,0.07238605898123325,0.1207843137254902,0.07792207792207792,0.07758620689655173,0.08050436469447139,0.056414922656960874,0.072,0.06482593037214886
PPP2R3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPA,0.014285714285714285,0.016494845360824743,0.01006036217303823,0.00834326579261025,0.01160541586073501,0.014492753623188406,0.012534818941504178,0.001996007984031936,0.010401188707280832,0.017094017094017096
PPP2R5A,0.05641025641025641,0.03924914675767918,0.04121475054229935,0.04452054794520548,0.03333333333333333,0.026200873362445413,0.024113475177304965,0.0265625,0.03827160493827161,0.011278195488721804
PPP2R5B,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.125,0.1111111111111111,0.14285714285714285,0.5
PPP2R5C,0.020330368487928845,0.015741507870753936,0.026422764227642278,0.025389755011135856,0.02336028751123091,0.013641755634638196,0.03617571059431524,0.013651877133105802,0.029443254817987152,0.01450381679389313
PPP2R5D,0.019305019305019305,0.007444168734491315,0.028688524590163935,0.012531328320802004,0.02027027027027027,0.020876826722338204,0.01818181818181818,0.024193548387096774,0.011666666666666667,0.012254901960784314
PPP2R5E,0.03498190591073583,0.018782870022539443,0.03428571428571429,0.042765084944346804,0.03590285110876452,0.021325209444021324,0.034992223950233284,0.019700551615445233,0.029993183367416496,0.012623985572587917
PPP3CA,0.028112449799196786,0.009793253536452665,0.00796812749003984,0.02301255230125523,0.020637898686679174,0.02132701421800948,0.026284348864994027,0.012925969447708578,0.03137651821862348,0.019830028328611898
PPP4C,0.03409090909090909,0.00975609756097561,0.018292682926829267,0.04643962848297214,0.05649717514124294,0.0273972602739726,0.039285714285714285,0.04017857142857143,0.03137254901960784,0.010752688172043012
PPP3CB,0.028985507246376812,0.009421265141318977,0.003430531732418525,0.017057569296375266,0.009823182711198428,0.010165184243964422,0.012547051442910916,0.006265664160401002,0.009259259259259259,0.016286644951140065
PPP3CC,0.09090909090909091,0.12903225806451613,0.15625,0.08088235294117647,0.041666666666666664,0.1232876712328767,0.043478260869565216,0.05063291139240506,0.07608695652173914,0.056338028169014086
PPP3R1,0.04070042593469001,0.026353480378115152,0.04013377926421405,0.05327413984461709,0.04053000779423227,0.02018724400234055,0.033620946146980066,0.019715859669469413,0.02058414464534075,0.019627749576988155
PPP5C,0.0,0.019736842105263157,0.027624309392265192,0.005780346820809248,0.03626943005181347,0.013422818791946308,0.0136986301369863,0.019704433497536946,0.0044444444444444444,0.005291005291005291
PPP6C,0.015151515151515152,0.018031942297784646,0.019151846785225718,0.019284603421461897,0.018833535844471446,0.014891179839633447,0.020954598370197905,0.01647909967845659,0.014487632508833921,0.012195121951219513
PPT1,0.011594202898550725,0.007661558960692871,0.01103896103896104,0.009926629261976695,0.008591885441527447,0.008236434108527133,0.009669522643818849,0.009782001117942985,0.008956612771897174,0.007053542802180186
PRCC,0.10256410256410256,0.07792207792207792,0.08080808080808081,0.09375,0.051470588235294115,0.07086614173228346,0.07650273224043716,0.09352517985611511,0.05454545454545454,0.03937007874015748
PRCP,0.005681818181818182,0.01694915254237288,0.00423728813559322,0.014962593516209476,0.008547008547008548,0.012578616352201259,0.00980392156862745,0.007246376811594203,0.006557377049180328,0.016194331983805668
PREP,0.025423728813559324,0.036036036036036036,0.029288702928870293,0.025069637883008356,0.065,0.02666666666666667,0.05179282868525897,0.04186046511627907,0.028688524590163935,0.016304347826086956
SRGN,0.005600094317377977,0.002912621359223301,0.005719596768427826,0.007803790412486065,0.005675771550195104,0.0038531278331822303,0.005281270230672255,0.0028343906060197058,0.005137038973822634,0.0048251480986050066
PRG2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRH1,0.02040816326530612,0.0,0.0,0.007194244604316547,0.0,0.02197802197802198,0.0,0.0,0.01020408163265306,0.009259259259259259
PRH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRIM1,0.03614457831325301,0.007575757575757576,0.02,0.03557312252964427,0.014388489208633094,0.0,0.010050251256281407,0.0,0.021052631578947368,0.008695652173913044
PRIM2,0.038461538461538464,0.008658008658008658,0.043478260869565216,0.02356020942408377,0.015,0.013605442176870748,0.006269592476489028,0.029411764705882353,0.013114754098360656,0.01646090534979424
PRKAA1,0.029887920298879204,0.022116903633491312,0.0413589364844904,0.039837947332883185,0.034031413612565446,0.014093529788597053,0.027602523659305992,0.025561097256857856,0.026364193746167996,0.0103359173126615
PRKAB1,0.09,0.13071895424836602,0.14606741573033707,0.16382252559726962,0.1258741258741259,0.11510791366906475,0.11282051282051282,0.12666666666666668,0.11173184357541899,0.11764705882352941
PRKAB2,0.11610486891385768,0.07352941176470588,0.1111111111111111,0.10172143974960876,0.09803921568627451,0.07783018867924528,0.07554671968190854,0.08072916666666667,0.08085106382978724,0.06282722513089005
PRKACA,0.03614457831325301,0.012048192771084338,0.0033003300330033004,0.022332506203473945,0.017699115044247787,0.015151515151515152,0.023310023310023312,0.0121580547112462,0.012658227848101266,0.02181818181818182
PRKACB,0.024793388429752067,0.012077294685990338,0.022684310018903593,0.020801232665639446,0.03398058252427184,0.011363636363636364,0.013265306122448979,0.008904719501335707,0.009945750452079566,0.0049382716049382715
PKIB,0.01899335232668566,0.010638297872340425,0.009541984732824428,0.026101141924959218,0.01726844583987441,0.022556390977443608,0.03592276605298608,0.03098188751191611,0.0343277482631794,0.02631578947368421
PRKAG1,0.028077753779697623,0.03987730061349693,0.03125,0.01888888888888889,0.029115341545352745,0.017543859649122806,0.026200873362445413,0.02546296296296296,0.018034265103697024,0.024251069900142655
PRKAR1A,0.012404961984793917,0.009209100758396533,0.014636246233318984,0.0136986301369863,0.011464497041420118,0.009106310885218127,0.013042500562176748,0.009561567164179104,0.01658010387534958,0.01065619742007852
PRKAR1B,0.04,0.0,0.03614457831325301,0.04310344827586207,0.028985507246376812,0.06896551724137931,0.034482758620689655,0.02564102564102564,0.047619047619047616,0.08196721311475409
PRKAR2A,0.018198362147406732,0.014035087719298246,0.00895933838731909,0.017439832577607256,0.025506867233485938,0.012670107930549039,0.01958955223880597,0.013595166163141994,0.012079378774805867,0.01707891637220259
PRKAR2B,0.009345794392523364,0.011976047904191617,0.019417475728155338,0.022099447513812154,0.017391304347826087,0.0058823529411764705,0.0,0.006329113924050633,0.011976047904191617,0.015873015873015872
PRKCA,0.0546875,0.016129032258064516,0.02304147465437788,0.056666666666666664,0.055,0.03669724770642202,0.047619047619047616,0.05405405405405406,0.06967213114754098,0.04736842105263158
PRKCB,0.008680555555555556,0.007049345417925478,0.01195219123505976,0.019167217448777262,0.026997840172786176,0.02120141342756184,0.020627062706270627,0.017241379310344827,0.024271844660194174,0.012429378531073447
PRKCD,0.15942028985507245,0.059322033898305086,0.04666666666666667,0.11363636363636363,0.1,0.07746478873239436,0.052083333333333336,0.06428571428571428,0.0658682634730539,0.04516129032258064
PRKCE,0.21052631578947367,0.125,0.17391304347826086,0.13725490196078433,0.0967741935483871,0.09375,0.11627906976744186,0.09375,0.08333333333333333,0.041666666666666664
PRKCI,0.025210084033613446,0.01740506329113924,0.01882845188284519,0.022702702702702703,0.019646365422396856,0.01971090670170828,0.02706359945872801,0.018842530282637954,0.0234192037470726,0.009523809523809525
PKN1,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKN2,0.08115942028985507,0.03640256959314775,0.05054151624548736,0.08022130013831259,0.07142857142857142,0.04487179487179487,0.06529209621993128,0.05140961857379768,0.05813953488372093,0.03777777777777778
PRKCQ,0.0392156862745098,0.08045977011494253,0.016129032258064516,0.03007518796992481,0.03614457831325301,0.07246376811594203,0.023809523809523808,0.04819277108433735,0.030303030303030304,0.016129032258064516
PRKCSH,0.07777777777777778,0.009569377990430622,0.0045662100456621,0.021052631578947368,0.03940886699507389,0.019704433497536946,0.0273972602739726,0.016129032258064516,0.015527950310559006,0.015625
PRKCZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKDC,0.030757097791798107,0.020043572984749455,0.025141097998973832,0.03890537421694692,0.030025445292620866,0.030432918988426916,0.037191809444212284,0.022518382352941176,0.03445635528330781,0.01617110067814293
MAPK1,0.036231884057971016,0.01972062448644207,0.030797101449275364,0.033246259795772976,0.02962962962962963,0.026202321724709786,0.023656640757012504,0.022128556375131718,0.03089887640449438,0.02027027027027027
MAPK3,0.0,0.0,0.0,0.046296296296296294,0.029411764705882353,0.0,0.0,0.0,0.009009009009009009,0.015873015873015872
MAPK6,0.04799301919720768,0.027457440966501923,0.0273972602739726,0.04422498926577931,0.03062117235345582,0.021146616541353382,0.033632286995515695,0.024977293369663943,0.03126458236117592,0.02680798004987531
MAPK7,0.0,0.0,0.2857142857142857,0.875,0.0,0.2,1.0,0.0,0.5454545454545454,0.0
MAPK8,0.054279749478079335,0.028455284552845527,0.02304964539007092,0.045304777594728174,0.021885521885521887,0.03176130895091434,0.034858387799564274,0.03184713375796178,0.02669208770257388,0.027704485488126648
MAPK11,0.0,0.0,0.009345794392523364,0.004310344827586207,0.0,0.0,0.0,0.0125,0.00909090909090909,0.0
MAPK9,0.020100502512562814,0.017921146953405017,0.012474012474012475,0.021677662582469368,0.01761252446183953,0.005917159763313609,0.021367521367521368,0.017991004497751123,0.010189228529839884,0.011152416356877323
MAPK13,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.14285714285714285,0.0,0.07692307692307693,0.3
MAP2K1,0.022099447513812154,0.007142857142857143,0.007434944237918215,0.013916500994035786,0.035830618892508145,0.01238390092879257,0.03608247422680412,0.022535211267605635,0.03597122302158273,0.022435897435897436
MAP2K2,0.0,0.022857142857142857,0.005714285714285714,0.0,0.024691358024691357,0.02857142857142857,0.0,0.027777777777777776,0.037037037037037035,0.005714285714285714
MAP2K3,0.0,0.07547169811320754,0.08870967741935484,0.05917159763313609,0.04950495049504951,0.049019607843137254,0.02054794520547945,0.05042016806722689,0.09259259259259259,0.07518796992481203
MAP2K5,0.07142857142857142,0.0,0.03333333333333333,0.06060606060606061,0.04,0.07692307692307693,0.0,0.0,0.05714285714285714,0.06896551724137931
