GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MONOMAC1-MYB-dTAG-DMSO_1h,MONOMAC1-MYB-dTAG-VHL_1h,NOMO1-MYB-dTAG-DMSO_1h,NOMO1-MYB-dTAG-VHL_1h,P31FUJ-MYB-dTAG-DMSO_1h,P31FUJ-MYB-dTAG-VHL_1h,THP1-MYB-dTAG-DMSO_1h,THP1-MYB-dTAG-VHL_1h
ATP5F1A,1765.5,1605.0,1184.0,926.0,1794.5,1357.0,1158.0,1140.5,1001.5,978.0
ALDH7A1,0.0,0.0,29.5,17.5,46.0,54.0,1.5,3.5,79.0,70.0
ATP5F1B,3315.0,3284.0,2840.0,2132.5,3255.0,3080.5,2382.5,2470.5,1818.0,1951.0
ATP5F1C,449.5,403.0,181.5,121.0,363.5,303.5,402.0,395.5,311.0,353.5
ATP5F1D,1205.5,1343.0,728.5,591.5,634.0,621.5,836.0,943.0,633.0,685.5
ATP5F1E,1367.0,1079.0,1631.5,1151.5,1252.0,1365.0,1177.0,1323.0,1146.5,1365.5
ATP5PB,2416.5,2118.0,1716.5,1369.0,2466.0,2298.0,2082.5,1930.5,2289.5,2346.0
ATP5MC1,362.0,349.0,254.0,230.5,341.0,323.5,538.0,577.5,291.0,324.5
ATP5MC2,2521.5,2648.0,1909.5,1503.5,1972.0,2087.5,1723.5,1960.5,1792.5,1962.0
ATP5MC3,3636.5,3207.0,2556.0,2171.0,3552.0,3075.0,3957.5,3940.0,2876.5,2967.0
ATP5ME,1239.0,1085.0,1992.5,1283.0,1902.5,2058.0,1414.0,1696.5,1480.5,1664.0
ATP5PF,591.5,476.0,446.5,322.5,456.0,314.0,374.5,395.0,426.5,491.5
ATP6V1A,2127.5,1901.0,3522.0,3278.5,3142.5,2631.0,2322.5,2375.5,3432.5,3230.5
ATP6V1B1,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,12.5,13.0
ATP6V1B2,6234.5,5409.0,2891.5,2554.5,1950.5,1998.0,2299.0,2302.5,5978.5,4869.0
ATP6V0C,2580.0,2806.0,4047.0,3180.0,3587.0,3441.0,2055.5,2214.5,3779.0,4127.0
ATP6V1C1,4735.5,4344.0,1857.0,1709.0,1815.5,1537.0,2537.0,2452.5,2746.0,2438.5
ATP6V1E1,1235.5,1248.0,1796.0,1422.5,1481.5,1512.0,1096.5,1207.5,2089.0,2104.0
ATP6V0B,920.0,926.0,1335.0,1076.5,725.5,745.0,722.0,828.5,1661.5,1759.5
ATP6V1G2,55.0,56.0,168.0,116.5,77.5,62.0,43.0,56.5,10.5,10.5
ATP6V0A1,380.5,410.0,1091.5,951.5,626.5,637.5,715.5,781.0,695.5,699.5
ATP6AP1,977.0,998.0,3065.0,2704.5,1372.5,1233.0,1184.0,1284.0,1918.5,2031.5
ATP7A,83.5,78.0,140.5,119.0,128.5,116.5,109.5,92.5,234.5,182.0
ATP5PO,880.0,765.0,758.0,609.5,862.5,839.0,726.0,801.0,737.5,708.0
ATP7B,36.5,35.0,3.5,4.0,44.0,42.0,146.0,128.0,40.5,37.5
ATR,34.5,44.0,9.5,9.5,25.0,23.5,24.5,19.5,13.0,18.0
ATRX,868.5,927.0,616.0,537.5,660.5,394.0,151.0,132.5,1018.5,1035.5
KIF1A,10.5,8.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.5
AUH,96.0,74.0,49.5,39.0,66.0,45.5,201.5,170.5,34.0,43.5
AUP1,7081.5,7246.0,7535.0,6552.0,8384.5,8216.0,6491.0,6820.5,8163.5,8357.0
AVPR1B,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3.5,2.0
AVPR2,14.5,15.0,17.0,14.5,3.5,4.5,37.5,38.0,15.0,5.5
AXL,83.0,72.0,207.0,194.0,11.0,5.0,2.5,3.0,2281.0,2417.5
AZU1,1034.0,1091.0,1723.5,1308.0,1715.5,1251.0,2409.0,2600.5,6075.5,6926.0
B2M,16690.0,17267.0,42507.5,36716.0,31247.0,25022.0,22351.0,24606.0,25941.0,25419.0
BAAT,1.5,2.0,2.5,3.5,1.5,2.0,1.5,0.5,2.0,2.5
BACH1,540.5,494.0,1072.5,944.0,732.5,656.0,807.0,718.0,1026.5,844.5
BAD,195.0,242.0,148.5,113.0,166.0,197.5,201.0,236.5,222.0,251.0
BAG1,1329.5,1238.0,699.5,604.0,839.5,779.5,1426.5,1604.0,1193.0,1230.5
574,0.0,0.0,0.0,0.0,1.0,1.0,7.5,7.0,0.0,0.0
ADGRB1,1.5,5.0,3.0,2.0,10.0,10.0,45.5,47.0,12.5,15.0
ADGRB2,0.0,0.0,0.0,0.0,3.0,2.5,28.0,28.0,2.0,0.5
BAK1,731.5,784.0,746.5,667.0,615.5,623.0,699.0,741.0,1016.5,1132.5
NKX3-2,27.0,22.0,0.0,0.0,58.5,44.0,0.0,0.0,102.0,83.5
BARD1,1134.5,976.0,1234.0,1112.0,1357.0,992.0,1753.0,1492.5,2501.5,1606.0
BAX,804.0,826.0,446.5,395.0,509.0,508.0,629.0,695.0,477.5,564.5
BBS1,167.5,182.0,95.0,84.0,159.0,115.5,167.5,163.0,195.0,161.5
BBS2,99.5,108.0,36.5,34.0,100.0,91.5,93.0,84.0,130.0,112.0
BBS4,212.0,182.0,159.5,139.5,141.5,127.5,208.0,226.5,183.0,201.0
BCAT1,12002.5,11137.0,2576.0,2319.5,2139.0,1676.0,7153.0,7532.5,3760.5,3418.0
BCAT2,406.5,437.0,191.0,169.0,327.5,310.0,466.5,491.5,148.0,154.5
BCKDHA,607.0,615.0,298.0,268.0,270.5,312.5,397.0,458.5,192.0,247.5
BCKDHB,305.0,302.0,253.5,235.5,433.5,316.0,634.5,576.5,410.0,361.0
CCND1,4.5,4.0,1.0,0.5,12.0,11.0,17.5,21.0,369.5,424.5
BCL2,5009.0,4253.0,1326.0,1130.0,2858.0,2086.0,2734.0,2289.5,5290.5,4073.5
BCL2A1,7.5,9.0,42.5,54.5,110.5,179.5,57.0,113.5,12.5,20.5
BCL2L1,761.5,888.0,498.0,463.5,488.0,514.5,1064.5,1291.5,692.0,593.0
BCL2L2,668.0,602.0,652.0,566.5,652.0,618.5,585.5,503.5,1308.0,1111.0
BCL3,27.0,56.0,106.0,112.0,23.0,29.0,29.0,38.5,66.5,103.5
BCL6,4.5,2.0,377.5,350.0,45.5,35.0,104.0,94.5,98.5,90.0
BCL7A,805.0,815.0,922.5,896.0,618.0,581.0,803.0,806.5,652.0,593.5
606,0.0,0.0,3.0,2.5,1.5,3.0,0.0,0.0,0.5,1.0
BCL9,37.5,37.0,32.0,37.0,50.0,69.5,73.0,80.0,77.5,69.0
TNFRSF17,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,2.5,4.0
HCN2,0.0,1.0,2.0,2.5,2.5,0.5,5.5,3.0,20.0,23.0
OPN1SW,42.5,36.0,37.5,34.0,15.5,18.5,49.5,44.5,44.0,39.0
BCR,82.5,78.0,293.0,249.0,254.5,235.5,231.0,228.0,330.5,314.0
BCS1L,56.0,54.0,34.5,27.0,44.0,33.0,34.5,45.0,31.0,28.0
BDH1,851.0,859.0,259.0,239.0,1023.0,1031.0,631.5,697.5,186.0,158.5
BDKRB2,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,1.5,2.5
BDNF,2.5,1.0,7.5,3.0,2.5,1.0,6.5,1.5,1.5,1.0
CFB,1.0,2.0,1.0,2.0,0.5,1.0,1.5,1.5,2.0,1.0
BFSP1,5.0,1.0,6.5,5.5,11.0,11.0,3.0,8.0,11.0,9.5
BGLAP,21.0,12.0,11.5,10.0,8.0,10.5,8.0,9.0,15.5,17.0
CEACAM1,1.0,0.0,0.5,0.0,14.0,13.5,2.0,2.0,5.0,2.5
BICD1,18.0,22.0,37.0,28.0,25.5,19.5,17.0,17.5,6.5,7.0
BID,2299.5,1965.0,1365.5,1168.0,1382.0,1309.0,1618.5,1737.5,1841.0,1733.0
BIK,89.0,64.0,64.5,59.0,171.5,140.0,171.0,147.0,334.0,338.0
PRDM1,27.5,105.0,95.5,166.0,25.5,18.0,47.5,39.5,141.0,195.5
BLM,137.5,104.0,56.0,37.5,80.5,66.0,64.0,54.5,74.0,79.5
BLMH,1123.0,1173.0,1300.0,1121.5,1420.5,1344.0,1821.0,1851.5,1098.5,1136.0
CXCR5,2.0,3.0,18.5,18.0,7.5,10.0,9.5,14.5,17.0,19.0
BLVRA,0.0,0.0,225.5,148.5,252.0,200.0,208.5,211.5,445.5,434.0
BLVRB,153.0,177.0,216.0,162.0,137.5,142.5,128.5,175.5,70.0,87.0
BMI1,996.5,1009.0,1581.5,1255.0,11015.0,7026.5,12837.5,14013.0,3969.5,4178.5
BMP1,455.0,528.0,243.5,224.0,99.5,95.0,205.5,211.5,175.0,176.0
BMP2,0.5,1.0,0.0,0.5,23.5,8.0,0.0,0.0,9.0,12.5
BMP4,0.0,0.0,0.0,0.0,8.0,10.5,0.0,0.0,9.0,19.0
BMP6,1808.0,1678.0,1915.5,1743.0,1401.5,1168.5,1354.0,1338.5,427.0,428.0
BMP8B,167.5,171.0,132.5,133.0,1355.0,1241.5,182.5,188.5,4052.5,2700.5
BMPR1A,184.5,224.0,130.5,125.0,328.5,191.5,259.5,252.0,123.5,97.5
BMPR2,244.5,212.0,190.5,167.5,328.5,218.0,536.5,506.5,1158.0,967.0
BMX,0.0,0.0,0.5,0.0,96.5,72.5,9.5,15.0,0.0,0.0
POLR3D,524.0,461.0,198.5,162.0,164.0,151.0,203.0,226.0,213.0,210.5
BNIP1,117.0,138.0,147.0,120.5,113.5,115.5,128.5,127.0,125.0,130.5
BNIP2,3066.0,2702.0,2390.0,1999.0,2492.5,1436.5,3388.0,3164.0,4371.5,3926.5
BNIP3,4.0,2.0,256.0,203.5,235.0,194.0,414.0,440.0,539.5,638.0
BNIP3L,1304.5,1252.0,2361.5,2113.5,1374.5,1121.5,1809.0,2174.5,1313.0,1377.5
BOK,8.5,6.0,16.5,18.5,2.5,5.0,5.0,1.5,220.0,208.0
DST,152.5,134.0,157.5,150.5,40.0,34.5,162.0,112.0,294.5,279.0
FOXL2,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,116.0,124.5
BPGM,194.5,170.0,305.0,243.0,230.5,222.0,751.0,737.5,206.0,219.5
BPHL,94.5,99.0,81.5,59.0,127.0,116.0,92.5,97.0,22.0,33.0
BPI,0.0,0.0,0.0,0.0,257.0,241.0,51.0,57.0,0.0,0.0
BRCA1,7924.5,7118.0,2982.0,2578.0,4592.5,4256.5,4621.5,3970.0,5227.0,4088.0
BRAF,16.5,15.0,8.0,7.0,11.5,17.5,28.0,25.0,27.0,27.5
BRCA2,507.5,492.0,258.5,209.0,613.0,450.5,573.0,555.5,221.5,184.0
ZFP36L1,21.5,24.0,18.0,15.0,37.5,36.0,190.5,221.5,41.5,66.0
ZFP36L2,2180.0,1588.0,3063.5,2034.5,5123.0,3799.5,11344.0,8621.0,8071.0,7985.5
BSG,11797.5,12376.0,7801.5,7177.5,9789.5,9438.5,7515.0,8023.5,11378.0,12097.5
BST1,20.5,12.0,145.0,130.5,423.5,375.0,158.0,165.5,737.0,725.5
BST2,1485.0,1451.0,2298.0,1881.0,2424.0,2372.5,2110.5,2290.0,2947.0,3316.5
BTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,21.5
BTD,82.0,86.0,62.0,46.5,109.0,95.0,63.0,69.5,69.5,57.0
KLF9,586.5,672.0,637.0,747.5,99.0,73.0,1.0,0.0,1093.0,949.5
KLF5,33.5,29.0,81.0,49.0,112.5,48.5,15.0,17.0,76.0,54.0
BTF3,5827.5,4968.0,3177.5,2453.0,3883.0,3400.5,3973.5,3998.5,3925.5,4481.5
BTG1,725.0,408.0,2102.0,1717.0,1534.0,499.5,1185.5,844.5,886.5,806.5
BTK,1372.0,1271.0,740.5,691.0,817.5,788.5,624.0,644.5,819.5,892.5
BUB1,331.5,294.0,138.5,108.5,203.5,141.5,165.5,139.0,207.0,220.5
BUB1B,646.5,669.0,198.0,179.5,274.0,205.0,303.0,266.5,303.0,291.5
BYSL,484.0,418.0,295.0,230.5,237.0,259.5,260.0,261.0,329.5,330.0
TSPO,706.0,775.0,464.0,377.0,790.0,843.0,550.5,667.5,704.5,771.0
C1QBP,4778.0,4289.0,961.5,787.0,2816.0,2461.0,2704.5,2820.0,979.5,941.5
SERPING1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,9.0
C1R,2.0,1.0,3.5,2.5,1.5,2.0,7.0,10.0,2.5,3.0
C1S,4.5,5.0,2.0,1.0,2.5,5.0,1.5,3.0,10.5,11.0
C2,0.0,0.0,308.0,274.5,6.0,5.0,4.5,1.5,98.5,112.5
C3,4.5,3.0,5.0,8.5,13.5,14.5,37.0,43.0,110.0,153.0
C3AR1,27.0,29.0,658.0,398.0,31.5,37.5,163.5,197.0,230.5,221.5
CAPN5,21.5,17.0,86.5,81.5,27.5,34.5,71.0,73.0,48.0,49.0
C5,79.0,62.0,29.0,23.0,55.0,33.5,17.5,15.5,194.5,170.5
C5AR1,9.0,3.0,73.5,68.5,39.5,37.0,18.0,25.0,20.0,26.0
C8G,1.5,5.0,2.5,2.5,6.5,6.5,3.5,9.0,1.5,3.0
OSGIN2,578.0,494.0,848.5,622.5,527.0,337.0,454.5,435.0,1188.0,1154.5
VPS51,98.0,97.0,64.0,65.0,100.0,95.5,94.5,104.5,82.5,63.0
MRPL49,1551.0,1654.0,2099.5,1814.5,1705.5,1810.5,1458.0,1610.0,1330.5,1468.0
ZNHIT2,10.0,7.0,7.0,7.0,9.0,7.0,9.0,11.0,9.5,9.5
MPPED2,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,11.5,10.5
MYRF,21.0,26.0,100.5,87.5,187.5,160.0,151.0,178.0,88.5,82.0
TMEM258,557.0,485.0,652.5,525.0,577.0,586.0,561.0,673.5,657.0,710.5
DAGLA,59.5,82.0,17.0,15.5,44.0,41.5,1.5,1.5,180.5,151.0
GAS8-AS1,1.5,3.0,7.0,3.0,7.5,10.0,12.0,5.0,22.5,4.5
FMNL1,556.5,559.0,697.0,658.0,518.0,402.5,346.5,313.0,326.5,312.0
LDLRAD4,189.5,147.0,301.0,264.5,931.5,781.5,1410.0,1139.5,185.0,158.0
PTTG1IP,4482.5,4247.0,4067.5,3686.5,5466.5,5579.0,4023.0,4488.0,6381.0,6307.5
CFAP410,274.0,266.0,114.5,115.0,288.0,285.5,439.0,415.0,437.5,325.5
TMEM50B,1884.5,1760.0,1702.0,1620.0,1763.0,1762.5,1999.0,2023.0,3020.5,3046.0
MPPED1,3.5,4.0,16.0,16.5,9.0,10.5,0.0,0.0,3.5,1.0
CA2,0.0,0.0,12314.0,9394.5,2870.5,1879.0,497.5,413.0,25258.5,21495.0
CA3,0.0,0.0,4.0,1.5,2.0,1.0,1.5,0.5,41.5,53.5
CA6,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,0.0,0.0
CA7,3.5,9.0,17.5,8.0,3.5,6.5,3.5,1.5,8.0,3.5
CA8,0.0,0.0,0.0,0.0,2992.0,1980.0,978.5,942.5,95.5,84.0
CA11,91.0,92.0,127.5,112.0,346.5,357.0,724.0,843.5,125.5,113.5
CA12,0.5,0.0,24.0,24.5,0.5,1.5,0.0,0.5,6.5,9.5
CACNA1A,2.5,6.0,158.5,138.5,62.5,45.0,2.5,3.5,114.0,125.0
CACNA1B,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,1.5,0.0
CACNA1C,0.0,0.0,0.0,0.0,46.5,35.0,110.0,97.0,0.5,0.0
CACNA1D,8.0,5.0,0.5,3.5,1.0,0.0,0.5,0.5,3.0,3.5
CACNA1E,29.0,26.0,2.0,2.5,20.0,24.5,5.0,4.0,201.5,146.5
DDR1,0.0,0.0,1.0,2.0,78.0,94.5,0.0,0.0,4.0,8.0
CACNA2D1,0.0,0.0,12.5,13.5,5.0,2.0,53.0,46.5,19.5,15.0
CACNB1,2.5,3.0,307.5,178.5,405.5,262.0,100.5,91.0,67.0,58.0
CACNB2,52.5,51.0,24.5,27.5,58.5,39.5,19.0,23.0,37.5,36.0
CACNB3,97.5,119.0,23.0,17.0,95.5,89.0,209.5,231.5,46.5,44.0
CACNB4,9.0,11.0,13.0,14.0,71.0,32.0,241.0,223.0,174.0,124.5
SLC25A20,281.0,257.0,624.0,511.0,395.0,399.0,458.0,464.0,358.5,372.0
CAD,297.0,293.0,121.0,125.0,128.0,140.0,149.5,129.0,132.0,112.5
CALB1,0.5,1.0,0.0,1.0,1.5,0.0,1.5,0.0,0.5,4.0
CALD1,0.0,0.0,3.5,1.5,4.5,3.5,0.0,0.0,0.0,0.5
CALM1,6588.0,5986.0,6843.5,6090.5,7256.0,6533.5,10472.5,10438.0,5738.5,5816.0
CALM2,7493.5,6251.0,5408.5,4682.5,4490.5,3390.0,5872.5,5495.5,6948.0,6685.5
CALM3,12441.0,12676.0,5303.0,4390.5,11575.0,10570.5,9099.0,9904.0,14236.0,13674.5
CALR,18770.0,17591.0,25880.0,21496.5,22106.5,20161.5,32610.0,31798.5,20378.5,21298.0
CALU,5285.5,4959.0,5433.0,5099.0,2630.5,2358.0,4448.5,4384.5,6027.0,5420.5
CAMK4,0.0,0.0,1.5,1.0,15.0,14.0,30.0,31.5,11.0,8.5
CAMK2A,1.0,2.0,1.5,2.0,1.0,2.5,3.0,4.0,2.0,0.5
CAMK2B,37.0,43.0,82.5,81.5,5.5,3.0,10.0,22.0,97.0,108.5
CAMK2D,156.0,141.0,524.5,471.5,790.5,596.0,12.0,12.5,3267.0,3057.0
CAMK2G,681.0,679.0,1079.5,1019.0,1135.5,1064.0,2050.0,1937.5,471.5,431.5
CAMLG,212.5,184.0,65.0,78.5,186.0,166.5,211.0,207.5,114.5,110.0
CAMP,0.5,0.0,1.5,1.0,3.5,5.5,17.0,14.0,8.5,10.0
CANX,27902.5,26466.0,20753.0,19323.0,27572.5,22001.0,25990.0,26071.5,26289.5,24890.5
CAPG,351.5,328.0,1086.5,783.0,552.5,516.0,488.5,570.0,1307.5,1477.5
CAPN1,1203.5,1346.0,1343.0,1181.5,1734.0,1648.5,1352.5,1380.5,1373.0,1507.5
CAPN2,2322.5,2093.0,1499.5,1338.0,1955.0,1689.5,1482.0,1472.0,4991.0,4964.0
CAPN3,63.0,66.0,80.0,58.5,299.5,272.0,27.5,32.0,132.5,140.0
CAPNS1,4169.5,4644.0,3814.5,3356.5,5547.5,5064.5,5528.5,6312.0,2863.5,3167.0
CAPN6,45.5,51.0,82.0,79.0,2.0,1.0,0.0,0.0,113.0,103.0
CAPS,65.0,77.0,29.5,24.5,47.5,53.5,80.5,79.5,44.0,55.0
CAPZA1,8211.0,7326.0,12787.0,11108.5,14351.5,11422.5,12832.5,12201.5,16673.5,17495.5
CAPZA2,1582.5,1881.0,1982.0,1672.0,1548.0,990.0,2664.0,2907.0,2225.0,2546.0
CAST,419.5,454.0,1515.5,1311.5,1220.5,861.0,543.5,593.5,2388.0,2298.0
CAPZB,4653.0,4566.0,5720.0,5302.0,6738.5,6588.5,5000.0,5594.5,7354.0,7457.5
CARS1,4241.0,4239.0,1748.5,1547.5,1846.5,1789.5,1915.5,2096.0,1689.5,1673.5
CASP1,236.0,187.0,221.5,194.5,323.5,348.0,303.5,294.0,351.5,374.0
CASP2,3457.5,3360.0,1263.0,982.5,2239.0,1853.0,3859.5,3434.0,2139.5,1571.0
CASP3,1635.5,1382.0,944.5,895.0,944.5,731.0,723.5,639.0,1002.5,1038.0
CASP4,161.0,164.0,182.0,125.5,107.0,101.0,139.0,136.5,199.5,245.5
CASP5,0.0,1.0,0.0,0.0,1.0,0.5,1.5,0.5,3.5,4.5
CASP6,416.0,401.0,286.5,278.5,1080.0,1021.5,793.0,826.0,254.0,255.5
CASP7,276.5,256.0,252.0,239.5,522.0,444.5,1208.0,1169.0,856.0,876.0
CASP8,333.0,367.0,407.0,419.5,670.0,634.5,836.5,776.5,632.0,579.0
CASP9,359.0,338.0,655.0,620.0,503.0,516.5,342.0,357.0,445.0,421.5
CASP10,349.5,319.0,271.0,274.0,500.0,578.0,463.5,511.5,325.0,323.0
CASQ1,5.5,5.0,13.5,8.0,0.5,2.5,1.0,1.5,5.5,8.5
CASQ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0
CAT,3194.0,2952.0,10462.0,9803.5,10652.5,7702.0,2665.0,2609.5,3928.0,3652.0
CAV1,9.5,6.0,108.5,91.0,0.0,0.0,0.0,0.5,171.0,162.5
CAV2,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,218.5,234.5
RUNX2,1885.5,1893.0,3794.5,3113.5,972.0,730.0,450.5,377.5,2410.0,1514.0
RUNX1,4864.0,4358.0,1889.5,1588.0,2004.5,1674.5,5689.5,5009.0,3792.5,2693.0
RUNX1T1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,2.0,2.5
CBFA2T3,825.5,787.0,274.5,259.0,488.5,406.5,1165.5,961.5,521.0,498.5
RUNX3,2816.0,2958.0,569.5,580.0,1048.5,1163.5,1871.5,1872.5,1811.5,1773.0
CBFB,5836.0,5610.0,4513.5,3911.0,3931.0,2868.0,4175.0,4301.0,5566.0,5284.0
CBL,3007.5,2867.0,3216.0,2757.5,3234.0,2695.5,2843.0,2286.0,6131.0,3408.0
CBLB,219.5,239.0,510.5,452.0,447.0,397.5,433.5,366.5,275.0,176.5
CBLN1,11.0,9.0,0.0,0.0,3.0,4.5,0.0,0.0,0.0,0.0
SERPINH1,797.5,872.0,646.5,569.0,1426.5,1370.0,0.0,0.0,1720.0,2019.5
CBR1,2.0,0.0,1653.5,1430.0,1881.0,2049.0,0.0,0.0,433.5,449.0
CBR3,2.5,1.0,10.5,4.5,40.0,50.5,1.0,0.0,6.0,5.0
CBS,41.0,47.0,60.5,53.0,1.0,0.0,2.0,0.5,93.5,81.5
KYAT1,168.0,153.0,166.0,152.5,128.0,129.5,390.0,396.5,66.5,50.0
CCKBR,0.5,0.0,3.5,3.0,72.5,77.5,0.0,0.0,0.5,0.0
KRIT1,345.5,335.0,261.5,251.0,827.5,647.0,328.0,272.0,296.0,301.0
CCNA2,2766.5,2858.0,1736.0,1376.5,2681.5,1708.0,2247.0,2381.0,2047.0,2268.0
CCNB1,900.0,759.0,370.0,311.0,512.0,465.0,370.0,335.5,503.0,559.0
CCNC,2248.5,2120.0,1338.5,1030.5,1204.0,911.5,0.0,0.0,2420.5,2590.0
CCND2,863.0,787.0,31.5,52.5,1641.5,1289.5,5758.5,4984.5,26.5,13.5
CCND3,2850.0,3579.0,2113.0,2056.5,2171.5,3089.5,1994.5,3073.5,2404.5,2809.0
CCNE1,233.0,266.0,382.0,342.5,248.0,263.5,211.5,236.5,226.5,247.0
CCNF,1321.0,1392.0,521.5,491.0,1129.0,1189.0,930.5,960.5,539.5,565.5
CCNG1,3437.0,3223.0,3796.0,3342.0,5084.0,3747.0,2116.0,2244.0,4198.5,4275.5
CCNG2,59.5,57.0,126.5,98.0,174.0,166.0,136.5,158.0,232.0,208.0
CCNH,120.0,102.0,128.0,94.5,147.0,101.5,175.0,151.0,118.5,89.0
CCNT1,1886.5,1766.0,2541.5,2076.5,1998.5,1479.5,2045.5,1636.5,1419.0,1082.5
CCNT2,439.0,467.0,766.0,554.0,733.0,456.5,580.0,543.0,896.5,727.0
CCT6A,5882.0,5337.0,2414.5,2083.0,2779.5,2218.0,4893.0,4838.5,3214.5,3153.0
CD1C,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5,1.0,0.0
CD1D,9.0,15.0,127.0,129.5,275.0,274.0,622.0,624.0,890.5,854.5
CD1E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CD3E,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0
CD247,0.5,0.0,5.5,6.0,3.0,4.5,0.0,1.5,10.5,10.0
CD4,6246.5,6696.0,671.0,595.5,1952.0,1709.0,1671.0,1889.5,4323.0,3820.5
CD5,3.0,5.0,22.0,15.5,3.0,4.5,5.5,2.0,40.0,30.0
CD5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0
CD6,1.0,4.0,16.0,17.5,0.5,2.0,1.5,2.0,61.5,51.5
CD7,0.0,0.0,5.5,1.0,2.0,0.5,0.0,0.0,0.5,0.0
CD8A,0.0,0.0,34.5,32.5,18.5,14.0,1.0,0.0,28.5,37.0
CD9,2.0,0.0,165.5,150.0,28.5,27.5,2.5,1.5,2.5,6.0
CD14,0.0,1.0,62.0,49.5,1.0,2.5,9.5,21.0,6.5,7.0
CD19,5.0,9.0,4.5,2.5,4.5,4.0,13.0,7.5,11.0,6.5
MS4A3,2182.5,1683.0,3629.5,3182.5,2525.5,1935.5,13613.5,12881.5,5886.5,6030.0
CD22,1.5,0.0,0.0,0.0,5.5,8.0,12.0,14.0,0.5,1.0
CD27,7.0,6.0,20.5,17.0,22.5,20.0,8.5,14.0,7.0,11.0
CD28,13.0,26.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
CD80,3.0,1.0,7.5,6.0,4.0,2.5,3.5,2.5,7.5,7.0
CD86,67.0,59.0,610.5,530.0,608.5,702.5,75.5,92.0,24.5,27.0
TNFRSF8,7.5,8.0,5.5,9.0,20.0,20.0,72.0,68.0,1.0,0.0
CD33,875.5,916.0,668.0,483.5,787.0,835.5,1435.5,1526.5,855.5,893.0
SIGLEC6,54.5,35.0,89.0,82.0,3.5,5.5,23.5,13.0,131.5,98.5
CD34,0.5,1.0,0.0,0.0,0.0,1.0,6.5,11.5,0.0,0.0
CD36,264.0,384.0,2161.5,2276.0,20.0,39.5,922.0,1030.5,538.0,568.5
SCARB1,1501.5,1563.0,695.5,629.5,882.0,776.5,890.5,966.0,1523.5,1603.5
SCARB2,585.5,521.0,1325.0,1245.0,1183.5,895.0,1573.5,1483.0,3602.0,3085.5
CD37,590.0,631.0,802.5,658.0,1327.5,1276.0,1146.0,1231.5,1452.0,1474.5
CD38,9.0,6.0,408.5,369.0,978.5,739.5,3370.0,2937.0,2206.5,1723.0
ENTPD1,1922.5,1742.0,490.0,444.5,1723.5,1585.0,5290.0,4331.0,1167.5,981.0
ENTPD6,668.0,685.0,504.5,459.0,389.5,402.0,576.5,559.0,663.0,679.5
ENTPD5,395.0,373.0,482.0,414.0,486.5,412.5,406.5,367.5,472.5,416.0
CD40,0.0,0.0,1.0,1.5,10.0,13.5,61.0,71.5,103.0,102.5
CD44,6160.5,5650.0,5002.0,4171.5,9432.5,7575.5,10241.5,9466.0,5254.5,4356.0
CD47,2970.0,2829.0,4134.5,3742.0,2105.0,1676.5,3823.5,3483.5,2105.0,1908.5
CD48,0.0,0.0,92.5,87.0,170.5,165.0,237.0,243.5,0.0,0.0
CD53,2575.5,2458.0,6728.5,5720.0,2387.5,2492.0,1977.0,2141.0,1486.5,1497.0
CD58,598.5,526.0,692.5,602.5,703.0,492.0,467.5,362.5,673.5,688.5
CD59,0.5,1.0,2447.5,2167.0,1032.5,877.0,3555.5,3433.0,493.0,528.0
CD63,806.0,752.0,2633.5,2087.0,1645.5,1588.5,1356.0,1614.0,3299.5,3680.0
CD68,624.0,613.0,5736.0,4977.5,5336.5,5071.5,624.0,656.0,6055.0,6257.5
CD69,0.0,0.0,1.0,0.5,434.5,275.5,1055.5,1163.0,5.5,5.5
CD70,1.0,1.0,400.5,276.5,613.0,507.0,3.0,3.0,906.0,777.0
CD72,59.5,59.0,232.5,186.5,19.0,13.0,8.5,14.0,10.5,17.5
CD74,3248.0,3739.0,18258.0,14839.5,20490.5,19217.5,5799.5,6633.0,2103.0,2309.5
