,mr343-MV411-DMSO-r1_tcount,mr344-MV411-DMSO-r2_tcount,mr345-MV411-DMSO-r3_tcount,mr346-MV411-DMSO-r4_tcount,mr347-MV411-YLK-r1_tcount,mr348-MV411-YLK-r2_tcount,mr349-MV411-YLK-r3_tcount,mr350-MV411-YLK-r4_tcount
ASS1,0.0020833333333333333,0.006578947368421052,0.003430531732418525,0.0019342359767891683,0.0,0.007731958762886598,0.00641025641025641,0.0
ZFHX3,0.0,0.09090909090909091,0.04,0.06666666666666667,0.0,0.038461538461538464,0.0,0.0
ATF1,0.0472972972972973,0.055944055944055944,0.06595744680851064,0.0875,0.0380952380952381,0.052752293577981654,0.06443914081145585,0.05897435897435897
ATF3,0.3804347826086957,0.3716216216216216,0.29347826086956524,0.35443037974683544,0.3486238532110092,0.375,0.32857142857142857,0.2833333333333333
ATF4,0.08646616541353383,0.08208955223880597,0.08794788273615635,0.07973421926910298,0.09210526315789473,0.08134920634920635,0.11219512195121951,0.0655226209048362
ATIC,0.02066115702479339,0.02422145328719723,0.02247191011235955,0.02040816326530612,0.034013605442176874,0.005235602094240838,0.009174311926605505,0.01056338028169014
ATM,0.025052192066805846,0.021203155818540435,0.0202991452991453,0.028589185829707892,0.015940488841657812,0.02031063321385902,0.02217125382262997,0.026091888825865002
RERE,0.07523510971786834,0.07508939213349225,0.06225165562913907,0.0800561797752809,0.08666666666666667,0.0730593607305936,0.10315186246418338,0.0847750865051903
ATOX1,0.0,0.0029940119760479044,0.008547008547008548,0.006734006734006734,0.005235602094240838,0.013100436681222707,0.0,0.0
ATP1A1,0.012750455373406194,0.008739076154806492,0.024930747922437674,0.015527950310559006,0.009174311926605505,0.014940239043824702,0.021176470588235293,0.023571428571428573
ATP1A3,0.020833333333333332,0.017142857142857144,0.021505376344086023,0.0,0.0,0.0,0.011235955056179775,0.021164021164021163
ATP1B1,0.0,0.011235955056179775,0.0,0.029850746268656716,0.0,0.0,0.0273972602739726,0.013333333333333334
ATP1B3,0.01066447908121411,0.00871132472213878,0.011568560734943858,0.010865492693892843,0.00790722192936215,0.013731825525040387,0.011959521619135235,0.013648468708388815
ATP2A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2A2,0.05856888209829386,0.054043839758125475,0.048887859128822986,0.05837502978317846,0.03403863845446182,0.05456071628427532,0.0503509307293256,0.06018854242204496
ATP2A3,0.010256410256410256,0.009191673425250067,0.007709251101321586,0.008871989860583017,0.00890985324947589,0.006644518272425249,0.009433962264150943,0.008660508083140877
ATP2B1,0.1054590570719603,0.09273182957393483,0.08850457782299084,0.09834368530020704,0.1360544217687075,0.11214953271028037,0.14853556485355648,0.15954664341761116
ATP2B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2B3,0.037037037037037035,0.022222222222222223,0.021739130434782608,0.0,0.0,0.03333333333333333,0.0,0.0
ATP2B4,0.02542602109818772,0.022964509394572025,0.020967741935483872,0.022157996146435453,0.01687116564417178,0.02027679433537174,0.024424778761061947,0.02838949323427965
ATP5F1A,0.007725321888412017,0.010053222945002957,0.00734094616639478,0.009845288326300985,0.014534883720930232,0.0074309978768577496,0.017297297297297298,0.010806916426512969
ATP5F1B,0.015280898876404495,0.010671256454388985,0.012671594508975714,0.013114754098360656,0.008034610630407911,0.013293943870014771,0.009976525821596244,0.012719147473358542
ATP5F1C,0.020253164556962026,0.02047244094488189,0.006521739130434782,0.012371134020618556,0.00851063829787234,0.012578616352201259,0.022151898734177215,0.014644351464435146
ATP5F1D,0.009204470742932281,0.0036939313984168864,0.006285714285714286,0.006724949562878279,0.010299625468164793,0.003341687552213868,0.002002002002002002,0.009109311740890687
ATP5F1E,0.006006006006006006,0.007019438444924406,0.006184291898577613,0.007260726072607261,0.009501187648456057,0.0015444015444015444,0.003838771593090211,0.003694581280788177
ATP5PB,0.010768126346015794,0.012486992715920915,0.013002364066193853,0.012283236994219654,0.014720314033366046,0.005201560468140442,0.01405152224824356,0.018483110261312937
ATP5MC1,0.003401360544217687,0.005952380952380952,0.016722408026755852,0.0070921985815602835,0.0,0.004366812227074236,0.0,0.005390835579514825
ATP5MC2,0.010299166257969592,0.010326311441553077,0.007349563619660083,0.008743672342383801,0.005050505050505051,0.011888111888111888,0.020308692120227456,0.00631163708086785
ATP5MC3,0.028062764031382016,0.029940119760479042,0.027821522309711286,0.02237136465324385,0.02234902520209225,0.01724678582627783,0.023071377072819033,0.01816294758692268
ATP5ME,0.004904966278356836,0.004297994269340974,0.0032119914346895075,0.004424778761061947,0.006928406466512702,0.005809128630705394,0.004439511653718091,0.003121748178980229
ATP5PF,0.004228329809725159,0.011968085106382979,0.009029345372460496,0.0018832391713747645,0.004016064257028112,0.005063291139240506,0.002583979328165375,0.009191176470588236
ATP6V1A,0.018679409209383144,0.019173553719008266,0.013223140495867768,0.01808785529715762,0.008813559322033898,0.015349887133182845,0.01339764201500536,0.02075812274368231
ATP6V1B2,0.026170553676339685,0.030841610036591742,0.02443933294997125,0.024558110433286408,0.027663188546469302,0.030655586334256694,0.03510661210424294,0.033983286908077996
ATP6V0C,0.027095681625740897,0.02548045778449579,0.02016498625114574,0.027284105131414268,0.024731684554363042,0.03331811958010041,0.029239766081871343,0.02885936784241869
ATP6V1C1,0.025349008082292433,0.027600849256900213,0.020545746388443017,0.031647871953437615,0.014064697609001406,0.01762295081967213,0.028062360801781736,0.03132969034608379
ATP6V1E1,0.03875,0.034013605442176874,0.033092037228541885,0.041180086047940996,0.03085824493731919,0.041116005873715125,0.04202483285577841,0.05074786324786325
ATP6V0B,0.08127853881278539,0.05185758513931889,0.05398671096345515,0.07853881278538813,0.039705882352941174,0.03524229074889868,0.04964539007092199,0.0666156202143951
ATP6V0A1,0.04215456674473068,0.024896265560165973,0.03470715835140998,0.03464203233256351,0.04065040650406504,0.05166051660516605,0.02390438247011952,0.045548654244306416
ATP6AP1,0.01335113484646195,0.012023000522739153,0.01248513674197384,0.013914095583787053,0.007551240560949299,0.015356820234869015,0.013641133263378805,0.014302059496567507
ATP7A,0.0,0.034482758620689655,0.03225806451612903,0.019230769230769232,0.0,0.0,0.02702702702702703,0.0
ATP5PO,0.005366726296958855,0.002325581395348837,0.004761904761904762,0.008278145695364239,0.0,0.007662835249042145,0.0023094688221709007,0.008771929824561403
ATP7B,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
ATR,0.0625,0.0,0.08695652173913043,0.06666666666666667,0.0,0.0,0.10526315789473684,0.05555555555555555
ATRX,0.018891687657430732,0.020553359683794466,0.02502606882168926,0.030434782608695653,0.02533783783783784,0.016580310880829015,0.0231023102310231,0.027978339350180504
KIF1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUH,0.0,0.0,0.014285714285714285,0.015625,0.0,0.0,0.0,0.0
AUP1,0.030303030303030304,0.024530144007810593,0.03087770483831753,0.03503232596602015,0.030474318014254115,0.03179587831207066,0.030720851475568457,0.030424133041124145
AVPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXL,0.02,0.02564102564102564,0.012048192771084338,0.045454545454545456,0.02040816326530612,0.06896551724137931,0.0,0.02531645569620253
AZU1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B2M,0.0058900523560209425,0.008776458440887971,0.005116398055768739,0.00773369199731002,0.003695150115473441,0.0030553009471432934,0.006493506493506494,0.004682470002926544
BACH1,0.2345078979343864,0.22536418166238217,0.232620320855615,0.23458445040214476,0.21406727828746178,0.18664383561643835,0.23897058823529413,0.24610591900311526
BAD,0.0043859649122807015,0.0,0.026515151515151516,0.011111111111111112,0.0078125,0.014492753623188406,0.0,0.017421602787456445
BAG1,0.056666666666666664,0.06004002668445631,0.06109979633401222,0.07142857142857142,0.05082592121982211,0.06182531894013739,0.057803468208092484,0.06821480406386067
ADGRB1,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0
BAK1,0.058084772370486655,0.07493540051679587,0.07083333333333333,0.08173076923076923,0.08527131782945736,0.07692307692307693,0.04560260586319218,0.07023411371237458
NKX3-2,0.0,0.0,0.2857142857142857,0.16666666666666666,0.0,0.0,0.0,0.2857142857142857
BARD1,0.09052333804809053,0.09793541556379036,0.08155080213903744,0.11383928571428571,0.07223476297968397,0.08652094717668488,0.10042735042735043,0.09504132231404959
BAX,0.027750247770069375,0.018067556952081697,0.02497918401332223,0.02071563088512241,0.01567398119122257,0.019858156028368795,0.03898305084745763,0.021885521885521887
BBS1,0.020512820512820513,0.023529411764705882,0.02030456852791878,0.052980132450331126,0.020618556701030927,0.00819672131147541,0.009009009009009009,0.022099447513812154
BBS2,0.010526315789473684,0.008403361344537815,0.015625,0.020202020202020204,0.0,0.011904761904761904,0.011764705882352941,0.008849557522123894
BBS4,0.006369426751592357,0.0,0.011235955056179775,0.0,0.0,0.015873015873015872,0.021505376344086023,0.04794520547945205
BCAT1,0.015041943881978595,0.020841525756979944,0.014687882496940025,0.018331053351573187,0.00754906894816306,0.010761366693570083,0.014294403892944039,0.01935659760087241
BCAT2,0.012853470437017995,0.010416666666666666,0.007194244604316547,0.004901960784313725,0.008,0.004032258064516129,0.02403846153846154,0.0024691358024691358
BCKDHA,0.007237635705669481,0.01314459049544995,0.01098901098901099,0.011538461538461539,0.011214953271028037,0.007352941176470588,0.006355932203389831,0.006362672322375398
BCKDHB,0.009966777408637873,0.009501187648456057,0.015957446808510637,0.003205128205128205,0.005649717514124294,0.009009009009009009,0.0199203187250996,0.009345794392523364
CCND1,0.0763888888888889,0.07051282051282051,0.08391608391608392,0.1103448275862069,0.041666666666666664,0.08080808080808081,0.09375,0.08609271523178808
BCL2,0.08669656203288491,0.08922027044104638,0.0780380673499268,0.09382479655337482,0.06575725778244142,0.0732961851693099,0.08509603695599319,0.08302972195589645
BCL2A1,0.0,0.2,0.0,0.0,0.3333333333333333,0.25,0.0,0.16666666666666666
BCL2L1,0.046079223928860144,0.04679144385026738,0.06940509915014165,0.05843071786310518,0.059625212947189095,0.05865921787709497,0.05592105263157895,0.05983680870353581
BCL2L2,0.07535321821036106,0.07434944237918216,0.07792207792207792,0.1125,0.08709677419354839,0.07377049180327869,0.07349081364829396,0.09508196721311475
BCL3,0.08163265306122448,0.12903225806451613,0.16049382716049382,0.1320754716981132,0.21428571428571427,0.14893617021276595,0.2,0.3888888888888889
BCL6,0.0,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.4,0.7272727272727273,0.25,0.7
BCL7A,0.13318534961154274,0.14285714285714285,0.1332720588235294,0.1702127659574468,0.1471264367816092,0.15042735042735042,0.17625231910946196,0.1889838556505223
BCL9,0.07272727272727272,0.07692307692307693,0.1,0.05714285714285714,0.0425531914893617,0.09523809523809523,0.10714285714285714,0.07272727272727272
HCN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPN1SW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCR,0.03289473684210526,0.017241379310344827,0.03592814371257485,0.014492753623188406,0.04054054054054054,0.06896551724137931,0.05813953488372093,0.032679738562091505
BCS1L,0.0,0.025,0.02127659574468085,0.0,0.037037037037037035,0.0,0.0,0.0
BDH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDNF,0.11764705882352941,0.29411764705882354,0.5714285714285714,0.5,0.4444444444444444,0.4,0.5555555555555556,0.23809523809523808
BFSP1,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
BGLAP,0.0,0.030303030303030304,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.04
BICD1,0.14285714285714285,0.14285714285714285,0.0,0.2,0.0,0.2222222222222222,0.0,0.0
BID,0.04726651480637813,0.0540091400083091,0.04364884747425209,0.047752808988764044,0.05938242280285035,0.053390282968499736,0.06494325346784363,0.06253126563281641
BIK,0.026845637583892617,0.045,0.01775147928994083,0.033112582781456956,0.0392156862745098,0.025423728813559324,0.0,0.011560693641618497
PRDM1,0.25,0.27586206896551724,0.3,0.4,0.7777777777777778,0.35294117647058826,0.4827586206896552,0.3387096774193548
BLK,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
BLM,0.07317073170731707,0.02912621359223301,0.07272727272727272,0.06172839506172839,0.125,0.08928571428571429,0.08333333333333333,0.10112359550561797
BLMH,0.014925373134328358,0.021739130434782608,0.015712682379349047,0.029925187032418952,0.023255813953488372,0.014173228346456693,0.018072289156626505,0.025611175785797437
CXCR5,0.0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0
BLVRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BLVRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMI1,0.028117359413202935,0.03445575567736883,0.0234375,0.02972972972972973,0.025974025974025976,0.02161547212741752,0.02574002574002574,0.03896103896103896
BMP1,0.0226628895184136,0.010256410256410256,0.021739130434782608,0.01652892561983471,0.006097560975609756,0.0,0.023809523809523808,0.01881720430107527
BMP2,0.4782608695652174,0.28,0.23529411764705882,0.3333333333333333,0.18181818181818182,0.2692307692307692,0.21739130434782608,0.4444444444444444
BMP6,0.0015313935681470138,0.0,0.0,0.0,0.0,0.00072992700729927,0.0,0.0
BMP8B,0.02304147465437788,0.02702702702702703,0.0411663807890223,0.047058823529411764,0.05025125628140704,0.03614457831325301,0.04150943396226415,0.04328018223234624
BMPR1A,0.09433962264150944,0.09032258064516129,0.11578947368421053,0.13636363636363635,0.075,0.08333333333333333,0.06666666666666667,0.1411764705882353
BMPR2,0.02734375,0.03081232492997199,0.007518796992481203,0.02092050209205021,0.02631578947368421,0.01984126984126984,0.024896265560165973,0.027131782945736434
POLR3D,0.09853249475890985,0.11187607573149742,0.10223048327137546,0.09624413145539906,0.08796296296296297,0.11074918566775244,0.11524163568773234,0.14385150812064965
BNIP1,0.1746031746031746,0.2088607594936709,0.14457831325301204,0.18115942028985507,0.16666666666666666,0.1282051282051282,0.11290322580645161,0.1118421052631579
BNIP2,0.060398690865813745,0.06404136833731106,0.06165858912224017,0.07969303423848878,0.042609153077327724,0.051119177253478525,0.05935251798561151,0.06769884638737098
BNIP3,0.008130081300813009,0.002617801047120419,0.003787878787878788,0.0,0.012903225806451613,0.0072992700729927005,0.003937007874015748,0.012048192771084338
BNIP3L,0.011348161597821153,0.009185936015204309,0.006632852126414358,0.008311461067366578,0.00205761316872428,0.0056406124093473006,0.0042352941176470585,0.010914051841746248
BOK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DST,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0
BPGM,0.07575757575757576,0.07211538461538461,0.0223463687150838,0.02158273381294964,0.0,0.007407407407407408,0.058823529411764705,0.059880239520958084
BPHL,0.012195121951219513,0.009433962264150943,0.010526315789473684,0.009708737864077669,0.01818181818181818,0.0,0.015384615384615385,0.011627906976744186
BPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRCA1,0.0072050938337801605,0.007219759341355288,0.007911839502684374,0.00946259596500625,0.007434944237918215,0.01039539632448487,0.00861482656993879,0.017449415258956748
BRAF,0.0,0.07692307692307693,0.0,0.1111111111111111,0.2,0.0,0.0,0.0
BRCA2,0.16939890710382513,0.12316715542521994,0.10775862068965517,0.13382899628252787,0.14285714285714285,0.1201923076923077,0.09606986899563319,0.15637860082304528
ZFP36L1,0.3333333333333333,0.36752136752136755,0.39705882352941174,0.4639175257731959,0.2972972972972973,0.35384615384615387,0.30158730158730157,0.35384615384615387
ZFP36L2,0.37294469357249627,0.39330615018688414,0.35748618120644077,0.3864193209660483,0.32254290171606864,0.32274285714285716,0.3698663426488457,0.367677740330605
BSG,0.005417522884363908,0.006094489775360129,0.006253771463053377,0.006760140210315473,0.005017771273259461,0.006537832900682627,0.005900690269427744,0.007205441549458151
BST1,0.02127659574468085,0.012048192771084338,0.0,0.0,0.0,0.0,0.0,0.0
BST2,0.00033715441672285906,0.0007655014034192396,0.0021971985718209283,0.00030441400304414006,0.0,0.0009775171065493646,0.001218769043266301,0.0005875440658049354
BTD,0.013513513513513514,0.0380952380952381,0.021052631578947368,0.013333333333333334,0.0,0.06153846153846154,0.016129032258064516,0.021739130434782608
KLF9,0.178743961352657,0.1883445945945946,0.18568232662192394,0.21271676300578035,0.16784869976359337,0.15036496350364964,0.16738197424892703,0.18518518518518517
KLF5,0.21951219512195122,0.2054794520547945,0.13953488372093023,0.18309859154929578,0.35714285714285715,0.2,0.14814814814814814,0.2972972972972973
BTF3,0.009830818472793781,0.012275884348247456,0.00904799370574351,0.012734729117202677,0.009919877909194963,0.008277703604806409,0.01224603395491233,0.012305168170631665
BTG1,0.0749665327978581,0.10714285714285714,0.0759493670886076,0.08600770218228498,0.07758620689655173,0.08849557522123894,0.11047345767575323,0.11592632719393282
BTK,0.014396456256921373,0.013923013923013924,0.008445945945945946,0.00877963125548727,0.006051437216338881,0.0,0.0073964497041420114,0.0065298507462686565
BUB1,0.0,0.0036496350364963502,0.005154639175257732,0.021505376344086023,0.009009009009009009,0.0,0.03314917127071823,0.0040650406504065045
BUB1B,0.04113110539845758,0.03935599284436494,0.02702702702702703,0.03076923076923077,0.01532567049808429,0.045023696682464455,0.045845272206303724,0.034403669724770644
BYSL,0.14814814814814814,0.14043583535108958,0.11632653061224489,0.125,0.1595744680851064,0.12280701754385964,0.12371134020618557,0.1532258064516129
