GENE,DMSO_3h,VHL_3h,DMSO_6h,VHL_6h
595097,120.75,74.75,109.75,78.5
SNORD18A,14.75,2.75,3.0,1.75
SNORD18B,8.25,2.5,2.25,4.0
SNORD18C,19.25,5.75,14.75,9.25
SMG1P5,92.75,77.5,70.75,60.5
PGM5P2,124.5,78.75,74.75,62.75
CYB5RL,176.5,105.25,148.0,96.75
606551,3186.0,2036.0,2589.75,1798.0
NPIPB13,378.25,213.75,174.5,154.25
CYP51A1-AS1,10.5,4.5,3.25,4.5
AL079338.1,12.75,14.25,4.0,2.0
SERINC4,279.75,167.0,171.0,118.25
619190,165.75,119.5,167.25,141.75
FAM229B,13.5,12.0,10.5,12.0
ZNF704,14.5,7.5,9.25,6.5
MBOAT4,3.5,1.75,0.75,1.75
SCARNA9,377.5,282.0,239.5,215.75
619498,28.0,15.75,36.25,19.0
SNORA27,53.0,15.75,33.25,11.5
619505,25.25,10.25,22.25,14.75
SSBP3-AS1,29.0,9.75,12.0,5.0
SNORA3A,25.25,19.25,30.0,18.75
SNORA7A,62.5,42.75,52.25,44.75
SNORA52,31.25,10.0,16.75,7.25
619567,72.75,22.25,37.5,17.25
SNORA4,86.75,29.5,37.5,22.5
SNORA41,17.25,7.75,12.75,4.25
SNORD95,12.75,6.0,6.5,3.25
SNORD96A,97.0,70.25,112.75,67.5
RPL31P11,60.0,37.25,34.25,32.5
ZNF674,58.0,39.5,68.5,50.25
SLC7A11-AS1,179.5,146.5,51.5,64.75
CCNYL6,100.25,71.75,92.75,65.5
TMEM75,16.75,9.25,5.25,3.75
SNORA19,7.0,1.5,3.75,2.5
POTEM,4.5,4.0,5.75,2.0
TSC22D1-AS1,5.0,1.25,4.5,1.5
SNHG6,7917.5,6569.75,6931.75,6061.5
641648,53.75,17.5,51.0,22.25
TMEM91,58.75,29.75,39.75,21.5
ECSCR,2.25,2.75,3.25,0.5
641977,375.25,290.5,328.0,254.0
642236,35.75,17.0,21.5,15.25
ZNF876P,72.75,45.25,54.75,25.25
AL135925.1,177.75,133.5,124.25,79.0
642423,9.5,4.25,6.0,2.25
MROH6,90.25,64.0,95.25,67.5
AGAP9,46.5,24.5,44.0,30.0
POU5F1P3,8.0,4.5,3.75,3.0
SCX,11.75,6.25,4.5,5.25
TBC1D22A-AS1,10.25,4.25,5.25,3.25
NPIPA2,13.0,12.5,13.75,11.0
642826,164.75,109.25,105.25,73.25
CPSF4L,71.5,50.75,83.75,51.0
LINC00535,3.75,2.25,2.25,2.25
ANKRD20A3P,3.5,3.75,0.25,0.0
CERNA2,10.5,8.75,0.5,0.5
FLVCR1-DT,130.25,96.5,116.0,109.25
SMIM5,1.75,0.75,1.0,0.25
643036,8.75,5.0,5.75,3.5
C11orf97,5.25,5.0,3.0,3.0
SMIM15,2998.75,2051.5,2476.75,1938.25
CCT6P3,111.75,61.0,68.25,45.0
643201,2.5,3.75,0.75,0.0
TMEM72,3.5,0.25,0.75,0.25
MAP1LC3B2,35.0,28.0,21.5,23.0
643314,6.75,2.0,2.75,2.5
C15orf62,56.25,29.0,28.5,18.75
643339,4.25,1.75,1.0,2.25
BTBD18,7.25,4.5,2.5,4.75
TMEM253,4.25,1.5,1.75,1.0
RNF224,5.0,3.75,0.75,0.75
ZNF862,109.75,70.75,93.0,73.5
CCER2,8.25,4.75,1.5,1.75
GOLGA8N,4791.0,3283.25,2758.25,2379.0
GOLGA6L4,87.25,57.75,54.5,40.5
643719,60.5,43.5,27.5,24.25
643723,17.5,11.25,6.0,5.25
643749,32.25,28.0,15.25,8.5
LINC02453,16.0,5.5,3.75,2.5
643783,75.5,54.75,58.5,43.75
ZFP62,378.0,245.75,406.0,278.75
LINC01128,82.75,55.75,78.25,58.5
TMPPE,191.5,104.5,82.5,65.5
CBLN3,17.75,9.75,7.0,8.0
CRNDE,1286.5,992.25,990.5,897.25
643977,971.0,649.25,653.5,430.0
FNDC10,131.0,90.25,108.75,87.75
CBWD6,4.5,3.5,3.5,1.25
MSH2-OT1,3.75,2.75,2.5,1.0
SDHAF1,456.5,276.75,404.25,278.75
644128,905.0,583.25,542.5,396.5
644172,33.5,14.0,19.0,18.0
SYCE3,6.25,5.25,3.5,2.5
644192,7.5,5.25,2.75,1.5
LINC00622,2.25,1.5,5.75,3.75
644285,56.5,29.25,45.75,44.5
RPL13AP6,68.5,52.25,47.5,32.0
SMIM10,672.0,473.25,378.25,324.75
PPIAL4G,0.25,0.25,1.5,0.5
644649,69.5,65.5,88.75,76.0
AC132192.2,26.5,16.25,35.75,20.25
RAD21-AS1,1085.25,788.25,585.5,360.75
644714,893.75,599.0,743.25,648.75
644762,471.5,347.75,482.0,414.25
644809,2.25,1.5,2.5,1.25
FAM83G,90.5,44.5,58.0,37.0
LINC01184,402.75,290.25,291.5,238.75
GCC2-AS1,40.25,32.75,33.5,23.25
644936,35.0,17.0,30.0,16.0
644962,104.0,64.25,68.25,40.75
ALG1L2,6.25,6.0,2.75,2.75
PIK3CD-AS1,165.25,94.25,118.5,69.75
CCNI2,3.25,3.5,4.5,3.25
PPIAL4D,4.5,1.75,0.75,1.75
CBX3P2,45.75,41.25,22.5,17.75
LINC02802,64.75,33.75,28.5,22.5
LINGO3,5.75,5.75,3.25,2.0
EIF3J-DT,150.5,109.75,125.25,97.5
LINC00461,30.5,28.0,32.5,20.5
FAM86C2P,153.0,104.5,127.75,99.5
645431,25.5,15.5,26.25,17.5
IGFL2-AS1,3.25,3.5,1.25,1.0
LHFPL3-AS1,7.0,5.5,3.25,3.0
645638,1.75,3.75,2.25,1.75
POU5F1P4,5.25,2.0,2.5,1.25
RPL13AP3,7.0,4.75,5.5,2.25
645700,7.0,4.25,10.25,5.75
645752,11.5,10.75,3.25,7.25
CCDC154,0.25,0.0,1.75,0.5
TMEM14EP,72.75,30.75,26.75,12.0
ADORA2A-AS1,13.5,5.5,3.0,4.25
RAET1K,1.5,0.75,1.25,1.5
646074,16.75,9.75,15.75,13.0
CHEK2P2,3.25,3.75,5.25,3.0
646214,1497.75,1018.5,897.0,661.75
LINC00607,17.25,13.25,1.25,2.5
646405,4.25,1.25,3.75,1.25
646450,11.25,6.75,7.0,4.25
646471,144.75,84.0,76.25,51.5
URAD,7.25,6.5,4.25,4.75
NIPBL-DT,2453.25,1657.5,1378.25,916.75
646762,464.5,275.75,281.25,194.0
SETSIP,65.75,34.5,37.75,29.0
FAM227A,69.5,52.75,56.0,35.5
C6orf132,13.75,10.25,12.5,6.25
647033,14589.0,10478.0,13722.75,11008.25
GOLGA6L10,10.75,6.75,8.75,3.5
STMP1,2967.75,2158.75,2640.75,2148.25
EMBP1,577.75,443.5,288.25,202.0
SRGAP2B,131.0,66.5,109.0,64.25
C13orf42,0.0,0.0,0.25,1.25
SERPINE3,6.5,3.25,3.75,1.0
647190,11.75,3.0,2.75,0.75
647288,42.75,30.0,27.0,15.5
TEX22,12.0,7.0,8.25,8.0
LINC02026,1.0,1.25,2.25,1.25
647859,27.75,29.25,30.5,25.0
NORAD,12106.75,8001.75,8823.75,6801.75
AC025171.1,541.75,364.0,266.5,168.5
649946,65.5,43.5,24.5,23.75
ABCA17P,5.75,3.75,2.5,3.0
ZNF192P1,64.0,50.5,75.0,51.0
651430,3.0,3.25,6.0,4.0
ANKRD33B,53.0,32.0,98.0,69.25
AC141586.1,302.5,194.0,192.5,142.75
SNORA48,23.25,14.75,17.5,8.25
652966,30.25,10.5,23.0,9.0
CASTOR1,2.5,2.75,2.5,2.75
GOLGA8J,841.0,470.0,479.25,359.75
GOLGA8T,68.25,47.25,36.25,25.25
653113,52.0,41.75,40.25,26.75
ZBTB8A,76.0,52.0,35.5,27.0
GOLGA8K,554.25,336.5,334.0,255.75
ANXA8,2.75,2.25,3.0,1.75
AC114490.1,76.5,45.0,48.75,34.25
653188,60.75,51.75,61.5,44.5
KIAA0895L,272.25,178.75,303.0,210.25
NCF1,4.0,2.0,3.25,2.75
653390,343.75,239.75,280.5,216.0
SRGAP2C,105.0,85.25,79.25,60.5
653479,205.0,162.25,164.0,133.0
GPR89A,184.5,130.5,193.5,148.25
PHLDB3,10.0,5.0,10.25,6.75
PPIAL4C,3.0,2.75,3.5,5.0
WASH7P,298.5,183.75,212.75,166.5
TBC1D3P1-DHX40P1,427.75,333.5,352.0,241.25
AC025048.6,1096.25,806.75,852.25,630.75
653659,81.5,47.5,88.25,68.0
SEC1P,12.25,9.25,8.0,6.5
653712,57.75,32.0,37.0,22.25
GOLGA8M,2798.75,2096.5,2156.25,1656.75
MZT2A,169.0,123.5,155.25,132.0
FAM72B,462.5,371.5,460.5,281.25
ACTR3C,4.5,3.75,6.0,2.25
SNORA5A,15.0,6.75,7.5,4.25
SNORA8,60.75,40.5,57.5,37.25
SNORA75,23.75,7.0,10.0,4.75
SNORA13,7.5,1.5,5.25,1.75
654342,3.25,0.5,2.75,0.25
LGALS9C,30.5,15.0,25.75,20.75
NME1-NME2,3159.25,2429.75,3443.0,3104.0
LRTM2,62.25,37.75,18.5,21.0
SNHG20,336.25,204.75,289.5,189.25
654466,6.0,1.75,3.0,3.75
PCP4L1,8.0,4.5,2.25,2.75
NCF1B,1506.75,1038.0,993.25,615.5
NCF1C,1490.25,987.5,878.75,529.25
654841,5.25,3.5,4.0,5.0
664618,66.75,29.5,51.75,31.5
HNRNPA1P10,9508.0,6521.0,7741.0,6207.0
SCARNA20,4.5,1.25,2.0,0.5
SCARNA2,12.25,7.75,6.25,4.0
SCARNA7,94.75,43.25,73.5,73.25
SCARNA13,12.25,6.75,11.25,7.5
SNHG22,28.5,14.25,21.25,14.5
SCARNA22,26.75,18.0,17.5,14.0
SCARNA4,9.75,4.25,6.5,3.0
SCARNA6,3.75,2.25,3.75,1.75
SCARNA1,3.0,0.75,1.0,0.5
SCARNA5,3.0,2.25,2.25,2.5
SCARNA8,9.25,6.25,5.5,2.75
SCARNA12,78.0,51.25,65.0,34.5
SCARNA15,11.0,2.5,2.75,5.25
SCARNA11,1.75,2.25,3.0,0.5
SCARNA16,18.5,10.75,20.0,9.75
SNORA1,20.5,6.25,7.0,4.25
SNORA2A,9.75,3.5,2.25,2.75
SNORA2B,9.5,6.5,4.5,2.25
SNORA5B,3.0,0.5,1.75,0.75
SNORA5C,7.75,5.5,5.25,3.5
SNORA7B,18.5,10.0,11.25,7.75
SNORA9,51.75,18.0,25.0,10.25
SNORA12,2.25,1.5,2.75,1.75
SNORA14B,15.25,12.25,14.0,12.5
SNORA15,2.75,1.5,1.25,1.0
SNORA17A,43.75,15.25,30.75,15.5
SNORA18,185.75,93.25,153.5,114.75
SNORA20,14.0,5.75,5.0,9.0
SNORA22,9.25,2.75,10.75,4.75
SNORA23,6.75,2.5,6.25,5.0
SNORA24,23.5,11.25,26.75,15.75
SNORA26,33.0,11.0,20.0,14.25
SNORA28,8.75,6.25,6.5,3.0
SNORA29,5.5,0.75,4.0,1.5
SNORA31,111.5,72.75,77.75,77.75
SNORA2C,22.5,15.0,12.75,6.0
SNORA36A,7.5,3.75,7.25,4.5
SNORA38,1.75,1.0,0.75,0.25
677822,310.75,202.0,249.5,185.25
SNORA80E,4.25,2.25,1.5,1.5
SNORA17B,34.5,11.25,14.5,9.5
SNORA44,38.0,15.5,34.0,13.5
SNORA3B,21.25,8.75,17.25,9.5
SNORA46,4.0,2.75,2.25,0.75
SNORA50A,8.5,7.5,1.5,1.75
SNORA51,24.75,17.25,14.25,10.25
SNORA53,7.25,3.75,6.0,3.75
SNORA55,14.0,9.25,7.5,3.75
SNORA56,12.5,5.25,12.5,4.75
677836,8.75,5.75,6.0,5.5
SNORA61,166.5,72.0,219.25,122.5
677839,11.75,6.0,9.5,4.25
677840,2.25,0.5,0.5,0.5
SNORA50C,9.0,7.25,11.5,8.25
SNORA77,7.0,4.25,4.5,4.25
SNORA78,5.0,4.0,3.75,1.5
SNORA80A,3.0,0.25,4.0,0.0
SNORA81,68.0,20.5,34.5,16.0
677848,4.75,0.75,3.5,0.75
SNORD1B,3.75,1.5,2.5,0.75
677850,6.5,2.0,4.5,2.0
SNORA59A,2.5,0.75,3.75,1.25
CD27-AS1,257.25,165.0,156.75,147.75
SNORA25,35.75,7.25,22.75,10.0
SNORD12,14.25,3.0,5.5,3.0
SNORD11,16.25,10.75,10.25,9.25
SNORA32,39.75,12.75,20.75,13.0
SNORD5,58.5,16.0,27.75,25.0
SNORA16A,33.0,15.0,26.25,9.5
SNORD6,14.0,4.25,6.5,4.25
SNORD7,3.75,1.75,2.25,1.25
SNORD13,13.75,9.25,9.75,9.75
SNORD45C,17.0,8.25,14.5,6.75
SNORD17,76.0,58.25,50.75,49.0
692088,30.5,6.25,15.75,9.75
692089,33.5,12.0,19.25,7.25
692090,6.25,1.75,4.0,1.5
SNORD23,51.5,32.0,44.0,31.25
SNORD62B,18.0,7.25,11.25,6.5
MSMP,32.5,22.0,20.25,16.75
FAM86DP,283.75,175.75,237.0,182.5
SNORD65,61.0,35.5,56.5,38.25
SNORD66,2.5,1.5,1.5,0.75
SNORD67,16.75,8.75,9.5,7.75
SNORD69,43.75,14.75,27.0,15.25
SNORD70,2.5,0.5,0.5,0.5
SCARNA10,20.75,11.25,12.0,14.5
SNORA16B,7.75,5.25,2.0,1.25
SNORA57,43.0,24.75,37.5,22.5
692195,29.0,7.25,12.75,6.0
692196,161.25,61.0,141.0,67.5
692197,21.5,5.25,11.75,9.0
692198,35.25,11.25,23.5,11.0
SNORD84,37.5,24.5,27.0,13.5
SNORD86,556.75,410.5,592.0,441.25
SNORD88A,8.5,2.5,5.0,2.5
692203,141.0,66.75,91.25,60.25
692204,14.75,7.0,12.25,8.0
SNORD89,11.25,8.75,5.25,9.25
692207,3.0,1.0,1.5,1.0
692208,3.0,3.75,2.5,1.5
SNORD93,5.25,1.5,6.0,3.5
SNORD99,42.75,17.0,28.0,13.75
SNORD110,56.5,27.0,38.5,18.75
SNORD97,8.0,3.25,3.5,2.75
692224,480.25,325.75,431.25,332.0
SNORD94,18.25,5.75,9.0,3.75
692227,102.0,55.0,88.75,54.5
SNORD105,3.5,0.5,1.25,0.75
SNORD117,5.75,2.5,4.5,0.25
692234,8.0,6.75,8.0,6.75
692235,8.0,6.75,8.0,6.75
PPAN-P2RY11,659.25,419.25,262.25,233.25
MIR421,5.75,4.75,1.0,1.25
MIR548D1,11.5,9.0,8.75,3.5
MIR553,2.75,1.5,1.5,0.25
MIR555,15.25,9.75,7.25,5.0
MIR564,15.0,12.5,13.5,11.0
MIR573,11.25,6.0,7.0,7.5
MIR588,0.25,1.5,0.0,0.75
MIR589,5.25,2.5,2.25,2.0
MIR590,9.5,1.25,3.0,2.0
MIR600,8.75,4.75,4.0,3.5
MIR611,2.5,2.0,1.75,1.75
MIR612,2.75,3.0,1.0,1.5
MIR613,6.25,5.5,6.0,6.5
MIR616,5.5,4.75,7.25,2.5
MIR621,41.0,36.0,28.75,18.5
MIR628,3.25,4.0,4.75,1.75
MIR630,5.5,3.5,2.5,2.5
MIR631,11.75,7.0,3.25,3.75
MIR632,359.75,264.0,278.75,198.75
MIR635,11.25,11.25,2.75,2.25
MIR636,387.0,275.5,291.25,270.75
MIR638,55.25,45.5,40.5,26.5
MIR639,277.5,213.25,248.75,182.75
MIR641,6.0,3.5,2.5,1.75
MIR643,3.5,0.25,2.25,0.0
MIR647,10.25,4.75,4.75,3.25
MIR92B,2.75,1.0,1.5,0.25
H2AC19,37.25,28.0,25.75,29.75
LHFPL3-AS2,8.25,4.5,5.75,4.0
MIR658,37.5,20.0,22.0,15.5
MIR659,3.25,0.75,2.75,2.0
SNORD118,20.25,21.25,17.75,14.5
LINC00163,4.5,1.75,0.5,0.25
727708,3.0,3.0,1.25,0.5
727751,139.5,88.25,89.5,73.5
ROCK1P1,93.25,71.0,69.75,51.25
727764,129.25,101.0,91.75,65.25
RNF208,0.75,1.0,2.75,4.75
RGPD8,8.25,5.5,11.0,6.0
DDX11L9,5.75,3.75,4.0,4.75
FAM156B,218.5,157.0,187.0,177.0
727896,646.25,439.5,1197.75,989.25
TLCD2,97.75,64.5,95.5,79.75
GXYLT2,8.5,7.75,6.75,4.5
MROH1,48.75,34.5,49.75,41.0
728024,665.25,531.0,637.0,473.5
SSR4P1,44.0,33.0,36.25,24.5
GOLGA8O,3847.75,2677.5,2310.5,1713.0
728066,971.25,542.0,781.0,600.0
728084,1.25,2.75,1.5,4.0
NUTM2A,4.25,2.5,1.25,1.25
NUTM2D,15.5,10.0,4.75,4.75
728175,5.25,5.0,1.5,2.25
NUTM2A-AS1,224.25,156.5,203.75,158.5
RSPH10B2,4.0,2.0,2.75,0.75
728228,20.25,7.5,9.25,4.0
PI4KAP1,303.75,204.75,254.0,186.75
728262,2.75,2.0,0.75,0.5
D2HGDH,140.75,69.0,72.75,74.5
GOLGA6L7,50.0,27.75,22.0,15.5
GTF2H2C,279.5,213.0,249.75,205.5
POTEF,3.5,0.75,1.25,1.0
AC055839.2,9.75,7.5,6.5,3.5
728407,199.25,139.0,144.5,106.75
728409,0.25,0.0,1.5,0.0
LINC00680,141.25,99.0,153.5,100.75
LINC01137,28.5,19.75,35.75,26.5
PPIEL,141.0,91.75,82.5,71.0
TGFB2-AS1,3.0,0.5,0.25,1.0
AC020928.1,30.0,17.25,31.0,26.25
DNLZ,205.75,144.5,214.0,204.75
SERF1B,98.5,63.5,112.75,81.25
GOLGA8H,1086.75,573.5,620.0,410.25
728524,317.0,188.0,150.25,93.0
C2orf92,19.5,9.75,11.25,8.75
728554,1401.5,1059.75,1450.5,1237.25
ENTPD1-AS1,110.75,77.5,73.25,55.25
C12orf73,190.5,142.25,200.25,139.75
CCDC169,28.5,21.0,9.0,9.5
728609,451.5,343.75,398.75,307.75
728613,271.75,181.25,172.25,115.0
MEIKIN,3.0,0.5,0.0,0.0
CDK11A,1779.5,994.25,1630.25,1347.5
728643,4.75,2.75,1.75,2.5
RPL13AP5,91817.5,70043.0,80335.0,69024.75
SLC35E2B,1098.25,714.75,876.0,665.5
728673,12.75,8.5,9.0,7.25
EIF3CL,766.25,544.5,732.25,683.5
728730,107.25,77.25,55.25,49.75
728739,205.25,156.25,182.25,127.0
AC092295.2,62.75,35.25,43.25,32.25
728758,1076.25,792.5,1032.25,796.75
SCAMP1-AS1,110.25,86.75,126.5,75.75
ANKDD1B,11.75,5.5,4.5,4.5
FAM72D,165.5,114.0,163.0,113.75
NBPF8,123.0,85.5,93.0,81.25
728882,3.25,1.25,0.75,2.75
NPIPB11,8.75,4.75,5.5,3.0
ZNF736,1609.75,850.75,882.0,631.75
PPIAL4F,4.5,1.75,0.75,1.75
728963,49.0,19.0,40.25,19.5
728989,1.5,0.0,1.75,0.5
ZBED5-AS1,145.75,95.0,100.75,68.0
RPEL1,1.5,1.0,0.0,0.25
LINC02158,15.5,15.5,12.0,9.75
GASK1A,7.25,5.75,5.25,7.5
AGAP5,23.5,18.5,29.0,24.0
729096,287.0,223.0,240.75,153.75
GTF2IRD1P1,380.25,267.25,329.0,247.0
729171,2.75,2.75,3.25,0.75
729176,626.5,492.75,742.75,525.5
729177,4.0,1.75,2.75,1.5
729178,12.25,7.25,6.75,4.5
729220,24.25,19.5,12.75,12.0
729224,1.5,3.5,1.5,1.5
CCR2,667.0,983.5,968.0,1776.0
ZNF286B,224.25,145.5,234.0,162.0
PLIN4,57.0,43.25,26.5,25.25
729375,76.5,49.75,49.0,39.0
CASTOR2,610.5,325.5,582.0,390.25
CCDC61,83.5,53.75,78.25,65.0
TMEM242,704.75,515.75,638.0,528.75
AACSP1,2.75,1.0,2.0,2.75
FAM72A,771.5,630.25,805.5,494.5
RGPD6,8.25,4.75,9.5,5.25
729582,35.5,25.5,26.5,18.5
SPDYE6,64.5,46.75,30.5,24.0
729603,67.5,38.5,49.0,43.25
729614,217.75,174.25,150.25,119.5
729633,85.75,57.0,84.25,46.25
AC106820.2,5.75,4.25,7.0,4.0
CCDC175,42.25,28.5,35.25,38.0
LINC00847,342.0,263.0,386.5,291.25
DNAJC27-AS1,7.25,6.5,3.25,3.5
AC068587.4,15.25,9.5,6.75,3.5
729737,3.75,2.0,1.25,0.75
GOLGA8CP,6.75,4.25,3.5,1.5
729799,151.75,110.5,95.5,80.25
UMAD1,583.75,401.0,467.5,362.5
AL121987.2,106.0,58.75,55.25,48.5
TBC1D3,38.5,29.25,30.5,29.25
TBC1D3H,64.25,43.0,53.5,47.5
CRPPA,8.25,4.25,5.75,7.25
729930,26.75,20.0,15.75,11.25
SHISA7,1193.75,734.0,604.25,438.5
MORN2,32.25,21.0,30.75,20.5
729975,46.25,21.0,51.5,27.75
BORCS8,402.75,271.25,387.5,275.0
ZNF814,736.5,419.0,813.25,754.75
ZNF726,9.5,2.5,3.75,2.5
LINC00886,50.5,34.75,37.0,26.75
730092,241.0,158.75,173.0,123.75
MOSMO,220.5,126.0,204.75,117.75
AL162231.1,24.5,10.0,10.0,7.5
CRYZL2P,272.75,195.0,202.25,159.5
FAM166B,5.75,3.5,1.5,2.0
TMEM229A,0.0,0.0,0.25,1.25
AC093249.6,5.0,1.0,2.25,1.5
730202,26.5,22.75,30.25,19.75
LINC01136,42.25,28.75,21.25,30.25
PPIAL4E,4.5,1.75,0.75,1.75
GTF2H2C_2,171.75,138.75,173.25,155.0
730971,3.5,2.25,1.0,3.0
RFX8,41.0,24.75,43.5,38.75
LINC01347,134.0,91.0,86.75,56.5
731424,55.75,50.75,31.25,17.75
731656,10.5,9.25,1.25,5.75
TDRG1,251.75,184.5,69.25,37.25
CSKMT,22.5,12.75,21.25,15.5
LINC00106,29.5,18.75,16.25,12.5
CEMP1,40.25,25.75,26.5,18.0
PFN1P2,51.0,30.5,24.5,33.0
RELL1,137.75,73.0,110.0,51.0
MIR671,93.75,56.75,88.75,70.25
TVP23A,632.25,470.0,601.25,459.25
780852,6.75,5.25,16.0,17.25
780853,3.0,0.5,2.5,2.0
SNORD3D,3.25,1.5,3.75,2.5
UQCC3,525.5,383.75,430.5,328.5
100009667,1.75,1.75,2.5,1.25
ZBTB11-AS1,243.0,165.25,184.5,139.75
100033413,5.0,5.5,0.5,0.75
100033414,5.0,4.0,2.5,1.75
100033416,43.25,23.5,11.0,10.0
100033417,3.5,2.25,0.25,0.5
100033418,7.0,2.5,2.75,1.25
100033425,3.0,1.75,0.25,0.75
100033426,2.75,3.25,0.75,0.5
100033427,3.0,1.0,0.5,0.5
100033428,3.5,3.25,0.75,0.5
100033430,6.0,2.5,1.75,1.75
100033431,12.75,6.0,3.25,1.0
100033432,16.5,8.75,4.25,2.75
100033433,14.75,11.75,6.25,3.25
100033435,7.5,5.25,1.25,0.75
100033438,0.75,1.25,0.0,0.25
100034743,18.25,14.5,7.0,9.25
CDKN2B-AS1,170.0,109.0,97.25,81.5
100049076,60.5,39.75,63.25,42.75
SIGLEC14,66.25,39.75,82.25,43.5
NINJ2-AS1,189.75,125.25,132.5,82.75
SNHG8,1548.5,1110.75,1425.75,1100.5
GTF2IP4,1725.75,1242.75,1596.75,1205.75
100101148,156.0,85.25,66.25,40.75
100101266,3.0,1.25,2.5,3.25
POM121C,2507.25,1643.0,2243.75,1728.75
100101440,9.5,5.75,6.25,2.5
ZSCAN30,273.0,181.25,226.5,156.5
100113378,4.0,2.0,3.25,1.75
SNORD125,26.5,16.0,20.25,15.0
100113381,79.5,37.5,57.25,28.0
100113392,4.25,2.0,1.0,1.0
100113393,15.5,5.25,15.75,6.5
TMEM170B,1072.75,911.0,793.75,729.75
100124516,39.0,12.0,23.0,11.5
100124533,3.5,3.25,4.0,2.0
SNORA84,9.5,11.5,8.75,6.0
HOTAIR,22.75,14.75,14.25,12.75
ZGLP1,12.5,12.25,11.25,8.0
FAM86JP,50.75,46.5,35.5,29.5
MIR374B,2.0,3.75,1.5,0.5
MIR922,67.0,47.0,57.25,43.25
MIR940,2.5,3.25,1.5,1.25
MIR943,31.75,21.5,33.0,21.25
MIR937,84.25,46.5,63.5,38.25
MIR939,76.25,47.75,65.0,56.75
100126784,4.5,1.75,2.0,1.0
EGOT,8.0,6.5,4.25,3.75
GHRLOS,85.0,53.0,47.25,36.0
SLCO4A1-AS1,169.75,103.0,112.5,95.25
100127889,3.75,0.75,1.25,0.25
AC005358.1,5.25,5.0,2.25,3.75
100128055,316.25,207.0,173.5,98.25
FAM229A,3.0,3.0,3.0,1.5
STAU2-AS1,4.25,1.25,6.5,4.0
AC008040.1,107.75,97.25,32.25,15.75
100128176,4.0,5.0,5.5,1.75
TMPO-AS1,2631.25,1914.25,2031.0,1231.75
100128285,122.25,94.25,89.5,78.0
100128288,45.5,30.75,40.5,30.75
100128338,65.25,50.5,52.75,40.5
100128378,12.5,6.25,1.25,0.5
FAM225B,17.75,10.5,14.25,7.25
ARHGAP42-AS1,5.25,2.75,2.0,1.75
AP002490.1,2243.25,1380.75,1261.75,834.25
100128537,9.0,4.5,10.75,6.25
AC011444.1,22.0,15.5,10.5,8.75
C19orf71,33.5,16.75,11.75,10.0
100128573,8.5,4.0,2.25,2.25
SLC8A1-AS1,6.0,3.0,1.75,2.5
ACVR2B-AS1,20.0,12.0,12.0,8.75
OST4,2478.75,1866.25,2773.5,2096.0
AC108134.1,28.0,16.25,22.75,16.5
LINC00476,258.5,178.75,174.25,141.75
SRRM2-AS1,46.75,33.5,20.75,17.25
100128822,152.0,97.25,105.0,68.0
VPS9D1-AS1,818.0,512.0,497.0,383.5
ZBTB42,83.5,44.0,82.5,79.0
100129027,5.0,1.5,2.25,1.75
PKP4-AS1,73.0,53.25,74.25,52.25
SEMA3F-AS1,381.25,218.5,320.25,213.0
KTN1-AS1,52.25,39.0,48.75,30.0
100129083,91.75,61.0,47.5,40.5
KHDC1L,1.25,0.75,2.5,1.25
AC092506.1,37.5,29.0,62.75,34.75
100129148,1781.0,1112.25,1375.75,1024.0
ZSCAN16-AS1,337.25,245.75,267.25,201.5
MATN1-AS1,23.25,15.75,23.75,24.5
DEFB131B,25.25,19.25,6.25,4.25
SMIM27,102.75,67.25,66.25,47.0
100129269,6.75,2.75,2.5,3.0
100129316,5.0,6.75,1.75,2.25
SMIM10L1,2057.5,1466.0,1851.5,1316.25
100129424,1255.25,818.75,854.25,675.75
100129460,215.5,151.5,123.5,93.75
100129461,41.5,29.5,35.25,22.0
MKRN2OS,5.0,1.5,1.5,1.25
ZNF37BP,1264.75,878.0,1032.5,859.5
SOD2-OT1,67.25,46.75,47.25,48.25
AL513477.1,59.25,38.0,30.0,24.75
LINC02035,10.75,8.25,18.0,8.5
100129697,19.5,9.25,7.5,6.0
STPG3-AS1,5.25,4.0,11.5,7.25
CCDC152,10.0,6.0,3.75,4.5
ZNF737,0.25,0.25,0.5,1.25
PCOLCE-AS1,26.0,17.0,15.0,8.25
SCOC-AS1,38.25,29.0,33.0,22.5
AC139887.2,175.25,77.5,45.75,38.0
AC097382.2,1663.25,1169.0,1734.0,1316.5
100129961,80.25,49.0,53.75,37.0
URAHP,83.5,47.0,58.0,37.75
100130172,33.25,21.5,15.25,9.25
EFCAB14-AS1,117.5,118.75,73.75,64.75
LINC00861,910.0,534.5,92.25,52.25
100130298,3.25,1.0,1.25,0.5
C17orf107,4.75,2.75,3.25,2.25
AL359924.1,36.25,23.5,21.0,14.25
TMEM262,6.25,1.0,3.0,3.5
AL008729.1,30.75,25.0,33.25,18.25
LINC02593,63.5,37.0,36.75,28.0
WAKMAR2,77.0,50.5,35.75,20.75
TMEM221,44.75,30.25,24.0,21.25
AL445931.1,14.5,7.0,3.75,2.75
100130557,111.0,72.0,81.5,41.5
100130581,59.5,38.0,22.75,21.75
PRR32,36.0,26.75,26.5,14.0
AC019080.1,167.0,123.75,111.25,85.0
ATP6V1FNB,124.75,61.25,64.5,57.5
EFCAB10,174.5,110.0,210.75,164.5
