task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1627	d5/784486	16193668218670181000	PICARD_METRICS (mp715-MV411-ZEB2_R1)	COMPLETED	0	2020-11-10 03:32:01.198	5m 58s	2m 5s	109.6%	1.5 GB	39.3 GB	4.1 GB	674.8 KB
1307	98/444c6b	16332310809153291148	MERGED_BAM_FILTER (mp760-MV411_MEF2D_NT_SC_63-FLAG_MEF2D_R1)	COMPLETED	0	2020-11-10 03:15:20.964	22m 43s	17m 49s	125.9%	14 MB	22.6 MB	14.1 GB	5.2 GB
1593	0e/b14214	14600981499317303261	MACS2_ANNOTATE (mp116-MV411-MYB_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:29:08.219	9m 2s	4m 26s	100.0%	2.5 GB	2.5 GB	1.6 GB	355.2 MB
1595	20/0288a4	2911770648368499990	PICARD_METRICS (mp35-D9-INPUT_R1)	COMPLETED	0	2020-11-10 03:29:23.757	8m 47s	4m 25s	104.0%	1.2 GB	39.3 GB	5.9 GB	693.7 KB
1624	0e/8faaba	854735322028414202	PLOTFINGERPRINT (mp627-MV411-MEF2C_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:31:22.959	6m 50s	3m 4s	675.5%	1.5 GB	4.8 GB	75.4 GB	39.3 MB
1611	38/ef51d8	4273420428194196082	MACS2_ANNOTATE (mp587-MV411-IKZF1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:30:26.531	7m 56s	4m 34s	100.0%	2.5 GB	2.5 GB	1.6 GB	366.2 MB
1445	25/917224	4170407342670984153	PHANTOMPEAKQUALTOOLS (mp357-MV411-ZMYND8_R1)	COMPLETED	0	2020-11-10 03:19:38.504	18m 50s	14m 23s	71.4%	1.4 GB	1.9 GB	12.5 GB	10.9 GB
1484	24/bf76e3	2544975886937058289	PLOTPROFILE (mp358-MV411-ZMYND8_R1)	COMPLETED	0	2020-11-10 03:21:24.105	17m 7s	14m 23s	822.0%	3.6 GB	4.6 GB	3.5 GB	1.3 GB
1503	62/bbca6d	1215082523499357060	BIGWIG (db54-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:22:44.795	15m 48s	12m 14s	132.4%	1.9 GB	1.9 GB	21.7 GB	14.4 GB
1547	fe/8f99f3	14241877672680890110	MACS2 (db38-MV411-WDR5_429A_R1 vs db44-MV411-IGG_R1)	COMPLETED	0	2020-11-10 03:25:48.890	12m 47s	9m 47s	119.5%	1000.6 MB	1.2 GB	7.1 GB	4.3 GB
1579	de/0f2f36	1362943603507892233	MACS2 (mp742-DFAM71927V3-MYC_R1 vs mp326-DFAM71927V3-INPUT_R1)	COMPLETED	0	2020-11-10 03:28:22.907	10m 17s	6m 40s	98.1%	1.5 GB	1.8 GB	6.5 GB	3.6 GB
1609	7a/652b17	11914091285099034810	PLOTFINGERPRINT (mp773-MV411-HOXA9_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:30:20.064	8m 23s	4m 5s	624.4%	1.6 GB	4.9 GB	77.6 GB	45.6 MB
1470	02/15854e	18031133035502368539	PLOTPROFILE (mp610-HEL9217-INPUT_R1)	COMPLETED	0	2020-11-10 03:20:47.467	18m 1s	15m 20s	790.7%	3.5 GB	4.4 GB	3.6 GB	1.3 GB
1471	37/83a3cf	2012131217589813453	PLOTPROFILE (mp581-MV411-MEF2C_R1)	COMPLETED	0	2020-11-10 03:20:49.170	18m 1s	15m 11s	798.5%	3.5 GB	4.5 GB	3.5 GB	1.3 GB
1486	76/7405b7	206167200706156076	PLOTPROFILE (mp716-MV411-GSE1_R1)	COMPLETED	0	2020-11-10 03:21:32.449	17m 19s	14m 45s	831.2%	3.5 GB	4.4 GB	3.5 GB	1.1 GB
1600	ce/80a316	8562671239686992821	MACS2_ANNOTATE (mp717-MV411-GATA2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:29:49.641	9m 6s	4m 24s	100.0%	2.5 GB	2.5 GB	1.6 GB	356.6 MB
1475	45/c372c1	1616073438068020406	PLOTPROFILE (db42-MV411-WDR5_D9E1_R1)	COMPLETED	0	2020-11-10 03:20:58.944	18m 2s	15m 3s	808.5%	3.6 GB	4.5 GB	3.4 GB	1.2 GB
1605	36/fa6b3e	7857050774420850260	PICARD_METRICS (mp773-MV411-HOXA9_R1)	COMPLETED	0	2020-11-10 03:30:20.906	8m 45s	4m 19s	104.7%	1.4 GB	39.3 GB	5.4 GB	678.9 KB
785	df/3a3d74	6925428829682178275	MERGED_BAM (mp714-MV411-ZEB2_R1)	COMPLETED	0	2020-11-10 02:44:50.040	54m 21s	47m 38s	110.4%	18.6 GB	39.9 GB	38.9 GB	10.1 GB
1092	c3/495905	10168684686768725726	MERGED_BAM (mp750-DFAM71927V3-GATA2_R1)	COMPLETED	0	2020-11-10 03:07:30.222	31m 42s	27m 18s	109.8%	38.6 GB	70 GB	15.6 GB	3.4 GB
1618	49/853d47	10687826569587336528	MACS2_ANNOTATE (mp582-MV411-MEIS1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:31:08.179	8m 9s	4m 37s	100.0%	2.6 GB	2.6 GB	1.7 GB	380.6 MB
1545	6a/6ac897	9563999910840075682	PHANTOMPEAKQUALTOOLS (db38-MV411-WDR5_429A_R1)	COMPLETED	0	2020-11-10 03:25:47.975	13m 36s	10m 46s	69.7%	1.5 GB	2 GB	10.7 GB	9.5 GB
1621	57/e9d09d	7693504935335481156	PICARD_METRICS (mp627-MV411-MEF2C_R1)	COMPLETED	0	2020-11-10 03:31:24.545	8m 3s	3m 31s	105.5%	1.6 GB	39.3 GB	4.8 GB	677.3 KB
1495	0e/ef4957	13277766533028432028	MACS2 (mp123-M6-RUNX1_R1 vs mp98-M6-INPUT_R1)	COMPLETED	0	2020-11-10 03:21:47.493	17m 46s	13m 32s	120.7%	1.3 GB	1.5 GB	11 GB	6.5 GB
1610	03/3dd3da	17648239609644279780	MACS2_ANNOTATE (mp568-MV411-ZEB2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:30:25.105	9m 13s	4m 55s	100.0%	2.4 GB	2.4 GB	1.6 GB	348.2 MB
1428	a8/e39e2b	1202608499822171121	PLOTPROFILE (mp774-MV411-HOXA9_R1)	COMPLETED	0	2020-11-10 03:18:47.098	21m 6s	18m 1s	873.8%	3.5 GB	4.4 GB	3.5 GB	1.2 GB
1493	98/258819	15225817441106842162	PHANTOMPEAKQUALTOOLS (mp123-M6-RUNX1_R1)	COMPLETED	0	2020-11-10 03:21:46.541	18m 9s	14m 54s	69.7%	2.1 GB	2.5 GB	15 GB	13.1 GB
1533	a0/00d695	1577504160689779540	PHANTOMPEAKQUALTOOLS (mp637-SKNO1-ERG_R1)	COMPLETED	0	2020-11-10 03:25:11.986	14m 48s	11m 24s	72.6%	1.4 GB	1.8 GB	13.1 GB	11.4 GB
1541	af/e85b84	16493106512254461931	MACS2 (db37-MV411-WDR5_429A_R1 vs db43-MV411-IGG_R1)	COMPLETED	0	2020-11-10 03:25:15.451	14m 47s	10m 45s	118.7%	1.1 GB	1.3 GB	8.1 GB	4.9 GB
1550	58/5dfb99	8061822767176278448	PLOTPROFILE (mp745-DFAM71927V3-GFI1_R1)	COMPLETED	0	2020-11-10 03:26:02.226	14m 4s	11m 15s	902.1%	3.5 GB	4.4 GB	3.4 GB	1.1 GB
1586	7d/31c113	308796408976006650	MACS2 (mp751-DFAM71927V3-FLI1_R1 vs mp326-DFAM71927V3-INPUT_R1)	COMPLETED	0	2020-11-10 03:28:19.420	11m 48s	7m 50s	103.4%	1.6 GB	1.8 GB	8.3 GB	4.6 GB
1615	73/27b8ad	13702378181984673248	MACS2_ANNOTATE (db41-MV411-WDR5_D9E1_R1 vs db44-MV411-IGG_R1)	COMPLETED	0	2020-11-10 03:30:53.280	9m 17s	4m 40s	99.9%	2.4 GB	2.4 GB	1.6 GB	348.2 MB
1626	9c/cb57a3	11561602827786092647	MACS2_ANNOTATE (mp565-MV411-CDK13_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:31:56.702	8m 15s	4m 32s	100.0%	2.4 GB	2.4 GB	1.6 GB	347.8 MB
1631	99/895b2e	16069406565128952233	PLOTFINGERPRINT (mp715-MV411-ZEB2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:32:00.267	8m 12s	4m 39s	555.0%	1.3 GB	4.7 GB	105.8 GB	27.1 MB
1638	20/299793	8443323444486102812	PLOTFINGERPRINT (mp640-MV411-LYL1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:32:44.928	7m 28s	3m 16s	702.2%	1.4 GB	4.8 GB	71.8 GB	34 MB
1649	a0/e7c6da	4861097398659879910	MACS2_ANNOTATE (mp429-MV411-IRF8_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:33:41.534	6m 33s	2m 59s	99.9%	2.6 GB	2.6 GB	1.7 GB	380.2 MB
1467	ca/73ee07	7680739960591853321	MACS2 (mp771-MV411-JUND_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:20:42.732	19m 36s	14m 52s	110.6%	1.7 GB	1.9 GB	11.1 GB	6.4 GB
1648	1e/5440fd	8774873883690165986	PLOTFINGERPRINT (mp770-MV411-MYBL2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:33:39.585	6m 44s	3m 5s	738.7%	1.6 GB	4.8 GB	77.2 GB	42.8 MB
1477	93/75559e	17948410359935097617	PHANTOMPEAKQUALTOOLS (mp612-PLB985-INPUT_R1)	COMPLETED	0	2020-11-10 03:21:12.401	19m 26s	15m 55s	68.5%	1.9 GB	2.3 GB	15.3 GB	13.3 GB
1509	af/906eed	7653109872415278175	PLOTPROFILE (mp587-MV411-IKZF1_R1)	COMPLETED	0	2020-11-10 03:22:54.834	17m 46s	15m 17s	801.5%	3.6 GB	4.5 GB	3.7 GB	1.3 GB
1577	0e/ce53ec	11844442670003542228	MACS2 (mp739-DFAM71927V3-RUNX1_R1 vs mp326-DFAM71927V3-INPUT_R1)	COMPLETED	0	2020-11-10 03:28:19.962	12m 24s	6m 30s	97.1%	1.5 GB	1.7 GB	6.1 GB	3.3 GB
1628	ed/f1d84d	1333772533906633568	BIGWIG (mp715-MV411-ZEB2_R1)	COMPLETED	0	2020-11-10 03:31:59.367	8m 49s	5m 16s	128.4%	1.9 GB	1.9 GB	8.6 GB	5.4 GB
1634	26/d152ef	15083180362641844760	PICARD_METRICS (mp640-MV411-LYL1_R1)	COMPLETED	0	2020-11-10 03:32:45.791	8m 4s	2m 36s	107.4%	1.2 GB	39.3 GB	4.5 GB	676 KB
1661	1d/a9c73d	15199262193856832602	MACS2_ANNOTATE (mp424-MV411-RUNX1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:34:20.651	6m 32s	3m 4s	100.0%	2.5 GB	2.5 GB	1.6 GB	369 MB
1561	3e/06bf03	13645917654937928208	PLOTPROFILE (mp311-MOLM13-INPUT_R1)	COMPLETED	0	2020-11-10 03:26:41.067	14m 16s	11m 36s	857.7%	3.5 GB	4.5 GB	3.7 GB	1.3 GB
1665	00/2cae4b	11602173176726834991	MACS2_ANNOTATE (mp772-MV411-JUND_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:34:48.232	6m 14s	2m 54s	99.9%	2.4 GB	2.4 GB	1.6 GB	348 MB
1438	d6/3229ba	10672933846571409937	MACS2 (mp764-MV411-RUNX2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:19:10.859	21m 55s	17m 34s	111.9%	1.8 GB	2.1 GB	12.6 GB	7.4 GB
1448	3c/d57e17	13324255917098709157	MACS2 (mp357-MV411-ZMYND8_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:19:39.189	21m 29s	17m 8s	112.2%	1.8 GB	2.1 GB	12.2 GB	7.2 GB
1530	b9/48d643	7619532918171584274	PLOTPROFILE (mp741-DFAM71927V3-MYB_R1)	COMPLETED	0	2020-11-10 03:24:56.924	16m 14s	13m 7s	1048.4%	4.4 GB	5.5 GB	3.5 GB	1.1 GB
1663	25/affa0a	359749832180373685	MACS2_ANNOTATE (mp763-MV411-RUNX2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:34:25.722	6m 50s	3m 8s	99.9%	2.6 GB	2.6 GB	1.7 GB	383.8 MB
1639	b1/ad636c	15110347372329954240	MACS2_ANNOTATE (mp584-MV411-MYC_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:32:46.197	8m 36s	4m 40s	99.9%	2.5 GB	2.5 GB	1.6 GB	369.8 MB
1305	3d/260407	1503286979348390638	MERGED_BAM_FILTER (db49-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:15:19.002	26m 10s	20m 35s	125.3%	17.2 MB	24.8 MB	15.7 GB	6.1 GB
1523	1f/314fd1	4962213122079211785	PHANTOMPEAKQUALTOOLS (mp765-MV411-RUNX2_R1)	COMPLETED	0	2020-11-10 03:23:52.705	17m 39s	14m 24s	69.8%	1.6 GB	2.1 GB	14.9 GB	13.1 GB
1537	81/7c6509	7164211928259166345	PHANTOMPEAKQUALTOOLS (db37-MV411-WDR5_429A_R1)	COMPLETED	0	2020-11-10 03:25:15.029	16m 19s	12m 49s	70.4%	1.7 GB	2.2 GB	12.2 GB	10.8 GB
1640	74/2d63cb	8070602223845597059	MACS2_ANNOTATE (mp583-MV411-ELF2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:32:47.318	8m 50s	4m 43s	99.9%	2.5 GB	2.5 GB	1.6 GB	369.6 MB
1650	93/94a7fd	410596281349777710	MACS2_ANNOTATE (mp117-MV411-POLII_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:33:43.276	7m 55s	4m 31s	100.0%	2.4 GB	2.4 GB	1.6 GB	350.4 MB
1502	90/2d5a37	3869067805343232143	PHANTOMPEAKQUALTOOLS (db54-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:22:47.643	18m 55s	15m 27s	67.6%	2 GB	2.5 GB	14.6 GB	12.6 GB
1528	25/c50630	8993030461699983307	PLOTPROFILE (mp717-MV411-GATA2_R1)	COMPLETED	0	2020-11-10 03:24:17.196	17m 28s	14m 44s	839.0%	3.5 GB	4.5 GB	3.4 GB	1.1 GB
1641	a1/e091b1	9454691203065517371	MACS2_ANNOTATE (mp427-MV411-LMO2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:33:06.458	8m 43s	4m 36s	99.9%	2.4 GB	2.4 GB	1.6 GB	349.8 MB
1480	02/f49736	11594324506223117054	PLOTPROFILE (mp134-MV411-IGG_R1)	COMPLETED	0	2020-11-10 03:21:17.002	20m 36s	17m 43s	869.4%	3.5 GB	4.5 GB	3.6 GB	1.3 GB
1527	a9/996fd9	11036816487118564410	PLOTPROFILE (db44-MV411-IGG_R1)	COMPLETED	0	2020-11-10 03:24:16.068	17m 39s	14m 39s	830.1%	3.6 GB	4.5 GB	3.4 GB	1.1 GB
1581	c8/15d80d	15955345113334861983	MACS2 (mp748-DFAM71927V3-ELF2_R1 vs mp326-DFAM71927V3-INPUT_R1)	COMPLETED	0	2020-11-10 03:28:24.085	13m 34s	10m 12s	99.2%	1.4 GB	1.7 GB	6 GB	3.2 GB
1643	ea/9d6dd1	13661363134383567789	MACS2_ANNOTATE (mp774-MV411-HOXA9_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:33:24.492	8m 37s	4m 38s	100.0%	2.4 GB	2.4 GB	1.6 GB	347.9 MB
1651	b1/eaddc7	3212472191768958160	MACS2_ANNOTATE (mp607-MV411-ELF2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:33:45.068	8m 17s	4m 31s	100.0%	2.4 GB	2.4 GB	1.6 GB	350.3 MB
1655	0b/9b07de	5192563622784795564	MACS2_ANNOTATE (mp639-MV411-MAX_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:34:05.049	7m 58s	4m 34s	100.0%	2.6 GB	2.6 GB	1.7 GB	385.5 MB
1519	b8/7e189d	177824943508435167	PLOTPROFILE (db48-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:23:27.329	18m 39s	15m 52s	809.1%	3.6 GB	4.5 GB	3.6 GB	1.3 GB
1505	82/40af2f	7899748731407896319	MACS2 (db55-MV411-RUNX1_R1 vs db54-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:22:45.517	19m 31s	15m 14s	102.5%	1.9 GB	2.1 GB	8.4 GB	5.2 GB
1531	b7/a288dd	14473690726762846658	PLOTPROFILE (mp743-DFAM71927V3-SP1_R1)	COMPLETED	0	2020-11-10 03:25:02.031	17m 17s	14m 47s	826.8%	3.5 GB	4.4 GB	3.4 GB	1.1 GB
1575	98/5ac2ac	4718032995515878230	BIGWIG (mp326-DFAM71927V3-INPUT_R1)	COMPLETED	0	2020-11-10 03:28:17.267	14m 3s	10m 6s	129.1%	1.9 GB	1.9 GB	16.9 GB	10.5 GB
1585	bc/3e7d72	6399898322956171498	MACS2 (mp743-DFAM71927V3-SP1_R1 vs mp326-DFAM71927V3-INPUT_R1)	COMPLETED	0	2020-11-10 03:28:25.727	13m 57s	10m 37s	100.0%	1.5 GB	1.7 GB	6.4 GB	3.4 GB
1642	8f/3b8c78	3910315786460485222	MACS2_ANNOTATE (mp433-MV411-GSE1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:33:23.343	9m 2s	4m 38s	100.0%	2.4 GB	2.4 GB	1.6 GB	347.9 MB
1660	6a/8bb2dd	9155397613176700858	PLOTFINGERPRINT (mp768-MV411-FOXP1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:34:18.908	8m 8s	3m 53s	665.5%	1.7 GB	4.9 GB	78 GB	49.7 MB
1662	be/9b3f60	8452216910357216975	MACS2_ANNOTATE (mp601-MV411-RUNX2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:34:23.210	8m 4s	4m 33s	100.0%	2.4 GB	2.4 GB	1.6 GB	348 MB
1520	59/2e7a5d	7233500984340083762	PLOTPROFILE (mp8-D0-INPUT_R1)	COMPLETED	0	2020-11-10 03:23:29.011	19m 2s	15m 48s	799.1%	3.6 GB	4.5 GB	3.6 GB	1.3 GB
1518	2a/553967	16002771811079677121	PRESEQ (db30-MV411-CDK9_R1)	COMPLETED	0	2020-11-10 03:23:18.799	19m 22s	14m 47s	100.1%	13.7 MB	246.8 MB	5.4 GB	482 KB
1253	6d/e50243	384089884902897609	MERGED_BAM_FILTER (db31-MV411-PSER2_R1)	COMPLETED	0	2020-11-10 03:13:38.290	29m 12s	23m 55s	124.9%	13.8 MB	22.6 MB	15.1 GB	5.9 GB
1560	52/e50ced	16492608753600910700	MACS2 (mp636-SKNO1-MYC_R1 vs mp316-SKNO1-INPUT_R1)	COMPLETED	0	2020-11-10 03:26:39.761	16m 14s	12m 26s	111.0%	1.4 GB	1.6 GB	8.9 GB	5.1 GB
1588	34/832c0d	10142799509754551386	MACS2 (mp745-DFAM71927V3-GFI1_R1 vs mp326-DFAM71927V3-INPUT_R1)	COMPLETED	0	2020-11-10 03:28:20.716	14m 36s	11m 1s	101.3%	1.5 GB	1.7 GB	6.8 GB	3.6 GB
1629	28/6f9dcb	17506351989818714619	PHANTOMPEAKQUALTOOLS (mp715-MV411-ZEB2_R1)	COMPLETED	0	2020-11-10 03:32:00.767	11m	7m 37s	73.2%	989.8 MB	1.4 GB	8.7 GB	7.5 GB
1654	38/5c6c3e	2088604676764454651	MACS2_ANNOTATE (mp358-MV411-ZMYND8_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:34:02.541	9m 1s	4m 38s	100.0%	2.4 GB	2.5 GB	1.6 GB	352.2 MB
1677	cc/640a41	14557118009578789895	MACS2_ANNOTATE (mp359-MV411-LMO2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:36:49.910	6m 15s	2m 55s	99.9%	2.5 GB	2.5 GB	1.6 GB	358.3 MB
1490	32/e356db	9375095829730412758	MACS2 (mp767-MV411-FOXP1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:21:44.985	21m 23s	17m 22s	112.1%	1.8 GB	2 GB	12.7 GB	7.3 GB
1526	7f/e16f9d	12932967827512238001	PLOTPROFILE (mp7-D0-EZH2_R1)	COMPLETED	0	2020-11-10 03:23:56.075	19m 14s	16m 2s	802.9%	3.5 GB	4.5 GB	3.6 GB	1.3 GB
1529	e2/993ad6	6332817677379058375	PLOTPROFILE (db45-MV411-IGG_R1)	COMPLETED	0	2020-11-10 03:24:55.960	18m 17s	15m 24s	811.9%	3.6 GB	4.5 GB	3.4 GB	1.1 GB
1596	23/36aa40	3942943495368432070	BIGWIG (mp35-D9-INPUT_R1)	COMPLETED	0	2020-11-10 03:29:23.318	13m 51s	9m 50s	127.3%	1.9 GB	1.9 GB	16.9 GB	10.2 GB
1644	1e/25aa88	4425454020322831535	PICARD_METRICS (mp770-MV411-MYBL2_R1)	COMPLETED	0	2020-11-10 03:33:39.953	9m 38s	4m 14s	105.5%	1.6 GB	39.3 GB	5.1 GB	678.2 KB
1653	7f/d03589	3506499041233674306	MACS2_ANNOTATE (mp623-MV411-MEF2D_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:34:00.881	9m 18s	4m 39s	100.0%	2.4 GB	2.4 GB	1.6 GB	347.8 MB
1669	3a/232266	17450533641483095092	MACS2_ANNOTATE (mp118-MV411-SP1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:35:07.052	8m 13s	4m 33s	100.0%	2.4 GB	2.4 GB	1.6 GB	349 MB
1262	09/c8e8a1	572025260985466726	MERGED_BAM_FILTER (mp33-OCIAML2-INPUT_R1)	COMPLETED	0	2020-11-10 03:14:07.262	29m 17s	23m 7s	125.3%	23.2 MB	31.1 MB	17.5 GB	6.9 GB
1584	d4/846d5b	12126179274769489533	MACS2 (mp741-DFAM71927V3-MYB_R1 vs mp326-DFAM71927V3-INPUT_R1)	COMPLETED	0	2020-11-10 03:28:21.276	15m 5s	11m 42s	102.9%	1.5 GB	1.8 GB	7.5 GB	4.1 GB
1622	53/25487b	12503806452420414603	BIGWIG (mp627-MV411-MEF2C_R1)	COMPLETED	0	2020-11-10 03:31:22.567	12m 7s	8m 24s	132.0%	1.9 GB	1.9 GB	16.3 GB	10.6 GB
1664	2f/04bcd0	13439001990391725100	MACS2_ANNOTATE (mp106-MV411-MYB_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:34:46.965	8m 45s	4m 44s	99.9%	2.5 GB	2.5 GB	1.6 GB	360.6 MB
1678	db/3fff38	12317958669490486780	MACS2_ANNOTATE (db56-MV411-MLL_KTM2A_R1 vs db54-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:37:20.470	6m 18s	2m 58s	99.9%	2.6 GB	2.6 GB	1.7 GB	385.3 MB
1500	0e/2c58e7	796910217044454537	PLOTPROFILE (mp316-SKNO1-INPUT_R1)	COMPLETED	0	2020-11-10 03:22:20.342	21m 25s	18m 29s	868.9%	3.6 GB	4.5 GB	3.6 GB	1.3 GB
1636	05/5a028a	17973582870516549839	BIGWIG (mp640-MV411-LYL1_R1)	COMPLETED	0	2020-11-10 03:32:43.770	11m 5s	7m 52s	129.9%	1.9 GB	1.9 GB	13.3 GB	8.7 GB
1549	1a/7ea282	18070523658489478286	PLOTPROFILE (mp359-MV411-LMO2_R1)	COMPLETED	0	2020-11-10 03:25:49.729	18m 16s	15m 23s	793.4%	3.6 GB	4.5 GB	3.7 GB	1.3 GB
1656	c8/7bb947	3373252334780321122	PICARD_METRICS (mp768-MV411-FOXP1_R1)	COMPLETED	0	2020-11-10 03:34:20.063	9m 48s	4m 15s	105.2%	1.3 GB	39.6 GB	5.5 GB	679.7 KB
1412	2a/2b019d	913496763255004975	MERGED_BAM_FILTER (db52-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:17:37.193	26m 58s	21m 43s	125.3%	15.2 MB	22.6 MB	21.7 GB	8.3 GB
1498	c0/80d8aa	4860553461604394741	MERGED_BAM_FILTER (mp14-D9-INPUT_R1)	COMPLETED	0	2020-11-10 03:22:09.931	22m 28s	16m 30s	129.5%	17.7 MB	25.4 MB	14.5 GB	5.5 GB
1536	c7/4c3cf4	4082990756510783280	MACS2 (mp637-SKNO1-ERG_R1 vs mp316-SKNO1-INPUT_R1)	COMPLETED	0	2020-11-10 03:25:13.162	19m 43s	15m 6s	113.9%	1.5 GB	1.7 GB	11 GB	6.3 GB
1564	d7/77ea86	700326700529883276	PLOTPROFILE (mp751-DFAM71927V3-FLI1_R1)	COMPLETED	0	2020-11-10 03:26:57.471	18m 1s	15m 11s	818.2%	3.6 GB	4.6 GB	3.5 GB	1.2 GB
1597	00/2e878a	6448848230627944351	PHANTOMPEAKQUALTOOLS (mp35-D9-INPUT_R1)	FAILED	14	2020-11-10 03:29:22.797	15m 38s	15m 5s	-	-	-	-	-
1679	65/a8dd7d	18257952746694029829	MACS2_ANNOTATE (mp426-MV411-SP1_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:37:30.807	7m 32s	4m 9s	100.0%	2.4 GB	2.5 GB	1.6 GB	353.5 MB
1417	4f/f1b7cb	15130923026963124164	MERGED_BAM_FILTER (mp761-MV411_PU1_NT_SC_1-FLAG_PU1_R1)	COMPLETED	0	2020-11-10 03:17:51.035	27m 35s	22m 17s	126.4%	14.4 MB	22.6 MB	15.6 GB	5.9 GB
1524	77/c1f125	10022547653442407185	MACS2 (mp765-MV411-RUNX2_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:23:52.190	21m 37s	17m 44s	112.1%	1.7 GB	2 GB	12.8 GB	7.5 GB
1542	2e/156ca0	15386983618584340215	MERGED_BAM_FILTER (mp635-SKNO1-ERG_R1)	FAILED	14	2020-11-10 03:25:38.805	19m 52s	18m 59s	-	-	-	-	-
1576	0f/eca5db	1250788574999271625	PHANTOMPEAKQUALTOOLS (mp326-DFAM71927V3-INPUT_R1)	COMPLETED	0	2020-11-10 03:28:17.839	17m 29s	13m 56s	75.3%	1.5 GB	1.9 GB	18.1 GB	15.6 GB
1607	cb/5b0b8e	6595513588629364877	BIGWIG (mp773-MV411-HOXA9_R1)	COMPLETED	0	2020-11-10 03:30:19.191	15m 30s	11m 59s	131.2%	1.9 GB	1.9 GB	20.8 GB	13.5 GB
1690	6f/a2201f	7833519868121035619	MERGED_BAM_FILTER (mp750-DFAM71927V3-GATA2_R1)	COMPLETED	0	2020-11-10 03:39:14.057	6m 39s	53.3s	134.8%	14 MB	22.6 MB	3.7 GB	139.2 MB
1567	b9/583f2e	1682163623873941451	PLOTPROFILE (mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:27:29.962	18m 38s	15m 26s	790.0%	3.5 GB	4.4 GB	3.7 GB	1.3 GB
1623	8b/902783	9352996544146439218	MACS2 (mp627-MV411-MEF2C_R1 vs mp99-MV411-INPUT_R1)	COMPLETED	0	2020-11-10 03:31:24.020	14m 46s	10m 47s	112.0%	1.8 GB	2.1 GB	12.9 GB	7.5 GB
