"GENE","mr221.MV411.RNP_AAVS1.r5.new","mr228.MV411.RNP_RUNX2.r7","mr231.MV411.RNP_RUNX2.r10","mr291.MV411.RNP_AAVS1.r8","mr294.MV411.RNP_AAVS1.r11","mr316.MV411.RNP_RUNX2.r12"
"BRIX1",1654.74586624076,1901.43878730928,1760.2820017467,1806.25223278858,2960.51901434165,1740.33672135133
"BRIX1P1",0,0,0,0,0,0
"BRK1",3057.62907460551,2778.0419480593,3054.70925385405,3171.29242304069,2927.54161964363,2714.2596897116
"BRME1",0,0,0,0,0,0
"BRMS1",829.42393196302,796.843559857747,788.013009340195,1086.85664437135,870.177705257444,812.418154511586
"BRMS1L",224.789473153182,310.00901478885,268.851497304302,188.906035807401,377.644358638622,267.217055640558
"BROX",1517.73914355251,1653.88304491721,1513.44851499749,809.966975448173,1657.38003030697,1238.20357283995
"BRPF1",1251.92969354656,1095.56583867128,1142.61886354328,1463.37483902857,1209.52573456933,1249.94937748349
"BRPF3",375.742987971378,319.790852634129,314.046361075284,289.828438499027,332.965307757433,432.63713770376
"BRS3",0,0,0,0,3.19136077722779,0.978817053628417
"BRSK1",19.6895888893298,18.0587775605155,15.0649545903273,23.2897852365289,10.637869257426,8.80935348265576
"BRSK2",2.46119861116623,0.75244906502148,3.47652798238321,2.58775391516988,3.19136077722779,1.95763410725683
"BRWD1",1242.08489910189,1465.01832959682,1222.5790071381,671.522140986584,1319.09578792082,1232.33067051818
"BRWD1-AS1",0,0,0,0,0,0
"BRWD1-AS2",6.56319629644328,6.01959252017184,12.7472692687385,11.6448926182645,7.44650848019818,12.7246216971694
"BRWD1-IT1",0.82039953705541,0,0,3.88163087275482,0,0
"BRWD1P2",0,0,0,0,0,0
"BRWD3",876.186705575178,854.782137864401,839.002086415149,524.020167821901,958.47202009408,776.201923527335
"BSCL2",780.199959739695,773.517638842082,808.872177234495,965.232210358365,687.206354029718,711.599997987859
"BSDC1",622.683248625056,639.581705268258,551.609106538137,650.820109665225,537.212397500012,603.930122088733
"BSG",19290.8747143209,17254.4095100076,17345.5569467707,22236.5693930548,16426.9977073172,17176.2816570715
"BSG-AS1",0,0,0,0,0,0
"BSN",31.1751824081056,27.8406154057948,28.9710665198601,27.1714161092837,38.2963293267335,46.983218574164
"BSN-DT",0,0,3.47652798238321,0,0,0
"BSND",0,0,0,0,0,0
"BSNDP2",0,0,0,0,0,0
"BSPRY",18.8691893522744,25.5832682107303,40.5594931278042,19.4081543637741,17.0205908118816,38.1738650915083
"BST1",169.002304633415,218.962677921251,212.068206925376,239.367237153214,197.864368188123,290.70866492764
"BST2",4347.29714685662,3798.36288022843,3553.01159799565,5337.24245003788,3965.7976591684,3718.52598673436
"BTAF1",2120.73280328824,2415.36149871895,2208.75411147414,1292.58308062736,2303.09869423272,2734.8148478378
"BTBD1",1992.75047550759,2377.73904546788,2067.37530685722,1596.64416565982,2698.82743060897,2097.6049459257
"BTBD10",661.242026866661,668.174769739074,710.37055106697,451.563058197144,629.761860039618,614.697109678646
"BTBD10P1",0,1.50489813004296,0,0,0,0
"BTBD10P2",0,0,0,0,1.0637869257426,0
"BTBD11",79.5787550943748,60.1959252017184,68.3717169868699,40.1101856851331,51.0617724356447,37.1950480378799
"BTBD16",0,0,0,0,0,0
"BTBD17",0,0.75244906502148,0,5.17550783033976,0,0
"BTBD18",19.6895888893298,15.0489813004296,10.4295839471496,9.05713870309458,7.44650848019818,10.7669875899126
"BTBD19",12.3059930558312,12.0391850403437,9.27074128635524,7.76326174550964,9.57408233168337,1.95763410725683
"BTBD2",3247.96176720237,3267.13384032327,3091.79221899947,3908.8022888641,2858.39546947036,3269.24895911891
"BTBD3",764.612368535642,791.576416402597,742.818145569213,758.211897144775,1181.86727450003,983.711138896559
"BTBD6",486.496925473858,392.778411941213,447.31326706664,544.72219914326,401.047671004959,372.929297432427
"BTBD6P1",0.82039953705541,0,0,0,0,1.95763410725683
"BTBD7",1573.52631207228,1678.71386406292,1732.46977788764,1283.52594192426,1827.58593842578,1782.42585465735
"BTBD7P1",0,0,0,0,0,0
"BTBD8",60.7095657421004,66.9679667869117,49.8302344141594,29.7591700244536,48.9341985841595,57.7502061640766
"BTBD9",297.805031951114,264.862070887561,289.710665198601,306.648838947631,247.862353698025,354.331773413487
"BTBD9-AS1",0,0.75244906502148,0,0,2.12757385148519,0
"BTD",241.197463894291,245.298395197003,234.08621748047,301.473331117291,237.224484440599,281.899311444984
"BTF3",12489.7625521316,12738.9626708137,14661.6773443708,14440.9607236055,17114.2040613469,15195.1559405275
"BTF3-DT",0,0,0,0,0,0
"BTF3L4",2233.94793940188,2314.53332400607,2160.08271972077,1736.38287707899,2798.82340162877,1993.85033824109
"BTF3L4P1",0,0,0,0,0,0
"BTF3L4P2",10.6651939817203,1.50489813004296,0,0,2.12757385148519,0
"BTF3L4P3",0,0,0,0,0,0
"BTF3P10",3.28159814822164,3.00979626008592,1.1588426607944,2.58775391516988,2.12757385148519,0.978817053628417
"BTF3P11",0,0,0,0,0,0
"BTF3P12",0,0,0,0,0,0
"BTF3P13",0,0,0,0,0,0.978817053628417
"BTF3P14",0,0,0,3.88163087275482,0,0
"BTF3P2",0,0,0,0,0,0
"BTF3P3",0,0,0,0,0,0
"BTF3P4",0,3.00979626008592,2.31768532158881,1.29387695758494,0,0
"BTF3P5",0.82039953705541,0,0,0,0,0
"BTF3P6",1.64079907411082,0.75244906502148,3.47652798238321,0,0,0
"BTF3P7",0,0,2.31768532158881,5.17550783033976,1.0637869257426,0
"BTF3P8",0,0,0,0,0,0
"BTF3P9",0,0,0,0,0,0
"BTG1",1364.32443012315,1392.03077028974,1382.49929432773,1647.10536700563,1828.64972535152,1515.20879901679
"BTG1P1",0,0,0,0,1.0637869257426,0
"BTG2",1484.92316207029,588.415168846797,616.504295542623,706.456818841377,555.296775237636,339.649517609061
"BTG3",201.818286115631,181.340224670177,195.844409674254,139.738711419174,182.971351227727,180.102337867629
"BTG3-AS1",3.28159814822164,3.7622453251074,1.1588426607944,0,0,2.93645116088525
"BTG4",0,0,0,0,0,0
"BTK",2904.21436117615,3069.23973622262,3170.59351993349,3708.25136043844,3745.59376553968,4592.60961562453
"BTLA",0,0.75244906502148,0,0,0,2.93645116088525
"BTN1A1",0,0,0,0,0,0
"BTN1A1P1",0,0,0,0,0,0
"BTN2A1",301.086630099336,284.425746578119,290.869507859396,315.705977650725,293.605191504957,347.480054038088
"BTN2A2",82.8603532425964,99.3232765828354,114.725423418646,109.97954139472,107.442479500002,80.2629983975302
"BTN2A3P",6.56319629644328,13.5440831703866,5.79421330397202,6.4693847879247,1.0637869257426,6.85171937539892
"BTN3A1",107.472339354259,108.352665363093,107.77236745388,124.212187928154,106.37869257426,135.076753400722
"BTN3A2",452.040144917531,424.381272672115,513.367298731921,665.052756198659,591.465530712884,595.120768606078
"BTN3A3",37.7383787045489,36.8700041860525,35.9241224846266,82.8081252854362,51.0617724356447,46.983218574164
"BTNL10",0,0,0,0,0,0
"BTNL2",0,0,0,0,0,0
"BTNL3",1.64079907411082,0,0,0,1.0637869257426,0
"BTNL8",0,0,0,0,0,0
"BTNL9",0,0,0,0,0,0
"BTRC",273.193045839452,294.207584423399,344.176270255938,245.836621941139,301.051699985155,330.840164126405
"BUB1",3468.64924267027,3148.24688804987,3365.27908694695,3230.8107630896,4522.15822133178,4532.9017753532
"BUB1B",2653.99250237425,2603.47376497432,2824.09956435596,2406.61114110799,3298.80325672779,3139.06629098633
"BUB1B-PAK6",0,0,0,0,0,0
"BUB3",6760.91258487364,7194.16551067037,7347.06246943653,6323.1766917176,7720.96550703977,7553.53120285049
"BUB3P1",0,0,0,0,0,0
"BUD13",677.650017607769,651.620890308602,701.099809780615,800.909836745078,703.163157915857,697.896559237061
"BUD13P1",0,0,0,0,0,0
"BUD23",1078.00499169081,1097.07073680132,1076.564831878,1401.26874506449,1094.63674658913,1114.87262408277
"BUD31",1358.58163336376,1278.41096147149,1443.91795534983,1993.86439163839,1876.52013700994,1487.80192151519
"BVES",74.6563578720423,62.4532723967829,52.1479197357482,28.4652930668687,36.1687554752483,32.3009627697378
"BVES-AS1",0,0.75244906502148,0,1.29387695758494,0,0
"BYSL",781.020359276751,690.748241689719,786.854166679401,1004.04851908591,772.309308089126,796.757081653532
"BZW1",9172.88722381654,9269.42003199961,9018.11358630206,6829.08258213331,11126.1474563418,8460.89461156404
"BZW1-AS1",0.82039953705541,0.75244906502148,0,0,0,0
"BZW1P1",0,0,1.1588426607944,0,0,0
"BZW1P2",47.5831731492138,66.9679667869117,74.1659302908419,23.2897852365289,23.4033123663371,66.5595596467324
"BZW2",3713.94870424984,4161.04332956879,4364.20146055173,4097.70832467151,4284.93373689118,4642.52928535958
"C10orf105",4.92239722233246,0,5.79421330397202,0,3.19136077722779,0
"C10orf120",0,0,0,0,0,0
"C10orf143",59.889166205045,55.6812308115895,73.0070876300475,77.6326174550964,42.5514770297039,56.7713891104482
"C10orf25",23.7915865746069,28.5930644708162,34.7652798238321,11.6448926182645,20.2119515891093,15.6610728580547
"C10orf53",0,0,0,0,0,0
"C10orf55",50.8647712974354,61.7008233317614,37.082965145421,55.6367091761524,46.8066247326743,47.9620356277924
"C10orf62",0,0,0,0,0,0
"C10orf67",0,0,0,0,0,0
"C10orf82",0,0,0,0,0,0
"C10orf88",181.308297689246,174.568183084983,187.732511048694,106.097910521965,102.123544871289,122.352131703552
"C10orf88B",0,0,0,0,0,0
"C10orf90",0,0,0,0,0,0
"C10orf91",66.4523625014882,50.4140873564392,69.5305596476643,81.5142483278512,71.273724024754,48.9408526814209
"C10orf95",2.46119861116623,3.7622453251074,8.11189862556083,12.9387695758494,2.12757385148519,4.89408526814209
"C10orf95-AS1",0,0,0,0,0,0
"C10orf99",0,0,0,0,0,0
"C11orf1",253.503456950122,271.634112472754,337.223214291172,385.575333360312,369.134063232681,401.314991987651
"C11orf16",0,0,0,0,0,0
"C11orf21",401.995773157151,361.17555121031,320.99941704005,262.657022389743,169.142121193073,194.784593672055
"C11orf24",1065.69899863498,875.850711685003,915.48570202758,996.285257340404,877.624213737643,739.985692543083
"C11orf42",0,0,0,0,0,0
"C11orf44",0,0,0,0,0,0
"C11orf45",26.2527851857731,22.5734719506444,32.4475945022433,31.0530469820386,17.0205908118816,31.3221457161094
"C11orf49",246.119861116623,227.239617636487,249.151172070797,243.248868025969,205.310876668321,242.746629299847
"C11orf52",0,0,0,0,0,0
"C11orf54",301.086630099336,297.969829748506,302.45793446734,181.142774061892,286.158683024759,320.073176536492
"C11orf58",3865.72261860509,4193.39863936471,4203.12233070131,3529.69634029172,4655.13158704961,4428.16835061496
"C11orf65",8.2039953705541,15.0489813004296,10.4295839471496,11.6448926182645,10.637869257426,11.745804643541
"C11orf68",347.029004174439,323.553097959236,308.252147771312,346.759024632764,198.928155113866,277.005226176842
"C11orf71",137.006722688254,153.499609264382,150.649545903273,121.624434012984,143.611234975251,154.65309447329
"C11orf72",1.64079907411082,1.50489813004296,1.1588426607944,0,0,0
"C11orf74",100.909143057815,112.114910688201,158.761444528833,195.375420595326,181.907564301984,144.864923937006
"C11orf80",27.8935842598839,22.5734719506444,20.8591678942993,36.2285548123783,25.5308862178223,25.4492433943388
"C11orf87",0,0,0,0,0,0
"C11orf88",0,0,0,0,0,0
"C11orf94",0.82039953705541,1.50489813004296,4.63537064317762,7.76326174550964,0,2.93645116088525
"C11orf95",210.022281486185,246.050844262024,217.862420229348,151.383604037438,89.3581017623782,96.9028883092133
"C11orf96",4.10199768527705,4.51469439012888,10.4295839471496,2.58775391516988,4.25514770297039,0.978817053628417
"C11orf97",0,0,0,1.29387695758494,0,0
"C11orf98",1183.83653197096,1134.69319005239,1092.78862912912,1754.49715448518,1177.61212679705,1342.93699757819
"C12orf10",511.108911585521,516.932507669757,553.926791859726,758.211897144775,551.041627534665,589.247866284307
"C12orf29",459.42374075103,598.197006692077,588.692071683558,285.946807626272,642.527303148529,484.514441546067
"C12orf4",943.459467613722,923.255002781356,916.644544688374,741.391496696171,1129.74171513864,934.770286215138
"C12orf40",0,0,0,0,0,0
"C12orf42",0,0,0,0,0,0
"C12orf43",378.204186582544,413.094536696793,465.854749639351,478.734474306428,410.621753336642,454.171112883586
"C12orf45",411.020168064761,501.131077304306,451.948637709818,366.167178996538,372.325424009909,408.16671136305
"C12orf49",1017.29542594871,904.443776155819,974.586677728095,812.554729363343,874.432852960415,996.435760593729
"C12orf50",0,0.75244906502148,0,0,0,0
"C12orf54",0,0,0,0,0,0
"C12orf56",299.445831025225,353.651060560096,371.988494115004,288.534561541442,469.130034252485,345.522419930831
"C12orf57",417.583364361204,346.879018974902,322.158259700845,377.812071614803,185.098925079212,302.454469571181
"C12orf60",22.9711870375515,23.3259210156659,16.2237972511217,20.702031321359,9.57408233168337,7.83053642902734
"C12orf65",515.210909270798,519.189854864821,557.403319842109,390.750841190652,456.364591143574,390.548004397738
"C12orf66",279.756242135895,331.830037674473,304.775619788928,251.012129771478,318.072290797037,322.030810643749
"C12orf71",0,0,0,1.29387695758494,1.0637869257426,0
"C12orf73",94.3459467613722,111.362461623179,92.7074128635524,76.3387404975115,85.1029540594078,90.0511689338144
"C12orf75",6.56319629644328,0.75244906502148,2.31768532158881,2.58775391516988,7.44650848019818,0
"C12orf76",175.565500929858,205.418594750864,201.638622978226,174.673389273967,156.376678084162,212.403300637367
"C12orf77",0,0,0,0,0,0
"C12orf80",0,0,0,0,0,0
"C13orf42",0,0,0,0,0,0
"C13orf46",7.38359583349869,9.78183784527924,6.95305596476643,25.8775391516988,20.2119515891093,18.5975240189399
"C14orf119",948.381864836054,974.421539202817,1118.2831676666,830.669006769532,926.558412321802,931.833835054253
"C14orf132",0,0,0,0,0,0
"C14orf178",0.82039953705541,0,1.1588426607944,0,1.0637869257426,0
"C14orf180",0,0,0,0,0,0
"C14orf28",72.1951592608761,63.2057214618043,85.754356898786,41.4040626427181,42.5514770297039,36.2162309842514
"C14orf39",0,0,0,0,0,0
"C14orf93",123.059930558312,142.965322354081,161.079129850422,196.669297552911,174.461055821786,202.615130101082
"C15orf39",2843.50479543405,2069.23492880907,2155.44734907759,2709.37834918286,1596.74417553964,2232.68169932642
"C15orf40",225.609872690238,264.862070887561,251.468857392386,316.99985460831,271.265666064362,272.1111409087
"C15orf41",374.922588434323,357.413305885203,354.605854203088,327.35087026899,591.465530712884,398.378540826766
"C15orf48",0,0.75244906502148,0,1.29387695758494,1.0637869257426,0
"C15orf54",0,0,0,0,0,0
"C15orf56",2.46119861116623,0.75244906502148,1.1588426607944,0,1.0637869257426,6.85171937539892
"C15orf61",262.527851857731,273.891459667819,256.104228035563,271.714161092837,147.866382678221,251.555982782503
"C15orf62",22.9711870375515,33.1077588609451,25.4945385374769,47.8734474306428,36.1687554752483,22.5127922334536
"C15orf65",27.8935842598839,20.31612475558,28.9710665198601,24.5836621941139,90.4218886881208,36.2162309842514
"C16orf46",6.56319629644328,16.5538794304726,17.3826399119161,2.58775391516988,35.1049685495057,23.491609287082
"C16orf54",914.745483816782,847.257647214187,844.796299719121,1770.0236779762,1770.14144443568,1332.17000998828
"C16orf58",1154.30214863696,1209.93809655454,1173.90761538473,1507.36665558646,984.002906311902,1139.34305042348
"C16orf70",427.428158805869,436.420457712458,500.620029463183,270.420284135253,284.031109173273,383.69628502234
"C16orf71",15.5875912040528,18.0587775605155,10.4295839471496,7.76326174550964,8.51029540594078,3.91526821451367
"C16orf72",2249.53553060594,2428.90558188934,2270.17277249624,2044.32559298421,3023.28244296046,2436.27564648113
"C16orf74",391.330579175431,370.204939990568,320.99941704005,508.493644330882,276.584600693075,299.518018410296
"C16orf82",0,0,0,0,0,0
"C16orf86",86.9623509278735,96.3134803227495,97.34278350673,170.791758401212,51.0617724356447,72.4324619685029
"C16orf87",397.073375934819,441.687601167609,412.547987242808,326.056993311405,561.679496792091,332.797798233662
"C16orf89",1.64079907411082,0,0,0,0,0
"C16orf90",0,0,0,0,0,0
"C16orf91",616.120052328613,504.140873564392,531.908781304632,719.395588417227,441.471574183178,439.488857079159
"C16orf92",1.64079907411082,0,0,0,0,0
"C16orf95",36.097579630438,32.3553097959236,26.6533811982713,34.9346778547934,22.3395254405945,33.2797798233662
"C16orf95-DT",0,0,0,0,0,0
"C16orf96",0,1.50489813004296,0,0,0,0.978817053628417
"C17orf100",18.8691893522744,15.0489813004296,19.7003252335049,12.9387695758494,12.7654431089112,17.6187069653115
"C17orf107",2.46119861116623,5.26714345515036,1.1588426607944,1.29387695758494,7.44650848019818,0.978817053628417
"C17orf113",33.6363810192718,17.306328495494,30.1299091806545,25.8775391516988,18.0843777376242,39.1526821451367
"C17orf114",0,0,0,0,0,0
"C17orf49",910.643486131505,846.505198149165,841.319771736738,940.648548164252,688.27014095546,790.884179331761
"C17orf50",0,0,0,0,0,0
"C17orf58",174.745101392802,203.1612475558,207.432836282198,164.322373613287,213.821172074262,219.255020012765
"C17orf64",31.1751824081056,29.3455135358377,25.4945385374769,47.8734474306428,43.6152639554465,19.5763410725683
"C17orf67",48.4035726862692,59.4434761366969,40.5594931278042,64.693847879247,17.0205908118816,34.2585968769946
"C17orf75",206.740683337963,176.825530280048,172.667556458366,200.550928425666,238.288271366342,174.229435545858
"C17orf77",0,0,0,0,0,0
"C17orf78",0.82039953705541,1.50489813004296,1.1588426607944,0,1.0637869257426,0
"C17orf80",486.496925473858,562.079451571046,601.439340952296,360.991671166198,459.555951920802,553.031635300056
"C17orf82",1.64079907411082,0.75244906502148,0,0,0,0
"C17orf97",220.687475467905,173.06328495494,227.133161515703,232.897852365289,198.928155113866,256.450068050645
"C17orf98",0,0,1.1588426607944,0,0,0.978817053628417
"C17orf99",0,0,0,0,0,0
"C18orf15",0,0,0,0,0,0
"C18orf21",278.935842598839,361.17555121031,336.064371630377,270.420284135253,420.195835668326,303.433286624809
"C18orf25",699.800805108265,814.902337418263,767.153841445896,705.162941883792,1064.85071266834,998.393394700985
"C18orf32",356.053399082048,373.214736250654,403.277245956453,269.126407177668,555.296775237636,332.797798233662
"C18orf54",205.920283800908,245.298395197003,191.209039031077,77.6326174550964,258.500222955451,141.92847277612
"C18orf63",0,0,0,0,0,0
"C18orf65",16.4079907411082,15.8014303654511,24.3356958766825,7.76326174550964,15.956803886139,9.78817053628417
"C19orf12",447.938147232254,526.714345515036,567.832903789258,437.33041166371,413.81311411387,421.870150113848
"C19orf18",4.92239722233246,6.01959252017184,2.31768532158881,1.29387695758494,2.12757385148519,1.95763410725683
"C19orf25",706.364001404708,598.949455757098,541.179522590987,719.395588417227,362.751341678226,450.255844669072
"C19orf33",0,0.75244906502148,0,0,0,0
"C19orf38",96.8071453725384,80.5120499572984,89.2308848811692,113.861172267475,45.7428378069317,121.373314649924
"C19orf44",106.651939817203,102.333072842921,129.790378008973,95.7468948612856,146.802595752478,147.801375097891
"C19orf47",445.476948621088,447.707193687781,403.277245956453,548.603830016015,357.432407049513,371.950480378798
"C19orf48",2859.0923866381,2487.59660896101,2464.8583395097,3648.73302038953,2088.21373523272,2596.80164327619
"C19orf53",2051.81924217558,1817.9169410919,1808.95339350007,2611.04370040641,1725.46239355449,1717.82392911787
"C19orf54",689.135611126545,673.441913194225,665.175687295988,795.734328914738,588.274169935656,691.044839861662
"C19orf57",60.7095657421004,40.6322495111599,55.6244477181314,71.1632326671717,26.5946731435649,58.729023217705
