GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MV411-MYB-dTAG-DMSO_2h,MV411-MYB-dTAG-VHL_2h,MV411-MYB-dTAG-DMSO_4h,MV411-MYB-dTAG-VHL_4h,MV411-MYB-dTAG-DMSO_8h,MV411-MYB-dTAG-VHL_8h,MV411-MYB-dTAG-DMSO_12h,MV411-MYB-dTAG-VHL_12h,MV411-MYB-dTAG-DMSO_24h,MV411-MYB-dTAG-VHL_24h,MV411-MYB-dTAG-DMSO_48h,MV411-MYB-dTAG-VHL_48h
CLPP,567.0,456.4,537.6,503.0,431.6,284.2,332.4,335.2,346.6,373.0,468.8,455.2,523.2,384.4
DPF1,20.2,12.8,12.6,12.4,11.0,7.4,5.6,9.4,8.0,9.4,7.6,11.2,7.0,9.6
MKKS,2642.0,2349.4,2827.0,2680.8,2711.8,1944.2,1659.4,2237.2,1355.6,2724.2,1712.2,3129.0,2314.2,2841.4
NCOA3,622.6,791.4,758.2,884.2,752.8,804.2,472.4,1025.4,351.4,1119.2,582.4,1778.6,585.2,1479.0
NRIP1,1499.4,1826.0,1702.0,1492.0,1660.4,1430.4,1050.4,1623.4,791.8,2045.8,1095.4,2711.6,1012.0,1506.8
CHAF1B,308.4,279.4,317.8,331.8,262.8,247.4,172.4,278.6,171.6,272.0,198.8,196.2,222.8,112.8
GATD3A,2304.0,1996.0,2195.4,1955.8,1826.8,1080.2,1283.0,1374.2,1124.8,1501.4,1768.6,1987.0,2089.6,1960.8
DGCR6,32.2,38.6,38.8,36.8,31.0,29.2,22.6,22.4,26.4,31.0,40.8,33.0,42.2,46.8
LZTR1,351.8,306.4,292.0,250.8,318.4,159.8,232.6,247.6,187.4,270.4,242.8,436.0,284.4,358.6
CLTCL1,237.2,193.0,240.0,206.0,205.0,78.8,153.6,145.0,155.4,154.4,150.8,216.6,147.6,195.8
ESS2,624.2,578.2,714.8,628.2,663.4,365.4,464.2,474.2,366.8,535.2,513.6,619.2,526.0,337.0
GTPBP6,260.6,201.2,220.0,190.4,168.6,93.4,122.8,122.0,100.2,144.0,161.0,204.8,173.8,162.8
PUDP,904.0,895.0,1144.0,998.0,998.4,616.6,657.4,661.4,562.4,722.6,685.8,732.0,699.8,489.4
AKAP17A,433.2,401.8,491.6,447.4,414.2,273.8,255.0,371.4,235.8,375.2,377.0,500.8,391.8,445.2
PNPLA4,36.8,52.8,61.0,48.0,39.2,30.0,29.8,35.4,25.6,34.6,34.2,64.6,41.6,47.8
ZRSR2,5.8,6.4,5.4,9.2,6.0,4.6,3.0,6.0,5.6,6.4,4.4,8.2,5.6,11.4
USP11,165.4,154.2,130.6,123.8,107.6,67.8,81.8,103.8,83.6,121.8,143.8,178.8,134.0,127.0
USP9X,771.0,878.4,872.8,783.4,778.4,567.4,541.8,672.8,481.6,797.4,682.2,948.0,846.6,875.6
RBM10,218.6,150.0,141.4,122.2,112.6,73.6,98.0,130.2,104.2,134.8,138.0,168.2,153.2,199.8
KDM5C,348.8,358.8,304.4,263.2,274.0,158.2,197.0,236.0,194.4,270.4,300.8,387.2,305.8,322.2
SMC1A,3660.2,4001.8,4280.2,3704.6,3454.0,2229.4,2314.4,3121.0,1881.0,3267.0,2549.8,2944.8,2751.2,1583.2
NAA10,283.4,277.2,292.8,274.6,239.2,160.4,184.6,129.8,184.8,150.8,241.4,201.2,281.8,206.2
F8A1,138.8,135.8,166.4,152.8,143.2,106.6,98.6,122.8,79.2,124.8,99.0,154.8,99.8,123.8
UBL4A,1284.6,1092.4,1412.4,1060.8,1462.4,658.0,1005.6,920.8,774.2,1027.8,1076.2,1188.6,1075.0,767.6
TMEM187,65.6,37.6,50.4,31.0,48.6,24.0,33.0,33.0,37.0,40.0,55.4,53.8,69.6,69.0
LAGE3,466.2,349.6,441.2,437.4,382.8,249.0,273.4,323.6,283.8,344.2,322.8,362.2,380.6,402.8
SLC10A3,56.8,61.6,59.0,63.0,55.2,39.2,44.2,37.4,32.6,47.2,50.0,60.0,50.2,69.0
TKTL1,16.8,14.8,19.2,21.0,17.6,10.0,13.0,9.8,10.8,8.8,15.2,11.6,12.2,8.6
KDM5D,282.0,302.8,308.8,304.2,262.8,220.8,196.4,289.6,178.4,314.4,237.4,431.6,293.6,424.4
USP9Y,5.4,5.8,3.8,3.2,1.6,1.4,2.6,2.4,1.2,3.2,6.6,1.8,3.4,2.8
EPX,2.6,3.4,2.0,3.0,1.2,1.6,1.0,2.8,0.6,1.2,1.8,3.2,1.2,2.2
ARID1A,1065.6,973.2,886.0,654.2,804.6,508.2,511.2,570.8,514.4,693.0,756.2,939.8,744.0,1104.0
COLQ,44.6,50.8,49.8,49.4,45.6,37.6,30.6,43.0,25.4,53.0,53.8,82.6,46.8,46.0
SERF1A,235.4,236.2,278.4,279.6,227.6,185.4,192.0,148.4,159.8,178.8,196.6,178.8,233.6,116.6
H4C9,4.2,4.8,5.8,5.0,2.8,3.0,2.2,5.0,2.4,15.2,18.2,6.2,3.6,1.8
TRRAP,247.6,226.6,207.6,185.6,212.6,151.8,144.0,209.0,117.2,203.8,163.8,207.6,175.0,151.8
PICALM,2116.0,2470.6,2711.8,2289.8,2142.2,1691.6,1542.2,2123.2,1339.8,2490.4,2084.2,3025.4,2378.2,1977.2
KLRC4,12.8,14.2,13.0,13.2,9.2,13.0,5.4,29.2,5.4,39.2,17.0,84.8,13.0,50.8
SNN,452.8,515.8,487.6,587.2,428.0,427.6,299.2,601.0,241.6,593.8,358.0,1005.6,336.4,724.8
ACOX2,1.4,0.6,0.8,0.8,1.0,1.4,0.8,1.4,0.6,2.4,0.6,2.0,1.0,1.6
ACOX3,230.0,189.0,224.2,211.8,197.0,108.0,121.8,122.2,117.0,146.6,175.6,180.4,171.4,183.8
AXIN1,1045.4,913.4,883.2,570.0,762.0,250.4,490.2,343.0,366.2,388.2,617.4,463.6,566.0,275.8
AXIN2,5.4,5.0,4.0,5.8,1.2,2.2,1.0,2.8,2.4,6.0,1.8,9.2,2.4,5.0
BAP1,1040.6,816.0,880.8,711.4,847.0,379.2,564.4,615.4,503.0,689.4,639.8,769.6,715.4,547.6
BRAP,651.4,736.6,886.8,848.0,870.4,638.6,503.4,617.2,380.0,658.6,487.4,741.8,486.2,529.2
CDC7,1707.2,1867.2,2287.2,2020.6,1564.6,1579.0,1067.8,1599.6,1015.4,1671.0,1438.2,1563.0,1727.6,730.0
CDC45,184.0,162.2,205.8,205.4,146.4,130.0,106.8,146.2,117.0,171.4,115.6,122.0,151.2,68.0
EOMES,3.2,4.4,1.6,6.0,0.6,1.0,0.6,0.0,0.6,0.4,0.6,0.8,1.2,2.2
FZD1,58.4,70.6,63.6,70.2,59.4,55.2,41.4,67.8,31.2,80.0,47.2,76.0,36.0,48.0
FZD4,2.0,1.2,2.8,3.2,0.2,0.6,0.4,0.2,0.6,0.8,0.2,0.2,0.6,0.8
FZD6,2.4,5.2,4.6,5.4,8.8,5.0,2.6,3.6,1.2,1.4,3.0,2.0,4.6,1.8
FZD7,19.0,30.0,22.2,24.2,17.6,14.8,12.8,23.4,9.8,23.2,20.0,41.8,21.6,25.4
FZD8,5.2,5.4,1.4,2.4,3.0,1.6,2.2,3.4,1.2,3.0,2.4,4.6,1.4,1.8
H2AC13,7.8,10.6,15.2,9.8,6.6,5.8,4.6,10.4,4.0,38.8,63.2,13.4,4.2,14.2
H2AC15,1.8,3.0,2.8,4.4,2.2,3.2,1.4,4.0,2.2,6.4,10.6,4.4,3.2,1.8
H2AC14,12.2,12.2,14.6,10.8,7.8,9.6,6.8,11.2,5.8,24.8,40.2,9.8,7.0,9.4
H2AC16,8.2,6.4,10.0,8.8,7.4,5.8,4.0,9.8,4.0,20.4,28.6,10.6,6.2,3.4
H2AC6,22.8,32.8,35.0,43.2,31.8,31.4,18.2,32.6,15.6,46.4,47.4,74.2,30.0,113.2
H2AC4,1.2,1.6,2.6,2.0,0.2,0.4,1.0,2.0,1.6,9.4,15.8,1.6,0.4,0.6
H2AC17,11.0,11.0,23.4,15.2,9.8,14.4,10.4,17.2,7.0,35.4,50.6,16.4,8.4,15.2
H2AC18,82.6,67.4,81.2,97.4,74.8,51.0,45.2,62.2,38.8,105.8,117.6,115.6,67.4,237.4
H2AC20,26.6,26.6,37.0,43.0,26.0,28.8,22.2,25.2,21.2,41.6,66.0,31.6,35.8,36.4
H2BC8,3.6,2.0,2.4,2.8,5.0,1.6,1.6,4.6,1.6,5.8,6.0,6.2,3.4,4.8
H2BC13,2.8,2.0,5.8,3.4,2.6,3.6,2.2,2.8,1.4,11.6,18.0,3.2,2.6,3.2
H2BC15,5.8,3.0,8.0,7.0,4.4,4.2,3.2,5.0,2.8,6.0,9.6,6.0,6.6,5.2
H2BC14,6.2,2.4,6.0,5.2,2.8,2.6,3.2,3.0,3.4,15.6,31.4,4.4,2.2,1.4
H2BC7,2.2,1.0,4.4,4.0,2.2,1.8,3.4,2.8,1.4,14.0,19.6,3.0,2.6,1.4
H2BC6,2.8,1.6,4.6,3.8,3.8,2.0,0.8,4.4,1.6,14.4,13.0,2.2,3.0,1.4
H2BC9,16.0,18.6,24.6,19.2,11.6,13.6,10.0,18.0,9.6,30.6,29.8,19.6,13.4,10.0
H2BC10,1.4,1.0,1.8,2.4,1.2,2.4,1.2,1.6,1.4,11.4,17.2,2.6,1.4,0.4
H2BC4,8.6,4.8,10.6,9.2,5.8,4.6,7.2,7.8,5.2,26.6,52.0,4.2,3.6,4.4
H2BC17,2.4,0.4,2.0,1.0,2.0,1.2,0.8,1.6,0.6,4.6,5.4,2.4,1.2,2.2
H2BC21,25.4,26.4,27.0,27.2,28.4,23.2,15.8,32.2,12.4,36.0,20.2,80.2,25.2,111.4
H3C1,0.8,2.8,1.0,1.8,1.6,1.2,1.0,2.4,1.0,3.8,8.6,0.8,1.0,0.6
H3C4,4.8,3.0,5.8,6.0,5.6,5.6,5.0,4.0,4.4,22.6,34.4,7.0,4.6,8.6
H3C3,4.2,1.8,5.4,4.2,3.6,2.4,1.2,4.2,2.0,6.2,6.6,5.0,3.4,6.2
H3C6,1.6,0.4,1.6,2.0,0.6,1.0,1.2,1.2,0.2,1.4,0.8,4.6,1.8,4.0
H3C11,4.8,1.4,3.4,6.0,2.8,3.0,2.8,3.6,3.4,16.8,31.2,5.6,2.2,1.4
H3C8,2.2,1.6,4.4,1.2,1.8,3.0,1.2,1.8,1.6,8.0,9.8,5.8,2.2,2.6
H3C12,4.2,3.0,5.0,3.4,3.0,3.0,3.0,4.2,3.0,11.0,17.8,2.8,3.4,2.2
H3C10,12.2,10.2,15.0,16.4,13.6,10.0,9.6,14.4,8.0,30.0,26.2,18.8,14.0,23.4
H3C2,4.2,2.6,8.0,4.6,2.4,5.4,6.0,3.4,5.8,44.0,82.2,4.8,2.4,2.8
H4C1,13.8,7.0,14.0,10.8,10.4,9.0,5.4,10.2,4.2,28.0,31.2,8.8,12.2,14.0
H4C4,3.8,1.4,5.6,2.8,3.4,2.8,2.8,3.4,4.4,15.2,31.0,2.4,4.2,1.8
H4C12,6.6,1.8,5.6,5.6,5.6,2.6,3.6,3.4,2.4,7.6,10.6,6.0,3.4,5.0
H4C11,15.2,15.8,17.2,20.0,14.6,14.8,11.8,13.6,12.2,26.8,31.6,18.6,21.6,20.2
H4C3,38.2,28.0,50.4,43.8,27.2,20.2,25.8,36.8,19.6,86.0,113.6,41.6,49.8,34.4
H4C8,5.0,2.4,9.8,7.0,5.8,4.2,6.0,6.4,5.0,24.2,38.4,4.2,5.2,6.0
H4C2,0.6,0.2,1.6,1.2,0.8,0.8,1.0,0.8,1.0,8.0,12.6,0.8,0.6,0.6
H4C5,8.4,5.2,13.2,13.0,8.6,4.6,7.6,8.4,5.8,32.6,76.6,5.8,4.0,3.6
H4C13,1.4,0.4,2.2,0.2,0.2,0.4,0.4,0.8,0.8,10.6,11.8,0.4,0.4,0.4
H4C14,25.2,15.4,34.6,32.6,25.0,18.6,21.6,27.6,13.8,93.4,129.8,34.6,23.2,32.4
HYAL3,249.0,188.4,219.2,181.0,185.0,95.0,133.8,97.0,112.2,88.4,176.0,127.2,214.6,124.2
MAD1L1,133.4,94.6,108.8,103.4,88.8,47.6,58.2,46.0,70.2,66.2,76.2,77.2,92.8,108.0
PIP5K1A,554.8,566.8,642.0,551.2,632.2,406.6,407.4,582.4,335.4,667.6,484.0,726.0,421.4,375.8
PIP5K1B,6.2,8.6,6.8,6.8,8.4,8.4,14.0,13.0,6.4,20.4,12.4,24.6,16.8,14.2
PIP4K2B,2054.2,2215.6,2398.4,2111.8,2531.8,1228.0,1624.0,1692.0,1161.6,1787.4,1702.8,2222.6,1739.6,1386.6
PLA2G6,53.8,45.4,52.2,40.4,42.2,25.4,35.4,40.6,22.4,50.4,59.0,94.6,50.8,77.0
PLA2G10,4.0,8.2,8.2,7.6,5.6,4.4,5.0,3.4,3.0,4.0,3.8,7.8,4.6,2.8
SLC25A11,941.0,739.4,778.6,717.4,696.2,448.2,580.8,697.2,585.8,834.2,735.2,962.4,772.4,814.4
SPOP,1534.8,1583.2,1861.0,1618.4,1888.8,1433.8,1289.6,1718.4,1342.6,1973.2,1649.4,2356.6,1947.2,2627.0
SRPX,5.8,4.8,7.8,4.2,3.4,1.4,0.8,1.0,1.6,1.6,1.8,1.8,3.0,0.2
TAGLN2,8772.4,7343.6,10385.4,8636.4,8237.0,4423.0,5503.0,6199.2,4746.4,6397.8,6047.8,7540.8,5790.0,4752.0
ULK1,278.0,224.6,220.4,162.8,207.2,108.8,125.6,141.0,103.0,147.0,146.6,149.0,174.0,89.0
UXT,3633.4,2866.6,3567.4,3344.4,3359.2,2117.0,2109.6,2432.4,1859.8,2700.2,2407.4,2815.8,3348.8,2782.2
EEA1,616.6,883.2,989.2,932.4,1024.6,845.0,657.2,747.4,546.2,774.0,709.6,823.2,696.8,334.2
BCAR3,1.2,1.4,1.2,1.2,0.4,0.6,0.6,0.8,0.6,1.8,0.8,3.0,0.0,3.2
ANXA9,49.0,46.6,51.0,52.0,44.6,37.4,36.4,48.8,27.0,53.4,49.2,84.8,56.4,49.0
STX7,772.6,1040.6,959.6,921.2,1093.0,899.2,766.0,1158.4,608.6,1308.8,1012.6,1572.0,1217.8,1049.0
8418,502.8,391.0,834.2,271.6,782.0,147.6,502.0,186.2,306.2,210.8,504.4,307.0,656.8,188.8
LTBP4,22.8,15.8,19.0,14.2,13.4,5.6,12.0,6.0,14.6,12.0,20.0,31.4,25.0,27.8
ZNF282,290.6,294.6,310.4,272.0,304.2,156.8,195.2,199.6,165.4,218.4,231.4,250.6,216.8,138.2
STK24,1729.8,1835.6,2047.0,1817.6,1635.0,1159.8,1124.4,1399.0,917.6,1585.4,1480.8,1806.8,1704.2,1139.4
UTF1,12.6,10.0,8.6,13.0,6.2,6.6,5.6,7.2,6.4,13.6,10.2,19.4,7.2,24.4
RECK,67.2,83.6,96.0,91.4,89.8,115.4,53.4,111.8,41.4,145.6,83.0,194.2,91.4,163.0
RAD54L,110.0,90.0,92.4,91.6,100.4,82.4,63.6,89.0,72.6,98.4,87.4,97.8,101.6,87.8
NSMAF,2500.4,2545.6,3108.6,2579.6,2651.8,1963.4,1690.4,1884.6,1457.4,2139.0,1924.8,2594.2,2530.2,2845.0
NCK2,729.8,801.4,858.0,665.6,692.2,462.0,450.8,505.4,367.4,593.6,679.0,692.8,737.8,336.0
GNPAT,899.6,697.0,905.4,822.2,799.4,569.6,556.0,575.6,522.8,726.2,751.2,814.0,971.6,815.0
DYRK3,3.0,3.2,3.4,2.8,1.8,1.8,3.2,2.6,2.6,1.2,2.8,1.2,2.0,1.0
DYRK2,752.0,984.8,1010.4,785.4,838.8,493.8,499.8,533.6,335.6,550.2,515.2,595.2,475.8,214.6
DUSP11,182.8,191.6,246.2,238.0,242.8,200.4,146.8,163.6,157.8,196.6,184.4,208.6,227.8,158.8
DOC2A,612.8,480.2,545.0,469.8,490.0,249.6,350.0,402.2,347.2,438.4,443.2,522.0,510.8,439.0
DHX16,57.2,37.8,50.6,45.6,42.0,32.2,30.2,37.2,27.8,41.0,46.2,54.8,46.4,57.4
CUL4B,1532.2,1883.6,2071.4,1781.6,1582.2,1245.6,1232.4,1617.4,1094.2,1831.4,1808.8,2262.2,2138.2,1691.0
CUL4A,3212.0,3285.8,3761.6,3093.4,3508.2,1876.8,2382.2,2084.0,2167.0,2148.4,2466.2,2612.8,3135.0,2399.8
CUL3,787.2,843.6,953.0,816.6,781.4,591.6,562.0,620.2,472.6,753.4,694.4,847.4,787.4,550.0
CUL2,730.0,763.4,942.6,879.0,904.6,643.6,518.8,592.2,449.8,703.4,556.8,673.2,698.6,490.4
CUL1,571.8,486.6,601.4,521.6,629.6,316.0,391.6,373.2,346.4,396.8,403.6,417.4,455.8,322.6
ATRN,1654.8,1972.0,2123.6,1874.2,2468.8,1686.8,1560.0,1941.2,985.0,1813.4,1732.2,2623.2,1788.8,1746.4
TTF2,776.8,860.6,961.4,885.6,1039.6,699.8,644.0,761.2,471.2,779.6,599.8,678.8,696.0,358.8
TPST2,273.6,282.8,293.6,330.8,308.4,251.6,197.2,315.2,161.6,361.0,282.0,583.0,344.2,576.4
KLF11,350.6,433.0,314.0,225.0,283.8,176.8,195.6,213.0,139.2,221.2,203.0,315.0,192.0,180.6
TEAD2,21.4,25.2,17.4,17.8,16.0,12.6,8.8,14.4,9.8,17.4,16.4,30.6,26.6,28.8
SUPT3H,153.0,217.6,221.4,196.8,158.8,132.0,127.2,161.8,94.4,167.6,176.8,215.4,216.8,161.6
SMARCA5,1569.2,1682.2,1913.4,1649.4,1601.0,1178.0,1143.0,1305.8,1070.8,1400.4,1313.0,1423.2,1603.2,1127.6
SORBS2,1.8,3.0,3.6,5.2,1.0,0.6,1.0,0.6,1.0,1.2,0.8,1.6,1.0,2.0
OGT,4680.4,5676.4,6281.6,5854.0,6176.4,4190.2,3911.6,4662.0,3045.6,5219.0,5019.6,7183.2,7212.6,5818.2
CDC42BPA,0.8,0.4,0.2,1.4,0.4,0.4,0.0,0.2,0.0,0.2,0.6,0.0,0.4,0.0
GPR65,51.0,59.8,53.0,60.2,55.6,67.2,40.6,103.0,40.4,137.2,65.0,174.8,69.4,109.0
HIRIP3,459.0,363.2,464.6,388.8,376.4,233.2,250.4,320.8,236.6,395.2,312.0,422.6,351.6,299.4
RAE1,475.0,384.4,478.0,406.0,438.0,263.2,262.8,300.2,232.6,334.8,272.8,366.6,278.0,376.8
OFD1,109.8,106.4,140.8,93.0,71.0,53.8,57.8,38.2,43.4,53.0,75.4,85.2,84.2,83.8
SEMA7A,67.2,100.0,47.8,79.6,41.8,39.8,34.0,78.8,28.8,56.8,63.4,81.8,72.4,49.6
GEMIN2,170.0,139.0,174.8,177.0,206.0,146.4,128.0,144.8,129.2,164.4,154.4,165.2,194.2,110.0
RGS5,183.8,221.0,245.6,215.2,191.4,149.2,137.8,205.6,102.4,227.0,186.4,267.2,241.8,153.6
MAP4K3,156.2,197.8,190.6,196.4,164.8,232.6,107.4,186.0,95.4,227.8,128.4,250.0,120.0,168.2
PRSS12,20.2,23.4,25.4,24.4,17.8,11.2,15.4,15.8,11.6,17.0,25.8,12.8,23.8,5.0
PPM1D,104.2,122.0,138.4,108.6,120.6,112.4,79.8,99.0,63.8,117.6,93.8,134.2,77.8,67.4
PPFIBP2,66.2,55.2,55.4,50.0,59.8,25.8,43.2,40.0,42.6,45.2,54.2,67.0,60.4,56.4
PPFIBP1,230.4,297.8,259.2,225.2,179.4,147.6,162.8,215.8,126.4,281.8,269.8,377.4,305.6,240.2
PPFIA4,160.6,176.6,128.6,222.2,108.0,212.4,72.6,428.0,64.8,522.6,148.4,1134.2,185.2,947.0
RANBP3,661.8,595.6,710.6,606.8,711.2,403.2,466.8,527.8,389.2,567.6,483.0,632.4,471.2,433.0
PPFIA2,2.8,2.6,0.6,5.6,0.2,0.8,0.2,0.2,1.0,0.8,1.4,1.4,1.6,3.8
PPFIA1,213.4,250.0,227.0,214.6,311.6,267.8,176.4,237.4,162.4,281.6,198.8,262.8,233.4,224.0
SLC43A1,540.8,407.0,452.6,312.2,373.8,146.8,285.0,206.8,256.8,214.6,358.4,236.0,423.4,198.2
PKP4,656.4,677.4,608.8,568.8,532.8,396.2,436.4,557.2,390.6,643.6,517.2,639.8,686.2,599.6
PIK3R3,272.4,313.8,444.4,386.0,438.6,289.4,299.0,371.6,203.6,353.0,207.8,315.2,256.8,234.4
PEX3,216.8,229.6,293.2,252.2,209.4,198.0,168.6,168.0,146.8,181.2,175.6,162.0,200.8,94.4
PARG,1333.4,1631.8,1737.2,1626.8,2091.0,1362.2,1262.2,1407.4,909.8,1529.0,1343.8,1546.0,1529.8,857.8
CNTNAP1,10.0,8.2,6.8,8.6,8.4,4.8,7.6,9.4,6.0,9.4,11.6,11.4,21.8,10.6
ENC1,17.6,38.4,19.4,34.8,10.4,23.0,10.8,55.0,10.8,63.2,15.4,88.8,20.2,44.6
NIPSNAP1,633.4,595.0,629.0,575.4,532.4,319.0,356.4,394.6,337.4,460.6,609.2,741.8,665.4,482.8
NDST2,81.0,72.4,76.2,73.4,73.8,46.4,45.4,61.6,41.4,76.4,56.4,110.4,66.6,128.0
8511,2.2,1.0,2.0,0.6,1.2,0.2,0.8,0.4,0.4,1.6,1.0,4.2,1.2,3.4
MBL1P,3.0,5.2,5.6,7.0,7.6,4.8,2.2,9.0,3.6,6.6,4.0,6.2,5.8,3.0
KCNAB2,6838.4,6563.4,6680.8,5526.0,5345.0,2261.8,3927.4,2912.8,2908.8,3061.6,4947.6,3861.2,4484.0,2004.8
ITGA10,1.4,0.8,0.2,1.0,0.8,1.0,1.0,1.4,0.8,1.2,1.2,1.8,1.0,0.4
ITGA8,1.8,2.4,2.6,3.2,1.2,1.2,0.8,0.2,1.6,1.2,2.4,0.4,1.8,2.2
IKBKG,11.6,18.8,17.8,18.6,10.8,13.4,12.4,8.0,10.2,13.8,17.6,16.6,14.0,12.2
ELP1,484.0,512.0,610.8,531.4,479.4,350.2,389.6,389.4,327.4,486.4,387.8,714.0,467.2,629.0
IFITM1,356.6,298.8,386.4,358.8,284.4,218.0,177.8,176.0,171.0,179.2,328.2,417.2,461.0,655.4
HAT1,1438.6,1397.0,1684.0,1488.2,1414.6,1052.8,928.8,1141.2,904.0,1345.2,1164.4,1093.0,1553.8,921.6
GCM1,0.4,2.4,1.0,2.0,0.6,0.4,0.8,0.4,0.4,0.6,0.8,0.4,0.4,1.2
GAS7,17.4,21.4,37.8,64.0,45.8,62.4,13.6,118.8,13.2,133.2,19.8,150.8,16.0,116.0
DGKZ,500.2,369.0,397.6,324.6,344.6,165.6,263.6,324.6,232.6,388.8,331.0,511.8,324.4,474.4
DGKE,1121.8,1271.4,1287.0,999.0,1365.4,777.4,811.8,678.6,563.4,709.0,845.8,825.2,925.2,586.8
DGKD,468.8,414.6,377.8,349.0,336.4,191.6,222.6,329.0,203.4,337.2,349.2,509.8,375.0,399.6
DDO,0.6,1.4,0.2,1.6,0.0,0.2,0.2,0.6,0.4,3.6,2.0,2.8,1.6,1.0
CST7,77.0,72.2,85.0,74.6,67.0,47.4,45.2,42.0,38.2,45.2,78.6,66.4,109.2,138.6
YBX3,3169.2,2873.2,3004.6,2618.0,2469.8,1440.6,1756.4,1181.0,1591.4,1371.2,2513.2,1692.0,3016.4,1301.2
COPS3,1845.0,1477.8,1848.6,1815.2,1730.6,1341.8,1099.8,1240.8,1014.2,1490.8,1208.8,1549.4,1641.0,1622.8
CBX4,371.2,390.0,315.0,234.8,376.6,249.2,245.4,267.8,220.0,324.4,297.2,363.4,276.6,263.0
CAMK1,25.4,20.2,22.6,17.0,19.4,14.6,18.8,22.0,14.8,28.2,15.6,46.2,24.2,52.8
BCAS1,5.8,5.8,3.6,6.2,3.2,1.6,3.4,1.6,1.0,3.4,2.2,3.8,4.6,4.0
BARX2,3.2,3.0,1.4,4.0,0.0,2.4,0.2,0.0,0.4,1.4,0.6,0.4,1.6,2.2
API5,6885.8,8164.0,9677.2,8749.8,8261.2,6088.8,5768.8,6478.2,4657.4,6737.0,6469.2,7006.8,7866.4,4836.2
AGPS,3739.6,4824.0,5173.4,4552.4,4586.0,3019.4,3211.2,3080.8,2423.0,3269.6,3521.0,3268.2,4308.2,1796.0
PPFIA3,378.2,292.4,360.2,266.0,299.4,131.4,215.2,220.2,195.2,240.8,252.0,306.0,272.8,285.4
APOL1,38.4,32.4,38.2,41.0,29.0,27.8,14.8,39.6,20.8,33.4,30.6,44.8,35.4,34.8
LMO4,1516.2,1329.4,1630.0,1006.4,1272.2,627.0,985.2,890.4,920.2,1008.4,1117.2,932.4,1472.0,690.0
PIR,78.2,70.8,91.0,83.8,80.0,75.0,59.6,148.8,61.2,214.4,89.8,168.8,73.0,94.2
CGGBP1,3985.0,5013.4,5524.6,4822.0,4993.8,4013.4,3540.0,4364.4,2814.8,4692.6,4522.0,5155.6,5727.2,3063.6
AP3B1,938.0,998.6,1163.4,1013.6,1004.6,621.2,720.8,797.6,580.6,849.0,809.6,994.6,1003.6,702.4
BLZF1,329.6,409.6,484.8,485.6,488.8,479.0,329.0,412.4,275.2,444.8,432.8,496.6,484.4,321.0
MAPKAPK5,141.0,164.6,203.2,180.4,166.2,135.8,108.0,94.2,92.6,106.2,123.6,118.0,151.8,113.8
INE2,61.4,59.8,77.6,69.4,83.2,56.4,45.2,49.2,41.0,54.2,62.8,78.0,84.6,70.0
INE1,33.2,21.2,31.6,28.0,39.6,16.8,17.8,26.2,8.6,23.0,19.8,25.6,25.4,25.0
BHLHE40,231.6,281.8,196.2,219.8,256.2,326.8,102.6,428.2,69.0,463.4,109.4,881.0,104.2,1044.2
PIAS1,1542.0,1948.4,2475.0,2294.4,2489.2,1978.8,1389.0,1786.4,1093.4,2037.8,1621.8,2274.4,1390.8,1516.2
CDC14B,150.8,166.8,162.4,148.6,153.6,106.2,95.0,129.2,91.4,135.6,129.2,127.0,162.2,73.6
CDC14A,248.6,297.4,259.6,168.6,288.8,217.2,192.2,222.2,152.8,290.8,213.0,485.6,171.8,369.6
TCAP,4.4,4.0,4.0,4.6,2.0,1.0,2.4,2.6,1.8,2.6,3.8,4.6,5.2,4.6
CDK10,456.6,342.6,387.6,356.4,368.6,196.0,246.4,321.2,258.6,302.0,316.4,458.8,381.0,485.4
PRPF18,359.4,360.2,437.8,398.8,411.6,297.6,252.6,303.4,243.8,352.8,300.0,365.0,412.2,324.6
DEGS1,1568.8,1635.6,1956.6,1887.8,1679.8,1261.8,1053.8,1492.8,875.6,1705.0,1174.8,1895.8,1332.4,1601.2
DENR,3887.2,4459.8,5298.4,4710.2,4261.0,3320.2,3139.6,3315.0,2735.2,3547.0,3870.8,3763.0,5137.6,2596.2
THOC5,170.8,151.4,177.2,165.4,153.8,117.2,118.8,118.6,117.2,113.4,148.6,145.4,182.8,133.2
KMO,2492.6,3255.8,3159.2,5107.0,3140.8,6151.8,2160.8,6427.6,1696.8,8339.8,2665.0,15303.6,2591.6,13879.8
YARS1,2789.2,2379.4,2946.2,2536.8,2478.4,1366.4,1695.4,1737.8,1573.4,1788.2,2011.6,1524.8,2801.4,1013.2
PDXK,1383.6,1348.4,1259.2,1079.2,1050.4,545.2,711.4,953.6,527.6,972.2,924.0,1400.0,876.6,985.4
MADD,376.8,341.6,343.2,315.4,303.2,228.4,221.4,368.6,210.8,391.6,276.4,470.6,283.8,404.2
RRP1,448.0,354.8,408.0,334.4,326.0,139.8,233.0,157.8,242.4,181.0,281.0,225.4,279.4,200.8
MKNK1,1989.2,1950.4,2219.8,1971.2,1851.4,1138.2,1316.4,1717.0,1007.6,1882.0,1738.8,2960.8,2057.6,2276.6
